datetime,KNCUSD_open,KNCUSD_high,KNCUSD_low,KNCUSD_close
2022-02-23 10:00:00,1.8154,1.8342,1.8104,1.822
2022-02-23 11:00:00,1.8215,1.8298,1.808,1.8137
2022-02-23 12:00:00,1.8127,1.8411,1.8059,1.8404
2022-02-23 13:00:00,1.8407,1.8447,1.8173,1.8243
2022-02-23 14:00:00,1.8248,1.8248,1.7939,1.8008
2022-02-23 15:00:00,1.7996,1.7997,1.7773,1.7903
2022-02-23 16:00:00,1.7896,1.8184,1.7602,1.8097
2022-02-23 17:00:00,1.8101,1.8362,1.8004,1.8145
2022-02-23 18:00:00,1.8125,1.825,1.7676,1.7746
2022-02-23 19:00:00,1.777,1.7997,1.7442,1.7442
2022-02-23 20:00:00,1.744,1.7771,1.732,1.7751
2022-02-23 21:00:00,1.7773,1.7953,1.7426,1.7426
2022-02-23 22:00:00,1.7421,1.7613,1.7209,1.7613
2022-02-23 23:00:00,1.7604,1.7617,1.7096,1.7177
2022-02-24 00:00:00,1.7179,1.7431,1.6938,1.702
2022-02-24 01:00:00,1.6987,1.7097,1.6818,1.7086
2022-02-24 02:00:00,1.7093,1.7158,1.6471,1.6518
2022-02-24 03:00:00,1.652,1.6549,1.5447,1.5494
2022-02-24 04:00:00,1.549,1.5661,1.5255,1.5539
2022-02-24 05:00:00,1.5513,1.5612,1.5166,1.5364
2022-02-24 06:00:00,1.5339,1.5625,1.5328,1.5532
2022-02-24 07:00:00,1.5555,1.5867,1.5186,1.5628
2022-02-24 08:00:00,1.5622,1.5954,1.5535,1.5734
2022-02-24 09:00:00,1.5721,1.5953,1.5594,1.5599
2022-02-24 10:00:00,1.5622,1.5726,1.534,1.5464
2022-02-24 11:00:00,1.5486,1.5665,1.5346,1.5487
2022-02-24 12:00:00,1.5476,1.5555,1.5372,1.5501
2022-02-24 13:00:00,1.5532,1.5533,1.5367,1.5432
2022-02-24 14:00:00,1.5446,1.5796,1.541,1.5755
2022-02-24 15:00:00,1.5707,1.6053,1.5651,1.5975
2022-02-24 16:00:00,1.6019,1.632,1.5955,1.6177
2022-02-24 17:00:00,1.6164,1.619,1.5798,1.5825
2022-02-24 18:00:00,1.5874,1.6441,1.5846,1.6325
2022-02-24 19:00:00,1.6343,1.67,1.6235,1.6684
2022-02-24 20:00:00,1.6673,1.7556,1.6673,1.7551
2022-02-24 21:00:00,1.7503,1.8143,1.736,1.8109
2022-02-24 22:00:00,1.8146,1.8562,1.7685,1.7715
2022-02-24 23:00:00,1.7713,1.816,1.7713,1.8136
2022-02-25 00:00:00,1.816,1.8537,1.7941,1.8004
2022-02-25 01:00:00,1.8001,1.8439,1.7947,1.8192
2022-02-25 02:00:00,1.8188,1.8437,1.8155,1.8225
2022-02-25 03:00:00,1.8236,1.833,1.8039,1.8247
2022-02-25 04:00:00,1.8247,1.8332,1.8031,1.8123
2022-02-25 05:00:00,1.8117,1.825,1.7857,1.7994
2022-02-25 06:00:00,1.8023,1.8382,1.796,1.8337
2022-02-25 07:00:00,1.8356,1.8431,1.8167,1.8223
2022-02-25 08:00:00,1.8212,1.8212,1.7293,1.7372
2022-02-25 09:00:00,1.7331,1.7469,1.7172,1.7417
2022-02-25 10:00:00,1.7411,1.7417,1.7306,1.7391
2022-02-25 11:00:00,1.739,1.7683,1.7323,1.7651
2022-02-25 12:00:00,1.766,1.799,1.7603,1.799
2022-02-25 13:00:00,1.7991,1.842,1.7991,1.8093
2022-02-25 14:00:00,1.8086,1.8232,1.7825,1.7839
2022-02-25 15:00:00,1.7845,1.8089,1.767,1.806
2022-02-25 16:00:00,1.8051,1.8157,1.7974,1.8129
2022-02-25 17:00:00,1.8127,1.8445,1.8042,1.837
2022-02-25 18:00:00,1.8399,1.8546,1.8071,1.8111
2022-02-25 19:00:00,1.8121,1.8336,1.7995,1.826
2022-02-25 20:00:00,1.8251,1.8464,1.8186,1.8382
2022-02-25 21:00:00,1.8373,1.854,1.8333,1.8515
2022-02-25 22:00:00,1.8493,1.8732,1.8351,1.8722
2022-02-25 23:00:00,1.8726,1.8793,1.8535,1.8644
2022-02-26 00:00:00,1.8644,1.9043,1.8552,1.8881
2022-02-26 01:00:00,1.8837,1.9091,1.8837,1.9026
2022-02-26 02:00:00,1.9021,1.927,1.9014,1.9257
2022-02-26 03:00:00,1.9271,1.9562,1.9029,1.9081
2022-02-26 04:00:00,1.912,1.9429,1.9112,1.9333
2022-02-26 05:00:00,1.9306,1.931,1.8666,1.8696
2022-02-26 06:00:00,1.8785,1.8861,1.8682,1.8682
2022-02-26 07:00:00,1.8682,1.878,1.8479,1.878
2022-02-26 08:00:00,1.8777,1.893,1.8352,1.842
2022-02-26 09:00:00,1.8419,1.8535,1.8215,1.8386
2022-02-26 10:00:00,1.8441,1.8603,1.8355,1.8488
2022-02-26 11:00:00,1.8506,1.855,1.827,1.8389
2022-02-26 12:00:00,1.841,1.8499,1.8391,1.8478
2022-02-26 13:00:00,1.846,1.856,1.846,1.8487
2022-02-26 14:00:00,1.8469,1.8569,1.8407,1.8538
2022-02-26 15:00:00,1.8535,1.8619,1.8474,1.8474
2022-02-26 16:00:00,1.8504,1.8541,1.8372,1.8437
2022-02-26 17:00:00,1.8434,1.8572,1.8434,1.855
2022-02-26 18:00:00,1.8538,1.8538,1.8076,1.8312
2022-02-26 19:00:00,1.8336,1.8523,1.8322,1.8511
2022-02-26 20:00:00,1.851,1.875,1.846,1.8658
2022-02-26 21:00:00,1.8658,1.8843,1.8618,1.872
2022-02-26 22:00:00,1.8678,1.8774,1.8518,1.8547
2022-02-26 23:00:00,1.8559,1.8559,1.8368,1.8517
2022-02-27 00:00:00,1.848,1.8565,1.8079,1.8088
2022-02-27 01:00:00,1.8095,1.8132,1.7773,1.79
2022-02-27 02:00:00,1.7862,1.8127,1.786,1.8104
2022-02-27 03:00:00,1.8117,1.8159,1.8009,1.8058
2022-02-27 04:00:00,1.8,1.8035,1.7915,1.7929
2022-02-27 05:00:00,1.789,1.812,1.7861,1.8027
2022-02-27 06:00:00,1.803,1.8142,1.8027,1.8099
2022-02-27 07:00:00,1.8098,1.8197,1.8084,1.8099
2022-02-27 08:00:00,1.8082,1.8171,1.8015,1.8171
2022-02-27 09:00:00,1.8136,1.8482,1.8125,1.8482
2022-02-27 10:00:00,1.8482,1.9131,1.8465,1.9087
2022-02-27 11:00:00,1.9097,1.9436,1.8994,1.9038
2022-02-27 12:00:00,1.9055,1.9263,1.8933,1.9263
2022-02-27 13:00:00,1.9264,1.9764,1.8733,1.9176
2022-02-27 14:00:00,1.9136,1.9247,1.8855,1.9092
2022-02-27 15:00:00,1.9144,1.9863,1.9052,1.9826
2022-02-27 16:00:00,1.9846,2.0566,1.9677,1.9782
2022-02-27 17:00:00,1.9779,2.0169,1.9617,1.9773
2022-02-27 18:00:00,1.9836,1.9908,1.9575,1.9753
2022-02-27 19:00:00,1.9752,1.985,1.8778,1.8914
2022-02-27 20:00:00,1.8907,1.9169,1.8693,1.88
2022-02-27 21:00:00,1.8803,1.9114,1.8441,1.8961
2022-02-27 22:00:00,1.9,1.928,1.8716,1.9002
2022-02-27 23:00:00,1.8997,1.9211,1.8717,1.8972
2022-02-28 00:00:00,1.8923,1.8923,1.8407,1.8458
2022-02-28 01:00:00,1.8447,1.8993,1.8447,1.8636
2022-02-28 02:00:00,1.8657,1.8822,1.8323,1.8448
2022-02-28 03:00:00,1.845,1.8574,1.8421,1.8536
2022-02-28 04:00:00,1.8521,1.8603,1.8479,1.8479
2022-02-28 05:00:00,1.8477,1.8643,1.8477,1.8542
2022-02-28 06:00:00,1.8542,1.864,1.8237,1.8309
2022-02-28 07:00:00,1.8349,1.8668,1.8349,1.859
2022-02-28 08:00:00,1.8612,1.8796,1.8526,1.8607
2022-02-28 09:00:00,1.8669,1.8758,1.8505,1.8505
2022-02-28 10:00:00,1.8503,1.8741,1.8455,1.8741
2022-02-28 11:00:00,1.8738,1.8888,1.8648,1.876
2022-02-28 12:00:00,1.8769,1.916,1.8749,1.8888
2022-02-28 13:00:00,1.8875,1.8898,1.8611,1.8684
2022-02-28 14:00:00,1.8695,1.9393,1.8695,1.9393
2022-02-28 15:00:00,1.9389,1.9913,1.92,1.9846
2022-02-28 16:00:00,1.9884,2.0394,1.9828,2.0152
2022-02-28 17:00:00,2.0174,2.0538,2.0074,2.0538
2022-02-28 18:00:00,2.0543,2.0959,2.0419,2.0932
2022-02-28 19:00:00,2.0907,2.0907,2.0674,2.0703
2022-02-28 20:00:00,2.0699,2.15,2.0677,2.1342
2022-02-28 21:00:00,2.1323,2.3189,2.1323,2.2808
2022-02-28 22:00:00,2.2819,2.49,2.2261,2.3895
2022-02-28 23:00:00,2.3946,2.4633,2.3811,2.4391
2022-03-01 00:00:00,2.4417,2.4799,2.402,2.4405
2022-03-01 01:00:00,2.4441,2.551,2.4216,2.4406
2022-03-01 02:00:00,2.4412,2.4717,2.4028,2.4612
2022-03-01 03:00:00,2.4605,2.4897,2.4345,2.4645
2022-03-01 04:00:00,2.4642,2.4783,2.425,2.4526
2022-03-01 05:00:00,2.4572,2.4578,2.4164,2.4346
2022-03-01 06:00:00,2.4365,2.5345,2.4215,2.4943
2022-03-01 07:00:00,2.4921,2.5255,2.4562,2.461
2022-03-01 08:00:00,2.4628,2.4774,2.4454,2.4604
2022-03-01 09:00:00,2.4605,2.4622,2.3847,2.4338
2022-03-01 10:00:00,2.4313,2.4957,2.4009,2.4716
2022-03-01 11:00:00,2.4744,2.5348,2.4528,2.5223
2022-03-01 12:00:00,2.5199,2.5846,2.4274,2.443
2022-03-01 13:00:00,2.4443,2.4946,2.4301,2.4882
2022-03-01 14:00:00,2.4776,2.5476,2.4059,2.5171
2022-03-01 15:00:00,2.5213,2.6792,2.4972,2.4975
2022-03-01 16:00:00,2.5002,2.5185,2.3783,2.3901
2022-03-01 17:00:00,2.3892,2.4398,2.3761,2.4208
2022-03-01 18:00:00,2.4196,2.4801,2.405,2.4781
2022-03-01 19:00:00,2.4799,2.5556,2.4793,2.5058
2022-03-01 20:00:00,2.5074,2.5481,2.4962,2.5006
2022-03-01 21:00:00,2.501,2.5221,2.4777,2.5008
2022-03-01 22:00:00,2.5015,2.5218,2.4882,2.513
2022-03-01 23:00:00,2.5109,2.5977,2.4665,2.5686
2022-03-02 00:00:00,2.5688,2.6548,2.5345,2.6426
2022-03-02 01:00:00,2.645,2.7093,2.4872,2.489
2022-03-02 02:00:00,2.4943,2.5126,2.4385,2.4585
2022-03-02 03:00:00,2.4597,2.5394,2.4581,2.5324
2022-03-02 04:00:00,2.525,2.5877,2.5133,2.5384
2022-03-02 05:00:00,2.5391,2.5655,2.5105,2.5472
2022-03-02 06:00:00,2.5488,2.5488,2.4868,2.4922
2022-03-02 07:00:00,2.4973,2.5203,2.4713,2.5008
2022-03-02 08:00:00,2.5026,2.5739,2.4602,2.5316
2022-03-02 09:00:00,2.5291,2.5542,2.5096,2.5227
2022-03-02 10:00:00,2.5282,2.531,2.4908,2.4949
2022-03-02 11:00:00,2.4933,2.5336,2.4825,2.5288
2022-03-02 12:00:00,2.5249,2.5973,2.518,2.5613
2022-03-02 13:00:00,2.5577,2.803,2.5577,2.7988
2022-03-02 14:00:00,2.7974,2.8833,2.7519,2.8165
2022-03-02 15:00:00,2.8158,2.8313,2.7445,2.8313
2022-03-02 16:00:00,2.8317,2.8805,2.8017,2.8499
2022-03-02 17:00:00,2.8538,2.8737,2.8,2.8635
2022-03-02 18:00:00,2.8657,2.8957,2.7917,2.8296
2022-03-02 19:00:00,2.8244,2.8349,2.7872,2.7893
2022-03-02 20:00:00,2.7929,2.8202,2.7704,2.7892
2022-03-02 21:00:00,2.7912,2.7997,2.7739,2.7822
2022-03-02 22:00:00,2.7821,2.8377,2.7723,2.7775
2022-03-02 23:00:00,2.7798,2.8125,2.7751,2.7751
2022-03-03 00:00:00,2.7747,2.8244,2.68,2.7285
2022-03-03 01:00:00,2.7251,2.7923,2.7127,2.7231
2022-03-03 02:00:00,2.7225,2.7628,2.7028,2.726
2022-03-03 03:00:00,2.7299,2.7358,2.6643,2.7358
2022-03-03 04:00:00,2.7351,2.7839,2.6965,2.7429
2022-03-03 05:00:00,2.7375,2.7405,2.7047,2.735
2022-03-03 06:00:00,2.7355,2.761,2.7134,2.7529
2022-03-03 07:00:00,2.7496,2.7777,2.746,2.7653
2022-03-03 08:00:00,2.7582,2.9183,2.7554,2.9038
2022-03-03 09:00:00,2.9055,2.9297,2.8236,2.8265
2022-03-03 10:00:00,2.831,2.839,2.7772,2.8117
2022-03-03 11:00:00,2.8117,2.8118,2.7805,2.8031
2022-03-03 12:00:00,2.7972,2.8254,2.769,2.7948
2022-03-03 13:00:00,2.7975,2.815,2.7783,2.8142
2022-03-03 14:00:00,2.8152,2.8158,2.755,2.7725
2022-03-03 15:00:00,2.7784,2.8566,2.7532,2.8444
2022-03-03 16:00:00,2.8396,2.8655,2.7775,2.7873
2022-03-03 17:00:00,2.7876,2.8386,2.7287,2.735
2022-03-03 18:00:00,2.731,2.75,2.7044,2.7272
2022-03-03 19:00:00,2.731,2.7908,2.731,2.7843
2022-03-03 20:00:00,2.7893,2.8118,2.7556,2.7663
2022-03-03 21:00:00,2.7624,2.7891,2.7481,2.7832
2022-03-03 22:00:00,2.7895,2.8147,2.7838,2.8087
2022-03-03 23:00:00,2.8025,2.8091,2.7638,2.7686
2022-03-04 00:00:00,2.7647,2.7817,2.6767,2.6961
2022-03-04 01:00:00,2.696,2.8341,2.6791,2.7905
2022-03-04 02:00:00,2.7918,2.8286,2.7855,2.7951
2022-03-04 03:00:00,2.7952,2.7952,2.7333,2.7801
2022-03-04 04:00:00,2.7799,2.8782,2.77,2.8571
2022-03-04 05:00:00,2.8557,2.8725,2.8204,2.8462
2022-03-04 06:00:00,2.8443,2.8829,2.8191,2.8688
2022-03-04 07:00:00,2.8688,2.871,2.8281,2.8578
2022-03-04 08:00:00,2.8592,2.8661,2.8034,2.8421
2022-03-04 09:00:00,2.8423,2.8556,2.7501,2.756
2022-03-04 10:00:00,2.7608,2.7666,2.7238,2.7238
2022-03-04 11:00:00,2.7257,2.7346,2.6793,2.6794
2022-03-04 12:00:00,2.6791,2.6803,2.6239,2.6328
2022-03-04 13:00:00,2.6325,2.6655,2.6101,2.619
2022-03-04 14:00:00,2.622,2.655,2.5902,2.655
2022-03-04 15:00:00,2.6548,2.6567,2.6123,2.6381
2022-03-04 16:00:00,2.6367,2.6625,2.6189,2.6555
2022-03-04 17:00:00,2.6574,2.694,2.6522,2.6927
2022-03-04 18:00:00,2.6925,2.7016,2.6652,2.6704
2022-03-04 19:00:00,2.6685,2.6805,2.6422,2.6748
2022-03-04 20:00:00,2.6765,2.7022,2.6123,2.6615
2022-03-04 21:00:00,2.6628,2.6737,2.6289,2.64
2022-03-04 22:00:00,2.6511,2.655,2.527,2.5564
2022-03-04 23:00:00,2.5575,2.5583,2.478,2.5067
2022-03-05 00:00:00,2.5054,2.5054,2.3999,2.4042
2022-03-05 01:00:00,2.4077,2.4446,2.3859,2.4114
2022-03-05 02:00:00,2.4152,2.423,2.3911,2.4003
2022-03-05 03:00:00,2.3988,2.4333,2.3937,2.4169
2022-03-05 04:00:00,2.4126,2.4126,2.3855,2.3916
2022-03-05 05:00:00,2.3935,2.4137,2.3826,2.4128
2022-03-05 06:00:00,2.4124,2.4239,2.4033,2.4056
2022-03-05 07:00:00,2.4,2.4259,2.399,2.4162
2022-03-05 08:00:00,2.4172,2.4314,2.4016,2.4273
2022-03-05 09:00:00,2.4318,2.4334,2.4072,2.4127
2022-03-05 10:00:00,2.4127,2.4157,2.3659,2.4001
2022-03-05 11:00:00,2.3963,2.4185,2.3866,2.3869
2022-03-05 12:00:00,2.3872,2.425,2.385,2.3906
2022-03-05 13:00:00,2.395,2.3974,2.3676,2.3794
2022-03-05 14:00:00,2.3783,2.3934,2.3664,2.3884
2022-03-05 15:00:00,2.3862,2.3892,2.3715,2.3786
2022-03-05 16:00:00,2.3804,2.4178,2.3754,2.3975
2022-03-05 17:00:00,2.3965,2.4376,2.396,2.4125
2022-03-05 18:00:00,2.4119,2.4135,2.3805,2.3932
2022-03-05 19:00:00,2.3887,2.395,2.3669,2.3691
2022-03-05 20:00:00,2.3706,2.3815,2.3489,2.3614
2022-03-05 21:00:00,2.3647,2.3652,2.3281,2.3319
2022-03-05 22:00:00,2.3336,2.3438,2.3064,2.3423
2022-03-05 23:00:00,2.3352,2.3445,2.3169,2.3445
2022-03-06 00:00:00,2.336,2.3957,2.3341,2.3771
2022-03-06 01:00:00,2.3767,2.4012,2.3611,2.365
2022-03-06 02:00:00,2.3622,2.3694,2.3469,2.3553
2022-03-06 03:00:00,2.3564,2.3669,2.3102,2.3108
2022-03-06 04:00:00,2.3225,2.3956,2.2683,2.3956
2022-03-06 05:00:00,2.3955,2.4266,2.392,2.4121
2022-03-06 06:00:00,2.4089,2.4806,2.397,2.45
2022-03-06 07:00:00,2.4504,2.4543,2.4162,2.4219
2022-03-06 08:00:00,2.4223,2.4367,2.402,2.4212
2022-03-06 09:00:00,2.4173,2.4546,2.408,2.408
2022-03-06 10:00:00,2.408,2.4777,2.3793,2.4022
2022-03-06 11:00:00,2.404,2.4489,2.3878,2.4387
2022-03-06 12:00:00,2.4402,2.4571,2.4087,2.4169
2022-03-06 13:00:00,2.4237,2.5083,2.4237,2.4772
2022-03-06 14:00:00,2.4814,2.4851,2.4168,2.4216
2022-03-06 15:00:00,2.4221,2.461,2.4119,2.4276
2022-03-06 16:00:00,2.4259,2.4664,2.4094,2.4335
2022-03-06 17:00:00,2.4344,2.4361,2.3855,2.389
2022-03-06 18:00:00,2.389,2.389,2.3167,2.3167
2022-03-06 19:00:00,2.3166,2.3308,2.297,2.3012
2022-03-06 20:00:00,2.3008,2.3269,2.2897,2.321
2022-03-06 21:00:00,2.3247,2.3563,2.3223,2.3422
2022-03-06 22:00:00,2.3431,2.355,2.3255,2.3293
2022-03-06 23:00:00,2.3285,2.3335,2.227,2.227
2022-03-07 00:00:00,2.227,2.2697,2.2172,2.2649
2022-03-07 01:00:00,2.2628,2.341,2.2628,2.3112
2022-03-07 02:00:00,2.3137,2.4341,2.3024,2.3939
2022-03-07 03:00:00,2.3957,2.4184,2.3558,2.3661
2022-03-07 04:00:00,2.3649,2.3961,2.3447,2.3598
2022-03-07 05:00:00,2.3585,2.3826,2.3254,2.3308
2022-03-07 06:00:00,2.331,2.3392,2.3171,2.3217
2022-03-07 07:00:00,2.3212,2.3274,2.2864,2.3014
2022-03-07 08:00:00,2.2993,2.3008,2.2632,2.2974
2022-03-07 09:00:00,2.2975,2.3096,2.2893,2.2954
2022-03-07 10:00:00,2.2948,2.2969,2.2695,2.2712
2022-03-07 11:00:00,2.2693,2.2893,2.2491,2.2868
2022-03-07 12:00:00,2.2894,2.3754,2.2894,2.3512
2022-03-07 13:00:00,2.3511,2.4398,2.3396,2.4293
2022-03-07 14:00:00,2.4281,2.4775,2.4197,2.437
2022-03-07 15:00:00,2.4352,2.5564,2.4235,2.5074
2022-03-07 16:00:00,2.509,2.5566,2.502,2.5275
2022-03-07 17:00:00,2.5275,2.5389,2.5003,2.5003
2022-03-07 18:00:00,2.5003,2.5376,2.431,2.4617
2022-03-07 19:00:00,2.4616,2.4771,2.4006,2.4112
2022-03-07 20:00:00,2.407,2.441,2.3762,2.3782
2022-03-07 21:00:00,2.384,2.4606,2.3387,2.4338
2022-03-07 22:00:00,2.4505,2.485,2.4305,2.4546
2022-03-07 23:00:00,2.4558,2.5013,2.4298,2.469
2022-03-08 00:00:00,2.4655,2.6722,2.4475,2.6497
2022-03-08 01:00:00,2.6459,2.7033,2.6163,2.663
2022-03-08 02:00:00,2.6681,2.765,2.6559,2.7481
2022-03-08 03:00:00,2.7482,2.8672,2.723,2.8032
2022-03-08 04:00:00,2.7977,2.8867,2.79,2.859
2022-03-08 05:00:00,2.8616,2.8998,2.8292,2.8572
2022-03-08 06:00:00,2.8516,2.8564,2.7812,2.816
2022-03-08 07:00:00,2.8121,2.9277,2.8024,2.9032
2022-03-08 08:00:00,2.9031,3.0789,2.8826,3.0678
2022-03-08 09:00:00,3.0676,3.0981,3.0172,3.0499
2022-03-08 10:00:00,3.0426,3.173,3.0191,3.1514
2022-03-08 11:00:00,3.1504,3.1857,3.1055,3.1531
2022-03-08 12:00:00,3.1586,3.1629,2.9893,3.013
2022-03-08 13:00:00,3.0127,3.0355,2.9547,2.9881
2022-03-08 14:00:00,2.9821,3.1007,2.9683,3.0053
2022-03-08 15:00:00,3.0058,3.0283,2.9284,2.9931
2022-03-08 16:00:00,2.9961,3.0888,2.9842,3.0294
2022-03-08 17:00:00,3.0306,3.0701,2.9657,2.966
2022-03-08 18:00:00,2.9692,3.0116,2.951,2.9598
2022-03-08 19:00:00,2.9585,2.9953,2.9343,2.9616
2022-03-08 20:00:00,2.9597,3.0264,2.94,3.004
2022-03-08 21:00:00,3.0031,3.0278,2.9641,2.995
2022-03-08 22:00:00,2.9976,3.0678,2.9808,3.0252
2022-03-08 23:00:00,3.0285,3.1209,3.0153,3.0589
2022-03-09 00:00:00,3.0614,3.1367,2.9516,2.9793
2022-03-09 01:00:00,2.9755,3.0004,2.8543,2.8706
2022-03-09 02:00:00,2.8697,2.9071,2.8641,2.8913
2022-03-09 03:00:00,2.8901,2.9738,2.8849,2.9308
2022-03-09 04:00:00,2.9308,2.9524,2.8917,2.9042
2022-03-09 05:00:00,2.9094,2.95,2.8949,2.9172
2022-03-09 06:00:00,2.9155,2.9417,2.9004,2.9344
2022-03-09 07:00:00,2.9321,2.937,2.8613,2.8747
2022-03-09 08:00:00,2.8714,2.9113,2.8563,2.8856
2022-03-09 09:00:00,2.8839,2.9248,2.8708,2.9115
2022-03-09 10:00:00,2.913,2.9935,2.9097,2.9772
2022-03-09 11:00:00,2.9799,3.2574,2.9633,3.2376
2022-03-09 12:00:00,3.2403,3.312,3.1119,3.2097
2022-03-09 13:00:00,3.2097,3.2804,3.1417,3.1461
2022-03-09 14:00:00,3.1493,3.1944,3.1149,3.1186
2022-03-09 15:00:00,3.1198,3.1212,3.0513,3.0803
2022-03-09 16:00:00,3.079,3.1238,3.0165,3.039
2022-03-09 17:00:00,3.0351,3.0447,2.982,2.9883
2022-03-09 18:00:00,2.9916,2.995,2.947,2.9848
2022-03-09 19:00:00,2.9861,3.075,2.9779,3.0538
2022-03-09 20:00:00,3.056,3.0679,3.0101,3.0606
2022-03-09 21:00:00,3.0567,3.0723,3.0308,3.0723
2022-03-09 22:00:00,3.0724,3.1741,3.0724,3.1464
2022-03-09 23:00:00,3.1504,3.1834,3.1069,3.1069
2022-03-10 00:00:00,3.1065,3.2011,2.985,3.0187
2022-03-10 01:00:00,3.02,3.1229,2.9581,3.116
2022-03-10 02:00:00,3.1233,3.1823,3.0309,3.0389
2022-03-10 03:00:00,3.0408,3.0547,2.9937,3.0442
2022-03-10 04:00:00,3.0427,3.108,2.9799,3.0554
2022-03-10 05:00:00,3.0521,3.0534,2.9176,2.9889
2022-03-10 06:00:00,2.9909,3.0364,2.9683,3.0157
2022-03-10 07:00:00,3.0135,3.0329,2.9593,2.9962
2022-03-10 08:00:00,2.9945,3.0045,2.9224,2.9609
2022-03-10 09:00:00,2.96,2.962,2.8933,2.9091
2022-03-10 10:00:00,2.9024,2.917,2.8047,2.81
2022-03-10 11:00:00,2.8093,2.8288,2.7844,2.8218
2022-03-10 12:00:00,2.8196,2.8296,2.7902,2.8088
2022-03-10 13:00:00,2.8065,2.8704,2.7306,2.771
2022-03-10 14:00:00,2.7708,2.7923,2.754,2.7801
2022-03-10 15:00:00,2.7812,2.8329,2.768,2.8242
2022-03-10 16:00:00,2.8137,2.8378,2.762,2.7837
2022-03-10 17:00:00,2.785,2.7889,2.7601,2.7676
2022-03-10 18:00:00,2.7645,2.777,2.7597,2.7689
2022-03-10 19:00:00,2.7652,2.7965,2.7541,2.7915
2022-03-10 20:00:00,2.7915,2.794,2.77,2.7897
2022-03-10 21:00:00,2.7897,2.8024,2.7848,2.7987
2022-03-10 22:00:00,2.7928,2.8105,2.7774,2.8082
2022-03-10 23:00:00,2.81,2.8101,2.7552,2.7665
2022-03-11 00:00:00,2.76,2.76,2.666,2.6736
2022-03-11 01:00:00,2.6736,2.6771,2.6236,2.6406
2022-03-11 02:00:00,2.6406,2.6437,2.5859,2.5996
2022-03-11 03:00:00,2.5999,2.64,2.5963,2.6354
2022-03-11 04:00:00,2.6301,2.6301,2.5792,2.5792
2022-03-11 05:00:00,2.5803,2.6176,2.5751,2.6033
2022-03-11 06:00:00,2.6078,2.6319,2.5997,2.6065
2022-03-11 07:00:00,2.6078,2.6561,2.6063,2.6321
2022-03-11 08:00:00,2.6303,2.6329,2.5913,2.6034
2022-03-11 09:00:00,2.602,2.6304,2.5952,2.5952
2022-03-11 10:00:00,2.6027,2.6376,2.5997,2.6317
2022-03-11 11:00:00,2.6255,2.7097,2.6179,2.684
2022-03-11 12:00:00,2.6902,2.7109,2.6597,2.6692
2022-03-11 13:00:00,2.6677,2.6677,2.6192,2.6247
2022-03-11 14:00:00,2.631,2.6571,2.6153,2.6192
2022-03-11 15:00:00,2.6154,2.6181,2.5833,2.6049
2022-03-11 16:00:00,2.6019,2.606,2.5657,2.581
2022-03-11 17:00:00,2.5831,2.5859,2.5608,2.5708
2022-03-11 18:00:00,2.5698,2.5716,2.5533,2.5554
2022-03-11 19:00:00,2.5553,2.5619,2.5472,2.5541
2022-03-11 20:00:00,2.5574,2.5778,2.5526,2.5566
2022-03-11 21:00:00,2.5567,2.6247,2.5567,2.5997
2022-03-11 22:00:00,2.6042,2.6105,2.5901,2.5982
2022-03-11 23:00:00,2.5989,2.6106,2.5713,2.5713
2022-03-12 00:00:00,2.5712,2.75,2.566,2.7394
2022-03-12 01:00:00,2.7328,2.792,2.7146,2.753
2022-03-12 02:00:00,2.7544,2.7544,2.6761,2.7151
2022-03-12 03:00:00,2.7156,2.7205,2.6464,2.6534
2022-03-12 04:00:00,2.6521,2.6885,2.6449,2.6768
2022-03-12 05:00:00,2.6745,2.74,2.6637,2.7232
2022-03-12 06:00:00,2.7254,2.7552,2.7203,2.7248
2022-03-12 07:00:00,2.727,2.8748,2.7245,2.8087
2022-03-12 08:00:00,2.8134,2.8447,2.7734,2.8022
2022-03-12 09:00:00,2.8007,2.8281,2.7921,2.814
2022-03-12 10:00:00,2.8146,2.8366,2.7889,2.8213
2022-03-12 11:00:00,2.8232,2.9064,2.8189,2.8602
2022-03-12 12:00:00,2.8575,2.8622,2.8168,2.834
2022-03-12 13:00:00,2.836,2.836,2.789,2.7914
2022-03-12 14:00:00,2.7925,2.8161,2.7765,2.7805
2022-03-12 15:00:00,2.7819,2.8039,2.7815,2.7825
2022-03-12 16:00:00,2.785,2.7926,2.7718,2.7767
2022-03-12 17:00:00,2.7762,2.7885,2.7526,2.7824
2022-03-12 18:00:00,2.7786,2.7965,2.7697,2.7893
2022-03-12 19:00:00,2.7868,2.8181,2.7803,2.815
2022-03-12 20:00:00,2.8135,2.8275,2.7976,2.8079
2022-03-12 21:00:00,2.808,2.8374,2.808,2.8239
2022-03-12 22:00:00,2.822,2.8268,2.7968,2.8235
2022-03-12 23:00:00,2.823,2.826,2.743,2.7465
2022-03-13 00:00:00,2.7458,2.87,2.719,2.8369
2022-03-13 01:00:00,2.8348,2.8435,2.7707,2.7756
2022-03-13 02:00:00,2.7805,2.7977,2.7751,2.7939
2022-03-13 03:00:00,2.7934,2.841,2.7919,2.8291
2022-03-13 04:00:00,2.8254,2.8272,2.7924,2.7924
2022-03-13 05:00:00,2.7922,2.8207,2.7921,2.7965
2022-03-13 06:00:00,2.7962,2.8288,2.7903,2.828
