datetime,ALGOBUSD_open,ALGOBUSD_high,ALGOBUSD_low,ALGOBUSD_close
2022-02-10 20:00:00,0.9626,0.978,0.9599,0.9709
2022-02-10 21:00:00,0.97,0.9726,0.9617,0.9725
2022-02-10 22:00:00,0.972,0.978,0.9712,0.9747
2022-02-10 23:00:00,0.9742,0.9775,0.9689,0.9774
2022-02-11 00:00:00,0.9761,0.9763,0.9665,0.9665
2022-02-11 01:00:00,0.9664,0.9818,0.9655,0.9811
2022-02-11 02:00:00,0.9811,0.9834,0.978,0.982
2022-02-11 03:00:00,0.9822,0.9863,0.9711,0.9717
2022-02-11 04:00:00,0.9733,0.9929,0.9705,0.9876
2022-02-11 05:00:00,0.9876,0.989,0.9821,0.9837
2022-02-11 06:00:00,0.9844,0.9875,0.9803,0.9819
2022-02-11 07:00:00,0.9822,0.988,0.9771,0.9855
2022-02-11 08:00:00,0.9855,0.9957,0.9836,0.9941
2022-02-11 09:00:00,0.995,0.9963,0.9824,0.9882
2022-02-11 10:00:00,0.9889,0.9927,0.9868,0.9875
2022-02-11 11:00:00,0.9882,0.9897,0.9789,0.9861
2022-02-11 12:00:00,0.9857,0.9902,0.9805,0.9825
2022-02-11 13:00:00,0.984,0.9883,0.957,0.958
2022-02-11 14:00:00,0.9574,0.9613,0.9406,0.9437
2022-02-11 15:00:00,0.9451,0.9476,0.9235,0.9255
2022-02-11 16:00:00,0.9249,0.9342,0.9249,0.9284
2022-02-11 17:00:00,0.928,0.9314,0.9057,0.9057
2022-02-11 18:00:00,0.9056,0.921,0.8973,0.917
2022-02-11 19:00:00,0.9166,0.9225,0.9077,0.9218
2022-02-11 20:00:00,0.9216,0.9321,0.919,0.9316
2022-02-11 21:00:00,0.9315,0.9373,0.93,0.9363
2022-02-11 22:00:00,0.9357,0.9361,0.927,0.9289
2022-02-11 23:00:00,0.927,0.9342,0.9264,0.9311
2022-02-12 00:00:00,0.9315,0.9339,0.9227,0.924
2022-02-12 01:00:00,0.9246,0.9246,0.8892,0.9074
2022-02-12 02:00:00,0.9062,0.9133,0.8991,0.91
2022-02-12 03:00:00,0.9104,0.9207,0.9104,0.918
2022-02-12 04:00:00,0.9171,0.9172,0.9093,0.9141
2022-02-12 05:00:00,0.9141,0.9144,0.9032,0.908
2022-02-12 06:00:00,0.9093,0.9249,0.897,0.923
2022-02-12 07:00:00,0.9232,0.9241,0.9137,0.9188
2022-02-12 08:00:00,0.9188,0.9195,0.91,0.9116
2022-02-12 09:00:00,0.9127,0.918,0.9015,0.9148
2022-02-12 10:00:00,0.9162,0.9168,0.905,0.9129
2022-02-12 11:00:00,0.9137,0.9337,0.9082,0.9306
2022-02-12 12:00:00,0.9299,0.9332,0.9287,0.9324
2022-02-12 13:00:00,0.9325,0.9411,0.9295,0.9331
2022-02-12 14:00:00,0.9333,0.9344,0.9239,0.9259
2022-02-12 15:00:00,0.9274,0.9332,0.9221,0.9327
2022-02-12 16:00:00,0.9328,0.9328,0.9061,0.9146
2022-02-12 17:00:00,0.9129,0.9271,0.9129,0.9244
2022-02-12 18:00:00,0.9244,0.9244,0.9137,0.9192
2022-02-12 19:00:00,0.9194,0.9299,0.9115,0.9243
2022-02-12 20:00:00,0.9244,0.9282,0.9174,0.9178
2022-02-12 21:00:00,0.9188,0.9255,0.9171,0.9255
2022-02-12 22:00:00,0.9256,0.9279,0.9212,0.923
2022-02-12 23:00:00,0.9234,0.9251,0.9138,0.9163
2022-02-13 00:00:00,0.9157,0.9222,0.9139,0.9212
2022-02-13 01:00:00,0.9211,0.9268,0.9177,0.9268
2022-02-13 02:00:00,0.9253,0.9278,0.9209,0.9214
2022-02-13 03:00:00,0.921,0.9314,0.9182,0.9307
2022-02-13 04:00:00,0.9315,0.9315,0.9202,0.9235
2022-02-13 05:00:00,0.923,0.9339,0.9211,0.9315
2022-02-13 06:00:00,0.9312,0.935,0.9241,0.9246
2022-02-13 07:00:00,0.9251,0.9335,0.923,0.9282
2022-02-13 08:00:00,0.9277,0.9309,0.9255,0.9282
2022-02-13 09:00:00,0.9283,0.9347,0.9174,0.9253
2022-02-13 10:00:00,0.9246,0.9328,0.9241,0.9246
2022-02-13 11:00:00,0.9245,0.9262,0.917,0.9213
2022-02-13 12:00:00,0.9205,0.9205,0.9084,0.9117
2022-02-13 13:00:00,0.9111,0.9123,0.8833,0.8847
2022-02-13 14:00:00,0.8847,0.8965,0.8835,0.8904
2022-02-13 15:00:00,0.8908,0.9057,0.8891,0.9054
2022-02-13 16:00:00,0.9053,0.9076,0.897,0.898
2022-02-13 17:00:00,0.898,0.9055,0.898,0.9047
2022-02-13 18:00:00,0.9027,0.9041,0.8966,0.8966
2022-02-13 19:00:00,0.897,0.9008,0.8894,0.896
2022-02-13 20:00:00,0.896,0.8963,0.8719,0.8772
2022-02-13 21:00:00,0.877,0.887,0.8755,0.8772
2022-02-13 22:00:00,0.876,0.8857,0.8745,0.8852
2022-02-13 23:00:00,0.885,0.8884,0.883,0.8865
2022-02-14 00:00:00,0.8867,0.8901,0.8756,0.8767
2022-02-14 01:00:00,0.8765,0.8872,0.8754,0.8861
2022-02-14 02:00:00,0.8866,0.8917,0.8856,0.8916
2022-02-14 03:00:00,0.8918,0.8944,0.8835,0.8835
2022-02-14 04:00:00,0.883,0.8858,0.8799,0.8812
2022-02-14 05:00:00,0.8818,0.8842,0.8766,0.8831
2022-02-14 06:00:00,0.8839,0.8853,0.881,0.8836
2022-02-14 07:00:00,0.8813,0.898,0.8748,0.8968
2022-02-14 08:00:00,0.8981,0.9097,0.8981,0.9027
2022-02-14 09:00:00,0.9017,0.9103,0.9001,0.9012
2022-02-14 10:00:00,0.9008,0.9032,0.895,0.9
2022-02-14 11:00:00,0.9001,0.9056,0.8989,0.901
2022-02-14 12:00:00,0.9009,0.9053,0.8991,0.901
2022-02-14 13:00:00,0.9001,0.9062,0.8927,0.8937
2022-02-14 14:00:00,0.8946,0.8948,0.8771,0.8831
2022-02-14 15:00:00,0.8831,0.8899,0.8791,0.8884
2022-02-14 16:00:00,0.8891,0.8954,0.8881,0.8941
2022-02-14 17:00:00,0.8945,0.9046,0.8941,0.9008
2022-02-14 18:00:00,0.9014,0.9032,0.8993,0.9002
2022-02-14 19:00:00,0.9,0.9064,0.8989,0.9028
2022-02-14 20:00:00,0.9012,0.9272,0.9005,0.9246
2022-02-14 21:00:00,0.9232,0.9267,0.9215,0.9246
2022-02-14 22:00:00,0.926,0.9285,0.9238,0.9254
2022-02-14 23:00:00,0.926,0.927,0.9212,0.9223
2022-02-15 00:00:00,0.9234,0.9238,0.9196,0.9205
2022-02-15 01:00:00,0.9201,0.9252,0.9191,0.9195
2022-02-15 02:00:00,0.9205,0.9301,0.92,0.9296
2022-02-15 03:00:00,0.9296,0.9379,0.9244,0.9341
2022-02-15 04:00:00,0.9339,0.939,0.9336,0.9379
2022-02-15 05:00:00,0.9385,0.9476,0.9356,0.9446
2022-02-15 06:00:00,0.9446,0.9455,0.9368,0.939
2022-02-15 07:00:00,0.9381,0.9424,0.9365,0.941
2022-02-15 08:00:00,0.941,0.9447,0.9378,0.9429
2022-02-15 09:00:00,0.9431,0.9505,0.9429,0.9444
2022-02-15 10:00:00,0.944,0.9489,0.9419,0.9468
2022-02-15 11:00:00,0.9474,0.9498,0.9421,0.9485
2022-02-15 12:00:00,0.9485,0.9491,0.9358,0.9449
2022-02-15 13:00:00,0.9447,0.9545,0.943,0.95
2022-02-15 14:00:00,0.9499,0.9576,0.9438,0.9457
2022-02-15 15:00:00,0.9456,0.9655,0.9456,0.9571
2022-02-15 16:00:00,0.9568,0.9601,0.9512,0.9512
2022-02-15 17:00:00,0.9529,0.9653,0.9529,0.9626
2022-02-15 18:00:00,0.9631,0.9757,0.9627,0.9695
2022-02-15 19:00:00,0.9707,0.9717,0.9627,0.9658
2022-02-15 20:00:00,0.9663,0.9794,0.9648,0.9702
2022-02-15 21:00:00,0.9698,0.9708,0.9574,0.9618
2022-02-15 22:00:00,0.9616,0.9684,0.9608,0.9643
2022-02-15 23:00:00,0.9646,0.9655,0.9536,0.9584
2022-02-16 00:00:00,0.9588,0.9611,0.9556,0.9584
2022-02-16 01:00:00,0.9582,0.9674,0.9581,0.9656
2022-02-16 02:00:00,0.9655,0.9865,0.9652,0.9841
2022-02-16 03:00:00,0.9842,0.9978,0.9833,0.9887
2022-02-16 04:00:00,0.9889,0.9946,0.9831,0.9837
2022-02-16 05:00:00,0.985,0.993,0.9818,0.9894
2022-02-16 06:00:00,0.9896,1.006,0.9883,1.0053
2022-02-16 07:00:00,1.0049,1.0088,0.9893,0.9897
2022-02-16 08:00:00,0.9918,0.9935,0.9664,0.9716
2022-02-16 09:00:00,0.9716,0.9795,0.9588,0.962
2022-02-16 10:00:00,0.9617,0.9888,0.9612,0.9765
2022-02-16 11:00:00,0.9781,0.9852,0.9635,0.9831
2022-02-16 12:00:00,0.9843,0.9864,0.9737,0.9744
2022-02-16 13:00:00,0.9747,0.9846,0.9675,0.9813
2022-02-16 14:00:00,0.9823,1.0067,0.9794,0.9983
2022-02-16 15:00:00,0.9993,1.0009,0.9815,0.9815
2022-02-16 16:00:00,0.9833,0.9874,0.9742,0.979
2022-02-16 17:00:00,0.979,0.9897,0.9767,0.9844
2022-02-16 18:00:00,0.9844,0.9875,0.9769,0.979
2022-02-16 19:00:00,0.978,0.9844,0.9701,0.9837
2022-02-16 20:00:00,0.984,0.9888,0.9805,0.983
2022-02-16 21:00:00,0.9831,0.9831,0.9752,0.9804
2022-02-16 22:00:00,0.9801,0.9801,0.9569,0.957
2022-02-16 23:00:00,0.9575,0.9623,0.9467,0.9573
2022-02-17 00:00:00,0.9569,0.9592,0.9502,0.9532
2022-02-17 01:00:00,0.9531,0.9632,0.9509,0.9614
2022-02-17 02:00:00,0.9623,0.9678,0.9582,0.9669
2022-02-17 03:00:00,0.9673,0.9697,0.9417,0.9529
2022-02-17 04:00:00,0.9536,0.9551,0.9352,0.9487
2022-02-17 05:00:00,0.9483,0.9517,0.94,0.9432
2022-02-17 06:00:00,0.9438,0.9512,0.9427,0.9512
2022-02-17 07:00:00,0.9508,0.9563,0.9485,0.9501
2022-02-17 08:00:00,0.9506,0.953,0.9322,0.9377
2022-02-17 09:00:00,0.9372,0.9562,0.9285,0.9319
2022-02-17 10:00:00,0.932,0.9437,0.9303,0.9407
