datetime,SOLUSDT_open,SOLUSDT_high,SOLUSDT_low,SOLUSDT_close
2022-03-01 22:00:00,97.47,98.25,97.0,98.0
2022-03-01 23:00:00,97.82,99.08,97.66,98.65
2022-03-02 00:00:00,98.65,99.85,96.76,99.26
2022-03-02 01:00:00,99.3,99.44,97.09,98.26
2022-03-02 02:00:00,98.2,99.28,97.59,99.01
2022-03-02 03:00:00,98.97,105.22,98.86,104.34
2022-03-02 04:00:00,104.3,105.32,103.44,104.13
2022-03-02 05:00:00,104.04,104.19,102.99,103.55
2022-03-02 06:00:00,103.58,103.67,101.76,102.0
2022-03-02 07:00:00,102.1,103.0,101.23,102.36
2022-03-02 08:00:00,102.46,104.64,101.16,103.35
2022-03-02 09:00:00,103.39,104.5,102.98,103.98
2022-03-02 10:00:00,103.83,106.47,103.51,105.49
2022-03-02 11:00:00,105.31,105.31,103.84,104.6
2022-03-02 12:00:00,104.55,105.2,102.57,103.93
2022-03-02 13:00:00,103.89,104.06,100.2,101.01
2022-03-02 14:00:00,100.88,104.65,100.82,104.28
2022-03-02 15:00:00,104.42,104.95,100.9,101.56
2022-03-02 16:00:00,101.55,102.57,101.13,101.41
2022-03-02 17:00:00,101.35,103.31,101.26,101.76
2022-03-02 18:00:00,101.67,102.31,100.33,100.82
2022-03-02 19:00:00,100.84,101.39,99.85,100.94
2022-03-02 20:00:00,100.98,101.44,100.04,100.17
2022-03-02 21:00:00,100.1,101.47,99.9,101.39
2022-03-02 22:00:00,101.45,102.06,100.7,100.88
2022-03-02 23:00:00,101.04,101.58,100.35,100.7
2022-03-03 00:00:00,100.47,101.71,100.0,100.34
2022-03-03 01:00:00,100.29,100.29,98.64,99.3
2022-03-03 02:00:00,99.21,99.47,98.19,99.29
2022-03-03 03:00:00,99.27,99.32,97.78,98.5
2022-03-03 04:00:00,98.55,99.26,98.07,98.6
2022-03-03 05:00:00,98.65,99.33,98.62,99.09
2022-03-03 06:00:00,99.18,100.21,97.85,100.16
2022-03-03 07:00:00,100.09,100.74,99.5,99.81
2022-03-03 08:00:00,99.81,100.9,99.76,100.4
2022-03-03 09:00:00,100.34,100.34,98.78,98.86
2022-03-03 10:00:00,98.88,100.18,98.73,100.18
2022-03-03 11:00:00,99.94,101.2,99.64,99.69
2022-03-03 12:00:00,99.7,100.98,99.62,100.2
2022-03-03 13:00:00,100.23,100.4,99.15,100.0
2022-03-03 14:00:00,100.05,100.3,98.23,98.54
2022-03-03 15:00:00,98.4,98.82,94.95,95.82
2022-03-03 16:00:00,95.89,96.24,95.18,95.47
2022-03-03 17:00:00,95.39,95.72,94.04,95.15
2022-03-03 18:00:00,95.1,95.65,94.62,94.96
2022-03-03 19:00:00,94.97,95.5,94.46,94.89
2022-03-03 20:00:00,94.92,95.07,94.07,94.66
2022-03-03 21:00:00,94.74,95.3,94.3,95.16
2022-03-03 22:00:00,95.3,96.45,95.27,95.87
2022-03-03 23:00:00,95.96,96.2,95.38,95.66
2022-03-04 00:00:00,95.6,95.93,91.93,92.44
2022-03-04 01:00:00,92.35,93.01,91.17,92.16
2022-03-04 02:00:00,92.15,92.46,91.66,91.77
2022-03-04 03:00:00,91.85,92.05,90.47,91.44
2022-03-04 04:00:00,91.52,91.85,90.9,91.78
2022-03-04 05:00:00,91.74,91.89,91.29,91.66
2022-03-04 06:00:00,91.69,92.26,91.52,91.9
2022-03-04 07:00:00,91.98,92.22,91.52,92.08
2022-03-04 08:00:00,92.05,92.83,90.52,92.24
2022-03-04 09:00:00,92.26,92.78,91.64,92.26
2022-03-04 10:00:00,92.31,93.36,92.21,93.12
2022-03-04 11:00:00,92.99,93.9,92.7,93.24
2022-03-04 12:00:00,93.42,93.42,91.67,92.46
2022-03-04 13:00:00,92.5,93.82,91.71,92.02
2022-03-04 14:00:00,91.99,92.45,90.68,91.8
2022-03-04 15:00:00,91.98,92.13,90.66,91.33
2022-03-04 16:00:00,91.2,92.25,90.7,91.87
2022-03-04 17:00:00,91.82,92.85,91.51,92.28
2022-03-04 18:00:00,92.31,92.4,91.01,91.26
2022-03-04 19:00:00,91.21,91.21,88.35,88.62
2022-03-04 20:00:00,88.57,89.41,87.84,88.94
2022-03-04 21:00:00,88.95,89.23,88.47,88.79
2022-03-04 22:00:00,88.8,89.1,87.06,88.34
2022-03-04 23:00:00,88.34,88.76,87.82,88.29
2022-03-05 00:00:00,88.27,88.34,86.12,86.12
2022-03-05 01:00:00,86.16,87.35,85.96,86.87
2022-03-05 02:00:00,86.82,87.3,86.49,86.81
2022-03-05 03:00:00,86.7,87.87,86.64,87.72
2022-03-05 04:00:00,87.83,87.91,86.9,87.24
2022-03-05 05:00:00,87.27,88.26,87.1,88.26
2022-03-05 06:00:00,88.27,88.78,88.02,88.28
2022-03-05 07:00:00,88.15,89.2,88.06,88.82
2022-03-05 08:00:00,88.79,89.1,88.3,88.89
2022-03-05 09:00:00,88.99,89.15,88.56,88.92
2022-03-05 10:00:00,88.92,89.07,87.79,88.86
2022-03-05 11:00:00,88.86,89.02,88.54,88.68
2022-03-05 12:00:00,88.75,89.8,88.73,89.06
2022-03-05 13:00:00,89.09,89.13,87.8,88.41
2022-03-05 14:00:00,88.41,89.14,88.14,89.1
2022-03-05 15:00:00,89.11,89.41,88.86,89.16
2022-03-05 16:00:00,89.22,90.95,89.15,90.44
2022-03-05 17:00:00,90.39,91.19,89.94,89.98
2022-03-05 18:00:00,90.06,90.3,89.2,90.03
2022-03-05 19:00:00,90.06,90.44,89.77,89.97
2022-03-05 20:00:00,90.0,90.49,89.99,90.04
2022-03-05 21:00:00,90.02,90.07,89.28,89.41
2022-03-05 22:00:00,89.44,90.07,89.05,89.94
2022-03-05 23:00:00,89.75,89.88,89.34,89.57
2022-03-06 00:00:00,89.52,89.85,89.34,89.82
2022-03-06 01:00:00,89.83,89.9,89.03,89.12
2022-03-06 02:00:00,89.03,89.03,88.43,88.58
2022-03-06 03:00:00,88.64,88.79,87.46,87.5
2022-03-06 04:00:00,87.57,88.53,86.64,88.28
2022-03-06 05:00:00,88.28,88.57,88.13,88.16
2022-03-06 06:00:00,88.34,88.92,88.22,88.59
2022-03-06 07:00:00,88.57,88.6,87.99,88.31
2022-03-06 08:00:00,88.26,88.35,87.56,87.8
2022-03-06 09:00:00,87.78,87.88,86.74,86.74
2022-03-06 10:00:00,86.87,87.01,85.78,86.42
2022-03-06 11:00:00,86.55,87.0,85.95,86.94
2022-03-06 12:00:00,87.01,87.63,86.69,87.2
2022-03-06 13:00:00,87.26,88.23,87.13,87.59
2022-03-06 14:00:00,87.5,87.81,87.1,87.25
2022-03-06 15:00:00,87.27,87.38,86.48,87.18
2022-03-06 16:00:00,87.36,88.26,87.04,87.78
2022-03-06 17:00:00,87.82,87.9,86.83,87.26
2022-03-06 18:00:00,87.22,87.56,86.44,86.62
2022-03-06 19:00:00,86.5,86.5,84.86,85.34
2022-03-06 20:00:00,85.21,85.78,85.06,85.71
2022-03-06 21:00:00,85.59,86.56,85.4,85.65
2022-03-06 22:00:00,85.73,86.39,85.65,85.75
2022-03-06 23:00:00,85.81,85.92,84.11,84.52
2022-03-07 00:00:00,84.46,84.75,82.01,83.02
2022-03-07 01:00:00,83.12,83.78,82.82,82.94
2022-03-07 02:00:00,83.0,83.3,81.76,82.09
2022-03-07 03:00:00,82.03,82.55,81.42,82.31
2022-03-07 04:00:00,82.34,82.91,81.98,82.67
2022-03-07 05:00:00,82.7,83.29,82.38,82.73
2022-03-07 06:00:00,82.76,83.38,82.68,83.17
2022-03-07 07:00:00,83.26,83.33,81.19,81.74
2022-03-07 08:00:00,81.9,82.67,81.29,82.55
2022-03-07 09:00:00,82.58,83.13,82.16,82.18
2022-03-07 10:00:00,82.28,82.7,81.9,82.2
2022-03-07 11:00:00,82.07,83.33,82.07,83.14
2022-03-07 12:00:00,83.28,84.52,83.26,84.15
2022-03-07 13:00:00,84.15,85.83,83.9,85.54
2022-03-07 14:00:00,85.62,86.72,85.13,85.31
2022-03-07 15:00:00,85.28,85.8,84.52,85.06
2022-03-07 16:00:00,85.03,86.01,84.14,84.25
2022-03-07 17:00:00,84.27,84.62,83.66,83.84
2022-03-07 18:00:00,83.73,83.73,82.36,82.63
2022-03-07 19:00:00,82.7,82.99,79.87,80.28
2022-03-07 20:00:00,80.21,82.01,79.96,81.1
2022-03-07 21:00:00,81.23,82.19,80.75,81.22
2022-03-07 22:00:00,81.19,82.9,81.19,82.2
2022-03-07 23:00:00,82.19,82.92,81.66,81.66
2022-03-08 00:00:00,81.72,82.74,81.31,82.28
2022-03-08 01:00:00,82.36,83.0,81.9,82.68
2022-03-08 02:00:00,82.71,84.62,82.44,83.81
2022-03-08 03:00:00,83.82,84.01,83.09,83.5
2022-03-08 04:00:00,83.41,84.18,83.2,83.27
2022-03-08 05:00:00,83.18,83.64,82.79,83.57
2022-03-08 06:00:00,83.55,84.06,82.51,82.85
2022-03-08 07:00:00,82.74,83.76,82.54,83.0
2022-03-08 08:00:00,83.1,84.95,82.67,84.26
2022-03-08 09:00:00,84.22,84.45,83.56,84.1
2022-03-08 10:00:00,84.17,84.46,83.22,84.1
2022-03-08 11:00:00,84.02,84.19,83.16,83.91
2022-03-08 12:00:00,83.92,84.56,83.6,83.99
2022-03-08 13:00:00,84.04,84.5,83.3,83.97
2022-03-08 14:00:00,83.91,84.35,83.08,83.59
2022-03-08 15:00:00,83.58,83.79,81.78,82.74
2022-03-08 16:00:00,82.83,83.3,81.35,81.68
2022-03-08 17:00:00,81.69,84.02,81.6,83.5
2022-03-08 18:00:00,83.54,85.05,82.66,82.7
2022-03-08 19:00:00,82.71,83.18,81.93,82.93
2022-03-08 20:00:00,82.92,83.16,81.6,81.84
2022-03-08 21:00:00,81.68,82.14,81.47,81.47
2022-03-08 22:00:00,81.46,81.9,81.39,81.79
2022-03-08 23:00:00,81.78,82.52,81.78,82.23
2022-03-09 00:00:00,82.4,83.24,81.93,83.24
2022-03-09 01:00:00,83.25,84.31,82.74,84.3
2022-03-09 02:00:00,84.24,84.47,83.55,84.27
2022-03-09 03:00:00,84.17,88.53,84.13,88.16
2022-03-09 04:00:00,88.18,88.75,87.64,88.42
2022-03-09 05:00:00,88.38,88.38,86.97,87.3
2022-03-09 06:00:00,87.31,88.6,87.12,88.39
2022-03-09 07:00:00,88.39,89.64,88.09,89.27
2022-03-09 08:00:00,89.27,89.9,88.23,89.03
2022-03-09 09:00:00,89.11,89.18,88.46,88.52
2022-03-09 10:00:00,88.53,88.81,88.28,88.73
2022-03-09 11:00:00,88.8,89.12,87.88,88.23
2022-03-09 12:00:00,88.31,89.02,87.09,87.89
2022-03-09 13:00:00,87.94,88.25,86.55,86.83
2022-03-09 14:00:00,86.82,88.56,86.8,87.78
2022-03-09 15:00:00,87.84,89.29,87.36,88.91
2022-03-09 16:00:00,88.91,89.4,88.08,88.34
2022-03-09 17:00:00,88.31,88.62,87.69,88.22
2022-03-09 18:00:00,88.25,88.37,86.62,87.05
2022-03-09 19:00:00,87.07,87.5,86.06,86.94
2022-03-09 20:00:00,87.0,87.56,86.21,86.28
2022-03-09 21:00:00,86.37,87.1,86.09,86.9
2022-03-09 22:00:00,86.94,87.87,86.9,87.87
2022-03-09 23:00:00,87.9,88.83,87.7,88.13
2022-03-10 00:00:00,88.22,88.59,87.52,87.7
2022-03-10 01:00:00,87.66,88.12,86.01,86.23
2022-03-10 02:00:00,86.12,86.74,85.28,85.59
2022-03-10 03:00:00,85.41,85.94,85.3,85.34
2022-03-10 04:00:00,85.34,85.53,83.03,83.12
2022-03-10 05:00:00,83.07,83.28,82.1,82.67
2022-03-10 06:00:00,82.52,82.95,81.95,82.6
2022-03-10 07:00:00,82.61,82.92,82.24,82.66
2022-03-10 08:00:00,82.59,82.94,81.87,82.93
2022-03-10 09:00:00,82.92,83.18,82.45,82.73
2022-03-10 10:00:00,82.7,82.98,82.29,82.29
2022-03-10 11:00:00,82.28,82.41,81.92,82.08
2022-03-10 12:00:00,82.04,82.8,81.91,82.53
2022-03-10 13:00:00,82.58,83.97,80.72,81.76
2022-03-10 14:00:00,81.58,82.32,81.2,82.32
2022-03-10 15:00:00,82.27,83.39,81.6,81.93
2022-03-10 16:00:00,81.9,82.46,81.68,82.26
2022-03-10 17:00:00,82.25,82.49,81.83,82.21
2022-03-10 18:00:00,82.23,82.4,81.73,82.03
2022-03-10 19:00:00,82.03,82.74,81.9,82.52
2022-03-10 20:00:00,82.44,83.39,82.23,83.28
2022-03-10 21:00:00,83.28,83.3,82.66,82.75
2022-03-10 22:00:00,82.77,84.01,82.03,83.51
2022-03-10 23:00:00,83.49,83.68,82.7,82.75
2022-03-11 00:00:00,82.73,83.15,82.23,82.53
2022-03-11 01:00:00,82.55,82.55,81.31,81.47
2022-03-11 02:00:00,81.36,81.69,80.68,81.44
2022-03-11 03:00:00,81.32,82.13,81.32,81.96
2022-03-11 04:00:00,81.96,81.98,80.31,80.55
2022-03-11 05:00:00,80.59,81.49,80.21,81.46
2022-03-11 06:00:00,81.39,82.45,81.26,82.0
2022-03-11 07:00:00,81.96,82.62,81.96,82.24
2022-03-11 08:00:00,82.1,82.43,81.56,81.82
2022-03-11 09:00:00,81.82,82.34,81.74,81.94
2022-03-11 10:00:00,81.98,82.22,81.7,81.7
2022-03-11 11:00:00,81.6,83.89,81.2,83.39
2022-03-11 12:00:00,83.35,84.3,83.27,83.57
2022-03-11 13:00:00,83.58,83.64,82.32,82.61
2022-03-11 14:00:00,82.52,83.12,82.18,82.2
2022-03-11 15:00:00,82.19,82.3,81.33,81.77
2022-03-11 16:00:00,81.78,81.78,80.5,80.79
2022-03-11 17:00:00,80.73,81.09,80.64,80.95
2022-03-11 18:00:00,80.96,81.56,80.6,80.6
2022-03-11 19:00:00,80.59,81.47,80.39,80.52
2022-03-11 20:00:00,80.53,80.95,80.08,80.24
2022-03-11 21:00:00,80.28,81.59,80.28,81.29
2022-03-11 22:00:00,81.34,81.49,81.04,81.19
2022-03-11 23:00:00,81.12,81.33,80.57,80.71
2022-03-12 00:00:00,80.71,81.73,80.65,81.62
2022-03-12 01:00:00,81.7,82.49,81.57,82.47
2022-03-12 02:00:00,82.48,82.74,81.8,82.02
2022-03-12 03:00:00,82.02,82.3,81.79,81.82
2022-03-12 04:00:00,81.77,82.47,81.33,82.05
2022-03-12 05:00:00,81.9,82.23,81.8,82.1
2022-03-12 06:00:00,82.16,82.27,81.6,81.69
2022-03-12 07:00:00,81.79,81.82,81.32,81.59
2022-03-12 08:00:00,81.69,81.7,80.61,80.94
2022-03-12 09:00:00,80.96,81.48,80.96,81.25
2022-03-12 10:00:00,81.26,81.37,81.06,81.37
2022-03-12 11:00:00,81.36,81.62,80.94,81.18
2022-03-12 12:00:00,81.17,81.7,81.03,81.39
2022-03-12 13:00:00,81.42,81.79,81.28,81.35
2022-03-12 14:00:00,81.25,81.7,80.95,81.2
2022-03-12 15:00:00,81.19,82.32,81.08,81.7
2022-03-12 16:00:00,81.8,82.23,81.59,81.93
2022-03-12 17:00:00,81.97,82.39,81.78,82.13
2022-03-12 18:00:00,82.05,82.34,81.77,81.99
2022-03-12 19:00:00,81.86,81.89,81.6,81.66
2022-03-12 20:00:00,81.67,82.1,81.59,81.91
2022-03-12 21:00:00,81.87,82.16,81.68,81.73
2022-03-12 22:00:00,81.79,82.19,81.76,81.93
2022-03-12 23:00:00,82.06,82.06,81.27,81.3
2022-03-13 00:00:00,81.34,81.73,81.03,81.14
2022-03-13 01:00:00,81.09,81.77,81.09,81.27
2022-03-13 02:00:00,81.27,81.7,81.27,81.7
2022-03-13 03:00:00,81.8,82.68,81.71,82.68
2022-03-13 04:00:00,82.68,83.31,82.36,82.45
2022-03-13 05:00:00,82.39,82.76,82.09,82.17
2022-03-13 06:00:00,82.18,82.42,82.08,82.35
2022-03-13 07:00:00,82.33,82.41,81.71,81.8
2022-03-13 08:00:00,81.76,81.81,81.46,81.67
2022-03-13 09:00:00,81.64,81.71,81.09,81.31
2022-03-13 10:00:00,81.32,81.38,81.13,81.33
2022-03-13 11:00:00,81.39,81.47,80.86,80.97
2022-03-13 12:00:00,80.85,81.14,80.05,80.26
2022-03-13 13:00:00,80.37,80.96,80.3,80.53
2022-03-13 14:00:00,80.53,81.3,80.53,81.3
2022-03-13 15:00:00,81.28,81.69,81.09,81.19
2022-03-13 16:00:00,81.18,81.38,81.02,81.07
2022-03-13 17:00:00,81.0,81.43,80.73,81.12
2022-03-13 18:00:00,81.11,81.18,80.81,80.9
2022-03-13 19:00:00,80.88,80.88,80.31,80.45
2022-03-13 20:00:00,80.32,80.43,78.53,79.55
2022-03-13 21:00:00,79.48,80.14,79.45,80.0
2022-03-13 22:00:00,79.95,80.21,77.72,78.33
2022-03-13 23:00:00,78.22,79.12,77.81,78.73
2022-03-14 00:00:00,78.75,79.1,78.01,78.87
2022-03-14 01:00:00,78.89,79.44,78.48,78.69
2022-03-14 02:00:00,78.64,79.36,78.54,78.95
2022-03-14 03:00:00,78.93,79.92,78.7,79.48
2022-03-14 04:00:00,79.5,81.65,79.5,80.27
2022-03-14 05:00:00,80.36,80.57,80.09,80.24
2022-03-14 06:00:00,80.27,80.75,80.08,80.29
2022-03-14 07:00:00,80.24,80.99,80.15,80.91
2022-03-14 08:00:00,80.93,81.53,80.84,81.47
2022-03-14 09:00:00,81.5,82.26,81.23,81.81
2022-03-14 10:00:00,81.84,81.91,81.26,81.57
2022-03-14 11:00:00,81.55,81.67,80.81,80.9
2022-03-14 12:00:00,80.81,81.07,80.29,80.7
2022-03-14 13:00:00,80.7,81.14,80.12,80.62
2022-03-14 14:00:00,80.53,81.37,80.46,81.37
2022-03-14 15:00:00,81.38,81.45,80.66,80.92
2022-03-14 16:00:00,80.91,81.0,80.5,80.57
2022-03-14 17:00:00,80.57,80.57,78.93,79.21
2022-03-14 18:00:00,79.16,79.35,78.51,79.14
2022-03-14 19:00:00,79.09,79.98,78.89,79.93
2022-03-14 20:00:00,79.96,80.18,79.22,79.39
2022-03-14 21:00:00,79.44,80.13,79.15,79.8
2022-03-14 22:00:00,79.81,81.43,79.7,80.92
2022-03-14 23:00:00,80.89,81.3,80.83,81.2
2022-03-15 00:00:00,81.27,81.53,80.62,81.38
2022-03-15 01:00:00,81.33,81.33,80.0,80.06
2022-03-15 02:00:00,80.12,80.6,79.76,80.1
2022-03-15 03:00:00,80.23,80.26,79.3,79.59
2022-03-15 04:00:00,79.62,79.98,79.57,79.85
2022-03-15 05:00:00,79.73,79.95,79.69,79.85
2022-03-15 06:00:00,79.84,80.45,79.8,79.8
2022-03-15 07:00:00,79.7,79.86,78.76,79.27
2022-03-15 08:00:00,79.28,79.37,79.03,79.21
2022-03-15 09:00:00,79.17,79.6,79.02,79.27
2022-03-15 10:00:00,79.24,79.98,79.24,79.88
2022-03-15 11:00:00,79.91,80.44,79.88,80.09
2022-03-15 12:00:00,80.26,80.62,80.13,80.49
2022-03-15 13:00:00,80.55,80.55,79.6,80.21
2022-03-15 14:00:00,80.2,80.84,79.9,80.53
2022-03-15 15:00:00,80.56,81.25,80.4,81.08
2022-03-15 16:00:00,81.08,82.24,80.7,81.77
2022-03-15 17:00:00,81.83,82.9,81.55,82.9
2022-03-15 18:00:00,82.89,84.93,82.29,84.91
2022-03-15 19:00:00,84.89,86.0,84.22,84.58
2022-03-15 20:00:00,84.58,85.17,83.34,83.5
2022-03-15 21:00:00,83.46,84.16,83.1,83.89
2022-03-15 22:00:00,83.94,84.6,83.12,83.35
2022-03-15 23:00:00,83.48,83.63,82.76,82.82
2022-03-16 00:00:00,82.87,83.5,82.62,82.65
2022-03-16 01:00:00,82.66,83.96,82.63,83.56
2022-03-16 02:00:00,83.49,86.38,83.39,84.54
2022-03-16 03:00:00,84.57,84.79,82.18,82.25
2022-03-16 04:00:00,82.32,82.45,81.56,81.9
2022-03-16 05:00:00,81.9,82.1,81.53,81.98
2022-03-16 06:00:00,82.04,82.7,82.04,82.7
2022-03-16 07:00:00,82.72,82.91,82.15,82.79
2022-03-16 08:00:00,82.76,83.91,82.76,83.71
2022-03-16 09:00:00,83.65,84.24,83.41,83.84
2022-03-16 10:00:00,83.94,84.1,83.4,83.57
2022-03-16 11:00:00,83.55,84.6,83.42,84.26
2022-03-16 12:00:00,84.35,84.5,83.4,83.46
2022-03-16 13:00:00,83.49,83.8,82.74,83.8
2022-03-16 14:00:00,83.82,84.92,83.33,84.6
2022-03-16 15:00:00,84.6,84.76,83.73,83.98
2022-03-16 16:00:00,84.01,84.45,83.46,83.8
2022-03-16 17:00:00,83.84,84.2,83.5,83.53
2022-03-16 18:00:00,83.59,84.34,82.18,83.41
2022-03-16 19:00:00,83.43,86.04,83.25,85.88
2022-03-16 20:00:00,85.86,86.94,85.58,86.48
2022-03-16 21:00:00,86.43,86.78,85.63,85.88
2022-03-16 22:00:00,85.93,86.15,85.64,85.88
2022-03-16 23:00:00,85.89,87.97,85.87,87.84
2022-03-17 00:00:00,87.9,88.09,86.94,87.41
2022-03-17 01:00:00,87.29,89.2,87.0,88.61
2022-03-17 02:00:00,88.67,88.74,87.81,88.52
2022-03-17 03:00:00,88.48,88.6,87.9,87.99
2022-03-17 04:00:00,88.04,88.94,87.34,88.89
2022-03-17 05:00:00,88.9,88.95,87.71,87.86
2022-03-17 06:00:00,87.8,88.1,86.74,87.08
2022-03-17 07:00:00,87.08,87.5,86.87,87.21
2022-03-17 08:00:00,87.21,87.34,86.84,87.04
2022-03-17 09:00:00,86.99,87.61,86.98,87.38
2022-03-17 10:00:00,87.33,87.33,86.58,87.08
2022-03-17 11:00:00,87.07,87.79,86.9,87.7
2022-03-17 12:00:00,87.69,89.47,87.55,89.47
2022-03-17 13:00:00,89.49,89.95,88.65,89.72
2022-03-17 14:00:00,89.7,90.71,89.25,89.43
2022-03-17 15:00:00,89.39,90.18,89.05,89.49
2022-03-17 16:00:00,89.51,90.1,89.08,89.69
2022-03-17 17:00:00,89.71,90.06,88.64,89.75
2022-03-17 18:00:00,89.65,90.09,88.97,89.04
2022-03-17 19:00:00,89.05,90.82,89.02,90.82
2022-03-17 20:00:00,90.84,91.01,89.41,89.41
2022-03-17 21:00:00,89.41,89.58,87.8,88.78
2022-03-17 22:00:00,88.76,88.87,88.26,88.47
2022-03-17 23:00:00,88.56,88.62,87.66,87.8
2022-03-18 00:00:00,87.8,88.1,86.17,86.49
2022-03-18 01:00:00,86.49,87.1,86.2,86.41
2022-03-18 02:00:00,86.36,86.36,85.73,86.19
2022-03-18 03:00:00,86.24,86.25,85.65,85.85
2022-03-18 04:00:00,85.8,86.17,85.58,85.98
2022-03-18 05:00:00,86.1,86.8,86.1,86.66
2022-03-18 06:00:00,86.71,87.12,86.34,86.35
2022-03-18 07:00:00,86.39,86.64,85.65,85.79
2022-03-18 08:00:00,85.74,86.6,85.38,86.23
2022-03-18 09:00:00,86.19,86.19,85.5,85.53
2022-03-18 10:00:00,85.5,85.84,84.72,84.72
2022-03-18 11:00:00,85.0,85.04,84.43,85.02
2022-03-18 12:00:00,85.03,85.5,84.64,85.03
2022-03-18 13:00:00,84.92,85.76,84.77,85.73
2022-03-18 14:00:00,85.75,86.42,85.45,85.98
2022-03-18 15:00:00,85.95,88.36,85.95,88.36
2022-03-18 16:00:00,88.32,90.86,88.23,90.66
2022-03-18 17:00:00,90.72,92.27,90.38,90.7
2022-03-18 18:00:00,90.67,91.02,90.37,90.66
2022-03-18 19:00:00,90.68,91.16,90.0,91.12
2022-03-18 20:00:00,91.11,91.69,89.83,89.9
2022-03-18 21:00:00,89.85,90.4,89.6,90.27
2022-03-18 22:00:00,90.27,90.34,88.88,88.94
2022-03-18 23:00:00,89.05,89.9,89.04,89.83
2022-03-19 00:00:00,89.85,92.36,89.85,91.49
2022-03-19 01:00:00,91.42,91.48,90.17,90.17
2022-03-19 02:00:00,90.16,90.6,89.6,90.35
2022-03-19 03:00:00,90.37,90.69,89.32,90.27
2022-03-19 04:00:00,90.26,90.84,90.02,90.66
2022-03-19 05:00:00,90.66,90.66,89.69,89.8
2022-03-19 06:00:00,89.78,90.3,89.75,89.97
2022-03-19 07:00:00,89.8,89.91,89.26,89.31
2022-03-19 08:00:00,89.26,89.92,89.25,89.83
2022-03-19 09:00:00,89.85,90.24,89.66,90.03
2022-03-19 10:00:00,90.03,90.25,89.8,90.2
2022-03-19 11:00:00,90.14,91.01,89.9,90.6
2022-03-19 12:00:00,90.54,91.77,90.4,91.6
2022-03-19 13:00:00,91.7,92.3,90.86,91.1
2022-03-19 14:00:00,91.07,93.73,90.7,93.58
2022-03-19 15:00:00,93.6,94.25,92.69,94.07
2022-03-19 16:00:00,94.12,94.57,93.29,93.54
2022-03-19 17:00:00,93.58,93.84,92.91,93.09
2022-03-19 18:00:00,92.97,93.22,92.32,93.18
2022-03-19 19:00:00,93.2,93.2,92.46,92.56
2022-03-19 20:00:00,92.53,93.29,91.77,92.56
2022-03-19 21:00:00,92.59,93.41,92.59,92.74
2022-03-19 22:00:00,92.7,92.85,91.18,92.37
2022-03-19 23:00:00,92.26,92.99,92.1,92.35
2022-03-20 00:00:00,92.36,92.53,90.88,91.57
2022-03-20 01:00:00,91.51,91.7,90.75,91.51
2022-03-20 02:00:00,91.3,91.57,90.37,90.75
2022-03-20 03:00:00,90.8,91.25,90.68,90.81
2022-03-20 04:00:00,90.68,91.03,90.49,90.69
2022-03-20 05:00:00,90.69,91.22,90.33,91.22
2022-03-20 06:00:00,91.15,91.55,90.96,90.98
2022-03-20 07:00:00,91.01,91.28,90.71,90.98
2022-03-20 08:00:00,90.94,91.61,90.86,90.97
2022-03-20 09:00:00,90.94,91.11,89.59,90.51
2022-03-20 10:00:00,90.44,90.98,89.96,90.56
2022-03-20 11:00:00,90.54,90.85,89.82,89.97
2022-03-20 12:00:00,89.94,90.64,89.14,90.37
2022-03-20 13:00:00,90.44,90.46,89.59,89.74
2022-03-20 14:00:00,89.7,90.15,89.2,89.47
2022-03-20 15:00:00,89.48,89.77,88.91,89.16
2022-03-20 16:00:00,89.14,89.75,88.63,88.85
2022-03-20 17:00:00,88.71,89.04,87.87,88.4
2022-03-20 18:00:00,88.25,89.12,88.25,89.06
2022-03-20 19:00:00,89.08,89.89,88.94,89.5
2022-03-20 20:00:00,89.47,90.29,88.47,88.63
2022-03-20 21:00:00,88.6,89.55,88.3,89.03
2022-03-20 22:00:00,89.21,89.46,88.66,89.46
2022-03-20 23:00:00,89.39,89.44,88.44,88.56
2022-03-21 00:00:00,88.63,89.14,88.05,88.61
2022-03-21 01:00:00,88.63,88.86,87.99,88.16
2022-03-21 02:00:00,88.21,88.5,86.76,87.46
2022-03-21 03:00:00,87.49,88.11,87.45,87.72
2022-03-21 04:00:00,87.65,88.1,87.6,87.99
2022-03-21 05:00:00,88.02,88.65,87.93,88.65
2022-03-21 06:00:00,88.65,88.77,88.1,88.26
2022-03-21 07:00:00,88.26,89.7,88.26,89.61
2022-03-21 08:00:00,89.73,89.98,89.4,89.64
2022-03-21 09:00:00,89.72,91.02,89.54,90.97
2022-03-21 10:00:00,90.98,91.11,90.3,90.51
2022-03-21 11:00:00,90.5,90.91,89.72,89.9
2022-03-21 12:00:00,89.95,90.32,88.87,89.8
2022-03-21 13:00:00,89.88,91.26,89.59,89.65
2022-03-21 14:00:00,89.57,90.16,88.63,89.44
2022-03-21 15:00:00,89.5,89.73,88.82,89.61
2022-03-21 16:00:00,89.65,89.67,87.92,87.99
2022-03-21 17:00:00,87.96,88.3,87.47,88.24
2022-03-21 18:00:00,88.29,88.3,87.68,87.86
2022-03-21 19:00:00,87.85,88.75,87.84,88.74
2022-03-21 20:00:00,88.73,88.88,88.45,88.55
2022-03-21 21:00:00,88.55,89.03,88.36,89.0
2022-03-21 22:00:00,89.02,89.2,88.7,88.7
