datetime,PLAUSD_open,PLAUSD_high,PLAUSD_low,PLAUSD_close
2022-02-23 07:00:00,0.853,0.8674,0.8493,0.8624
2022-02-23 08:00:00,0.8654,0.8845,0.8621,0.874
2022-02-23 09:00:00,0.8718,0.8793,0.8671,0.8674
2022-02-23 10:00:00,0.8703,0.8753,0.8633,0.8656
2022-02-23 11:00:00,0.8655,0.8696,0.8593,0.8644
2022-02-23 12:00:00,0.8615,0.8737,0.8598,0.8692
2022-02-23 13:00:00,0.8716,0.8782,0.8641,0.8695
2022-02-23 14:00:00,0.8682,0.869,0.8511,0.8536
2022-02-23 15:00:00,0.8509,0.8509,0.8383,0.84
2022-02-23 16:00:00,0.8394,0.8501,0.8348,0.8501
2022-02-23 17:00:00,0.8492,0.858,0.8364,0.8407
2022-02-23 18:00:00,0.8428,0.8491,0.8382,0.8491
2022-02-23 19:00:00,0.8492,0.8492,0.8301,0.8305
2022-02-23 20:00:00,0.8301,0.8357,0.8216,0.8356
2022-02-23 21:00:00,0.834,0.8377,0.8268,0.8284
2022-02-23 22:00:00,0.8264,0.8289,0.8049,0.8268
2022-02-23 23:00:00,0.8267,0.8267,0.8102,0.8153
2022-02-24 00:00:00,0.8163,0.8271,0.7938,0.7949
2022-02-24 01:00:00,0.7955,0.8042,0.7929,0.8029
2022-02-24 02:00:00,0.8048,0.8069,0.7702,0.7702
2022-02-24 03:00:00,0.7697,0.778,0.7341,0.7427
2022-02-24 04:00:00,0.7426,0.7512,0.7269,0.7502
2022-02-24 05:00:00,0.7472,0.7488,0.7109,0.733
2022-02-24 06:00:00,0.7334,0.7414,0.726,0.7335
2022-02-24 07:00:00,0.7357,0.7498,0.7188,0.7402
2022-02-24 08:00:00,0.7404,0.7624,0.7389,0.7492
2022-02-24 09:00:00,0.7477,0.7524,0.7364,0.7414
2022-02-24 10:00:00,0.7411,0.7443,0.7237,0.7371
2022-02-24 11:00:00,0.7372,0.7464,0.7316,0.737
2022-02-24 12:00:00,0.7342,0.7469,0.7301,0.7309
2022-02-24 13:00:00,0.7328,0.7453,0.7314,0.7421
2022-02-24 14:00:00,0.7434,0.7541,0.7356,0.747
2022-02-24 15:00:00,0.7491,0.7671,0.7475,0.7598
2022-02-24 16:00:00,0.7616,0.7729,0.7539,0.7625
2022-02-24 17:00:00,0.7606,0.7606,0.7508,0.7534
2022-02-24 18:00:00,0.7532,0.783,0.7502,0.7725
2022-02-24 19:00:00,0.7725,0.7916,0.7671,0.7916
2022-02-24 20:00:00,0.792,0.8274,0.792,0.8209
2022-02-24 21:00:00,0.8184,0.8262,0.8105,0.8253
2022-02-24 22:00:00,0.8233,0.8299,0.7917,0.8012
2022-02-24 23:00:00,0.8019,0.8209,0.7995,0.8094
2022-02-25 00:00:00,0.8077,0.8334,0.8066,0.8153
2022-02-25 01:00:00,0.8131,0.8349,0.8131,0.8262
2022-02-25 02:00:00,0.8246,0.828,0.8214,0.8236
2022-02-25 03:00:00,0.8256,0.8281,0.8197,0.8266
2022-02-25 04:00:00,0.8277,0.8277,0.8178,0.8233
2022-02-25 05:00:00,0.8234,0.8234,0.8061,0.8158
2022-02-25 06:00:00,0.8174,0.8232,0.8156,0.8232
2022-02-25 07:00:00,0.8239,0.8251,0.819,0.8219
2022-02-25 08:00:00,0.8179,0.819,0.8107,0.8173
2022-02-25 09:00:00,0.8176,0.8225,0.8015,0.8225
2022-02-25 10:00:00,0.818,0.8201,0.8144,0.8177
2022-02-25 11:00:00,0.8175,0.8498,0.8169,0.8498
2022-02-25 12:00:00,0.8499,0.8581,0.8428,0.8539
2022-02-25 13:00:00,0.8557,0.8792,0.8544,0.8648
2022-02-25 14:00:00,0.8625,0.8702,0.8477,0.8477
2022-02-25 15:00:00,0.8491,0.866,0.8354,0.8595
2022-02-25 16:00:00,0.8636,0.8698,0.858,0.858
2022-02-25 17:00:00,0.8601,0.8621,0.8493,0.8516
2022-02-25 18:00:00,0.8491,0.8566,0.8431,0.8528
2022-02-25 19:00:00,0.8551,0.8566,0.8527,0.8566
2022-02-25 20:00:00,0.8541,0.8629,0.8538,0.8597
2022-02-25 21:00:00,0.8616,0.8675,0.8607,0.8675
2022-02-25 22:00:00,0.8666,0.8788,0.863,0.8788
2022-02-25 23:00:00,0.8785,0.8867,0.8684,0.8725
2022-02-26 00:00:00,0.875,0.9424,0.8697,0.9221
2022-02-26 01:00:00,0.9217,0.9309,0.9116,0.9188
2022-02-26 02:00:00,0.9169,0.9258,0.914,0.9149
2022-02-26 03:00:00,0.9145,0.9145,0.8925,0.9003
2022-02-26 04:00:00,0.9034,0.9073,0.9002,0.9071
2022-02-26 05:00:00,0.9075,0.9098,0.8868,0.8869
2022-02-26 06:00:00,0.8889,0.9005,0.8889,0.8959
2022-02-26 07:00:00,0.8956,0.9049,0.8919,0.9049
2022-02-26 08:00:00,0.9052,0.9144,0.8899,0.8917
2022-02-26 09:00:00,0.8927,0.8979,0.8859,0.8861
2022-02-26 10:00:00,0.8885,0.9029,0.8885,0.8974
2022-02-26 11:00:00,0.898,0.898,0.8896,0.8931
2022-02-26 12:00:00,0.8914,0.8925,0.8862,0.8912
2022-02-26 13:00:00,0.8919,0.8962,0.8914,0.895
2022-02-26 14:00:00,0.8954,0.9011,0.8923,0.9011
2022-02-26 15:00:00,0.8982,0.9023,0.8925,0.8964
2022-02-26 16:00:00,0.8966,0.8993,0.8899,0.8955
2022-02-26 17:00:00,0.893,0.8991,0.8919,0.8975
2022-02-26 18:00:00,0.8949,0.8977,0.8894,0.8949
2022-02-26 19:00:00,0.8971,0.9047,0.8971,0.9041
2022-02-26 20:00:00,0.9034,0.9072,0.8981,0.9012
2022-02-26 21:00:00,0.9029,0.9109,0.9025,0.9104
2022-02-26 22:00:00,0.9084,0.923,0.9026,0.9209
2022-02-26 23:00:00,0.9201,0.9211,0.903,0.911
2022-02-27 00:00:00,0.911,0.947,0.9034,0.9222
2022-02-27 01:00:00,0.9227,0.9227,0.8679,0.8762
2022-02-27 02:00:00,0.8737,0.898,0.8737,0.8888
2022-02-27 03:00:00,0.8886,0.9008,0.8886,0.8943
2022-02-27 04:00:00,0.8942,0.8949,0.889,0.893
2022-02-27 05:00:00,0.8943,0.8954,0.8876,0.8904
2022-02-27 06:00:00,0.8925,0.9031,0.8925,0.9031
2022-02-27 07:00:00,0.9031,0.9197,0.9008,0.9125
2022-02-27 08:00:00,0.9154,0.9175,0.9037,0.9139
2022-02-27 09:00:00,0.9142,0.9245,0.91,0.9159
2022-02-27 10:00:00,0.9151,0.9246,0.9135,0.9244
2022-02-27 11:00:00,0.9234,0.9245,0.9165,0.9228
2022-02-27 12:00:00,0.9246,0.9261,0.9156,0.9229
2022-02-27 13:00:00,0.9241,0.9277,0.8932,0.9138
2022-02-27 14:00:00,0.9146,0.9156,0.8943,0.8986
2022-02-27 15:00:00,0.9021,0.9178,0.8988,0.9166
2022-02-27 16:00:00,0.9183,0.9193,0.9045,0.9095
2022-02-27 17:00:00,0.9099,0.9157,0.9083,0.9093
2022-02-27 18:00:00,0.9064,0.9116,0.9028,0.9116
2022-02-27 19:00:00,0.9122,0.9122,0.8859,0.8859
2022-02-27 20:00:00,0.8853,0.9019,0.8754,0.8905
2022-02-27 21:00:00,0.8921,0.8931,0.8657,0.881
2022-02-27 22:00:00,0.8809,0.8857,0.8805,0.8823
2022-02-27 23:00:00,0.8834,0.8846,0.8651,0.8708
2022-02-28 00:00:00,0.8742,0.885,0.8647,0.8794
2022-02-28 01:00:00,0.8806,0.895,0.8806,0.8863
2022-02-28 02:00:00,0.8865,0.8886,0.8724,0.8759
2022-02-28 03:00:00,0.877,0.877,0.8695,0.8735
2022-02-28 04:00:00,0.8772,0.879,0.8752,0.8752
2022-02-28 05:00:00,0.8747,0.8794,0.8747,0.875
2022-02-28 06:00:00,0.8752,0.8848,0.8701,0.8817
2022-02-28 07:00:00,0.8836,0.8896,0.8826,0.8865
2022-02-28 08:00:00,0.8877,0.8939,0.8849,0.8876
2022-02-28 09:00:00,0.8902,0.8932,0.885,0.885
2022-02-28 10:00:00,0.8878,0.891,0.8866,0.8904
2022-02-28 11:00:00,0.889,0.8896,0.8833,0.8852
2022-02-28 12:00:00,0.8837,0.8955,0.8835,0.8844
2022-02-28 13:00:00,0.8858,0.8882,0.8765,0.8772
2022-02-28 14:00:00,0.8772,0.9155,0.8767,0.9116
2022-02-28 15:00:00,0.9106,0.923,0.9068,0.9218
2022-02-28 16:00:00,0.922,0.9378,0.9217,0.9267
2022-02-28 17:00:00,0.9268,0.935,0.9247,0.935
2022-02-28 18:00:00,0.9355,0.9381,0.9326,0.9344
2022-02-28 19:00:00,0.9344,0.9377,0.9325,0.9334
2022-02-28 20:00:00,0.9359,0.9388,0.9335,0.9357
2022-02-28 21:00:00,0.9374,0.9546,0.9366,0.9546
2022-02-28 22:00:00,0.9546,0.9776,0.9525,0.9691
2022-02-28 23:00:00,0.9694,0.9826,0.9649,0.9664
2022-03-01 00:00:00,0.9664,0.9975,0.9645,0.9908
2022-03-01 01:00:00,0.9935,1.01,0.9841,1.005
2022-03-01 02:00:00,1.0069,1.0094,0.9892,0.9987
2022-03-01 03:00:00,0.9961,0.9986,0.9938,0.9983
2022-03-01 04:00:00,0.9985,0.9986,0.9924,0.9976
2022-03-01 05:00:00,0.9981,0.9981,0.9871,0.988
2022-03-01 06:00:00,0.987,0.9964,0.9865,0.9914
2022-03-01 07:00:00,0.9914,0.997,0.9911,0.9942
2022-03-01 08:00:00,0.997,0.9993,0.9859,0.9963
2022-03-01 09:00:00,0.9958,0.9983,0.9844,0.9872
2022-03-01 10:00:00,0.9873,0.9875,0.9691,0.9866
2022-03-01 11:00:00,0.9866,0.9916,0.984,0.9871
2022-03-01 12:00:00,0.9869,0.9954,0.9824,0.9901
2022-03-01 13:00:00,0.9899,1.005,0.9892,1.0029
2022-03-01 14:00:00,1.0015,1.012,0.9804,0.9863
2022-03-01 15:00:00,0.9853,0.9932,0.9738,0.982
2022-03-01 16:00:00,0.9797,0.9921,0.969,0.9696
2022-03-01 17:00:00,0.969,0.9756,0.9616,0.9756
2022-03-01 18:00:00,0.9731,0.9784,0.9719,0.9737
2022-03-01 19:00:00,0.9741,0.9797,0.9705,0.9776
2022-03-01 20:00:00,0.9786,0.9814,0.9743,0.9799
2022-03-01 21:00:00,0.9795,0.9904,0.9793,0.9868
2022-03-01 22:00:00,0.9868,0.9976,0.9868,0.9976
2022-03-01 23:00:00,0.9976,0.9981,0.9809,0.9893
2022-03-02 00:00:00,0.9912,0.995,0.9732,0.977
2022-03-02 01:00:00,0.9773,0.9811,0.9673,0.9767
2022-03-02 02:00:00,0.9768,0.9877,0.9694,0.9827
2022-03-02 03:00:00,0.9823,0.9863,0.9754,0.9841
2022-03-02 04:00:00,0.984,0.9906,0.9741,0.9741
2022-03-02 05:00:00,0.9766,0.9788,0.9651,0.9672
2022-03-02 06:00:00,0.9706,0.9761,0.9549,0.9562
2022-03-02 07:00:00,0.9547,0.9559,0.9463,0.9523
2022-03-02 08:00:00,0.9515,0.9858,0.9498,0.9766
2022-03-02 09:00:00,0.9742,0.9857,0.9664,0.9799
2022-03-02 10:00:00,0.9812,0.9826,0.9782,0.9813
2022-03-02 11:00:00,0.9817,0.9817,0.9708,0.978
2022-03-02 12:00:00,0.978,0.9799,0.9698,0.971
2022-03-02 13:00:00,0.9695,0.9695,0.9414,0.9461
2022-03-02 14:00:00,0.9445,0.9682,0.9377,0.966
2022-03-02 15:00:00,0.9671,0.9752,0.9452,0.9452
2022-03-02 16:00:00,0.9476,0.961,0.9466,0.9597
2022-03-02 17:00:00,0.9596,0.9598,0.9507,0.9514
2022-03-02 18:00:00,0.9542,0.9568,0.9499,0.9546
2022-03-02 19:00:00,0.9519,0.9582,0.9494,0.9562
2022-03-02 20:00:00,0.956,0.9576,0.9545,0.9574
2022-03-02 21:00:00,0.9564,0.9605,0.9552,0.9605
2022-03-02 22:00:00,0.9605,0.9642,0.9542,0.9592
2022-03-02 23:00:00,0.9578,0.9659,0.9539,0.9544
2022-03-03 00:00:00,0.9544,0.9631,0.9485,0.959
2022-03-03 01:00:00,0.9586,0.9612,0.9377,0.9436
2022-03-03 02:00:00,0.941,0.941,0.9358,0.9359
2022-03-03 03:00:00,0.9379,0.9382,0.9088,0.9146
2022-03-03 04:00:00,0.912,0.9187,0.911,0.9165
2022-03-03 05:00:00,0.9139,0.9165,0.9122,0.9139
2022-03-03 06:00:00,0.9127,0.9127,0.9001,0.909
2022-03-03 07:00:00,0.909,0.9126,0.903,0.9057
2022-03-03 08:00:00,0.9028,0.9107,0.9015,0.9084
2022-03-03 09:00:00,0.9084,0.9084,0.8988,0.8997
2022-03-03 10:00:00,0.8988,0.9068,0.8924,0.8967
2022-03-03 11:00:00,0.8988,0.912,0.8988,0.9085
2022-03-03 12:00:00,0.9087,0.9147,0.9033,0.9089
2022-03-03 13:00:00,0.9085,0.9215,0.9085,0.9182
2022-03-03 14:00:00,0.9211,0.9215,0.9056,0.909
2022-03-03 15:00:00,0.9094,0.9095,0.8874,0.8923
2022-03-03 16:00:00,0.8884,0.8959,0.8855,0.8877
2022-03-03 17:00:00,0.8882,0.8983,0.8838,0.8922
2022-03-03 18:00:00,0.896,0.8976,0.8887,0.8896
2022-03-03 19:00:00,0.8926,0.8949,0.8885,0.8895
2022-03-03 20:00:00,0.891,0.8945,0.8872,0.8872
2022-03-03 21:00:00,0.8887,0.8964,0.8881,0.8964
2022-03-03 22:00:00,0.8982,0.9077,0.8982,0.9063
2022-03-03 23:00:00,0.9037,0.9091,0.9001,0.9004
2022-03-04 00:00:00,0.9002,0.9052,0.8651,0.8651
2022-03-04 01:00:00,0.8647,0.8694,0.852,0.8679
2022-03-04 02:00:00,0.8676,0.8676,0.8613,0.8646
2022-03-04 03:00:00,0.8644,0.8646,0.8566,0.8605
2022-03-04 04:00:00,0.8608,0.8608,0.8495,0.8504
2022-03-04 05:00:00,0.8527,0.8554,0.85,0.8554
2022-03-04 06:00:00,0.8582,0.8606,0.8544,0.8573
2022-03-04 07:00:00,0.8604,0.862,0.8567,0.8577
2022-03-04 08:00:00,0.8581,0.8664,0.8488,0.8631
2022-03-04 09:00:00,0.8631,0.8675,0.8631,0.8671
2022-03-04 10:00:00,0.8646,0.8755,0.8646,0.8705
2022-03-04 11:00:00,0.8706,0.8775,0.8702,0.8754
2022-03-04 12:00:00,0.8744,0.8744,0.868,0.8692
2022-03-04 13:00:00,0.8692,0.8752,0.8594,0.8633
2022-03-04 14:00:00,0.8616,0.8616,0.8365,0.8489
2022-03-04 15:00:00,0.8492,0.8525,0.8375,0.8446
2022-03-04 16:00:00,0.8486,0.8486,0.832,0.8436
2022-03-04 17:00:00,0.8439,0.8525,0.8421,0.8504
2022-03-04 18:00:00,0.8482,0.8522,0.8459,0.8459
2022-03-04 19:00:00,0.8457,0.846,0.8286,0.8311
2022-03-04 20:00:00,0.8292,0.835,0.8207,0.8324
2022-03-04 21:00:00,0.833,0.8339,0.8251,0.8269
2022-03-04 22:00:00,0.826,0.826,0.812,0.8163
2022-03-04 23:00:00,0.8159,0.8221,0.8126,0.819
2022-03-05 00:00:00,0.8164,0.8259,0.8095,0.812
2022-03-05 01:00:00,0.8118,0.845,0.8097,0.8404
2022-03-05 02:00:00,0.8397,0.8447,0.8343,0.8374
2022-03-05 03:00:00,0.841,0.841,0.8356,0.8367
2022-03-05 04:00:00,0.8364,0.8365,0.8223,0.8275
2022-03-05 05:00:00,0.827,0.8305,0.8243,0.8292
2022-03-05 06:00:00,0.8298,0.8324,0.8287,0.8288
2022-03-05 07:00:00,0.8289,0.8342,0.8289,0.8342
2022-03-05 08:00:00,0.8341,0.8381,0.8312,0.8369
2022-03-05 09:00:00,0.8346,0.838,0.8346,0.838
2022-03-05 10:00:00,0.836,0.8381,0.832,0.8381
2022-03-05 11:00:00,0.8379,0.8424,0.8379,0.84
2022-03-05 12:00:00,0.8407,0.8433,0.8388,0.8394
2022-03-05 13:00:00,0.8368,0.8368,0.8288,0.8317
2022-03-05 14:00:00,0.8308,0.835,0.8291,0.8348
2022-03-05 15:00:00,0.8327,0.8347,0.8307,0.8316
2022-03-05 16:00:00,0.834,0.8415,0.8328,0.8415
2022-03-05 17:00:00,0.8402,0.8431,0.84,0.8403
2022-03-05 18:00:00,0.8403,0.8422,0.8401,0.8402
2022-03-05 19:00:00,0.8419,0.8428,0.8403,0.8408
2022-03-05 20:00:00,0.8427,0.8433,0.8408,0.843
2022-03-05 21:00:00,0.8428,0.8435,0.8411,0.8423
2022-03-05 22:00:00,0.8423,0.8423,0.8391,0.8414
2022-03-05 23:00:00,0.8414,0.8426,0.8394,0.8404
2022-03-06 00:00:00,0.8399,0.8492,0.8387,0.8459
2022-03-06 01:00:00,0.8476,0.8479,0.8416,0.8423
2022-03-06 02:00:00,0.8408,0.8432,0.8408,0.843
2022-03-06 03:00:00,0.8411,0.8425,0.8325,0.8329
2022-03-06 04:00:00,0.8334,0.834,0.8152,0.8283
2022-03-06 05:00:00,0.8301,0.835,0.8292,0.8301
2022-03-06 06:00:00,0.8317,0.8328,0.8285,0.8296
2022-03-06 07:00:00,0.8275,0.8295,0.8229,0.8243
2022-03-06 08:00:00,0.8246,0.8252,0.8212,0.8222
2022-03-06 09:00:00,0.8235,0.8246,0.8098,0.8116
2022-03-06 10:00:00,0.8118,0.8136,0.8052,0.8069
2022-03-06 11:00:00,0.8051,0.8101,0.801,0.8101
2022-03-06 12:00:00,0.808,0.8173,0.8079,0.815
2022-03-06 13:00:00,0.8147,0.8195,0.8147,0.8193
2022-03-06 14:00:00,0.8181,0.8199,0.8142,0.818
2022-03-06 15:00:00,0.8188,0.8188,0.8072,0.8114
2022-03-06 16:00:00,0.8118,0.8212,0.8096,0.8186
2022-03-06 17:00:00,0.8199,0.8199,0.8101,0.8105
2022-03-06 18:00:00,0.8105,0.8156,0.8095,0.8135
2022-03-06 19:00:00,0.8128,0.8138,0.808,0.808
2022-03-06 20:00:00,0.8082,0.8142,0.808,0.8112
2022-03-06 21:00:00,0.8127,0.8183,0.8101,0.8183
2022-03-06 22:00:00,0.8177,0.8203,0.8127,0.8129
2022-03-06 23:00:00,0.8115,0.8115,0.8,0.8034
2022-03-07 00:00:00,0.8034,0.8151,0.7995,0.8055
2022-03-07 01:00:00,0.8054,0.8083,0.801,0.8017
2022-03-07 02:00:00,0.8001,0.8049,0.7802,0.786
2022-03-07 03:00:00,0.7859,0.7929,0.7811,0.7929
2022-03-07 04:00:00,0.791,0.7938,0.7892,0.7902
2022-03-07 05:00:00,0.7908,0.8357,0.7906,0.809
2022-03-07 06:00:00,0.809,0.8096,0.7983,0.8049
2022-03-07 07:00:00,0.8048,0.8133,0.8022,0.8038
2022-03-07 08:00:00,0.8049,0.8111,0.7992,0.8111
2022-03-07 09:00:00,0.8091,0.81,0.8041,0.8041
2022-03-07 10:00:00,0.8076,0.8111,0.8039,0.8039
2022-03-07 11:00:00,0.8034,0.8108,0.8034,0.8108
2022-03-07 12:00:00,0.8108,0.8165,0.81,0.8151
2022-03-07 13:00:00,0.816,0.8199,0.8159,0.8172
2022-03-07 14:00:00,0.8195,0.8199,0.8135,0.8151
2022-03-07 15:00:00,0.8128,0.8176,0.809,0.8172
2022-03-07 16:00:00,0.8182,0.8198,0.8139,0.8139
2022-03-07 17:00:00,0.8134,0.8166,0.8095,0.8099
2022-03-07 18:00:00,0.8096,0.8105,0.8,0.8
2022-03-07 19:00:00,0.8,0.8007,0.7874,0.7874
2022-03-07 20:00:00,0.7878,0.795,0.7876,0.7918
2022-03-07 21:00:00,0.7903,0.8008,0.7902,0.7968
2022-03-07 22:00:00,0.7967,0.8069,0.7967,0.8027
2022-03-07 23:00:00,0.8016,0.8077,0.7938,0.7972
2022-03-08 00:00:00,0.7984,0.8052,0.7966,0.7996
2022-03-08 01:00:00,0.802,0.802,0.7971,0.7992
2022-03-08 02:00:00,0.7975,0.8102,0.7868,0.805
2022-03-08 03:00:00,0.805,0.8068,0.8022,0.8028
2022-03-08 04:00:00,0.8043,0.8072,0.8002,0.8048
2022-03-08 05:00:00,0.8052,0.8052,0.799,0.8011
2022-03-08 06:00:00,0.8018,0.8028,0.7934,0.7982
2022-03-08 07:00:00,0.7981,0.8053,0.7964,0.8043
2022-03-08 08:00:00,0.8044,0.8084,0.8025,0.8056
2022-03-08 09:00:00,0.8038,0.8088,0.8035,0.808
2022-03-08 10:00:00,0.8064,0.8091,0.8047,0.8064
2022-03-08 11:00:00,0.8088,0.809,0.8052,0.8081
2022-03-08 12:00:00,0.8079,0.8086,0.7976,0.8049
2022-03-08 13:00:00,0.8042,0.8089,0.802,0.8083
2022-03-08 14:00:00,0.806,0.8106,0.8019,0.8051
2022-03-08 15:00:00,0.8051,0.8051,0.7946,0.8027
2022-03-08 16:00:00,0.8038,0.8051,0.7938,0.7962
2022-03-08 17:00:00,0.7979,0.8089,0.7979,0.807
2022-03-08 18:00:00,0.8072,0.8115,0.8045,0.8059
2022-03-08 19:00:00,0.8074,0.8077,0.8046,0.8046
2022-03-08 20:00:00,0.8045,0.8073,0.8001,0.8043
2022-03-08 21:00:00,0.8021,0.8046,0.7995,0.8013
2022-03-08 22:00:00,0.7998,0.8016,0.7998,0.8009
2022-03-08 23:00:00,0.7993,0.8026,0.7993,0.8017
2022-03-09 00:00:00,0.8004,0.8068,0.7989,0.8053
2022-03-09 01:00:00,0.807,0.8107,0.8051,0.8092
2022-03-09 02:00:00,0.806,0.8084,0.7822,0.8056
2022-03-09 03:00:00,0.806,0.822,0.8043,0.8195
2022-03-09 04:00:00,0.8212,0.8355,0.8212,0.8248
2022-03-09 05:00:00,0.826,0.8269,0.8209,0.8261
2022-03-09 06:00:00,0.8266,0.8269,0.8216,0.8261
2022-03-09 07:00:00,0.8281,0.8302,0.8237,0.8302
2022-03-09 08:00:00,0.83,0.8308,0.8229,0.8269
2022-03-09 09:00:00,0.8269,0.8301,0.8252,0.8275
2022-03-09 10:00:00,0.8257,0.8304,0.8241,0.8277
2022-03-09 11:00:00,0.827,0.8301,0.8251,0.8264
2022-03-09 12:00:00,0.8261,0.8304,0.8215,0.8239
2022-03-09 13:00:00,0.8244,0.8259,0.8186,0.8208
2022-03-09 14:00:00,0.8199,0.8289,0.8196,0.8288
2022-03-09 15:00:00,0.8286,0.8336,0.8267,0.832
2022-03-09 16:00:00,0.832,0.8393,0.8313,0.8317
2022-03-09 17:00:00,0.8319,0.8353,0.8302,0.8353
2022-03-09 18:00:00,0.8334,0.8386,0.8304,0.8336
2022-03-09 19:00:00,0.8322,0.8356,0.8294,0.8304
2022-03-09 20:00:00,0.8299,0.8317,0.8273,0.8309
2022-03-09 21:00:00,0.8292,0.8315,0.8269,0.8277
2022-03-09 22:00:00,0.8286,0.8305,0.8269,0.8305
2022-03-09 23:00:00,0.829,0.8342,0.8289,0.833
2022-03-10 00:00:00,0.8345,0.8608,0.8323,0.8477
2022-03-10 01:00:00,0.8475,0.8526,0.8209,0.8256
2022-03-10 02:00:00,0.8249,0.8334,0.8232,0.8243
2022-03-10 03:00:00,0.8266,0.8293,0.8197,0.8253
2022-03-10 04:00:00,0.8247,0.8255,0.8018,0.8048
2022-03-10 05:00:00,0.8048,0.806,0.7888,0.8008
2022-03-10 06:00:00,0.8017,0.8017,0.795,0.8009
2022-03-10 07:00:00,0.7997,0.8034,0.7986,0.7987
2022-03-10 08:00:00,0.7987,0.7994,0.7946,0.7993
2022-03-10 09:00:00,0.7991,0.7998,0.7929,0.7938
2022-03-10 10:00:00,0.7941,0.7983,0.7911,0.7911
2022-03-10 11:00:00,0.7928,0.7972,0.7928,0.7969
2022-03-10 12:00:00,0.7926,0.796,0.7885,0.7918
2022-03-10 13:00:00,0.7927,0.8046,0.7848,0.7915
2022-03-10 14:00:00,0.793,0.7962,0.7886,0.7946
2022-03-10 15:00:00,0.7967,0.8035,0.792,0.7943
2022-03-10 16:00:00,0.7961,0.7969,0.7936,0.7961
2022-03-10 17:00:00,0.7962,0.8076,0.7939,0.8003
2022-03-10 18:00:00,0.7984,0.8084,0.798,0.8084
2022-03-10 19:00:00,0.8087,0.8094,0.8039,0.8094
2022-03-10 20:00:00,0.8078,0.8099,0.8063,0.8091
2022-03-10 21:00:00,0.8091,0.8091,0.8038,0.8038
2022-03-10 22:00:00,0.803,0.8094,0.7993,0.8063
2022-03-10 23:00:00,0.8079,0.8128,0.8067,0.8067
2022-03-11 00:00:00,0.8072,0.8087,0.7989,0.8014
2022-03-11 01:00:00,0.799,0.799,0.7865,0.7896
2022-03-11 02:00:00,0.7881,0.79,0.7796,0.787
2022-03-11 03:00:00,0.7872,0.7973,0.7849,0.7958
2022-03-11 04:00:00,0.7928,0.7942,0.7884,0.7884
2022-03-11 05:00:00,0.7876,0.7914,0.7839,0.7914
2022-03-11 06:00:00,0.7935,0.7979,0.7878,0.7979
2022-03-11 07:00:00,0.7982,0.8058,0.7959,0.8005
2022-03-11 08:00:00,0.801,0.803,0.7932,0.7959
2022-03-11 09:00:00,0.7979,0.7996,0.7937,0.7937
2022-03-11 10:00:00,0.7954,0.7968,0.7927,0.7928
2022-03-11 11:00:00,0.7926,0.812,0.7895,0.8056
2022-03-11 12:00:00,0.8066,0.81,0.8054,0.8055
2022-03-11 13:00:00,0.8037,0.8052,0.7917,0.7956
2022-03-11 14:00:00,0.798,0.8037,0.794,0.7968
2022-03-11 15:00:00,0.7951,0.7951,0.7848,0.7906
2022-03-11 16:00:00,0.79,0.79,0.784,0.7877
2022-03-11 17:00:00,0.7877,0.7927,0.7876,0.7927
2022-03-11 18:00:00,0.7917,0.7923,0.7883,0.7883
2022-03-11 19:00:00,0.79,0.792,0.7883,0.7904
2022-03-11 20:00:00,0.7921,0.7921,0.7822,0.7873
2022-03-11 21:00:00,0.7878,0.7947,0.7878,0.792
2022-03-11 22:00:00,0.7917,0.7931,0.7891,0.7891
2022-03-11 23:00:00,0.7911,0.7922,0.787,0.7907
2022-03-12 00:00:00,0.7885,0.7949,0.7881,0.7925
2022-03-12 01:00:00,0.7948,0.7975,0.7914,0.7972
2022-03-12 02:00:00,0.7972,0.7972,0.7932,0.7936
2022-03-12 03:00:00,0.7944,0.7952,0.7928,0.7928
2022-03-12 04:00:00,0.7939,0.796,0.7922,0.795
2022-03-12 05:00:00,0.7952,0.7957,0.7926,0.7952
2022-03-12 06:00:00,0.7967,0.7967,0.7908,0.794
2022-03-12 07:00:00,0.7932,0.7932,0.7891,0.7891
2022-03-12 08:00:00,0.7885,0.7903,0.7867,0.7874
2022-03-12 09:00:00,0.7878,0.7915,0.7877,0.7895
2022-03-12 10:00:00,0.7901,0.7906,0.7838,0.7893
2022-03-12 11:00:00,0.7878,0.7878,0.7871,0.7871
2022-03-12 12:00:00,0.7884,0.7897,0.786,0.7897
2022-03-12 13:00:00,0.7904,0.7904,0.7845,0.7845
2022-03-12 14:00:00,0.7865,0.7895,0.7827,0.7854
2022-03-12 15:00:00,0.7852,0.7899,0.7841,0.7878
2022-03-12 16:00:00,0.7891,0.7915,0.7889,0.7902
2022-03-12 17:00:00,0.7904,0.7904,0.787,0.7891
2022-03-12 18:00:00,0.7887,0.7894,0.7849,0.7868
2022-03-12 19:00:00,0.7859,0.787,0.7847,0.7856
2022-03-12 20:00:00,0.7861,0.7889,0.7861,0.7883
2022-03-12 21:00:00,0.7893,0.7905,0.7872,0.7876
2022-03-12 22:00:00,0.7876,0.7893,0.7852,0.7888
2022-03-12 23:00:00,0.7881,0.7896,0.7821,0.7826
2022-03-13 00:00:00,0.7829,0.7905,0.7824,0.7854
2022-03-13 01:00:00,0.7888,0.7915,0.7875,0.7907
2022-03-13 02:00:00,0.7923,0.8003,0.7905,0.8003
