datetime,ALGOUSD_open,ALGOUSD_high,ALGOUSD_low,ALGOUSD_close
2022-02-23 10:00:00,0.8324,0.8354,0.8291,0.835
2022-02-23 11:00:00,0.8346,0.8388,0.8258,0.8335
2022-02-23 12:00:00,0.8336,0.8402,0.8305,0.8378
2022-02-23 13:00:00,0.8375,0.8413,0.8303,0.8331
2022-02-23 14:00:00,0.833,0.8372,0.824,0.8264
2022-02-23 15:00:00,0.8262,0.8268,0.8163,0.8194
2022-02-23 16:00:00,0.8195,0.8388,0.811,0.837
2022-02-23 17:00:00,0.8372,0.8517,0.8184,0.82
2022-02-23 18:00:00,0.8194,0.8394,0.81,0.826
2022-02-23 19:00:00,0.8259,0.8294,0.8053,0.8066
2022-02-23 20:00:00,0.8065,0.8083,0.7998,0.8069
2022-02-23 21:00:00,0.8073,0.8119,0.7961,0.7972
2022-02-23 22:00:00,0.7974,0.8011,0.7872,0.8011
2022-02-23 23:00:00,0.8008,0.8013,0.7821,0.7853
2022-02-24 00:00:00,0.7856,0.7922,0.7765,0.7794
2022-02-24 01:00:00,0.7798,0.787,0.7764,0.7863
2022-02-24 02:00:00,0.7859,0.7933,0.7617,0.7639
2022-02-24 03:00:00,0.7633,0.7675,0.7154,0.7228
2022-02-24 04:00:00,0.723,0.7323,0.7116,0.7313
2022-02-24 05:00:00,0.7311,0.7325,0.7,0.7107
2022-02-24 06:00:00,0.7105,0.7205,0.7054,0.7114
2022-02-24 07:00:00,0.7113,0.7153,0.6887,0.7105
2022-02-24 08:00:00,0.7107,0.7319,0.7047,0.7129
2022-02-24 09:00:00,0.713,0.7279,0.7102,0.7109
2022-02-24 10:00:00,0.7108,0.7157,0.701,0.7078
2022-02-24 11:00:00,0.7079,0.7185,0.6986,0.717
2022-02-24 12:00:00,0.7168,0.7184,0.7077,0.7126
2022-02-24 13:00:00,0.7127,0.7282,0.7098,0.7221
2022-02-24 14:00:00,0.7221,0.744,0.7158,0.7422
2022-02-24 15:00:00,0.7423,0.7535,0.733,0.7505
2022-02-24 16:00:00,0.7505,0.764,0.7426,0.7525
2022-02-24 17:00:00,0.7527,0.7529,0.7385,0.7415
2022-02-24 18:00:00,0.7416,0.7695,0.7407,0.7583
2022-02-24 19:00:00,0.7589,0.7784,0.7566,0.776
2022-02-24 20:00:00,0.7759,0.7963,0.768,0.776
2022-02-24 21:00:00,0.7768,0.7796,0.7643,0.777
2022-02-24 22:00:00,0.7775,0.782,0.7598,0.7636
2022-02-24 23:00:00,0.7639,0.7796,0.7634,0.7779
2022-02-25 00:00:00,0.7778,0.7903,0.7702,0.7713
2022-02-25 01:00:00,0.7714,0.7926,0.7703,0.7821
2022-02-25 02:00:00,0.7824,0.7888,0.7792,0.7866
2022-02-25 03:00:00,0.7864,0.7874,0.7778,0.7849
2022-02-25 04:00:00,0.7847,0.787,0.7776,0.7785
2022-02-25 05:00:00,0.7785,0.7814,0.7683,0.7731
2022-02-25 06:00:00,0.7741,0.7859,0.7707,0.7847
2022-02-25 07:00:00,0.7845,0.7893,0.7818,0.7837
2022-02-25 08:00:00,0.7838,0.7863,0.7713,0.7858
2022-02-25 09:00:00,0.7856,0.795,0.7691,0.7932
2022-02-25 10:00:00,0.7934,0.7958,0.7772,0.782
2022-02-25 11:00:00,0.7813,0.7936,0.7767,0.7921
2022-02-25 12:00:00,0.792,0.8077,0.792,0.8061
2022-02-25 13:00:00,0.807,0.8121,0.8,0.8026
2022-02-25 14:00:00,0.8023,0.8056,0.7927,0.7932
2022-02-25 15:00:00,0.7932,0.8106,0.7845,0.8089
2022-02-25 16:00:00,0.8086,0.812,0.7989,0.8066
2022-02-25 17:00:00,0.8067,0.8094,0.7978,0.8012
2022-02-25 18:00:00,0.8014,0.8024,0.7907,0.7984
2022-02-25 19:00:00,0.7989,0.807,0.7941,0.8009
2022-02-25 20:00:00,0.8006,0.8144,0.7993,0.8092
2022-02-25 21:00:00,0.8089,0.8171,0.8059,0.8107
2022-02-25 22:00:00,0.8107,0.83,0.8068,0.829
2022-02-25 23:00:00,0.8284,0.8419,0.8192,0.8312
2022-02-26 00:00:00,0.8312,0.8554,0.8249,0.8467
2022-02-26 01:00:00,0.8466,0.858,0.8442,0.8508
2022-02-26 02:00:00,0.8506,0.8568,0.8441,0.8483
2022-02-26 03:00:00,0.8484,0.8522,0.8365,0.8373
2022-02-26 04:00:00,0.8371,0.8435,0.8341,0.8409
2022-02-26 05:00:00,0.8406,0.8414,0.8246,0.8279
2022-02-26 06:00:00,0.8272,0.8392,0.8272,0.8362
2022-02-26 07:00:00,0.8362,0.8419,0.8263,0.8419
2022-02-26 08:00:00,0.8418,0.8446,0.8203,0.8253
2022-02-26 09:00:00,0.8251,0.8338,0.8188,0.8271
2022-02-26 10:00:00,0.8265,0.8356,0.8261,0.834
2022-02-26 11:00:00,0.8343,0.8383,0.8243,0.8313
2022-02-26 12:00:00,0.831,0.8367,0.8275,0.8367
2022-02-26 13:00:00,0.8366,0.8434,0.8322,0.8394
2022-02-26 14:00:00,0.8392,0.8457,0.8316,0.8451
2022-02-26 15:00:00,0.8446,0.854,0.8413,0.8439
2022-02-26 16:00:00,0.844,0.8506,0.84,0.8484
2022-02-26 17:00:00,0.8479,0.859,0.8461,0.8534
2022-02-26 18:00:00,0.8534,0.8543,0.8364,0.8501
2022-02-26 19:00:00,0.8498,0.8531,0.8458,0.8488
2022-02-26 20:00:00,0.8489,0.8712,0.8466,0.8583
2022-02-26 21:00:00,0.8583,0.8813,0.8574,0.8807
2022-02-26 22:00:00,0.8807,0.883,0.862,0.8638
2022-02-26 23:00:00,0.8636,0.8638,0.8507,0.8598
2022-02-27 00:00:00,0.8596,0.8633,0.8327,0.8381
2022-02-27 01:00:00,0.8381,0.8444,0.8141,0.8163
2022-02-27 02:00:00,0.8165,0.8284,0.8153,0.8217
2022-02-27 03:00:00,0.8214,0.8269,0.8192,0.821
2022-02-27 04:00:00,0.8205,0.8215,0.8105,0.8161
2022-02-27 05:00:00,0.8165,0.825,0.8103,0.8198
2022-02-27 06:00:00,0.8193,0.8307,0.8193,0.8288
2022-02-27 07:00:00,0.8295,0.8318,0.8278,0.8283
2022-02-27 08:00:00,0.8282,0.8304,0.8169,0.8243
2022-02-27 09:00:00,0.8242,0.8356,0.8222,0.8331
2022-02-27 10:00:00,0.8323,0.8394,0.8277,0.8392
2022-02-27 11:00:00,0.8394,0.8437,0.8349,0.8403
2022-02-27 12:00:00,0.8406,0.8516,0.838,0.8469
2022-02-27 13:00:00,0.8476,0.8498,0.8106,0.8243
2022-02-27 14:00:00,0.8247,0.8298,0.8156,0.8208
2022-02-27 15:00:00,0.8214,0.8371,0.8178,0.837
2022-02-27 16:00:00,0.837,0.8399,0.8272,0.8299
2022-02-27 17:00:00,0.8299,0.8335,0.8262,0.8274
2022-02-27 18:00:00,0.8278,0.8283,0.82,0.8216
2022-02-27 19:00:00,0.8214,0.8233,0.7911,0.7954
2022-02-27 20:00:00,0.7948,0.8052,0.7872,0.794
2022-02-27 21:00:00,0.7937,0.7996,0.782,0.7943
2022-02-27 22:00:00,0.794,0.8027,0.7917,0.8016
2022-02-27 23:00:00,0.802,0.802,0.7864,0.7983
2022-02-28 00:00:00,0.7982,0.8,0.7848,0.789
2022-02-28 01:00:00,0.7894,0.8086,0.7884,0.8006
2022-02-28 02:00:00,0.8003,0.803,0.7898,0.794
2022-02-28 03:00:00,0.7942,0.8071,0.7909,0.7987
2022-02-28 04:00:00,0.7995,0.8064,0.7929,0.7961
2022-02-28 05:00:00,0.7957,0.8054,0.7925,0.7981
2022-02-28 06:00:00,0.7977,0.8042,0.7864,0.8021
2022-02-28 07:00:00,0.8023,0.8142,0.8002,0.8113
2022-02-28 08:00:00,0.8117,0.82,0.805,0.8115
2022-02-28 09:00:00,0.8117,0.8188,0.8072,0.8072
2022-02-28 10:00:00,0.8083,0.8179,0.8083,0.8165
2022-02-28 11:00:00,0.8169,0.8361,0.8152,0.8311
2022-02-28 12:00:00,0.8312,0.839,0.8266,0.828
2022-02-28 13:00:00,0.8275,0.8322,0.8191,0.8254
2022-02-28 14:00:00,0.8252,0.8492,0.8246,0.8469
2022-02-28 15:00:00,0.8473,0.8602,0.842,0.8541
2022-02-28 16:00:00,0.854,0.8594,0.8395,0.844
2022-02-28 17:00:00,0.8443,0.8458,0.835,0.8445
2022-02-28 18:00:00,0.8448,0.845,0.8363,0.8414
2022-02-28 19:00:00,0.8414,0.8415,0.8355,0.84
2022-02-28 20:00:00,0.8402,0.8501,0.8385,0.8485
2022-02-28 21:00:00,0.8482,0.8485,0.8384,0.8421
2022-02-28 22:00:00,0.8421,0.8691,0.8421,0.8563
2022-02-28 23:00:00,0.8563,0.8697,0.8537,0.8684
2022-03-01 00:00:00,0.8681,0.8864,0.8668,0.8795
2022-03-01 01:00:00,0.8797,0.8797,0.8622,0.8628
2022-03-01 02:00:00,0.8626,0.8662,0.8565,0.8608
2022-03-01 03:00:00,0.8605,0.8609,0.8537,0.8585
2022-03-01 04:00:00,0.8589,0.8692,0.8542,0.8677
2022-03-01 05:00:00,0.8679,0.8692,0.8564,0.8603
2022-03-01 06:00:00,0.8606,0.861,0.8467,0.8526
2022-03-01 07:00:00,0.853,0.859,0.8524,0.8588
2022-03-01 08:00:00,0.8588,0.8678,0.8543,0.867
2022-03-01 09:00:00,0.8668,0.8794,0.8527,0.8612
2022-03-01 10:00:00,0.8603,0.8659,0.842,0.8641
2022-03-01 11:00:00,0.8648,0.8665,0.8493,0.855
2022-03-01 12:00:00,0.8549,0.8715,0.8547,0.8715
2022-03-01 13:00:00,0.8712,0.8856,0.8669,0.8817
2022-03-01 14:00:00,0.8817,0.8957,0.8549,0.8618
2022-03-01 15:00:00,0.8621,0.8698,0.8499,0.8598
2022-03-01 16:00:00,0.8593,0.8739,0.8438,0.8515
2022-03-01 17:00:00,0.8504,0.8636,0.8501,0.8579
2022-03-01 18:00:00,0.8577,0.8625,0.8503,0.8597
2022-03-01 19:00:00,0.859,0.8593,0.8478,0.8513
2022-03-01 20:00:00,0.8511,0.8546,0.848,0.8503
2022-03-01 21:00:00,0.8508,0.8538,0.8367,0.842
2022-03-01 22:00:00,0.8421,0.8534,0.8402,0.8523
2022-03-01 23:00:00,0.8523,0.8585,0.8483,0.8569
2022-03-02 00:00:00,0.8571,0.859,0.8327,0.845
2022-03-02 01:00:00,0.8452,0.8494,0.8347,0.8425
2022-03-02 02:00:00,0.8423,0.8449,0.8368,0.8432
2022-03-02 03:00:00,0.8431,0.8581,0.8415,0.8558
2022-03-02 04:00:00,0.8557,0.8601,0.8447,0.8464
2022-03-02 05:00:00,0.8461,0.8492,0.8417,0.8479
2022-03-02 06:00:00,0.8476,0.8484,0.8282,0.8299
2022-03-02 07:00:00,0.8299,0.8347,0.8263,0.8319
2022-03-02 08:00:00,0.8322,0.8379,0.8239,0.8283
2022-03-02 09:00:00,0.8286,0.836,0.8265,0.8323
2022-03-02 10:00:00,0.833,0.8422,0.8297,0.8394
2022-03-02 11:00:00,0.8392,0.8403,0.8327,0.838
2022-03-02 12:00:00,0.8378,0.8445,0.8302,0.8366
2022-03-02 13:00:00,0.8366,0.8366,0.8081,0.813
2022-03-02 14:00:00,0.8125,0.8316,0.8122,0.8316
2022-03-02 15:00:00,0.8315,0.8369,0.8125,0.817
2022-03-02 16:00:00,0.8171,0.8295,0.8141,0.8222
2022-03-02 17:00:00,0.8221,0.8275,0.8143,0.8159
2022-03-02 18:00:00,0.816,0.8231,0.8125,0.8145
2022-03-02 19:00:00,0.8149,0.8213,0.8106,0.8188
2022-03-02 20:00:00,0.8184,0.8218,0.8155,0.8216
2022-03-02 21:00:00,0.8211,0.8298,0.8192,0.8297
2022-03-02 22:00:00,0.8293,0.8328,0.8245,0.8257
2022-03-02 23:00:00,0.8261,0.8276,0.8181,0.8204
2022-03-03 00:00:00,0.8203,0.825,0.8127,0.8217
2022-03-03 01:00:00,0.8218,0.8231,0.812,0.8163
2022-03-03 02:00:00,0.8164,0.8174,0.8037,0.8127
2022-03-03 03:00:00,0.8124,0.8527,0.8086,0.8436
2022-03-03 04:00:00,0.8436,0.8444,0.8262,0.8317
2022-03-03 05:00:00,0.8315,0.8316,0.8235,0.8276
2022-03-03 06:00:00,0.8265,0.8354,0.8174,0.8309
2022-03-03 07:00:00,0.8304,0.8382,0.83,0.8334
2022-03-03 08:00:00,0.8335,0.8388,0.8266,0.8289
2022-03-03 09:00:00,0.829,0.8345,0.8262,0.8311
2022-03-03 10:00:00,0.8316,0.8417,0.8277,0.8341
2022-03-03 11:00:00,0.8341,0.8402,0.8309,0.8342
2022-03-03 12:00:00,0.8341,0.8407,0.8303,0.8363
2022-03-03 13:00:00,0.837,0.8392,0.8326,0.8378
2022-03-03 14:00:00,0.838,0.8424,0.8222,0.827
2022-03-03 15:00:00,0.8267,0.8283,0.7955,0.8012
2022-03-03 16:00:00,0.8017,0.8095,0.7965,0.7998
2022-03-03 17:00:00,0.7994,0.8032,0.7891,0.7967
2022-03-03 18:00:00,0.7968,0.7999,0.7924,0.7965
2022-03-03 19:00:00,0.7965,0.8034,0.7942,0.7979
2022-03-03 20:00:00,0.7975,0.7996,0.7875,0.7931
2022-03-03 21:00:00,0.7933,0.7965,0.787,0.7924
2022-03-03 22:00:00,0.7925,0.8031,0.7922,0.8006
2022-03-03 23:00:00,0.8009,0.8053,0.796,0.7967
2022-03-04 00:00:00,0.7967,0.7979,0.77,0.7738
2022-03-04 01:00:00,0.774,0.7763,0.7598,0.7719
2022-03-04 02:00:00,0.7719,0.7745,0.7666,0.7725
2022-03-04 03:00:00,0.7724,0.7757,0.7649,0.7746
2022-03-04 04:00:00,0.7739,0.7804,0.7695,0.7794
2022-03-04 05:00:00,0.779,0.7816,0.7769,0.7813
2022-03-04 06:00:00,0.7809,0.7843,0.7798,0.7827
2022-03-04 07:00:00,0.7822,0.786,0.7796,0.7851
2022-03-04 08:00:00,0.785,0.7924,0.774,0.7881
2022-03-04 09:00:00,0.7883,0.7934,0.7847,0.7882
2022-03-04 10:00:00,0.7886,0.8099,0.7882,0.8005
2022-03-04 11:00:00,0.8006,0.8054,0.7968,0.8004
2022-03-04 12:00:00,0.8011,0.8063,0.7937,0.8019
2022-03-04 13:00:00,0.8018,0.8108,0.795,0.8021
2022-03-04 14:00:00,0.8014,0.8076,0.7862,0.7974
2022-03-04 15:00:00,0.7971,0.8003,0.785,0.7858
2022-03-04 16:00:00,0.7856,0.7959,0.7798,0.7918
2022-03-04 17:00:00,0.7914,0.799,0.7876,0.7929
2022-03-04 18:00:00,0.7932,0.7951,0.7831,0.7834
2022-03-04 19:00:00,0.7834,0.7846,0.7645,0.7683
2022-03-04 20:00:00,0.7685,0.7725,0.7602,0.7687
2022-03-04 21:00:00,0.7689,0.774,0.766,0.7674
2022-03-04 22:00:00,0.7672,0.7702,0.7523,0.7625
2022-03-04 23:00:00,0.7625,0.7639,0.7553,0.7605
2022-03-05 00:00:00,0.7603,0.761,0.746,0.7461
2022-03-05 01:00:00,0.746,0.7541,0.7421,0.7507
2022-03-05 02:00:00,0.7506,0.7544,0.7469,0.7472
2022-03-05 03:00:00,0.7471,0.7573,0.7461,0.7558
2022-03-05 04:00:00,0.7559,0.7567,0.7498,0.755
2022-03-05 05:00:00,0.7551,0.7596,0.7535,0.7592
2022-03-05 06:00:00,0.7597,0.7656,0.7568,0.7631
2022-03-05 07:00:00,0.7632,0.7727,0.7615,0.7707
2022-03-05 08:00:00,0.7707,0.772,0.7637,0.7701
2022-03-05 09:00:00,0.7712,0.7713,0.7652,0.7667
2022-03-05 10:00:00,0.767,0.7679,0.757,0.7658
2022-03-05 11:00:00,0.7659,0.7689,0.7618,0.7651
2022-03-05 12:00:00,0.7648,0.771,0.7639,0.7645
2022-03-05 13:00:00,0.7646,0.7653,0.7553,0.7602
2022-03-05 14:00:00,0.7603,0.7661,0.758,0.7653
2022-03-05 15:00:00,0.7653,0.7684,0.7612,0.7667
2022-03-05 16:00:00,0.7664,0.7774,0.765,0.769
2022-03-05 17:00:00,0.7688,0.7781,0.7682,0.7726
2022-03-05 18:00:00,0.773,0.774,0.768,0.773
2022-03-05 19:00:00,0.773,0.7748,0.7697,0.774
2022-03-05 20:00:00,0.7744,0.7772,0.7712,0.7736
2022-03-05 21:00:00,0.7735,0.7745,0.765,0.7661
2022-03-05 22:00:00,0.7662,0.7764,0.7623,0.7752
2022-03-05 23:00:00,0.7754,0.7762,0.7705,0.7738
2022-03-06 00:00:00,0.7723,0.7774,0.771,0.7762
2022-03-06 01:00:00,0.776,0.7768,0.7683,0.7701
2022-03-06 02:00:00,0.7696,0.7733,0.765,0.7721
2022-03-06 03:00:00,0.7722,0.7738,0.7607,0.7624
2022-03-06 04:00:00,0.7621,0.7678,0.7517,0.7661
2022-03-06 05:00:00,0.7662,0.7694,0.7637,0.7652
2022-03-06 06:00:00,0.7647,0.7712,0.7627,0.7668
2022-03-06 07:00:00,0.7673,0.7679,0.7606,0.7663
2022-03-06 08:00:00,0.7661,0.7683,0.7622,0.7636
2022-03-06 09:00:00,0.7639,0.7658,0.7552,0.7552
2022-03-06 10:00:00,0.7557,0.7569,0.7457,0.7463
2022-03-06 11:00:00,0.7458,0.7541,0.7433,0.7527
2022-03-06 12:00:00,0.753,0.761,0.7496,0.7575
2022-03-06 13:00:00,0.7584,0.7676,0.7557,0.7647
2022-03-06 14:00:00,0.7645,0.7654,0.7562,0.758
2022-03-06 15:00:00,0.7577,0.7627,0.7525,0.7619
2022-03-06 16:00:00,0.7619,0.772,0.7594,0.771
2022-03-06 17:00:00,0.7717,0.7733,0.7663,0.772
2022-03-06 18:00:00,0.7714,0.7819,0.7713,0.7797
2022-03-06 19:00:00,0.7804,0.7825,0.767,0.7717
2022-03-06 20:00:00,0.7719,0.7736,0.7658,0.7706
2022-03-06 21:00:00,0.7711,0.7779,0.7693,0.7753
2022-03-06 22:00:00,0.775,0.7786,0.7678,0.768
2022-03-06 23:00:00,0.7681,0.7688,0.7449,0.7462
2022-03-07 00:00:00,0.7461,0.7468,0.7354,0.7422
2022-03-07 01:00:00,0.7423,0.7504,0.7416,0.7439
2022-03-07 02:00:00,0.744,0.7472,0.7319,0.7354
2022-03-07 03:00:00,0.7355,0.7359,0.7286,0.7301
2022-03-07 04:00:00,0.7301,0.7357,0.7288,0.7349
2022-03-07 05:00:00,0.7347,0.7394,0.7327,0.7369
2022-03-07 06:00:00,0.7367,0.7425,0.7359,0.7413
2022-03-07 07:00:00,0.7414,0.7421,0.7319,0.735
2022-03-07 08:00:00,0.7357,0.7536,0.7334,0.753
2022-03-07 09:00:00,0.7534,0.7586,0.7461,0.7497
2022-03-07 10:00:00,0.7499,0.761,0.7499,0.7523
2022-03-07 11:00:00,0.7518,0.7602,0.7509,0.7591
2022-03-07 12:00:00,0.7592,0.7637,0.7589,0.7625
2022-03-07 13:00:00,0.7625,0.7722,0.7595,0.7679
2022-03-07 14:00:00,0.7684,0.7728,0.758,0.758
2022-03-07 15:00:00,0.7578,0.7627,0.7517,0.7615
2022-03-07 16:00:00,0.7612,0.7673,0.7539,0.7553
2022-03-07 17:00:00,0.7552,0.7589,0.752,0.7522
2022-03-07 18:00:00,0.7522,0.7522,0.7343,0.7389
2022-03-07 19:00:00,0.7388,0.7431,0.7217,0.7274
2022-03-07 20:00:00,0.7274,0.7316,0.7201,0.7267
2022-03-07 21:00:00,0.727,0.7305,0.72,0.7262
2022-03-07 22:00:00,0.7265,0.7396,0.7256,0.7332
2022-03-07 23:00:00,0.7332,0.7408,0.7277,0.7277
2022-03-08 00:00:00,0.7279,0.7416,0.7248,0.7369
2022-03-08 01:00:00,0.7373,0.745,0.7322,0.7409
2022-03-08 02:00:00,0.7409,0.7505,0.7376,0.7443
2022-03-08 03:00:00,0.7442,0.7504,0.7389,0.7424
2022-03-08 04:00:00,0.7427,0.7477,0.7362,0.7366
2022-03-08 05:00:00,0.7361,0.7388,0.7319,0.7349
2022-03-08 06:00:00,0.7349,0.7388,0.7265,0.7291
2022-03-08 07:00:00,0.7288,0.7364,0.7258,0.732
2022-03-08 08:00:00,0.7322,0.7449,0.7304,0.7402
2022-03-08 09:00:00,0.741,0.7432,0.7366,0.7422
2022-03-08 10:00:00,0.7426,0.7466,0.7349,0.7449
2022-03-08 11:00:00,0.744,0.7467,0.7383,0.7451
2022-03-08 12:00:00,0.7452,0.7485,0.7375,0.7409
2022-03-08 13:00:00,0.7409,0.7463,0.7347,0.7452
2022-03-08 14:00:00,0.7452,0.7501,0.7373,0.7438
2022-03-08 15:00:00,0.7432,0.7475,0.7348,0.7441
2022-03-08 16:00:00,0.7441,0.75,0.7328,0.7364
2022-03-08 17:00:00,0.7361,0.7519,0.7352,0.7495
2022-03-08 18:00:00,0.7498,0.7599,0.7414,0.7422
2022-03-08 19:00:00,0.7419,0.7464,0.7338,0.743
2022-03-08 20:00:00,0.7433,0.7454,0.7281,0.7318
2022-03-08 21:00:00,0.7317,0.7338,0.7268,0.729
2022-03-08 22:00:00,0.729,0.734,0.7277,0.7335
2022-03-08 23:00:00,0.7335,0.7412,0.7327,0.7402
2022-03-09 00:00:00,0.74,0.7506,0.739,0.7494
2022-03-09 01:00:00,0.7495,0.7562,0.749,0.7547
2022-03-09 02:00:00,0.755,0.7562,0.7493,0.7517
2022-03-09 03:00:00,0.7518,0.7698,0.7505,0.7634
2022-03-09 04:00:00,0.7633,0.7708,0.7617,0.7687
2022-03-09 05:00:00,0.7686,0.7697,0.7608,0.7631
2022-03-09 06:00:00,0.7631,0.7668,0.7617,0.7646
2022-03-09 07:00:00,0.7646,0.7712,0.7638,0.7672
2022-03-09 08:00:00,0.7673,0.7754,0.763,0.7712
2022-03-09 09:00:00,0.7712,0.772,0.767,0.7681
2022-03-09 10:00:00,0.7679,0.771,0.7659,0.7701
2022-03-09 11:00:00,0.7697,0.7749,0.7646,0.7692
2022-03-09 12:00:00,0.7695,0.7768,0.7647,0.7688
2022-03-09 13:00:00,0.7691,0.7703,0.7584,0.763
2022-03-09 14:00:00,0.7634,0.7703,0.7627,0.7671
2022-03-09 15:00:00,0.7675,0.7774,0.7657,0.7771
2022-03-09 16:00:00,0.7768,0.78,0.7713,0.7754
2022-03-09 17:00:00,0.7756,0.7762,0.7701,0.7752
2022-03-09 18:00:00,0.7755,0.7755,0.7575,0.7613
2022-03-09 19:00:00,0.7613,0.7625,0.7538,0.7591
2022-03-09 20:00:00,0.7592,0.7622,0.7544,0.7568
2022-03-09 21:00:00,0.7565,0.7633,0.7547,0.7624
2022-03-09 22:00:00,0.7624,0.768,0.7615,0.7648
2022-03-09 23:00:00,0.7653,0.7705,0.7619,0.7672
2022-03-10 00:00:00,0.7673,0.7813,0.7636,0.7717
2022-03-10 01:00:00,0.7711,0.7745,0.7517,0.7559
2022-03-10 02:00:00,0.7563,0.7606,0.7533,0.7544
2022-03-10 03:00:00,0.7543,0.7588,0.7529,0.7532
2022-03-10 04:00:00,0.7529,0.7552,0.7309,0.7311
2022-03-10 05:00:00,0.7309,0.7319,0.7228,0.7283
2022-03-10 06:00:00,0.7284,0.7327,0.723,0.7323
2022-03-10 07:00:00,0.7323,0.7366,0.7291,0.7337
2022-03-10 08:00:00,0.7333,0.7378,0.727,0.7371
2022-03-10 09:00:00,0.7374,0.7398,0.7338,0.7345
2022-03-10 10:00:00,0.7346,0.7363,0.7309,0.732
2022-03-10 11:00:00,0.7316,0.7359,0.7294,0.7342
2022-03-10 12:00:00,0.7336,0.7357,0.7299,0.7346
2022-03-10 13:00:00,0.7351,0.7441,0.7222,0.73
2022-03-10 14:00:00,0.7305,0.7359,0.7259,0.7357
2022-03-10 15:00:00,0.7358,0.7399,0.728,0.7339
2022-03-10 16:00:00,0.7338,0.7374,0.7293,0.7353
2022-03-10 17:00:00,0.7356,0.7411,0.7256,0.7281
2022-03-10 18:00:00,0.7278,0.7325,0.7255,0.7314
2022-03-10 19:00:00,0.7318,0.7351,0.7293,0.7344
2022-03-10 20:00:00,0.734,0.738,0.7333,0.7367
2022-03-10 21:00:00,0.7367,0.7373,0.7307,0.7323
2022-03-10 22:00:00,0.7323,0.737,0.7284,0.7369
2022-03-10 23:00:00,0.737,0.7381,0.729,0.7308
2022-03-11 00:00:00,0.7306,0.732,0.7183,0.7199
2022-03-11 01:00:00,0.7199,0.7208,0.7106,0.7132
2022-03-11 02:00:00,0.7132,0.7155,0.7047,0.7056
2022-03-11 03:00:00,0.7061,0.7158,0.705,0.714
2022-03-11 04:00:00,0.7144,0.715,0.7033,0.7062
2022-03-11 05:00:00,0.706,0.712,0.7048,0.7116
2022-03-11 06:00:00,0.7118,0.7193,0.7106,0.7189
2022-03-11 07:00:00,0.7189,0.7223,0.7174,0.7197
2022-03-11 08:00:00,0.72,0.7224,0.7163,0.7172
2022-03-11 09:00:00,0.7166,0.7192,0.7132,0.7151
2022-03-11 10:00:00,0.7154,0.7179,0.7144,0.7171
2022-03-11 11:00:00,0.7163,0.7282,0.7101,0.7247
2022-03-11 12:00:00,0.7245,0.7298,0.72,0.7231
2022-03-11 13:00:00,0.7231,0.7236,0.7132,0.716
2022-03-11 14:00:00,0.7157,0.7192,0.7121,0.7138
2022-03-11 15:00:00,0.7139,0.714,0.7052,0.7075
2022-03-11 16:00:00,0.7078,0.7078,0.6991,0.7025
2022-03-11 17:00:00,0.7022,0.7065,0.6999,0.705
2022-03-11 18:00:00,0.7053,0.7106,0.7037,0.7041
2022-03-11 19:00:00,0.7037,0.7064,0.699,0.7048
2022-03-11 20:00:00,0.7046,0.7087,0.7003,0.7024
2022-03-11 21:00:00,0.7025,0.7135,0.7021,0.7103
2022-03-11 22:00:00,0.7103,0.7145,0.7075,0.7106
2022-03-11 23:00:00,0.7103,0.7118,0.7009,0.7014
2022-03-12 00:00:00,0.7012,0.7133,0.7005,0.7131
2022-03-12 01:00:00,0.7132,0.7245,0.7116,0.716
2022-03-12 02:00:00,0.716,0.7191,0.707,0.7075
2022-03-12 03:00:00,0.7074,0.7121,0.7063,0.7077
2022-03-12 04:00:00,0.7078,0.7121,0.705,0.7087
2022-03-12 05:00:00,0.7084,0.711,0.7063,0.7102
2022-03-12 06:00:00,0.7103,0.7122,0.7085,0.7089
2022-03-12 07:00:00,0.7091,0.7108,0.7067,0.7106
2022-03-12 08:00:00,0.7103,0.7111,0.7055,0.7101
2022-03-12 09:00:00,0.7101,0.7161,0.7092,0.7157
2022-03-12 10:00:00,0.7156,0.718,0.7128,0.7159
2022-03-12 11:00:00,0.7156,0.717,0.7104,0.711
2022-03-12 12:00:00,0.7113,0.7144,0.7092,0.7142
2022-03-12 13:00:00,0.7145,0.7155,0.7107,0.7122
2022-03-12 14:00:00,0.7122,0.7146,0.7061,0.7094
2022-03-12 15:00:00,0.7093,0.7145,0.7087,0.7119
2022-03-12 16:00:00,0.712,0.7139,0.7103,0.7125
2022-03-12 17:00:00,0.7126,0.7158,0.7091,0.7099
2022-03-12 18:00:00,0.7099,0.711,0.7079,0.7086
2022-03-12 19:00:00,0.7086,0.7086,0.7048,0.7058
2022-03-12 20:00:00,0.7055,0.7098,0.7046,0.7081
2022-03-12 21:00:00,0.7085,0.7105,0.7072,0.7082
2022-03-12 22:00:00,0.708,0.7111,0.7068,0.7102
2022-03-12 23:00:00,0.7099,0.711,0.7042,0.7051
2022-03-13 00:00:00,0.7051,0.7069,0.7031,0.7057
2022-03-13 01:00:00,0.7057,0.7118,0.7056,0.7101
2022-03-13 02:00:00,0.7102,0.7143,0.7099,0.7133
2022-03-13 03:00:00,0.7134,0.716,0.713,0.7158
2022-03-13 04:00:00,0.7157,0.7166,0.7101,0.7107
2022-03-13 05:00:00,0.7109,0.7115,0.7091,0.7104
