datetime,ZECUSD_open,ZECUSD_high,ZECUSD_low,ZECUSD_close
2022-03-01 19:00:00,116.52,118.87,115.95,118.74
2022-03-01 20:00:00,118.96,119.86,118.52,118.52
2022-03-01 21:00:00,118.61,119.02,117.51,118.45
2022-03-01 22:00:00,118.28,119.77,117.91,119.5
2022-03-01 23:00:00,119.51,119.51,118.24,119.25
2022-03-02 00:00:00,118.98,118.98,115.19,116.7
2022-03-02 01:00:00,116.72,117.6,115.79,117.07
2022-03-02 02:00:00,116.86,117.33,116.11,117.03
2022-03-02 03:00:00,116.96,118.91,116.79,118.36
2022-03-02 04:00:00,118.42,119.28,117.35,117.82
2022-03-02 05:00:00,117.72,118.25,117.33,117.89
2022-03-02 06:00:00,117.89,119.39,116.89,118.39
2022-03-02 07:00:00,118.29,118.46,116.75,117.51
2022-03-02 08:00:00,117.51,119.11,116.44,117.94
2022-03-02 09:00:00,117.97,119.49,117.63,119.07
2022-03-02 10:00:00,119.19,122.43,118.77,120.8
2022-03-02 11:00:00,120.72,123.42,120.33,121.64
2022-03-02 12:00:00,121.59,123.97,121.13,123.83
2022-03-02 13:00:00,123.79,124.75,120.62,122.39
2022-03-02 14:00:00,122.3,125.05,121.9,124.37
2022-03-02 15:00:00,124.42,125.4,121.69,123.88
2022-03-02 16:00:00,123.88,125.18,122.5,122.67
2022-03-02 17:00:00,122.66,123.13,121.43,121.65
2022-03-02 18:00:00,121.65,122.32,121.12,121.84
2022-03-02 19:00:00,121.78,124.0,121.42,123.73
2022-03-02 20:00:00,123.75,124.49,122.69,123.98
2022-03-02 21:00:00,123.92,126.73,123.79,126.67
2022-03-02 22:00:00,126.67,127.53,125.63,127.2
2022-03-02 23:00:00,127.2,129.0,125.76,125.91
2022-03-03 00:00:00,125.98,128.45,125.6,127.69
2022-03-03 01:00:00,127.63,127.63,125.03,125.79
2022-03-03 02:00:00,125.79,126.64,124.75,126.51
2022-03-03 03:00:00,126.47,126.9,124.73,126.07
2022-03-03 04:00:00,126.04,127.78,124.07,124.88
2022-03-03 05:00:00,124.86,125.77,123.6,124.11
2022-03-03 06:00:00,124.12,126.42,123.06,125.92
2022-03-03 07:00:00,125.86,126.37,124.54,124.92
2022-03-03 08:00:00,124.93,125.37,124.37,125.31
2022-03-03 09:00:00,125.23,125.24,123.38,124.18
2022-03-03 10:00:00,124.18,125.24,123.71,125.11
2022-03-03 11:00:00,125.07,127.32,124.99,126.65
2022-03-03 12:00:00,126.68,127.22,126.15,126.94
2022-03-03 13:00:00,126.95,127.48,126.55,127.48
2022-03-03 14:00:00,127.46,127.49,124.22,125.13
2022-03-03 15:00:00,125.13,125.13,121.38,122.28
2022-03-03 16:00:00,122.31,123.0,121.26,122.51
2022-03-03 17:00:00,122.59,124.64,121.95,124.17
2022-03-03 18:00:00,124.17,124.99,122.63,123.38
2022-03-03 19:00:00,123.45,128.0,123.05,127.66
2022-03-03 20:00:00,127.67,131.0,125.99,126.36
2022-03-03 21:00:00,126.36,126.86,125.08,126.34
2022-03-03 22:00:00,126.18,128.94,126.03,128.79
2022-03-03 23:00:00,128.79,129.85,128.16,129.17
2022-03-04 00:00:00,129.17,129.5,125.81,127.03
2022-03-04 01:00:00,127.08,128.22,125.4,127.27
2022-03-04 02:00:00,127.27,127.78,126.18,127.22
2022-03-04 03:00:00,127.23,128.0,124.57,127.48
2022-03-04 04:00:00,127.49,128.94,126.06,128.75
2022-03-04 05:00:00,128.75,129.22,126.5,127.58
2022-03-04 06:00:00,127.58,128.83,126.6,128.02
2022-03-04 07:00:00,128.02,128.16,125.63,126.06
2022-03-04 08:00:00,126.08,126.37,121.74,123.91
2022-03-04 09:00:00,123.91,124.09,121.5,121.58
2022-03-04 10:00:00,121.5,122.92,121.47,122.51
2022-03-04 11:00:00,122.51,123.84,122.26,123.3
2022-03-04 12:00:00,123.29,123.75,122.03,122.34
2022-03-04 13:00:00,122.32,124.19,121.37,122.23
2022-03-04 14:00:00,122.03,123.72,120.36,123.26
2022-03-04 15:00:00,123.26,124.03,122.21,122.41
2022-03-04 16:00:00,122.39,122.56,121.43,121.71
2022-03-04 17:00:00,121.71,122.57,120.62,121.16
2022-03-04 18:00:00,121.17,121.43,119.72,120.12
2022-03-04 19:00:00,120.12,120.17,117.09,117.34
2022-03-04 20:00:00,117.25,118.88,116.0,118.64
2022-03-04 21:00:00,118.64,119.84,118.19,119.4
2022-03-04 22:00:00,119.4,119.63,116.31,117.56
2022-03-04 23:00:00,117.6,117.8,116.47,117.05
2022-03-05 00:00:00,116.97,117.03,113.13,113.19
2022-03-05 01:00:00,113.2,113.98,112.41,113.45
2022-03-05 02:00:00,113.42,114.35,113.01,113.28
2022-03-05 03:00:00,113.28,114.85,113.14,114.12
2022-03-05 04:00:00,114.18,114.53,113.04,113.33
2022-03-05 05:00:00,113.35,114.44,113.23,114.23
2022-03-05 06:00:00,114.33,114.41,113.64,113.92
2022-03-05 07:00:00,113.94,115.16,113.8,114.84
2022-03-05 08:00:00,114.86,115.05,113.81,114.57
2022-03-05 09:00:00,114.57,114.73,113.62,113.77
2022-03-05 10:00:00,113.77,114.09,112.71,114.0
2022-03-05 11:00:00,113.98,114.26,113.47,113.91
2022-03-05 12:00:00,113.91,114.84,113.9,114.16
2022-03-05 13:00:00,114.16,114.23,113.16,113.46
2022-03-05 14:00:00,113.45,113.89,113.24,113.8
2022-03-05 15:00:00,113.78,114.34,113.58,113.58
2022-03-05 16:00:00,113.39,116.92,113.39,116.8
2022-03-05 17:00:00,116.8,119.22,116.63,118.72
2022-03-05 18:00:00,118.77,119.14,117.13,118.22
2022-03-05 19:00:00,118.21,118.45,116.89,117.3
2022-03-05 20:00:00,117.29,117.85,116.64,117.13
2022-03-05 21:00:00,117.07,117.38,116.01,116.62
2022-03-05 22:00:00,116.64,116.83,116.24,116.75
2022-03-05 23:00:00,116.77,116.78,116.07,116.52
2022-03-06 00:00:00,116.52,118.79,116.29,118.6
2022-03-06 01:00:00,118.72,118.77,117.66,117.84
2022-03-06 02:00:00,117.84,118.54,117.25,118.06
2022-03-06 03:00:00,118.03,118.09,115.46,115.61
2022-03-06 04:00:00,115.61,115.61,113.04,114.68
2022-03-06 05:00:00,114.74,116.6,114.52,115.53
2022-03-06 06:00:00,115.5,117.67,115.47,117.62
2022-03-06 07:00:00,117.69,119.58,117.07,118.85
2022-03-06 08:00:00,118.85,118.96,118.1,118.3
2022-03-06 09:00:00,118.25,118.75,115.27,115.27
2022-03-06 10:00:00,115.29,115.38,109.48,109.51
2022-03-06 11:00:00,109.51,110.39,107.71,109.76
2022-03-06 12:00:00,109.75,112.14,109.52,111.87
2022-03-06 13:00:00,111.88,114.69,111.69,113.06
2022-03-06 14:00:00,113.06,113.24,111.77,111.93
2022-03-06 15:00:00,111.89,112.2,110.35,111.75
2022-03-06 16:00:00,111.75,113.69,110.99,113.26
2022-03-06 17:00:00,113.09,113.09,112.01,112.56
2022-03-06 18:00:00,112.55,113.01,110.37,111.37
2022-03-06 19:00:00,111.37,111.42,109.47,110.16
2022-03-06 20:00:00,110.15,110.86,109.68,110.59
2022-03-06 21:00:00,110.6,111.59,110.24,110.69
2022-03-06 22:00:00,110.64,111.16,109.83,110.21
2022-03-06 23:00:00,110.08,110.08,107.15,107.41
2022-03-07 00:00:00,107.64,107.69,104.33,105.34
2022-03-07 01:00:00,105.39,106.34,105.14,105.53
2022-03-07 02:00:00,105.52,105.89,103.76,104.72
2022-03-07 03:00:00,104.74,105.14,103.94,104.47
2022-03-07 04:00:00,104.45,104.99,104.08,104.9
2022-03-07 05:00:00,104.88,105.56,104.25,104.34
2022-03-07 06:00:00,104.3,106.61,104.16,106.47
2022-03-07 07:00:00,106.48,106.7,104.8,105.16
2022-03-07 08:00:00,105.25,106.63,104.76,106.6
2022-03-07 09:00:00,106.59,107.52,106.29,106.32
2022-03-07 10:00:00,106.32,106.91,105.65,105.89
2022-03-07 11:00:00,105.88,106.65,105.58,106.48
2022-03-07 12:00:00,106.49,110.71,106.49,110.26
2022-03-07 13:00:00,110.28,112.56,109.98,111.85
2022-03-07 14:00:00,111.91,113.38,111.27,111.42
2022-03-07 15:00:00,111.34,111.85,109.8,111.1
2022-03-07 16:00:00,111.1,113.96,110.96,111.55
2022-03-07 17:00:00,111.52,111.62,110.21,110.26
2022-03-07 18:00:00,110.21,110.21,107.66,108.83
2022-03-07 19:00:00,108.94,109.77,106.47,106.64
2022-03-07 20:00:00,106.64,107.05,105.15,106.08
2022-03-07 21:00:00,106.12,108.45,105.37,108.15
2022-03-07 22:00:00,108.14,112.1,107.98,110.46
2022-03-07 23:00:00,110.39,112.68,109.5,109.5
2022-03-08 00:00:00,109.46,113.61,109.01,111.98
2022-03-08 01:00:00,111.98,113.47,111.21,112.77
2022-03-08 02:00:00,112.77,115.72,112.09,114.52
2022-03-08 03:00:00,114.52,121.0,114.52,119.76
2022-03-08 04:00:00,119.73,120.44,118.49,119.19
2022-03-08 05:00:00,119.16,119.26,116.92,117.42
2022-03-08 06:00:00,117.47,119.2,116.02,117.12
2022-03-08 07:00:00,117.09,118.06,116.01,117.66
2022-03-08 08:00:00,117.63,119.28,116.86,118.87
2022-03-08 09:00:00,118.96,120.44,118.31,120.01
2022-03-08 10:00:00,120.04,122.94,118.65,121.92
2022-03-08 11:00:00,121.92,122.36,119.54,120.8
2022-03-08 12:00:00,120.8,124.78,119.52,123.0
2022-03-08 13:00:00,122.96,127.23,121.96,126.45
2022-03-08 14:00:00,126.32,128.11,125.58,126.78
2022-03-08 15:00:00,126.8,129.73,126.2,127.91
2022-03-08 16:00:00,127.98,128.27,124.7,126.43
2022-03-08 17:00:00,126.46,127.9,125.08,126.18
2022-03-08 18:00:00,126.37,127.55,122.82,124.37
2022-03-08 19:00:00,124.43,125.59,123.16,124.97
2022-03-08 20:00:00,124.91,126.65,124.3,125.2
2022-03-08 21:00:00,125.26,128.2,125.01,127.17
2022-03-08 22:00:00,127.14,130.23,125.93,129.15
2022-03-08 23:00:00,129.23,141.41,128.75,138.68
2022-03-09 00:00:00,138.74,140.11,135.79,139.07
2022-03-09 01:00:00,139.05,140.12,136.29,137.98
2022-03-09 02:00:00,137.96,139.22,136.66,137.47
2022-03-09 03:00:00,137.54,140.93,137.54,138.64
2022-03-09 04:00:00,138.61,144.52,137.17,143.1
2022-03-09 05:00:00,143.09,143.71,140.87,142.67
2022-03-09 06:00:00,142.66,142.84,140.42,141.76
2022-03-09 07:00:00,141.72,142.5,140.76,141.13
2022-03-09 08:00:00,141.07,141.09,138.11,138.15
2022-03-09 09:00:00,138.11,139.15,137.22,137.84
2022-03-09 10:00:00,137.85,138.58,137.17,138.38
2022-03-09 11:00:00,138.39,142.65,138.34,140.8
2022-03-09 12:00:00,140.8,144.75,139.11,144.6
2022-03-09 13:00:00,144.59,146.68,141.1,145.63
2022-03-09 14:00:00,145.63,146.66,139.34,139.54
2022-03-09 15:00:00,139.54,143.78,137.74,142.51
2022-03-09 16:00:00,142.46,144.02,139.81,144.02
2022-03-09 17:00:00,143.78,143.88,138.77,139.92
2022-03-09 18:00:00,139.67,140.0,137.2,138.78
2022-03-09 19:00:00,138.79,140.31,137.63,139.0
2022-03-09 20:00:00,139.0,139.6,136.98,137.55
2022-03-09 21:00:00,137.47,138.01,136.48,137.43
2022-03-09 22:00:00,137.43,138.81,137.11,138.81
2022-03-09 23:00:00,138.8,142.7,138.12,141.65
2022-03-10 00:00:00,141.64,146.24,141.39,144.93
2022-03-10 01:00:00,144.76,144.91,137.82,138.04
2022-03-10 02:00:00,138.04,145.06,137.86,143.67
2022-03-10 03:00:00,143.67,143.98,142.2,142.77
2022-03-10 04:00:00,142.77,143.03,135.5,136.85
2022-03-10 05:00:00,136.84,137.17,132.19,133.55
2022-03-10 06:00:00,133.55,138.21,133.34,138.2
2022-03-10 07:00:00,138.2,142.07,136.31,141.18
2022-03-10 08:00:00,141.18,143.18,134.92,135.53
2022-03-10 09:00:00,135.53,138.76,134.04,138.48
2022-03-10 10:00:00,138.48,140.59,136.04,137.86
2022-03-10 11:00:00,137.9,138.36,134.24,135.73
2022-03-10 12:00:00,135.73,137.23,134.26,135.18
2022-03-10 13:00:00,135.18,137.93,130.68,134.3
2022-03-10 14:00:00,134.38,136.57,132.26,136.34
2022-03-10 15:00:00,136.34,143.53,135.23,141.5
2022-03-10 16:00:00,141.5,143.96,138.1,139.25
2022-03-10 17:00:00,139.25,142.26,137.78,140.23
2022-03-10 18:00:00,140.23,143.4,137.93,143.05
2022-03-10 19:00:00,143.13,147.06,142.42,145.11
2022-03-10 20:00:00,144.91,145.67,143.33,145.25
2022-03-10 21:00:00,145.28,145.28,142.19,142.74
2022-03-10 22:00:00,142.78,159.06,140.9,158.26
2022-03-10 23:00:00,158.62,160.8,153.37,157.3
2022-03-11 00:00:00,157.28,158.73,155.2,155.84
2022-03-11 01:00:00,155.93,155.93,150.75,151.12
2022-03-11 02:00:00,151.12,154.25,149.74,152.03
2022-03-11 03:00:00,151.64,154.56,151.6,153.37
2022-03-11 04:00:00,153.4,153.63,148.23,148.38
2022-03-11 05:00:00,148.56,151.56,147.69,149.98
2022-03-11 06:00:00,149.81,154.01,149.26,152.99
2022-03-11 07:00:00,152.99,154.52,152.06,153.34
2022-03-11 08:00:00,153.14,155.07,151.3,152.52
2022-03-11 09:00:00,152.49,156.83,152.37,154.56
2022-03-11 10:00:00,154.56,155.72,151.87,153.81
2022-03-11 11:00:00,153.66,155.32,150.99,153.44
2022-03-11 12:00:00,153.4,154.52,151.7,152.97
2022-03-11 13:00:00,153.05,153.97,151.01,152.09
2022-03-11 14:00:00,152.19,154.63,151.4,152.42
2022-03-11 15:00:00,152.48,152.54,148.48,149.7
2022-03-11 16:00:00,149.59,152.38,145.85,151.27
2022-03-11 17:00:00,151.03,151.81,148.72,151.4
2022-03-11 18:00:00,151.35,154.17,150.76,153.77
2022-03-11 19:00:00,153.62,156.19,153.52,154.78
2022-03-11 20:00:00,154.68,157.76,151.3,152.27
2022-03-11 21:00:00,152.29,154.32,150.86,151.22
2022-03-11 22:00:00,151.22,156.08,151.2,154.34
2022-03-11 23:00:00,154.23,156.65,153.42,153.42
2022-03-12 00:00:00,153.58,159.62,153.55,158.03
2022-03-12 01:00:00,158.18,158.65,153.04,153.85
2022-03-12 02:00:00,153.95,155.62,152.59,154.31
2022-03-12 03:00:00,154.31,156.52,153.88,154.66
2022-03-12 04:00:00,154.65,155.45,153.35,154.53
2022-03-12 05:00:00,154.38,154.93,153.04,153.9
2022-03-12 06:00:00,153.88,154.47,151.79,151.87
2022-03-12 07:00:00,151.76,152.53,150.44,151.68
2022-03-12 08:00:00,151.54,151.78,149.44,150.39
2022-03-12 09:00:00,150.39,150.56,148.16,148.21
2022-03-12 10:00:00,148.4,149.98,148.12,149.43
2022-03-12 11:00:00,149.38,149.47,145.0,145.16
2022-03-12 12:00:00,145.19,146.07,143.68,143.71
2022-03-12 13:00:00,143.84,145.26,143.84,144.51
2022-03-12 14:00:00,144.44,145.98,143.79,145.68
2022-03-12 15:00:00,145.64,148.48,145.41,148.09
2022-03-12 16:00:00,147.95,147.95,144.82,145.48
2022-03-12 17:00:00,145.51,150.59,145.11,147.54
2022-03-12 18:00:00,147.51,148.8,146.11,148.31
2022-03-12 19:00:00,148.25,153.15,148.17,152.68
2022-03-12 20:00:00,152.68,155.12,152.55,154.29
2022-03-12 21:00:00,154.53,155.06,152.96,153.37
2022-03-12 22:00:00,153.34,155.7,153.2,153.6
2022-03-12 23:00:00,153.73,155.38,150.93,151.6
2022-03-13 00:00:00,151.78,153.25,149.5,150.81
2022-03-13 01:00:00,150.91,153.88,150.42,150.44
2022-03-13 02:00:00,150.43,152.25,150.34,151.91
2022-03-13 03:00:00,152.05,152.88,151.69,152.24
2022-03-13 04:00:00,152.17,152.39,150.38,150.45
2022-03-13 05:00:00,150.35,150.93,148.72,149.0
2022-03-13 06:00:00,148.99,149.52,148.23,148.8
2022-03-13 07:00:00,148.77,148.87,144.72,145.18
2022-03-13 08:00:00,145.17,146.12,144.79,145.4
2022-03-13 09:00:00,145.45,148.34,145.24,147.9
2022-03-13 10:00:00,148.05,148.05,146.31,147.47
2022-03-13 11:00:00,147.47,147.65,145.38,147.23
2022-03-13 12:00:00,146.99,148.53,145.5,148.32
2022-03-13 13:00:00,148.25,152.38,147.06,151.03
2022-03-13 14:00:00,151.02,152.06,150.53,151.02
2022-03-13 15:00:00,151.03,154.06,148.81,148.88
2022-03-13 16:00:00,148.85,150.52,147.91,149.7
2022-03-13 17:00:00,149.73,152.83,149.28,152.66
2022-03-13 18:00:00,152.74,158.79,152.31,155.73
2022-03-13 19:00:00,155.73,157.92,153.19,154.9
2022-03-13 20:00:00,154.84,156.76,153.23,154.64
2022-03-13 21:00:00,154.65,156.76,154.11,156.54
2022-03-13 22:00:00,156.67,156.68,150.51,153.83
2022-03-13 23:00:00,153.83,158.1,151.52,155.0
2022-03-14 00:00:00,155.04,156.42,151.88,154.83
2022-03-14 01:00:00,155.15,156.36,147.78,150.22
2022-03-14 02:00:00,150.18,152.63,148.74,149.35
2022-03-14 03:00:00,149.35,152.26,148.0,151.83
2022-03-14 04:00:00,151.86,155.89,151.68,153.79
2022-03-14 05:00:00,154.02,154.74,152.0,153.01
2022-03-14 06:00:00,152.97,153.65,151.46,151.68
2022-03-14 07:00:00,151.48,154.9,151.48,153.87
2022-03-14 08:00:00,153.87,156.43,153.58,155.31
2022-03-14 09:00:00,155.3,155.3,153.04,154.5
2022-03-14 10:00:00,154.32,154.32,152.0,152.96
2022-03-14 11:00:00,153.11,153.53,151.4,152.3
2022-03-14 12:00:00,152.38,154.0,150.96,153.02
2022-03-14 13:00:00,152.99,153.29,150.98,151.74
2022-03-14 14:00:00,151.53,154.4,151.33,153.74
2022-03-14 15:00:00,153.66,154.29,151.73,153.01
2022-03-14 16:00:00,153.02,153.9,151.8,151.94
2022-03-14 17:00:00,151.89,152.8,150.04,150.6
2022-03-14 18:00:00,150.75,150.75,146.32,147.36
2022-03-14 19:00:00,147.53,147.62,143.43,143.5
2022-03-14 20:00:00,143.54,148.85,143.54,145.9
2022-03-14 21:00:00,145.97,146.59,144.99,146.03
2022-03-14 22:00:00,146.21,149.79,145.96,148.12
2022-03-14 23:00:00,148.36,149.84,147.26,149.64
2022-03-15 00:00:00,149.62,150.55,147.89,148.66
2022-03-15 01:00:00,148.79,148.88,144.09,145.0
2022-03-15 02:00:00,145.01,147.53,144.94,146.04
2022-03-15 03:00:00,146.03,146.09,139.95,142.36
2022-03-15 04:00:00,142.36,143.78,142.23,143.0
2022-03-15 05:00:00,142.98,142.98,141.05,142.33
2022-03-15 06:00:00,142.33,143.53,141.9,142.17
2022-03-15 07:00:00,142.18,142.84,140.31,142.66
2022-03-15 08:00:00,142.66,142.84,139.0,139.76
2022-03-15 09:00:00,139.79,141.0,138.92,139.5
2022-03-15 10:00:00,139.59,140.05,138.0,139.22
2022-03-15 11:00:00,139.32,140.06,138.39,138.7
2022-03-15 12:00:00,138.7,141.31,138.52,140.51
2022-03-15 13:00:00,140.51,140.78,138.23,139.3
2022-03-15 14:00:00,139.4,139.8,138.4,138.95
2022-03-15 15:00:00,138.96,140.47,138.84,139.2
2022-03-15 16:00:00,139.17,140.53,138.31,140.41
2022-03-15 17:00:00,140.4,140.72,138.87,140.07
2022-03-15 18:00:00,140.06,140.46,137.17,139.98
2022-03-15 19:00:00,139.96,141.69,139.06,139.99
2022-03-15 20:00:00,139.98,140.77,137.9,138.32
2022-03-15 21:00:00,138.32,138.7,137.49,138.59
2022-03-15 22:00:00,138.59,139.15,137.34,138.05
2022-03-15 23:00:00,138.05,138.36,135.6,136.27
2022-03-16 00:00:00,136.27,137.23,135.8,135.93
2022-03-16 01:00:00,135.9,139.61,135.7,138.35
2022-03-16 02:00:00,138.48,144.48,138.05,143.4
2022-03-16 03:00:00,143.51,143.66,141.42,142.75
2022-03-16 04:00:00,142.75,143.71,141.12,141.12
2022-03-16 05:00:00,141.12,142.17,140.2,141.08
2022-03-16 06:00:00,141.25,142.03,140.26,140.71
2022-03-16 07:00:00,140.69,141.89,139.5,141.73
2022-03-16 08:00:00,141.57,143.27,141.35,142.61
2022-03-16 09:00:00,142.79,143.6,141.23,141.97
2022-03-16 10:00:00,142.09,142.35,141.12,141.4
2022-03-16 11:00:00,141.4,142.83,140.99,142.48
2022-03-16 12:00:00,142.52,142.82,141.46,141.65
2022-03-16 13:00:00,141.65,142.31,141.49,141.83
2022-03-16 14:00:00,141.92,143.51,141.67,142.9
2022-03-16 15:00:00,142.76,145.13,142.6,145.12
2022-03-16 16:00:00,145.05,147.0,142.8,146.42
2022-03-16 17:00:00,146.08,148.42,144.54,145.27
2022-03-16 18:00:00,145.46,147.48,143.43,145.78
2022-03-16 19:00:00,145.89,149.66,145.76,149.33
2022-03-16 20:00:00,149.33,154.14,149.24,153.18
2022-03-16 21:00:00,153.05,153.05,150.62,151.01
2022-03-16 22:00:00,151.13,152.77,151.09,151.51
2022-03-16 23:00:00,151.59,154.15,150.88,154.1
2022-03-17 00:00:00,154.11,160.0,153.71,156.88
2022-03-17 01:00:00,156.64,159.49,156.04,158.25
2022-03-17 02:00:00,158.26,166.81,156.75,164.16
2022-03-17 03:00:00,164.16,165.76,158.85,159.87
2022-03-17 04:00:00,159.87,161.43,157.0,157.27
2022-03-17 05:00:00,157.27,158.3,155.63,155.82
2022-03-17 06:00:00,155.81,157.64,155.81,156.09
2022-03-17 07:00:00,156.09,156.21,153.5,153.81
2022-03-17 08:00:00,153.81,155.71,153.43,154.89
2022-03-17 09:00:00,154.87,155.78,153.51,154.6
2022-03-17 10:00:00,154.6,155.49,153.26,155.23
2022-03-17 11:00:00,155.23,156.15,154.04,155.39
2022-03-17 12:00:00,155.29,157.28,153.61,155.0
2022-03-17 13:00:00,154.99,154.99,153.9,154.57
2022-03-17 14:00:00,154.51,156.61,154.26,154.55
2022-03-17 15:00:00,154.52,156.3,154.1,154.49
2022-03-17 16:00:00,154.49,155.78,154.23,154.59
2022-03-17 17:00:00,154.59,154.62,152.73,153.84
2022-03-17 18:00:00,153.9,153.9,151.27,151.57
2022-03-17 19:00:00,151.57,152.79,150.14,152.79
2022-03-17 20:00:00,152.82,153.1,148.4,148.75
2022-03-17 21:00:00,148.8,149.55,148.22,148.74
2022-03-17 22:00:00,148.74,152.15,148.5,151.12
2022-03-17 23:00:00,151.09,154.4,149.97,153.41
2022-03-18 00:00:00,153.41,167.33,153.19,158.59
2022-03-18 01:00:00,159.4,162.22,152.84,153.21
2022-03-18 02:00:00,153.33,155.83,152.41,153.36
2022-03-18 03:00:00,153.24,153.5,151.27,151.28
2022-03-18 04:00:00,151.28,152.42,151.09,151.72
2022-03-18 05:00:00,151.75,153.14,151.61,152.83
2022-03-18 06:00:00,153.1,154.01,151.95,152.21
2022-03-18 07:00:00,152.02,152.28,150.97,151.69
2022-03-18 08:00:00,151.86,153.42,151.19,151.62
2022-03-18 09:00:00,151.59,152.47,149.87,150.33
2022-03-18 10:00:00,150.47,151.07,148.72,148.98
2022-03-18 11:00:00,148.99,149.46,147.58,148.72
2022-03-18 12:00:00,148.58,149.9,148.29,149.52
2022-03-18 13:00:00,149.45,149.79,148.17,149.19
2022-03-18 14:00:00,149.06,150.59,148.93,149.47
2022-03-18 15:00:00,149.58,152.23,149.35,151.6
2022-03-18 16:00:00,151.46,155.46,150.79,155.36
2022-03-18 17:00:00,155.4,167.37,154.36,160.46
2022-03-18 18:00:00,160.29,178.64,160.08,164.89
2022-03-18 19:00:00,164.87,166.41,163.24,165.63
2022-03-18 20:00:00,165.59,166.98,164.46,164.76
2022-03-18 21:00:00,164.85,169.23,164.71,169.23
2022-03-18 22:00:00,169.17,171.8,166.56,170.11
2022-03-18 23:00:00,170.25,173.29,168.99,172.57
2022-03-19 00:00:00,172.69,174.52,170.4,170.95
2022-03-19 01:00:00,170.92,182.73,170.26,177.44
2022-03-19 02:00:00,177.35,177.93,174.42,175.37
2022-03-19 03:00:00,175.54,176.13,172.84,173.68
2022-03-19 04:00:00,173.86,175.71,172.29,174.32
2022-03-19 05:00:00,174.31,174.54,170.85,172.15
2022-03-19 06:00:00,172.15,173.45,171.39,172.3
2022-03-19 07:00:00,172.04,173.04,169.87,170.49
2022-03-19 08:00:00,170.07,170.28,168.17,168.87
2022-03-19 09:00:00,168.85,171.99,167.5,167.78
2022-03-19 10:00:00,167.68,168.79,167.17,168.01
2022-03-19 11:00:00,167.97,173.7,167.91,172.28
2022-03-19 12:00:00,172.17,173.38,171.42,172.96
2022-03-19 13:00:00,173.08,173.27,169.7,169.7
2022-03-19 14:00:00,169.64,175.43,168.79,174.01
2022-03-19 15:00:00,173.94,177.08,172.74,174.3
2022-03-19 16:00:00,174.27,183.0,173.23,180.61
2022-03-19 17:00:00,180.84,181.65,177.6,178.03
2022-03-19 18:00:00,177.81,181.45,177.17,179.92
2022-03-19 19:00:00,179.98,180.22,177.09,178.99
2022-03-19 20:00:00,178.95,181.09,176.92,180.96
2022-03-19 21:00:00,180.88,183.17,179.36,180.2
2022-03-19 22:00:00,180.37,182.52,177.17,180.36
2022-03-19 23:00:00,180.38,181.17,178.56,179.79
2022-03-20 00:00:00,179.84,180.48,177.24,177.38
2022-03-20 01:00:00,177.38,178.08,175.69,177.89
2022-03-20 02:00:00,177.93,178.54,176.05,176.98
2022-03-20 03:00:00,177.0,177.31,174.89,175.46
2022-03-20 04:00:00,175.56,176.28,174.82,175.66
2022-03-20 05:00:00,175.63,177.73,175.25,177.62
2022-03-20 06:00:00,177.15,179.57,176.84,178.64
2022-03-20 07:00:00,178.45,178.99,175.74,176.54
2022-03-20 08:00:00,176.73,181.3,176.57,178.68
2022-03-20 09:00:00,178.43,179.2,174.62,177.82
2022-03-20 10:00:00,177.41,178.27,175.93,176.84
2022-03-20 11:00:00,176.8,177.61,173.87,174.4
2022-03-20 12:00:00,174.43,176.45,172.35,176.11
2022-03-20 13:00:00,176.2,176.22,173.65,174.01
2022-03-20 14:00:00,173.83,174.76,170.83,172.49
2022-03-20 15:00:00,172.45,176.77,171.62,172.44
2022-03-20 16:00:00,172.37,174.22,171.55,171.97
2022-03-20 17:00:00,172.24,173.57,169.56,170.64
2022-03-20 18:00:00,170.42,171.98,170.17,171.82
2022-03-20 19:00:00,171.9,174.66,171.69,174.37
2022-03-20 20:00:00,174.21,175.43,171.71,171.71
2022-03-20 21:00:00,171.81,174.25,171.06,171.22
2022-03-20 22:00:00,171.4,177.64,171.0,174.45
2022-03-20 23:00:00,174.24,174.29,172.16,174.15
2022-03-21 00:00:00,174.07,175.93,171.84,173.73
2022-03-21 01:00:00,173.9,174.16,171.5,172.32
2022-03-21 02:00:00,172.05,172.99,168.09,170.44
2022-03-21 03:00:00,170.06,173.49,170.06,172.88
2022-03-21 04:00:00,172.91,173.05,170.54,170.65
2022-03-21 05:00:00,170.66,170.75,168.53,170.08
2022-03-21 06:00:00,170.03,171.07,168.73,169.03
2022-03-21 07:00:00,169.04,170.47,168.46,170.11
2022-03-21 08:00:00,170.34,173.71,170.34,172.54
2022-03-21 09:00:00,172.66,174.19,171.39,173.23
2022-03-21 10:00:00,173.23,173.72,171.01,171.09
2022-03-21 11:00:00,171.03,171.23,169.91,170.12
2022-03-21 12:00:00,170.01,170.15,165.73,168.52
2022-03-21 13:00:00,168.41,170.65,167.88,167.88
2022-03-21 14:00:00,167.88,168.87,166.07,167.95
2022-03-21 15:00:00,167.99,170.33,167.16,168.84
2022-03-21 16:00:00,168.98,173.48,168.92,172.71
2022-03-21 17:00:00,172.75,177.35,172.61,175.53
2022-03-21 18:00:00,175.72,183.71,174.36,182.96
2022-03-21 19:00:00,183.0,188.56,178.39,178.96
