datetime,COMPUSD_open,COMPUSD_high,COMPUSD_low,COMPUSD_close
2022-02-15 14:00:00,132.86,133.9,132.28,133.2
2022-02-15 15:00:00,133.2,133.2,132.09,132.87
2022-02-15 16:00:00,132.87,133.21,132.27,133.02
2022-02-15 17:00:00,133.09,133.88,132.39,132.57
2022-02-15 18:00:00,132.55,133.5,132.39,133.35
2022-02-15 19:00:00,133.34,134.34,133.04,133.45
2022-02-15 20:00:00,133.5,134.83,133.31,134.45
2022-02-15 21:00:00,134.45,134.56,133.59,134.02
2022-02-15 22:00:00,134.13,135.11,133.8,134.85
2022-02-15 23:00:00,134.86,136.7,134.4,136.14
2022-02-16 00:00:00,136.2,136.48,135.06,135.26
2022-02-16 01:00:00,135.26,135.4,133.97,134.19
2022-02-16 02:00:00,134.21,134.21,133.09,133.35
2022-02-16 03:00:00,133.41,134.2,133.23,133.51
2022-02-16 04:00:00,133.39,133.72,131.88,133.22
2022-02-16 05:00:00,133.17,134.3,133.07,134.13
2022-02-16 06:00:00,133.99,135.2,133.99,135.17
2022-02-16 07:00:00,135.13,135.32,133.8,134.72
2022-02-16 08:00:00,134.71,135.33,134.43,134.43
2022-02-16 09:00:00,134.52,135.02,133.91,133.91
2022-02-16 10:00:00,133.78,134.18,132.72,133.91
2022-02-16 11:00:00,133.93,134.12,133.41,133.56
2022-02-16 12:00:00,133.46,133.82,132.71,132.93
2022-02-16 13:00:00,132.89,133.35,129.7,130.18
2022-02-16 14:00:00,130.36,131.02,129.63,130.04
2022-02-16 15:00:00,130.03,130.72,129.81,130.3
2022-02-16 16:00:00,130.29,130.86,129.21,130.63
2022-02-16 17:00:00,130.71,131.13,130.18,130.41
2022-02-16 18:00:00,130.36,133.06,130.17,133.06
2022-02-16 19:00:00,133.04,137.05,132.2,136.86
2022-02-16 20:00:00,136.83,137.85,136.6,136.92
2022-02-16 21:00:00,136.84,137.88,135.38,136.54
2022-02-16 22:00:00,136.51,137.56,135.99,136.89
2022-02-16 23:00:00,136.8,137.44,135.79,136.11
2022-02-17 00:00:00,136.1,136.6,135.18,136.25
2022-02-17 01:00:00,136.2,138.0,135.9,136.17
2022-02-17 02:00:00,136.16,137.15,134.58,135.08
2022-02-17 03:00:00,134.98,135.1,132.58,132.63
2022-02-17 04:00:00,132.61,132.96,130.8,131.61
2022-02-17 05:00:00,131.63,133.18,131.39,132.62
2022-02-17 06:00:00,132.55,134.35,132.37,134.2
2022-02-17 07:00:00,134.28,134.34,133.4,134.33
2022-02-17 08:00:00,134.33,135.34,131.36,132.64
2022-02-17 09:00:00,132.89,133.0,130.61,131.81
2022-02-17 10:00:00,131.78,132.49,130.61,131.01
2022-02-17 11:00:00,131.0,131.99,130.9,131.44
2022-02-17 12:00:00,131.47,132.35,130.92,130.97
2022-02-17 13:00:00,131.07,131.38,128.08,128.66
2022-02-17 14:00:00,128.68,129.73,127.51,128.05
2022-02-17 15:00:00,127.94,129.15,127.79,128.87
2022-02-17 16:00:00,128.84,129.6,128.05,128.84
2022-02-17 17:00:00,128.67,129.37,127.52,127.92
2022-02-17 18:00:00,127.84,128.34,123.9,125.88
2022-02-17 19:00:00,125.75,125.75,124.05,125.43
2022-02-17 20:00:00,125.5,125.5,122.67,123.56
2022-02-17 21:00:00,123.56,124.16,121.26,123.45
2022-02-17 22:00:00,123.39,124.02,122.85,123.81
2022-02-17 23:00:00,123.75,123.81,122.31,122.91
2022-02-18 00:00:00,122.85,124.15,121.69,123.92
2022-02-18 01:00:00,123.9,124.62,123.11,124.54
2022-02-18 02:00:00,124.61,124.91,123.98,124.13
2022-02-18 03:00:00,124.19,124.52,123.75,124.14
2022-02-18 04:00:00,124.18,124.85,123.13,123.38
2022-02-18 05:00:00,123.47,123.87,123.04,123.71
2022-02-18 06:00:00,123.72,124.88,123.65,124.88
2022-02-18 07:00:00,124.91,125.74,124.41,124.68
2022-02-18 08:00:00,124.75,126.37,124.67,126.37
2022-02-18 09:00:00,126.32,126.32,125.33,125.76
2022-02-18 10:00:00,125.73,125.77,124.92,125.49
2022-02-18 11:00:00,125.42,125.45,122.9,123.4
2022-02-18 12:00:00,123.29,125.02,122.89,124.97
2022-02-18 13:00:00,124.99,124.99,123.32,124.13
2022-02-18 14:00:00,124.44,124.49,119.94,122.74
2022-02-18 15:00:00,123.14,123.5,119.63,120.23
2022-02-18 16:00:00,120.2,121.76,118.4,119.79
2022-02-18 17:00:00,119.82,120.95,119.65,120.2
2022-02-18 18:00:00,120.3,121.19,119.33,121.06
2022-02-18 19:00:00,121.04,121.57,120.4,121.32
2022-02-18 20:00:00,121.39,121.59,120.18,120.34
2022-02-18 21:00:00,120.45,121.71,120.06,120.68
2022-02-18 22:00:00,120.53,121.16,119.7,120.04
2022-02-18 23:00:00,120.07,121.72,120.06,121.33
2022-02-19 00:00:00,121.22,122.45,120.81,122.33
2022-02-19 01:00:00,122.28,122.97,122.1,122.53
2022-02-19 02:00:00,122.31,123.58,122.3,123.44
2022-02-19 03:00:00,123.47,124.01,122.36,123.0
2022-02-19 04:00:00,123.02,124.11,122.8,123.72
2022-02-19 05:00:00,123.67,124.4,123.44,124.29
2022-02-19 06:00:00,124.17,124.72,123.8,124.36
2022-02-19 07:00:00,124.43,124.51,123.92,124.08
2022-02-19 08:00:00,124.19,124.58,122.88,122.89
2022-02-19 09:00:00,122.83,123.35,122.33,122.43
2022-02-19 10:00:00,122.61,122.87,121.04,122.24
2022-02-19 11:00:00,122.19,122.19,118.74,119.42
2022-02-19 12:00:00,119.42,119.56,118.12,118.8
2022-02-19 13:00:00,118.88,121.29,118.01,121.04
2022-02-19 14:00:00,121.05,121.11,119.92,120.76
2022-02-19 15:00:00,120.83,122.5,120.64,122.4
2022-02-19 16:00:00,122.24,123.94,121.77,122.0
2022-02-19 17:00:00,122.0,123.25,121.75,122.99
2022-02-19 18:00:00,122.91,122.92,121.61,121.86
2022-02-19 19:00:00,121.88,122.04,120.51,120.79
2022-02-19 20:00:00,120.72,121.94,120.62,121.71
2022-02-19 21:00:00,121.63,121.7,120.21,120.84
2022-02-19 22:00:00,121.03,121.73,120.56,121.53
2022-02-19 23:00:00,121.53,122.68,121.47,122.47
2022-02-20 00:00:00,122.48,122.5,120.29,120.44
2022-02-20 01:00:00,120.46,121.38,119.5,121.38
2022-02-20 02:00:00,121.42,121.89,119.29,119.55
2022-02-20 03:00:00,119.5,119.71,118.46,119.04
2022-02-20 04:00:00,118.71,119.33,117.21,117.75
2022-02-20 05:00:00,117.66,118.0,115.44,115.75
2022-02-20 06:00:00,115.82,116.14,114.05,114.57
2022-02-20 07:00:00,114.61,116.01,114.5,115.94
2022-02-20 08:00:00,115.62,115.76,114.02,114.32
2022-02-20 09:00:00,114.49,115.66,113.96,115.34
2022-02-20 10:00:00,115.35,115.91,114.42,114.52
2022-02-20 11:00:00,114.64,115.8,114.38,115.57
2022-02-20 12:00:00,115.62,116.99,114.69,114.73
2022-02-20 13:00:00,115.07,115.07,113.9,114.09
2022-02-20 14:00:00,114.18,114.42,112.25,113.84
2022-02-20 15:00:00,113.87,115.25,113.81,114.69
2022-02-20 16:00:00,114.56,115.56,114.16,114.55
2022-02-20 17:00:00,114.55,115.31,114.33,114.51
2022-02-20 18:00:00,114.46,115.97,114.24,115.85
2022-02-20 19:00:00,115.67,115.67,114.77,114.93
2022-02-20 20:00:00,114.92,114.97,114.21,114.54
2022-02-20 21:00:00,114.61,114.83,112.77,113.87
2022-02-20 22:00:00,113.94,116.41,113.77,116.41
2022-02-20 23:00:00,116.44,116.94,114.48,114.78
2022-02-21 00:00:00,114.85,116.3,113.72,116.23
2022-02-21 01:00:00,116.23,118.98,115.87,118.14
2022-02-21 02:00:00,118.2,118.52,117.81,117.87
2022-02-21 03:00:00,117.88,117.98,116.95,117.27
2022-02-21 04:00:00,117.44,119.34,117.26,118.97
2022-02-21 05:00:00,118.89,120.0,118.78,118.78
2022-02-21 06:00:00,118.81,118.82,118.18,118.71
2022-02-21 07:00:00,118.7,119.64,118.22,119.64
2022-02-21 08:00:00,119.65,119.85,118.43,118.5
2022-02-21 09:00:00,118.55,118.67,117.6,117.6
2022-02-21 10:00:00,117.78,118.08,115.45,116.01
2022-02-21 11:00:00,116.06,116.54,112.0,112.82
2022-02-21 12:00:00,113.15,113.79,111.54,111.84
2022-02-21 13:00:00,111.85,112.47,110.52,111.79
2022-02-21 14:00:00,111.73,116.39,111.33,115.72
2022-02-21 15:00:00,115.68,117.14,115.3,115.42
2022-02-21 16:00:00,115.45,116.31,114.72,114.99
2022-02-21 17:00:00,114.89,115.51,114.09,114.13
2022-02-21 18:00:00,114.27,114.68,111.54,112.26
2022-02-21 19:00:00,112.49,113.54,111.76,112.82
2022-02-21 20:00:00,112.72,113.47,112.32,113.0
2022-02-21 21:00:00,113.06,114.35,109.54,109.58
2022-02-21 22:00:00,109.52,111.4,108.77,109.85
2022-02-21 23:00:00,109.83,109.98,105.26,106.0
2022-02-22 00:00:00,106.08,107.76,105.28,107.17
2022-02-22 01:00:00,107.2,107.91,105.73,106.63
2022-02-22 02:00:00,106.53,106.93,105.62,106.58
2022-02-22 03:00:00,106.27,106.27,102.54,103.73
2022-02-22 04:00:00,103.84,105.6,103.73,104.38
2022-02-22 05:00:00,104.43,106.97,103.91,105.18
2022-02-22 06:00:00,105.16,106.88,105.08,106.26
2022-02-22 07:00:00,106.51,107.17,105.36,105.95
2022-02-22 08:00:00,105.99,108.33,105.89,108.26
2022-02-22 09:00:00,108.14,108.86,107.44,107.75
2022-02-22 10:00:00,107.77,111.06,107.3,110.82
2022-02-22 11:00:00,110.75,111.18,109.68,109.92
2022-02-22 12:00:00,109.86,110.76,108.96,110.44
2022-02-22 13:00:00,110.41,111.69,109.57,111.21
2022-02-22 14:00:00,111.33,112.87,109.56,112.33
2022-02-22 15:00:00,112.25,112.51,111.07,111.28
2022-02-22 16:00:00,111.36,111.67,108.9,109.99
2022-02-22 17:00:00,109.94,110.37,108.51,109.51
2022-02-22 18:00:00,109.55,110.67,108.89,110.0
2022-02-22 19:00:00,110.08,111.82,109.48,111.82
2022-02-22 20:00:00,111.91,112.47,110.45,111.31
2022-02-22 21:00:00,111.37,111.47,110.42,110.68
2022-02-22 22:00:00,110.72,111.11,110.21,110.67
2022-02-22 23:00:00,110.71,113.26,110.56,112.74
2022-02-23 00:00:00,112.79,113.63,111.92,112.37
2022-02-23 01:00:00,112.34,112.38,111.22,112.14
2022-02-23 02:00:00,112.01,113.61,111.3,112.18
2022-02-23 03:00:00,112.18,112.82,111.8,112.51
2022-02-23 04:00:00,112.38,114.09,112.26,113.64
2022-02-23 05:00:00,113.82,114.24,112.9,114.17
2022-02-23 06:00:00,114.14,114.83,113.48,113.75
2022-02-23 07:00:00,113.63,114.79,113.63,114.71
2022-02-23 08:00:00,114.57,116.18,114.17,115.84
2022-02-23 09:00:00,115.7,116.9,115.68,116.61
2022-02-23 10:00:00,116.6,117.0,116.22,116.92
2022-02-23 11:00:00,116.84,117.66,115.95,116.67
2022-02-23 12:00:00,116.67,117.87,116.26,117.47
2022-02-23 13:00:00,117.39,117.81,116.37,116.56
2022-02-23 14:00:00,116.64,116.88,115.11,115.17
2022-02-23 15:00:00,115.22,115.47,114.66,114.96
2022-02-23 16:00:00,114.87,116.75,113.9,116.5
2022-02-23 17:00:00,116.47,118.0,114.45,114.67
2022-02-23 18:00:00,114.58,115.32,112.65,113.7
2022-02-23 19:00:00,113.82,114.3,112.01,112.15
2022-02-23 20:00:00,112.03,112.98,111.14,112.85
2022-02-23 21:00:00,112.95,113.18,111.46,111.54
2022-02-23 22:00:00,111.91,112.28,109.77,112.1
2022-02-23 23:00:00,111.95,112.27,108.88,109.18
2022-02-24 00:00:00,109.06,109.53,107.26,107.38
2022-02-24 01:00:00,107.32,108.37,106.77,108.37
2022-02-24 02:00:00,108.38,109.2,105.12,105.45
2022-02-24 03:00:00,105.28,105.38,99.5,100.03
2022-02-24 04:00:00,100.02,101.24,98.23,99.64
2022-02-24 05:00:00,99.59,99.6,94.38,96.24
2022-02-24 06:00:00,96.28,97.36,95.38,96.25
2022-02-24 07:00:00,96.24,97.82,93.39,97.23
2022-02-24 08:00:00,97.26,99.12,96.63,97.7
2022-02-24 09:00:00,97.71,99.02,97.18,97.26
2022-02-24 10:00:00,97.42,97.78,95.86,97.1
2022-02-24 11:00:00,97.05,98.59,95.91,98.44
2022-02-24 12:00:00,98.05,98.7,96.86,97.82
2022-02-24 13:00:00,97.85,99.7,97.13,98.59
2022-02-24 14:00:00,98.52,101.33,98.44,100.72
2022-02-24 15:00:00,100.66,103.11,100.09,102.77
2022-02-24 16:00:00,102.83,104.7,101.98,103.49
2022-02-24 17:00:00,103.42,103.63,101.6,101.82
2022-02-24 18:00:00,101.94,106.2,101.94,105.07
2022-02-24 19:00:00,105.26,107.51,104.66,107.51
2022-02-24 20:00:00,107.5,110.84,107.11,109.55
2022-02-24 21:00:00,109.55,110.0,107.83,109.14
2022-02-24 22:00:00,109.37,109.37,105.64,105.91
2022-02-24 23:00:00,106.0,107.84,105.83,107.54
2022-02-25 00:00:00,107.65,108.88,106.83,106.94
2022-02-25 01:00:00,107.23,109.42,106.81,108.67
2022-02-25 02:00:00,108.7,110.64,108.41,109.76
2022-02-25 03:00:00,109.62,109.74,107.54,108.73
2022-02-25 04:00:00,108.61,108.96,107.9,108.08
2022-02-25 05:00:00,108.11,108.52,106.38,107.35
