datetime,QNTUSD_open,QNTUSD_high,QNTUSD_low,QNTUSD_close
2022-03-01 21:00:00,118.33,119.93,117.62,118.77
2022-03-01 22:00:00,118.77,118.77,117.1,118.2
2022-03-01 23:00:00,118.19,119.35,118.04,119.35
2022-03-02 00:00:00,119.31,120.11,117.2,118.34
2022-03-02 01:00:00,118.35,118.81,116.32,116.91
2022-03-02 02:00:00,116.88,117.31,116.03,117.16
2022-03-02 03:00:00,117.23,118.89,117.12,118.69
2022-03-02 04:00:00,118.6,119.36,117.57,117.89
2022-03-02 05:00:00,118.04,118.99,117.73,118.78
2022-03-02 06:00:00,118.79,119.23,117.42,117.9
2022-03-02 07:00:00,118.03,118.36,116.89,118.32
2022-03-02 08:00:00,117.97,118.63,117.0,117.57
2022-03-02 09:00:00,117.43,118.48,116.7,117.04
2022-03-02 10:00:00,117.07,118.94,116.62,118.47
2022-03-02 11:00:00,118.59,119.39,117.71,118.84
2022-03-02 12:00:00,118.69,119.53,117.45,118.55
2022-03-02 13:00:00,118.54,118.84,115.26,116.09
2022-03-02 14:00:00,116.0,119.69,115.87,119.47
2022-03-02 15:00:00,119.74,121.04,116.88,117.54
2022-03-02 16:00:00,117.29,118.46,117.29,117.72
2022-03-02 17:00:00,117.88,118.75,117.48,117.62
2022-03-02 18:00:00,117.97,118.82,117.74,118.46
2022-03-02 19:00:00,118.53,118.85,117.26,117.59
2022-03-02 20:00:00,117.6,117.89,117.12,117.79
2022-03-02 21:00:00,117.79,117.91,116.94,117.91
2022-03-02 22:00:00,118.1,118.39,117.22,118.25
2022-03-02 23:00:00,118.09,118.57,117.76,117.95
2022-03-03 00:00:00,118.07,118.56,117.44,117.92
2022-03-03 01:00:00,117.93,118.17,117.09,117.41
2022-03-03 02:00:00,117.41,118.49,117.41,118.24
2022-03-03 03:00:00,118.42,118.99,117.65,117.81
2022-03-03 04:00:00,117.7,120.2,117.7,118.83
2022-03-03 05:00:00,118.83,119.51,117.99,119.33
2022-03-03 06:00:00,119.43,123.16,118.24,122.96
2022-03-03 07:00:00,122.89,128.6,122.7,123.91
2022-03-03 08:00:00,123.93,125.23,123.04,124.77
2022-03-03 09:00:00,124.83,126.27,123.05,124.54
2022-03-03 10:00:00,124.61,127.73,123.88,124.93
2022-03-03 11:00:00,124.7,125.12,123.44,123.44
2022-03-03 12:00:00,123.44,129.14,123.05,127.0
2022-03-03 13:00:00,127.08,129.73,127.07,129.19
2022-03-03 14:00:00,129.16,132.71,126.28,126.9
2022-03-03 15:00:00,127.02,127.81,122.2,123.86
2022-03-03 16:00:00,123.92,132.07,122.0,130.29
2022-03-03 17:00:00,130.13,130.3,122.06,125.73
2022-03-03 18:00:00,125.79,129.63,125.45,128.33
2022-03-03 19:00:00,128.05,129.7,125.51,125.67
2022-03-03 20:00:00,125.47,126.27,123.47,125.47
2022-03-03 21:00:00,125.44,125.66,123.0,124.72
2022-03-03 22:00:00,124.6,128.39,124.56,127.22
2022-03-03 23:00:00,127.34,128.48,127.0,127.13
2022-03-04 00:00:00,127.25,127.39,120.49,120.91
2022-03-04 01:00:00,121.0,124.51,120.44,123.95
2022-03-04 02:00:00,123.82,125.0,123.05,124.76
2022-03-04 03:00:00,124.97,125.72,123.74,125.72
2022-03-04 04:00:00,125.5,125.65,122.71,123.2
2022-03-04 05:00:00,123.2,123.38,121.63,122.14
2022-03-04 06:00:00,122.21,123.32,121.78,123.29
2022-03-04 07:00:00,123.14,123.31,121.95,123.18
2022-03-04 08:00:00,123.18,123.94,120.85,123.36
2022-03-04 09:00:00,123.42,125.63,122.9,123.21
2022-03-04 10:00:00,123.17,128.06,122.89,126.03
2022-03-04 11:00:00,126.04,127.37,125.54,126.3
2022-03-04 12:00:00,126.04,126.77,125.17,126.02
2022-03-04 13:00:00,126.22,127.08,124.79,124.96
2022-03-04 14:00:00,125.06,125.19,122.41,124.14
2022-03-04 15:00:00,124.27,124.48,122.73,123.5
2022-03-04 16:00:00,123.44,123.61,121.8,123.21
2022-03-04 17:00:00,123.09,125.55,123.02,125.54
2022-03-04 18:00:00,125.34,125.7,121.59,122.02
2022-03-04 19:00:00,122.01,122.4,117.72,118.07
2022-03-04 20:00:00,117.8,119.17,115.99,116.38
2022-03-04 21:00:00,116.06,118.3,115.88,117.18
2022-03-04 22:00:00,117.37,117.8,114.69,116.61
2022-03-04 23:00:00,116.6,118.62,116.6,118.5
2022-03-05 00:00:00,118.45,118.6,116.54,116.7
2022-03-05 01:00:00,116.53,118.52,116.26,117.64
2022-03-05 02:00:00,117.72,117.72,116.38,116.84
2022-03-05 03:00:00,116.97,118.2,116.69,117.84
2022-03-05 04:00:00,117.62,117.62,116.14,116.58
2022-03-05 05:00:00,116.47,117.97,116.26,117.97
2022-03-05 06:00:00,118.0,119.97,117.65,119.69
2022-03-05 07:00:00,119.43,124.36,119.33,122.09
2022-03-05 08:00:00,122.09,122.09,119.53,120.06
2022-03-05 09:00:00,120.1,120.39,119.35,119.7
2022-03-05 10:00:00,119.58,119.71,117.72,119.38
2022-03-05 11:00:00,119.49,119.98,119.22,119.47
2022-03-05 12:00:00,119.47,121.0,119.33,120.43
2022-03-05 13:00:00,120.32,123.68,119.23,121.58
2022-03-05 14:00:00,121.65,127.74,121.58,124.23
2022-03-05 15:00:00,124.1,125.5,123.82,124.04
2022-03-05 16:00:00,124.22,125.22,123.21,124.61
2022-03-05 17:00:00,124.68,125.77,123.44,123.65
2022-03-05 18:00:00,123.5,124.22,122.61,124.07
2022-03-05 19:00:00,123.88,124.69,123.44,124.69
2022-03-05 20:00:00,124.69,124.96,122.8,122.8
2022-03-05 21:00:00,123.02,123.27,122.23,122.29
2022-03-05 22:00:00,122.29,122.66,121.14,121.66
2022-03-05 23:00:00,121.52,121.52,120.57,120.95
2022-03-06 00:00:00,121.04,123.79,120.81,123.57
2022-03-06 01:00:00,123.57,124.19,123.19,123.69
2022-03-06 02:00:00,123.69,125.33,123.51,124.5
2022-03-06 03:00:00,124.62,124.74,123.48,123.53
2022-03-06 04:00:00,123.8,123.81,120.08,121.91
2022-03-06 05:00:00,121.98,122.53,121.52,121.82
2022-03-06 06:00:00,121.68,122.9,121.67,122.11
2022-03-06 07:00:00,122.06,122.06,121.02,121.09
2022-03-06 08:00:00,121.03,121.3,120.3,120.3
2022-03-06 09:00:00,120.29,120.29,116.4,116.4
2022-03-06 10:00:00,116.38,116.47,114.42,114.58
2022-03-06 11:00:00,114.61,114.72,111.37,114.36
2022-03-06 12:00:00,114.37,117.19,114.32,115.65
2022-03-06 13:00:00,115.68,117.66,115.59,116.8
2022-03-06 14:00:00,116.96,116.96,115.43,115.65
2022-03-06 15:00:00,115.69,115.69,113.33,114.94
2022-03-06 16:00:00,114.95,117.35,114.31,117.11
2022-03-06 17:00:00,117.22,117.23,115.73,116.06
2022-03-06 18:00:00,116.03,116.61,113.89,114.57
2022-03-06 19:00:00,114.46,114.91,112.87,113.59
2022-03-06 20:00:00,113.67,115.0,113.56,114.28
2022-03-06 21:00:00,114.33,115.84,114.11,115.39
2022-03-06 22:00:00,115.47,116.37,115.45,115.66
2022-03-06 23:00:00,115.84,115.84,110.03,110.41
2022-03-07 00:00:00,110.32,110.63,108.01,108.81
2022-03-07 01:00:00,108.81,111.37,108.47,110.95
2022-03-07 02:00:00,110.94,110.95,106.72,107.1
2022-03-07 03:00:00,107.25,109.5,106.97,109.15
2022-03-07 04:00:00,109.15,109.89,108.86,109.49
2022-03-07 05:00:00,109.55,110.4,109.31,110.24
2022-03-07 06:00:00,110.24,111.49,109.96,111.23
2022-03-07 07:00:00,111.08,111.08,109.33,109.94
2022-03-07 08:00:00,109.82,110.26,108.46,110.2
2022-03-07 09:00:00,110.11,112.47,110.1,112.02
2022-03-07 10:00:00,112.2,115.49,111.79,114.78
2022-03-07 11:00:00,114.52,117.28,113.97,114.1
2022-03-07 12:00:00,113.95,115.13,113.79,114.3
2022-03-07 13:00:00,114.37,116.99,114.12,116.08
2022-03-07 14:00:00,116.29,116.51,114.62,114.62
2022-03-07 15:00:00,114.71,115.4,113.69,114.73
2022-03-07 16:00:00,114.68,115.99,113.77,113.89
2022-03-07 17:00:00,113.76,113.96,111.83,111.83
2022-03-07 18:00:00,112.1,112.78,110.11,110.27
2022-03-07 19:00:00,110.27,110.69,107.15,108.74
2022-03-07 20:00:00,108.52,111.81,107.73,110.29
2022-03-07 21:00:00,109.9,112.58,109.9,110.45
2022-03-07 22:00:00,110.4,111.67,110.33,110.62
2022-03-07 23:00:00,110.64,112.45,110.01,110.5
2022-03-08 00:00:00,110.38,111.59,109.75,109.98
2022-03-08 01:00:00,110.06,111.49,109.86,110.5
2022-03-08 02:00:00,110.52,112.09,110.06,110.95
2022-03-08 03:00:00,110.97,112.08,110.75,112.08
2022-03-08 04:00:00,111.97,112.44,110.05,110.25
2022-03-08 05:00:00,110.3,110.65,109.51,110.38
2022-03-08 06:00:00,110.37,111.45,110.0,111.02
2022-03-08 07:00:00,110.96,112.21,110.53,111.84
2022-03-08 08:00:00,111.84,114.08,111.63,114.08
2022-03-08 09:00:00,114.08,115.0,113.68,113.91
2022-03-08 10:00:00,113.89,113.89,111.98,112.47
2022-03-08 11:00:00,112.42,112.57,110.29,111.62
2022-03-08 12:00:00,111.72,112.19,109.23,111.24
2022-03-08 13:00:00,111.25,112.16,110.5,111.48
2022-03-08 14:00:00,111.47,112.12,110.0,110.6
2022-03-08 15:00:00,110.6,111.42,109.09,110.29
2022-03-08 16:00:00,110.4,110.72,107.75,109.1
2022-03-08 17:00:00,108.94,112.35,108.78,112.35
2022-03-08 18:00:00,112.35,113.9,111.73,111.73
2022-03-08 19:00:00,111.7,113.0,111.14,113.0
2022-03-08 20:00:00,112.99,113.57,111.55,112.19
2022-03-08 21:00:00,112.15,112.67,111.39,111.41
2022-03-08 22:00:00,111.55,111.77,110.85,111.62
2022-03-08 23:00:00,111.65,111.71,110.82,111.06
2022-03-09 00:00:00,111.05,117.47,110.7,116.51
2022-03-09 01:00:00,116.32,117.06,114.28,115.31
2022-03-09 02:00:00,115.17,115.82,114.42,115.19
2022-03-09 03:00:00,115.19,120.45,114.65,118.48
2022-03-09 04:00:00,118.68,119.77,117.13,119.14
2022-03-09 05:00:00,119.09,119.09,115.86,117.09
2022-03-09 06:00:00,117.18,118.21,116.44,117.93
2022-03-09 07:00:00,117.83,125.0,117.76,121.35
2022-03-09 08:00:00,121.27,124.92,119.99,122.51
2022-03-09 09:00:00,122.52,122.78,121.54,121.85
2022-03-09 10:00:00,121.7,122.64,121.17,121.86
2022-03-09 11:00:00,121.86,123.79,121.47,121.64
2022-03-09 12:00:00,121.71,123.53,121.57,123.31
2022-03-09 13:00:00,123.39,123.41,121.69,122.76
2022-03-09 14:00:00,122.65,124.27,121.75,122.37
2022-03-09 15:00:00,122.51,123.75,121.93,123.41
2022-03-09 16:00:00,123.34,123.77,122.39,122.47
2022-03-09 17:00:00,122.47,122.58,121.23,121.42
2022-03-09 18:00:00,121.43,121.47,117.66,119.09
2022-03-09 19:00:00,119.1,120.94,118.93,120.5
2022-03-09 20:00:00,120.6,120.75,117.6,118.43
2022-03-09 21:00:00,118.52,118.91,117.31,117.62
2022-03-09 22:00:00,117.72,118.92,117.38,118.22
2022-03-09 23:00:00,117.98,119.06,117.92,119.06
2022-03-10 00:00:00,119.06,119.59,117.39,117.67
2022-03-10 01:00:00,117.64,117.79,114.71,115.47
2022-03-10 02:00:00,115.35,115.77,114.08,114.71
2022-03-10 03:00:00,114.58,115.88,114.47,115.31
2022-03-10 04:00:00,115.28,115.54,112.02,113.25
2022-03-10 05:00:00,113.22,113.57,111.48,112.68
2022-03-10 06:00:00,112.59,113.65,112.34,113.26
2022-03-10 07:00:00,113.39,113.67,112.65,113.28
2022-03-10 08:00:00,113.28,113.73,112.33,113.58
2022-03-10 09:00:00,113.41,114.27,112.78,113.4
2022-03-10 10:00:00,113.47,113.95,112.36,112.86
2022-03-10 11:00:00,112.65,113.34,112.39,112.81
2022-03-10 12:00:00,112.84,114.02,112.41,113.54
2022-03-10 13:00:00,113.63,117.3,112.93,114.57
2022-03-10 14:00:00,114.45,117.03,114.38,116.49
2022-03-10 15:00:00,116.42,117.95,114.63,114.95
2022-03-10 16:00:00,115.11,115.45,114.01,115.18
2022-03-10 17:00:00,115.3,115.81,114.21,114.46
2022-03-10 18:00:00,114.46,115.24,113.98,114.73
2022-03-10 19:00:00,114.64,115.59,114.38,115.19
2022-03-10 20:00:00,115.27,115.88,114.56,115.88
2022-03-10 21:00:00,115.91,116.06,115.02,115.49
2022-03-10 22:00:00,115.35,115.91,114.95,115.91
2022-03-10 23:00:00,115.98,116.95,115.52,116.55
2022-03-11 00:00:00,116.44,116.87,115.79,116.1
2022-03-11 01:00:00,115.97,116.16,114.41,115.49
2022-03-11 02:00:00,115.43,115.83,112.31,112.5
2022-03-11 03:00:00,112.64,114.54,112.5,114.16
2022-03-11 04:00:00,114.3,114.32,112.67,113.19
2022-03-11 05:00:00,113.19,114.37,112.76,114.11
2022-03-11 06:00:00,114.15,115.76,114.09,115.61
2022-03-11 07:00:00,115.66,116.52,115.02,115.22
2022-03-11 08:00:00,115.03,115.72,114.78,115.51
2022-03-11 09:00:00,115.42,115.84,114.23,114.87
2022-03-11 10:00:00,114.87,115.42,114.79,115.0
2022-03-11 11:00:00,115.0,118.4,113.79,117.58
2022-03-11 12:00:00,117.55,118.32,115.16,115.87
2022-03-11 13:00:00,115.64,116.4,113.57,115.07
2022-03-11 14:00:00,114.96,115.94,114.19,115.03
2022-03-11 15:00:00,114.94,115.0,113.3,113.31
2022-03-11 16:00:00,113.4,113.56,112.0,113.03
2022-03-11 17:00:00,112.9,115.13,112.9,114.71
2022-03-11 18:00:00,114.74,114.79,113.68,114.11
2022-03-11 19:00:00,114.18,114.71,114.05,114.35
2022-03-11 20:00:00,114.37,114.52,112.31,112.7
2022-03-11 21:00:00,112.78,114.5,112.76,113.36
2022-03-11 22:00:00,113.35,113.75,112.89,113.63
2022-03-11 23:00:00,113.42,113.99,112.91,113.07
2022-03-12 00:00:00,113.04,114.54,112.97,114.04
2022-03-12 01:00:00,114.12,114.91,113.67,114.51
2022-03-12 02:00:00,114.67,115.65,114.51,114.81
2022-03-12 03:00:00,114.96,115.34,114.19,114.68
2022-03-12 04:00:00,114.56,114.56,113.43,114.42
2022-03-12 05:00:00,114.28,114.94,113.98,114.92
2022-03-12 06:00:00,114.88,116.3,114.73,115.82
2022-03-12 07:00:00,115.82,116.09,114.58,115.35
2022-03-12 08:00:00,115.24,115.96,115.1,115.61
2022-03-12 09:00:00,115.63,116.23,115.28,115.86
2022-03-12 10:00:00,115.81,115.83,114.99,115.21
2022-03-12 11:00:00,115.19,115.39,114.68,114.93
2022-03-12 12:00:00,114.94,115.45,114.72,115.38
2022-03-12 13:00:00,115.47,115.74,114.88,115.2
2022-03-12 14:00:00,115.09,115.76,114.13,115.11
2022-03-12 15:00:00,115.0,115.76,114.61,115.28
2022-03-12 16:00:00,115.17,115.29,114.58,114.82
2022-03-12 17:00:00,114.92,115.51,114.78,115.47
2022-03-12 18:00:00,115.44,115.49,114.51,114.51
2022-03-12 19:00:00,114.43,115.39,114.43,114.77
2022-03-12 20:00:00,114.79,115.63,114.67,115.5
2022-03-12 21:00:00,115.46,116.48,115.39,115.63
2022-03-12 22:00:00,115.72,116.71,115.62,116.29
2022-03-12 23:00:00,116.41,116.76,115.89,116.04
2022-03-13 00:00:00,115.9,116.22,115.11,115.69
2022-03-13 01:00:00,115.62,116.15,115.38,116.0
2022-03-13 02:00:00,116.02,117.5,115.98,117.33
2022-03-13 03:00:00,117.42,117.69,117.09,117.55
2022-03-13 04:00:00,117.44,117.44,115.29,115.44
2022-03-13 05:00:00,115.53,115.68,114.75,114.91
2022-03-13 06:00:00,114.85,115.86,114.7,115.37
2022-03-13 07:00:00,115.34,115.54,114.7,114.76
2022-03-13 08:00:00,114.7,115.15,114.5,115.15
2022-03-13 09:00:00,115.08,115.36,114.28,114.46
2022-03-13 10:00:00,114.45,115.04,114.45,114.99
2022-03-13 11:00:00,114.99,115.33,114.32,114.59
2022-03-13 12:00:00,114.62,114.91,113.64,114.22
2022-03-13 13:00:00,114.11,115.86,114.11,115.13
2022-03-13 14:00:00,115.22,115.48,114.89,114.98
2022-03-13 15:00:00,114.97,115.56,114.82,115.0
2022-03-13 16:00:00,114.78,115.35,113.83,114.17
2022-03-13 17:00:00,114.23,115.57,113.96,115.14
2022-03-13 18:00:00,115.3,115.67,114.96,115.5
2022-03-13 19:00:00,115.52,115.69,115.05,115.18
2022-03-13 20:00:00,115.11,115.11,113.98,114.32
2022-03-13 21:00:00,114.18,114.75,114.05,114.55
2022-03-13 22:00:00,114.72,114.79,111.0,111.23
2022-03-13 23:00:00,111.21,112.3,111.0,111.89
2022-03-14 00:00:00,111.89,112.8,111.65,111.74
2022-03-14 01:00:00,111.74,113.16,111.68,112.2
2022-03-14 02:00:00,112.09,112.47,111.49,111.68
2022-03-14 03:00:00,111.59,112.03,111.47,112.03
2022-03-14 04:00:00,111.88,113.57,111.87,112.64
2022-03-14 05:00:00,112.51,113.24,112.33,112.99
2022-03-14 06:00:00,113.1,113.75,112.89,113.31
2022-03-14 07:00:00,113.57,114.29,113.29,113.74
2022-03-14 08:00:00,113.69,114.28,113.28,113.61
2022-03-14 09:00:00,113.71,113.93,113.08,113.33
2022-03-14 10:00:00,113.23,113.58,113.18,113.4
2022-03-14 11:00:00,113.4,113.4,112.33,112.59
2022-03-14 12:00:00,112.59,112.75,111.76,112.11
2022-03-14 13:00:00,112.14,112.44,111.44,112.38
2022-03-14 14:00:00,112.28,113.25,112.2,113.04
2022-03-14 15:00:00,113.0,113.28,112.33,112.59
2022-03-14 16:00:00,112.73,112.79,112.17,112.17
2022-03-14 17:00:00,112.17,112.17,110.37,110.55
2022-03-14 18:00:00,110.55,110.68,109.57,110.14
2022-03-14 19:00:00,110.13,110.25,108.57,108.88
2022-03-14 20:00:00,108.8,109.68,108.65,109.21
2022-03-14 21:00:00,109.08,110.09,108.97,110.09
2022-03-14 22:00:00,110.04,111.86,109.61,111.28
2022-03-14 23:00:00,111.34,113.59,111.2,113.57
2022-03-15 00:00:00,113.39,113.96,112.6,113.52
2022-03-15 01:00:00,113.53,113.7,111.97,111.98
2022-03-15 02:00:00,111.97,113.52,111.88,113.15
2022-03-15 03:00:00,112.98,113.14,111.37,111.64
2022-03-15 04:00:00,111.64,111.65,111.12,111.34
2022-03-15 05:00:00,111.3,111.33,110.79,111.09
2022-03-15 06:00:00,111.1,111.58,111.05,111.26
2022-03-15 07:00:00,111.13,111.13,108.75,109.07
2022-03-15 08:00:00,109.07,109.2,108.17,108.74
2022-03-15 09:00:00,108.65,109.57,108.38,109.43
2022-03-15 10:00:00,109.43,109.75,108.65,109.04
2022-03-15 11:00:00,109.03,109.51,108.84,109.47
2022-03-15 12:00:00,109.37,110.73,109.37,110.73
2022-03-15 13:00:00,110.59,110.59,109.22,110.37
2022-03-15 14:00:00,110.47,111.8,110.26,111.73
2022-03-15 15:00:00,111.6,111.74,110.54,110.8
2022-03-15 16:00:00,110.62,111.98,110.5,111.64
2022-03-15 17:00:00,111.61,111.97,110.73,111.17
2022-03-15 18:00:00,111.28,111.56,110.47,111.52
2022-03-15 19:00:00,111.58,112.72,111.58,112.27
2022-03-15 20:00:00,112.48,112.81,111.91,112.1
2022-03-15 21:00:00,112.1,112.29,111.54,111.74
2022-03-15 22:00:00,111.68,112.33,110.92,111.11
2022-03-15 23:00:00,110.98,111.12,110.22,110.33
2022-03-16 00:00:00,110.33,110.6,109.48,109.56
2022-03-16 01:00:00,109.48,111.28,109.41,110.67
2022-03-16 02:00:00,110.8,114.0,110.77,111.55
2022-03-16 03:00:00,111.5,111.73,109.36,110.16
2022-03-16 04:00:00,110.15,110.52,109.82,110.25
2022-03-16 05:00:00,110.25,110.25,108.69,109.93
2022-03-16 06:00:00,109.92,110.56,109.77,110.55
2022-03-16 07:00:00,110.57,110.78,110.18,110.67
2022-03-16 08:00:00,110.67,112.02,110.53,111.88
2022-03-16 09:00:00,111.67,112.25,111.09,111.81
2022-03-16 10:00:00,111.84,112.3,111.26,111.68
2022-03-16 11:00:00,111.68,112.23,111.34,111.98
2022-03-16 12:00:00,111.98,112.35,111.24,111.67
2022-03-16 13:00:00,111.9,112.51,111.61,112.13
2022-03-16 14:00:00,112.2,113.25,111.5,112.59
2022-03-16 15:00:00,112.29,112.46,110.91,111.04
2022-03-16 16:00:00,111.04,111.37,109.4,110.54
2022-03-16 17:00:00,110.66,111.59,109.88,109.88
2022-03-16 18:00:00,109.85,111.2,108.93,110.89
2022-03-16 19:00:00,110.69,113.08,110.54,112.66
2022-03-16 20:00:00,112.38,114.1,112.33,114.1
2022-03-16 21:00:00,114.12,114.45,112.94,113.57
2022-03-16 22:00:00,113.59,114.76,113.45,114.23
2022-03-16 23:00:00,113.97,117.84,113.65,117.26
2022-03-17 00:00:00,117.31,117.59,114.83,115.33
2022-03-17 01:00:00,115.36,115.98,114.67,115.55
2022-03-17 02:00:00,115.62,116.54,115.46,116.39
2022-03-17 03:00:00,116.22,116.22,114.61,114.84
2022-03-17 04:00:00,114.83,115.48,114.33,115.13
2022-03-17 05:00:00,115.43,115.49,114.38,114.86
2022-03-17 06:00:00,114.75,114.95,113.42,113.85
2022-03-17 07:00:00,113.85,115.12,113.49,114.72
2022-03-17 08:00:00,114.72,115.27,114.63,115.25
2022-03-17 09:00:00,115.13,115.27,114.82,114.9
2022-03-17 10:00:00,114.86,115.37,114.33,115.16
2022-03-17 11:00:00,114.98,115.45,114.84,115.17
2022-03-17 12:00:00,115.05,116.64,115.05,115.33
2022-03-17 13:00:00,115.33,115.94,114.81,115.61
2022-03-17 14:00:00,115.79,116.11,114.82,115.06
2022-03-17 15:00:00,114.93,115.49,114.76,115.04
2022-03-17 16:00:00,115.06,115.06,114.21,114.28
2022-03-17 17:00:00,114.28,114.69,113.94,114.6
2022-03-17 18:00:00,114.67,114.92,113.81,114.03
2022-03-17 19:00:00,114.03,115.14,113.86,114.69
2022-03-17 20:00:00,114.86,114.93,114.19,114.19
2022-03-17 21:00:00,114.42,114.75,114.13,114.75
2022-03-17 22:00:00,114.74,114.75,114.18,114.44
2022-03-17 23:00:00,114.44,114.6,114.15,114.17
2022-03-18 00:00:00,114.17,114.34,112.36,112.36
2022-03-18 01:00:00,112.36,113.43,112.31,112.89
2022-03-18 02:00:00,112.63,112.73,112.24,112.37
2022-03-18 03:00:00,112.44,112.89,112.33,112.78
2022-03-18 04:00:00,112.96,113.52,112.72,113.32
2022-03-18 05:00:00,113.49,114.19,113.19,113.64
2022-03-18 06:00:00,113.78,113.98,113.24,113.3
2022-03-18 07:00:00,113.3,113.93,113.0,113.27
2022-03-18 08:00:00,113.07,113.54,112.7,112.93
2022-03-18 09:00:00,113.05,113.16,112.41,112.8
2022-03-18 10:00:00,112.66,112.94,112.09,112.26
2022-03-18 11:00:00,112.09,112.44,111.83,112.29
2022-03-18 12:00:00,112.29,112.58,111.68,112.21
2022-03-18 13:00:00,112.37,112.77,111.96,112.39
2022-03-18 14:00:00,112.39,113.3,112.39,113.03
2022-03-18 15:00:00,113.07,114.61,113.04,114.37
2022-03-18 16:00:00,114.37,115.99,114.23,115.82
2022-03-18 17:00:00,115.87,116.26,114.76,115.29
2022-03-18 18:00:00,115.45,116.38,115.15,115.72
2022-03-18 19:00:00,115.59,115.89,114.83,115.86
2022-03-18 20:00:00,115.86,115.98,115.39,115.61
2022-03-18 21:00:00,115.71,115.83,114.82,115.42
2022-03-18 22:00:00,115.13,116.0,114.88,115.0
2022-03-18 23:00:00,115.0,116.62,114.94,116.51
2022-03-19 00:00:00,116.36,116.92,115.71,116.04
2022-03-19 01:00:00,115.87,116.17,114.94,115.12
2022-03-19 02:00:00,114.94,115.37,114.83,115.03
2022-03-19 03:00:00,115.03,115.84,114.94,115.84
2022-03-19 04:00:00,115.84,116.0,115.37,115.85
2022-03-19 05:00:00,115.99,116.4,115.62,116.28
2022-03-19 06:00:00,116.39,116.4,115.57,116.05
2022-03-19 07:00:00,115.91,116.16,115.67,115.78
2022-03-19 08:00:00,115.95,115.95,115.19,115.66
2022-03-19 09:00:00,115.83,116.05,115.6,115.73
2022-03-19 10:00:00,115.73,116.32,115.54,116.3
2022-03-19 11:00:00,116.16,116.64,116.12,116.49
2022-03-19 12:00:00,116.42,118.35,116.36,118.35
2022-03-19 13:00:00,118.35,119.99,118.01,118.01
2022-03-19 14:00:00,118.2,121.59,118.03,119.86
2022-03-19 15:00:00,119.93,124.87,119.9,124.78
2022-03-19 16:00:00,124.87,125.07,120.05,120.38
2022-03-19 17:00:00,120.38,120.81,119.66,120.59
2022-03-19 18:00:00,120.42,120.71,118.94,120.66
2022-03-19 19:00:00,120.54,121.56,118.67,119.33
2022-03-19 20:00:00,119.21,121.35,119.07,119.66
2022-03-19 21:00:00,119.61,120.6,119.57,119.87
2022-03-19 22:00:00,119.64,119.84,118.01,119.56
2022-03-19 23:00:00,119.4,120.33,119.09,119.96
2022-03-20 00:00:00,120.12,120.36,119.75,120.08
2022-03-20 01:00:00,120.23,120.68,119.87,120.54
2022-03-20 02:00:00,120.7,123.87,120.7,122.77
2022-03-20 03:00:00,122.89,122.89,120.57,120.57
2022-03-20 04:00:00,120.54,120.54,119.78,119.79
2022-03-20 05:00:00,119.77,120.21,119.69,119.93
2022-03-20 06:00:00,120.01,121.03,119.76,120.64
2022-03-20 07:00:00,120.74,121.59,120.52,121.41
2022-03-20 08:00:00,121.58,123.0,121.41,122.9
2022-03-20 09:00:00,122.9,123.0,120.37,121.02
2022-03-20 10:00:00,121.13,121.18,120.43,120.72
2022-03-20 11:00:00,120.57,120.67,118.96,119.13
2022-03-20 12:00:00,119.13,119.31,117.58,118.96
2022-03-20 13:00:00,119.1,119.19,118.12,118.33
2022-03-20 14:00:00,118.28,118.67,117.21,117.53
2022-03-20 15:00:00,117.34,117.5,116.36,116.99
2022-03-20 16:00:00,116.81,118.23,116.45,117.24
2022-03-20 17:00:00,117.24,117.35,116.09,116.33
2022-03-20 18:00:00,116.48,117.38,116.37,116.98
2022-03-20 19:00:00,116.84,117.51,116.61,117.44
2022-03-20 20:00:00,117.3,118.18,117.09,117.09
2022-03-20 21:00:00,117.33,118.49,116.89,118.29
2022-03-20 22:00:00,118.48,118.75,117.88,118.52
2022-03-20 23:00:00,118.52,118.7,117.94,118.4
2022-03-21 00:00:00,118.64,118.95,118.08,118.95
2022-03-21 01:00:00,118.97,119.06,117.46,117.84
2022-03-21 02:00:00,117.83,117.99,115.24,116.47
2022-03-21 03:00:00,116.57,117.85,116.47,117.68
2022-03-21 04:00:00,117.49,117.71,117.12,117.43
2022-03-21 05:00:00,117.43,118.11,117.41,118.11
2022-03-21 06:00:00,118.11,118.85,117.95,118.02
2022-03-21 07:00:00,118.09,119.02,117.88,119.02
2022-03-21 08:00:00,119.01,120.48,118.87,119.91
2022-03-21 09:00:00,120.1,121.0,119.06,120.64
2022-03-21 10:00:00,120.84,120.89,120.04,120.2
2022-03-21 11:00:00,120.19,120.24,119.56,119.73
2022-03-21 12:00:00,119.74,119.82,118.21,118.87
2022-03-21 13:00:00,118.89,120.26,118.88,119.25
2022-03-21 14:00:00,119.17,119.66,118.13,119.13
2022-03-21 15:00:00,119.13,119.7,118.61,119.63
2022-03-21 16:00:00,119.5,124.63,119.48,120.35
2022-03-21 17:00:00,120.49,121.35,120.0,120.72
2022-03-21 18:00:00,120.89,121.43,120.31,120.41
2022-03-21 19:00:00,120.49,121.38,120.41,121.2
2022-03-21 20:00:00,121.34,121.52,120.68,120.85
2022-03-21 21:00:00,121.01,121.24,120.56,121.08
