datetime,SOLBUSD_open,SOLBUSD_high,SOLBUSD_low,SOLBUSD_close
2022-02-14 12:00:00,97.55,97.55,96.59,96.79
2022-02-14 13:00:00,96.79,96.84,94.85,95.07
2022-02-14 14:00:00,95.05,95.27,93.38,94.38
2022-02-14 15:00:00,94.39,95.57,93.66,94.89
2022-02-14 16:00:00,94.92,95.76,94.64,95.48
2022-02-14 17:00:00,95.49,97.21,95.49,96.88
2022-02-14 18:00:00,96.89,97.03,96.26,96.38
2022-02-14 19:00:00,96.42,97.66,96.42,97.01
2022-02-14 20:00:00,97.06,102.23,96.82,102.07
2022-02-14 21:00:00,102.07,102.53,101.12,101.57
2022-02-14 22:00:00,101.59,101.85,101.12,101.34
2022-02-14 23:00:00,101.41,101.88,100.43,101.03
2022-02-15 00:00:00,101.01,101.39,100.46,100.52
2022-02-15 01:00:00,100.54,101.56,100.42,100.98
2022-02-15 02:00:00,100.98,102.33,100.84,102.04
2022-02-15 03:00:00,102.05,104.08,101.37,102.86
2022-02-15 04:00:00,102.85,103.34,101.82,102.74
2022-02-15 05:00:00,102.75,103.76,102.46,103.03
2022-02-15 06:00:00,103.05,103.32,102.18,102.47
2022-02-15 07:00:00,102.46,102.68,101.61,102.2
2022-02-15 08:00:00,102.24,102.49,100.74,101.76
2022-02-15 09:00:00,101.76,103.37,101.71,102.6
2022-02-15 10:00:00,102.65,103.28,102.05,102.83
2022-02-15 11:00:00,102.87,103.3,101.87,102.07
2022-02-15 12:00:00,102.08,102.27,100.91,101.49
2022-02-15 13:00:00,101.49,102.67,101.2,102.43
2022-02-15 14:00:00,102.39,102.5,101.49,101.62
2022-02-15 15:00:00,101.66,102.49,101.5,101.71
2022-02-15 16:00:00,101.72,101.81,101.03,101.3
2022-02-15 17:00:00,101.32,103.44,101.16,102.66
2022-02-15 18:00:00,102.71,105.82,102.41,105.56
2022-02-15 19:00:00,105.59,105.67,103.14,103.59
2022-02-15 20:00:00,103.58,103.61,102.65,103.24
2022-02-15 21:00:00,103.23,103.56,102.55,103.38
2022-02-15 22:00:00,103.41,103.8,102.8,102.88
2022-02-15 23:00:00,102.88,103.02,100.87,102.0
2022-02-16 00:00:00,102.01,102.84,101.85,102.78
2022-02-16 01:00:00,102.78,103.55,102.72,103.21
2022-02-16 02:00:00,103.19,104.48,102.56,104.28
2022-02-16 03:00:00,104.32,104.49,103.6,103.65
2022-02-16 04:00:00,103.65,103.94,102.91,102.95
2022-02-16 05:00:00,102.98,103.0,101.53,102.37
2022-02-16 06:00:00,102.43,102.81,102.26,102.59
2022-02-16 07:00:00,102.54,102.79,101.74,101.93
2022-02-16 08:00:00,101.92,102.03,99.11,99.54
2022-02-16 09:00:00,99.55,100.27,98.3,99.01
2022-02-16 10:00:00,99.01,99.67,98.82,99.15
2022-02-16 11:00:00,99.16,99.81,98.34,99.54
2022-02-16 12:00:00,99.61,99.74,98.75,99.17
2022-02-16 13:00:00,99.16,100.26,98.76,100.13
2022-02-16 14:00:00,100.1,104.0,99.36,103.3
2022-02-16 15:00:00,103.31,103.58,102.42,102.68
2022-02-16 16:00:00,102.64,103.1,101.68,102.33
2022-02-16 17:00:00,102.36,103.09,101.98,102.63
2022-02-16 18:00:00,102.68,103.16,101.63,101.9
2022-02-16 19:00:00,101.92,102.71,101.45,102.6
2022-02-16 20:00:00,102.57,102.87,101.99,102.25
2022-02-16 21:00:00,102.26,102.28,101.21,101.54
2022-02-16 22:00:00,101.54,101.61,99.2,99.27
2022-02-16 23:00:00,99.24,99.8,98.11,99.56
2022-02-17 00:00:00,99.55,100.08,98.24,99.59
2022-02-17 01:00:00,99.57,100.89,99.44,100.55
2022-02-17 02:00:00,100.58,101.02,99.92,100.97
2022-02-17 03:00:00,100.97,101.15,98.42,99.36
2022-02-17 04:00:00,99.35,99.8,97.76,99.05
2022-02-17 05:00:00,99.06,99.41,98.17,98.44
2022-02-17 06:00:00,98.41,99.26,98.28,99.13
2022-02-17 07:00:00,99.17,99.77,98.86,99.02
2022-02-17 08:00:00,99.04,99.33,97.18,97.6
2022-02-17 09:00:00,97.59,98.44,96.65,97.1
2022-02-17 10:00:00,97.08,97.79,96.66,97.4
2022-02-17 11:00:00,97.4,97.85,96.72,97.23
2022-02-17 12:00:00,97.23,97.47,95.4,95.88
2022-02-17 13:00:00,95.87,96.23,93.08,95.3
2022-02-17 14:00:00,95.26,95.26,94.05,95.01
2022-02-17 15:00:00,94.98,94.98,93.48,94.14
2022-02-17 16:00:00,94.16,94.52,92.41,94.16
2022-02-17 17:00:00,94.13,94.49,93.13,94.12
2022-02-17 18:00:00,94.13,94.42,93.26,93.58
2022-02-17 19:00:00,93.62,94.63,92.83,94.58
2022-02-17 20:00:00,94.55,95.54,94.01,95.02
2022-02-17 21:00:00,95.04,95.55,93.28,94.22
2022-02-17 22:00:00,94.23,94.57,93.85,94.42
2022-02-17 23:00:00,94.47,94.79,93.86,93.9
2022-02-18 00:00:00,94.0,94.76,93.93,94.53
2022-02-18 01:00:00,94.55,95.33,94.42,95.16
2022-02-18 02:00:00,95.15,95.55,94.91,95.23
2022-02-18 03:00:00,95.25,96.44,95.22,96.29
2022-02-18 04:00:00,96.28,96.39,95.64,95.77
2022-02-18 05:00:00,95.77,95.92,95.15,95.82
2022-02-18 06:00:00,95.81,95.85,93.68,93.95
2022-02-18 07:00:00,93.99,94.88,93.69,94.3
2022-02-18 08:00:00,94.32,94.54,93.27,94.11
2022-02-18 09:00:00,94.11,94.43,91.14,93.12
2022-02-18 10:00:00,93.11,93.62,90.17,90.99
2022-02-18 11:00:00,90.97,92.11,89.92,90.35
2022-02-18 12:00:00,90.33,91.3,90.31,90.43
2022-02-18 13:00:00,90.42,90.8,89.39,90.68
2022-02-18 14:00:00,90.7,91.23,90.28,91.07
2022-02-18 15:00:00,91.1,91.32,90.47,90.71
2022-02-18 16:00:00,90.73,91.46,90.16,90.24
2022-02-18 17:00:00,90.24,90.66,89.41,89.88
2022-02-18 18:00:00,89.89,90.63,89.85,89.94
2022-02-18 19:00:00,89.93,91.14,89.82,91.03
2022-02-18 20:00:00,91.03,91.66,90.85,91.08
2022-02-18 21:00:00,91.07,91.99,90.93,91.93
2022-02-18 22:00:00,91.9,92.27,91.1,91.2
2022-02-18 23:00:00,91.25,92.11,91.09,92.11
2022-02-19 00:00:00,92.11,92.5,91.73,92.25
2022-02-19 01:00:00,92.22,92.73,91.86,92.26
2022-02-19 02:00:00,92.27,92.36,91.84,92.17
2022-02-19 03:00:00,92.17,92.39,90.78,90.86
2022-02-19 04:00:00,90.84,91.3,90.5,90.84
2022-02-19 05:00:00,90.87,91.1,89.96,90.74
2022-02-19 06:00:00,90.74,90.95,88.64,89.51
2022-02-19 07:00:00,89.53,89.95,88.71,89.55
2022-02-19 08:00:00,89.53,90.93,88.74,90.52
2022-02-19 09:00:00,90.52,90.6,89.65,90.01
2022-02-19 10:00:00,90.01,91.15,89.78,91.04
2022-02-19 11:00:00,91.02,92.19,90.42,90.8
2022-02-19 12:00:00,90.76,91.24,90.27,91.2
2022-02-19 13:00:00,91.17,91.18,90.05,90.38
2022-02-19 14:00:00,90.35,90.4,89.71,89.91
2022-02-19 15:00:00,89.92,90.57,89.74,90.23
2022-02-19 16:00:00,90.23,90.35,89.58,90.07
2022-02-19 17:00:00,90.07,90.89,89.98,90.68
2022-02-19 18:00:00,90.68,91.78,90.2,91.31
2022-02-19 19:00:00,91.33,91.44,89.61,90.08
2022-02-19 20:00:00,90.08,90.69,89.6,90.56
2022-02-19 21:00:00,90.55,90.64,89.17,89.28
2022-02-19 22:00:00,89.26,89.51,87.88,88.45
2022-02-19 23:00:00,88.51,88.7,87.16,87.47
2022-02-20 00:00:00,87.48,88.24,86.39,86.7
2022-02-20 01:00:00,86.72,87.09,85.61,86.32
2022-02-20 02:00:00,86.31,87.55,85.95,87.41
2022-02-20 03:00:00,87.39,88.25,85.78,87.78
2022-02-20 04:00:00,87.77,90.18,87.63,88.84
2022-02-20 05:00:00,88.84,89.94,88.31,88.72
2022-02-20 06:00:00,88.72,89.78,88.39,89.2
2022-02-20 07:00:00,89.21,90.97,88.7,88.89
2022-02-20 08:00:00,88.92,90.64,88.65,88.9
2022-02-20 09:00:00,88.88,89.32,87.45,89.08
2022-02-20 10:00:00,89.08,90.0,88.71,89.47
2022-02-20 11:00:00,89.46,90.89,89.27,90.28
2022-02-20 12:00:00,90.28,91.57,90.13,91.05
2022-02-20 13:00:00,91.05,93.48,90.94,93.11
2022-02-20 14:00:00,93.15,93.15,91.59,92.06
2022-02-20 15:00:00,92.07,92.45,91.13,91.36
2022-02-20 16:00:00,91.36,91.61,90.27,91.09
2022-02-20 17:00:00,91.09,93.25,91.08,93.07
2022-02-20 18:00:00,93.04,93.94,90.45,90.75
2022-02-20 19:00:00,90.75,93.09,90.54,93.04
2022-02-20 20:00:00,93.07,95.31,92.51,94.52
2022-02-20 21:00:00,94.5,94.97,94.12,94.48
2022-02-20 22:00:00,94.47,94.99,93.46,93.9
2022-02-20 23:00:00,93.85,95.0,93.85,94.71
2022-02-21 00:00:00,94.73,95.0,93.97,94.17
2022-02-21 01:00:00,94.17,94.97,93.83,94.75
2022-02-21 02:00:00,94.76,95.81,94.32,95.51
2022-02-21 03:00:00,95.46,96.21,94.34,94.63
2022-02-21 04:00:00,94.64,95.03,93.73,94.03
2022-02-21 05:00:00,94.02,94.38,92.29,92.82
2022-02-21 06:00:00,92.84,93.32,88.21,89.23
2022-02-21 07:00:00,89.18,89.71,87.75,88.35
2022-02-21 08:00:00,88.34,88.86,86.92,87.63
2022-02-21 09:00:00,87.62,91.67,87.27,90.74
2022-02-21 10:00:00,90.73,92.24,89.43,89.62
2022-02-21 11:00:00,89.66,90.36,88.96,89.15
2022-02-21 12:00:00,89.18,89.63,88.12,88.32
2022-02-21 13:00:00,88.32,88.76,86.31,86.96
2022-02-21 14:00:00,86.94,87.93,86.55,87.53
2022-02-21 15:00:00,87.54,87.65,86.73,87.37
2022-02-21 16:00:00,87.38,88.4,84.36,84.67
2022-02-21 17:00:00,84.65,86.21,84.21,85.3
2022-02-21 18:00:00,85.3,85.68,82.73,82.97
2022-02-21 19:00:00,83.0,84.65,82.82,84.21
2022-02-21 20:00:00,84.2,84.36,82.56,83.83
2022-02-21 21:00:00,83.88,83.88,82.94,83.41
2022-02-21 22:00:00,83.46,83.5,81.09,81.68
2022-02-21 23:00:00,81.7,82.8,81.56,81.83
2022-02-22 00:00:00,81.85,83.85,81.45,82.5
2022-02-22 01:00:00,82.5,83.64,82.13,83.15
2022-02-22 02:00:00,83.14,83.31,81.78,82.16
2022-02-22 03:00:00,82.16,83.76,81.92,83.56
2022-02-22 04:00:00,83.6,84.2,83.21,83.79
2022-02-22 05:00:00,83.78,86.09,83.38,85.1
2022-02-22 06:00:00,85.09,85.58,84.48,85.22
2022-02-22 07:00:00,85.23,85.73,84.25,85.12
2022-02-22 08:00:00,85.14,85.85,84.38,85.6
2022-02-22 09:00:00,85.56,87.57,84.65,87.04
2022-02-22 10:00:00,87.02,87.2,85.69,85.89
2022-02-22 11:00:00,85.88,86.41,84.26,85.16
2022-02-22 12:00:00,85.13,85.6,83.86,84.85
2022-02-22 13:00:00,84.89,85.81,84.47,84.94
2022-02-22 14:00:00,84.92,86.58,84.46,86.29
2022-02-22 15:00:00,86.36,87.87,85.16,85.53
2022-02-22 16:00:00,85.6,85.9,85.12,85.34
2022-02-22 17:00:00,85.32,85.66,84.84,85.1
2022-02-22 18:00:00,85.12,87.15,84.95,86.45
2022-02-22 19:00:00,86.44,88.39,86.14,87.29
2022-02-22 20:00:00,87.26,87.49,86.52,87.46
2022-02-22 21:00:00,87.43,88.8,86.2,86.66
2022-02-22 22:00:00,86.67,87.27,86.26,87.26
2022-02-22 23:00:00,87.27,88.23,87.0,87.86
2022-02-23 00:00:00,87.87,89.66,87.87,89.4
2022-02-23 01:00:00,89.44,90.0,88.86,89.14
2022-02-23 02:00:00,89.14,89.84,88.91,89.2
2022-02-23 03:00:00,89.19,90.32,88.77,90.02
2022-02-23 04:00:00,90.07,90.69,89.81,90.44
2022-02-23 05:00:00,90.45,91.95,89.8,91.81
2022-02-23 06:00:00,91.75,93.34,91.11,92.07
2022-02-23 07:00:00,92.08,92.75,91.65,92.42
2022-02-23 08:00:00,92.43,93.39,91.71,91.71
2022-02-23 09:00:00,91.7,92.7,90.56,90.65
2022-02-23 10:00:00,90.73,90.8,89.15,89.75
2022-02-23 11:00:00,89.76,90.91,88.93,90.79
2022-02-23 12:00:00,90.8,92.19,88.56,89.11
2022-02-23 13:00:00,89.12,89.36,87.68,88.27
2022-02-23 14:00:00,88.24,88.91,87.59,88.17
2022-02-23 15:00:00,88.16,88.16,86.38,87.79
2022-02-23 16:00:00,87.8,88.35,86.3,86.53
2022-02-23 17:00:00,86.48,86.75,85.1,86.64
2022-02-23 18:00:00,86.64,86.9,84.41,84.62
2022-02-23 19:00:00,84.62,85.84,84.17,84.26
2022-02-23 20:00:00,84.26,85.31,84.16,84.95
2022-02-23 21:00:00,84.97,85.13,82.49,82.66
2022-02-23 22:00:00,82.67,82.83,76.18,77.6
2022-02-23 23:00:00,77.61,81.0,75.34,80.65
2022-02-24 00:00:00,80.68,81.97,78.26,80.87
2022-02-24 01:00:00,80.87,83.4,80.23,81.56
2022-02-24 02:00:00,81.52,84.15,78.58,82.22
2022-02-24 03:00:00,82.18,84.59,81.67,82.74
2022-02-24 04:00:00,82.7,83.62,80.38,80.5
2022-02-24 05:00:00,80.55,81.67,79.38,80.99
2022-02-24 06:00:00,80.99,81.71,79.5,81.39
2022-02-24 07:00:00,81.42,81.42,79.73,80.19
2022-02-24 08:00:00,80.21,81.59,79.48,80.92
2022-02-24 09:00:00,80.93,83.08,80.26,82.87
2022-02-24 10:00:00,82.83,86.21,82.1,85.0
2022-02-24 11:00:00,84.98,86.86,83.79,85.01
2022-02-24 12:00:00,84.95,85.07,83.39,84.21
2022-02-24 13:00:00,84.21,88.05,83.96,86.92
2022-02-24 14:00:00,87.0,91.4,86.36,90.9
2022-02-24 15:00:00,90.86,93.83,88.97,90.2
2022-02-24 16:00:00,90.27,90.62,88.72,89.74
2022-02-24 17:00:00,89.75,90.17,86.77,87.22
2022-02-24 18:00:00,87.2,89.62,87.11,89.4
2022-02-24 19:00:00,89.4,90.86,87.77,87.9
2022-02-24 20:00:00,87.89,90.28,87.64,89.82
2022-02-24 21:00:00,89.77,90.85,89.28,90.03
2022-02-24 22:00:00,89.98,89.98,88.45,89.65
2022-02-24 23:00:00,89.65,89.89,88.32,88.51
2022-02-25 00:00:00,88.48,88.87,86.9,87.97
2022-02-25 01:00:00,87.99,89.15,87.71,88.54
2022-02-25 02:00:00,88.56,89.35,88.35,88.78
2022-02-25 03:00:00,88.76,89.43,87.39,88.32
2022-02-25 04:00:00,88.28,88.93,87.0,88.78
2022-02-25 05:00:00,88.78,89.27,88.0,88.42
2022-02-25 06:00:00,88.4,89.46,87.6,89.22
2022-02-25 07:00:00,89.26,91.3,89.11,91.14
2022-02-25 08:00:00,91.11,92.23,89.73,90.01
2022-02-25 09:00:00,90.04,90.83,89.12,89.31
2022-02-25 10:00:00,89.34,91.17,87.91,91.07
2022-02-25 11:00:00,91.07,92.05,90.01,90.96
2022-02-25 12:00:00,90.96,91.59,89.6,90.33
2022-02-25 13:00:00,90.35,90.63,88.86,89.36
2022-02-25 14:00:00,89.37,90.64,88.93,89.56
2022-02-25 15:00:00,89.58,91.12,89.07,90.96
2022-02-25 16:00:00,90.95,92.16,90.42,91.65
2022-02-25 17:00:00,91.69,95.0,90.92,94.82
2022-02-25 18:00:00,94.77,95.0,91.85,92.75
2022-02-25 19:00:00,92.78,95.14,92.39,94.03
2022-02-25 20:00:00,94.04,94.78,93.19,93.78
2022-02-25 21:00:00,93.8,94.1,92.54,93.04
2022-02-25 22:00:00,93.08,93.35,92.17,92.84
2022-02-25 23:00:00,92.83,93.66,92.36,93.11
2022-02-26 00:00:00,93.12,93.24,91.15,91.47
2022-02-26 01:00:00,91.42,92.06,91.3,91.57
2022-02-26 02:00:00,91.62,92.1,90.48,92.07
2022-02-26 03:00:00,92.08,92.99,90.63,91.35
2022-02-26 04:00:00,91.35,91.59,90.13,91.04
2022-02-26 05:00:00,90.99,91.41,90.52,91.05
2022-02-26 06:00:00,91.05,91.56,90.21,90.72
2022-02-26 07:00:00,90.69,90.94,90.2,90.78
2022-02-26 08:00:00,90.77,91.5,90.45,91.03
2022-02-26 09:00:00,91.03,91.59,90.42,91.4
2022-02-26 10:00:00,91.41,92.11,91.21,91.31
2022-02-26 11:00:00,91.31,91.67,90.82,91.05
2022-02-26 12:00:00,91.04,91.05,89.84,90.63
2022-02-26 13:00:00,90.62,90.7,89.3,90.26
2022-02-26 14:00:00,90.26,91.03,90.24,90.84
2022-02-26 15:00:00,90.81,91.96,90.76,91.48
2022-02-26 16:00:00,91.48,92.61,91.22,91.78
2022-02-26 17:00:00,91.82,91.86,90.47,90.78
2022-02-26 18:00:00,90.73,90.76,89.64,90.24
2022-02-26 19:00:00,90.28,90.75,87.54,88.02
2022-02-26 20:00:00,87.98,88.37,86.2,86.55
2022-02-26 21:00:00,86.56,87.53,86.29,87.36
2022-02-26 22:00:00,87.34,87.95,86.92,87.05
2022-02-26 23:00:00,87.05,87.5,86.62,87.21
2022-02-27 00:00:00,87.2,88.34,86.74,87.78
2022-02-27 01:00:00,87.78,89.25,87.7,89.06
2022-02-27 02:00:00,89.05,89.27,88.68,88.89
2022-02-27 03:00:00,88.85,89.14,88.13,89.03
2022-02-27 04:00:00,89.03,89.82,88.79,89.64
2022-02-27 05:00:00,89.67,90.91,89.0,90.61
2022-02-27 06:00:00,90.61,90.98,89.75,90.82
2022-02-27 07:00:00,90.85,92.21,90.72,91.75
2022-02-27 08:00:00,91.76,92.22,88.39,90.11
2022-02-27 09:00:00,90.11,90.65,89.17,89.52
2022-02-27 10:00:00,89.55,91.71,89.28,91.26
2022-02-27 11:00:00,91.26,91.32,88.54,88.81
2022-02-27 12:00:00,88.8,89.05,87.95,88.43
2022-02-27 13:00:00,88.38,88.65,87.15,87.58
2022-02-27 14:00:00,87.58,87.9,84.53,84.88
2022-02-27 15:00:00,84.88,86.62,84.42,85.71
2022-02-27 16:00:00,85.72,86.03,84.12,85.19
2022-02-27 17:00:00,85.16,85.84,84.97,85.52
2022-02-27 18:00:00,85.51,85.7,84.31,85.65
2022-02-27 19:00:00,85.66,86.17,84.2,84.4
2022-02-27 20:00:00,84.47,86.49,84.39,86.05
2022-02-27 21:00:00,86.09,88.1,86.04,86.66
2022-02-27 22:00:00,86.68,87.27,85.95,86.71
2022-02-27 23:00:00,86.73,87.51,86.22,86.5
2022-02-28 00:00:00,86.49,87.1,86.11,86.65
2022-02-28 01:00:00,86.64,87.03,84.79,86.72
2022-02-28 02:00:00,86.78,88.74,86.56,88.15
2022-02-28 03:00:00,88.17,90.18,88.15,89.7
2022-02-28 04:00:00,89.69,90.75,89.63,89.79
2022-02-28 05:00:00,89.73,90.41,89.43,90.02
2022-02-28 06:00:00,90.04,91.19,89.57,90.79
2022-02-28 07:00:00,90.77,91.64,90.04,90.38
2022-02-28 08:00:00,90.47,90.85,89.17,89.19
2022-02-28 09:00:00,89.21,95.14,88.88,94.84
2022-02-28 10:00:00,94.87,97.0,93.62,95.62
2022-02-28 11:00:00,95.63,97.24,94.63,95.4
2022-02-28 12:00:00,95.4,96.22,94.27,96.2
2022-02-28 13:00:00,96.23,96.83,95.61,96.47
2022-02-28 14:00:00,96.47,96.55,95.82,96.24
2022-02-28 15:00:00,96.23,99.98,95.93,99.55
2022-02-28 16:00:00,99.55,99.55,96.93,97.61
2022-02-28 17:00:00,97.62,102.77,97.48,98.43
2022-02-28 18:00:00,98.45,100.0,98.07,99.7
2022-02-28 19:00:00,99.71,101.1,98.23,98.58
2022-02-28 20:00:00,98.63,98.75,96.77,96.97
2022-02-28 21:00:00,96.97,97.37,96.37,96.99
2022-02-28 22:00:00,96.96,97.6,96.12,97.35
2022-02-28 23:00:00,97.33,97.98,96.92,97.66
2022-03-01 00:00:00,97.67,97.89,95.59,96.34
2022-03-01 01:00:00,96.34,96.71,95.15,96.53
2022-03-01 02:00:00,96.5,97.16,96.3,96.98
2022-03-01 03:00:00,97.0,97.55,96.0,96.97
2022-03-01 04:00:00,96.95,96.98,94.73,95.88
2022-03-01 05:00:00,95.86,97.81,94.32,97.7
2022-03-01 06:00:00,97.68,98.56,96.85,97.84
2022-03-01 07:00:00,97.84,99.36,97.48,98.83
2022-03-01 08:00:00,98.76,101.71,98.43,100.95
2022-03-01 09:00:00,100.93,102.0,97.88,98.12
2022-03-01 10:00:00,98.14,99.2,95.75,97.94
2022-03-01 11:00:00,97.9,98.75,96.12,96.57
2022-03-01 12:00:00,96.57,98.15,96.4,97.55
2022-03-01 13:00:00,97.52,98.72,96.45,98.53
2022-03-01 14:00:00,98.53,99.13,97.58,97.75
2022-03-01 15:00:00,97.77,98.71,97.55,98.56
2022-03-01 16:00:00,98.64,99.39,96.88,97.46
2022-03-01 17:00:00,97.48,98.29,97.0,97.94
2022-03-01 18:00:00,97.92,99.15,97.65,98.64
2022-03-01 19:00:00,98.66,99.88,96.77,99.29
2022-03-01 20:00:00,99.3,99.54,97.12,98.46
2022-03-01 21:00:00,98.41,99.34,97.59,99.1
2022-03-01 22:00:00,99.03,105.23,98.82,104.28
2022-03-01 23:00:00,104.37,105.35,103.45,104.09
2022-03-02 00:00:00,104.09,104.32,103.02,103.64
2022-03-02 01:00:00,103.62,103.73,101.79,101.96
2022-03-02 02:00:00,101.95,103.06,101.26,102.41
2022-03-02 03:00:00,102.43,104.71,101.2,103.4
2022-03-02 04:00:00,103.4,104.56,103.04,103.9
2022-03-02 05:00:00,103.9,106.48,103.56,105.54
2022-03-02 06:00:00,105.55,105.59,103.89,104.62
2022-03-02 07:00:00,104.61,105.3,102.62,104.13
2022-03-02 08:00:00,104.11,104.16,100.19,101.02
2022-03-02 09:00:00,101.0,104.7,100.88,104.33
2022-03-02 10:00:00,104.44,105.0,100.93,101.62
2022-03-02 11:00:00,101.64,102.61,101.18,101.53
2022-03-02 12:00:00,101.53,103.36,101.29,101.8
2022-03-02 13:00:00,101.79,102.32,100.37,100.8
2022-03-02 14:00:00,100.78,101.4,99.81,101.05
2022-03-02 15:00:00,101.04,101.47,100.06,100.17
2022-03-02 16:00:00,100.16,101.52,99.92,101.38
2022-03-02 17:00:00,101.36,102.08,100.65,101.1
2022-03-02 18:00:00,101.11,101.61,100.37,100.75
2022-03-02 19:00:00,100.75,101.79,100.05,100.18
2022-03-02 20:00:00,100.2,100.48,98.69,99.28
2022-03-02 21:00:00,99.27,99.5,98.23,99.32
2022-03-02 22:00:00,99.26,99.39,97.77,98.43
2022-03-02 23:00:00,98.38,99.31,98.1,98.65
2022-03-03 00:00:00,98.66,99.38,98.61,99.1
2022-03-03 01:00:00,99.07,100.26,97.84,100.2
2022-03-03 02:00:00,100.16,100.8,99.52,99.8
2022-03-03 03:00:00,99.8,100.93,99.76,100.31
2022-03-03 04:00:00,100.33,100.47,98.81,98.9
2022-03-03 05:00:00,98.9,100.2,98.79,100.18
2022-03-03 06:00:00,100.16,101.25,99.69,99.75
2022-03-03 07:00:00,99.75,101.0,99.66,100.05
2022-03-03 08:00:00,100.14,100.47,99.19,100.04
2022-03-03 09:00:00,100.05,100.35,98.27,98.54
2022-03-03 10:00:00,98.52,98.85,95.07,96.01
2022-03-03 11:00:00,95.95,96.26,95.17,95.49
2022-03-03 12:00:00,95.48,95.79,94.07,95.35
2022-03-03 13:00:00,95.34,95.68,94.63,95.03
2022-03-03 14:00:00,95.02,95.53,94.45,94.97
2022-03-03 15:00:00,94.96,95.12,94.06,94.68
2022-03-03 16:00:00,94.7,95.36,94.32,95.11
2022-03-03 17:00:00,95.1,96.44,95.06,95.73
2022-03-03 18:00:00,95.73,96.2,95.3,95.64
2022-03-03 19:00:00,95.62,95.93,91.96,92.53
2022-03-03 20:00:00,92.55,93.06,91.15,92.2
2022-03-03 21:00:00,92.15,92.53,91.65,91.79
2022-03-03 22:00:00,91.8,92.04,90.52,91.55
2022-03-03 23:00:00,91.55,91.88,90.86,91.77
2022-03-04 00:00:00,91.77,91.91,91.26,91.71
2022-03-04 01:00:00,91.66,92.3,91.54,91.94
2022-03-04 02:00:00,91.94,92.27,91.52,92.0
2022-03-04 03:00:00,92.0,92.84,90.54,92.25
2022-03-04 04:00:00,92.25,92.8,91.65,92.24
2022-03-04 05:00:00,92.25,93.42,92.21,93.07
2022-03-04 06:00:00,93.08,93.92,92.7,93.16
2022-03-04 07:00:00,93.17,93.46,91.67,92.42
2022-03-04 08:00:00,92.42,93.83,91.73,92.06
2022-03-04 09:00:00,92.03,92.47,90.72,91.85
2022-03-04 10:00:00,91.83,92.14,90.68,91.32
2022-03-04 11:00:00,91.31,92.26,90.73,91.89
2022-03-04 12:00:00,91.9,92.88,90.75,92.2
2022-03-04 13:00:00,92.25,92.42,91.03,91.2
2022-03-04 14:00:00,91.2,91.35,88.35,88.7
2022-03-04 15:00:00,88.72,89.41,87.85,88.94
2022-03-04 16:00:00,88.95,89.25,88.46,88.72
2022-03-04 17:00:00,88.76,89.15,87.0,88.47
2022-03-04 18:00:00,88.47,88.78,87.87,88.36
2022-03-04 19:00:00,88.35,88.42,86.15,86.17
2022-03-04 20:00:00,86.18,87.39,85.98,86.85
2022-03-04 21:00:00,86.85,87.32,86.5,86.84
2022-03-04 22:00:00,86.82,87.91,86.68,87.74
2022-03-04 23:00:00,87.73,87.9,86.85,87.27
2022-03-05 00:00:00,87.32,88.23,87.04,88.16
2022-03-05 01:00:00,88.16,88.8,87.95,88.26
2022-03-05 02:00:00,88.27,89.23,88.06,88.86
2022-03-05 03:00:00,88.86,89.11,88.24,88.88
2022-03-05 04:00:00,88.88,89.13,88.59,88.94
2022-03-05 05:00:00,88.94,89.1,87.83,88.81
2022-03-05 06:00:00,88.8,89.05,88.56,88.74
2022-03-05 07:00:00,88.75,89.81,88.68,89.11
2022-03-05 08:00:00,89.11,89.14,87.81,88.42
2022-03-05 09:00:00,88.42,89.16,88.11,88.98
2022-03-05 10:00:00,89.06,89.42,88.9,89.17
2022-03-05 11:00:00,89.16,90.99,89.14,90.39
2022-03-05 12:00:00,90.39,91.23,89.96,89.96
2022-03-05 13:00:00,89.98,90.31,89.22,89.99
2022-03-05 14:00:00,90.01,90.51,89.79,90.17
2022-03-05 15:00:00,90.16,90.51,89.96,90.04
2022-03-05 16:00:00,90.04,90.18,89.31,89.36
2022-03-05 17:00:00,89.43,90.07,89.06,90.06
2022-03-05 18:00:00,90.07,90.09,89.35,89.64
2022-03-05 19:00:00,89.64,89.88,89.35,89.76
2022-03-05 20:00:00,89.82,89.96,89.08,89.16
2022-03-05 21:00:00,89.15,89.15,88.45,88.69
2022-03-05 22:00:00,88.67,88.82,87.5,87.7
2022-03-05 23:00:00,87.69,88.55,86.68,88.15
2022-03-06 00:00:00,88.2,88.57,88.13,88.23
2022-03-06 01:00:00,88.2,88.91,88.15,88.49
2022-03-06 02:00:00,88.48,88.65,87.98,88.35
2022-03-06 03:00:00,88.35,88.42,87.59,87.74
2022-03-06 04:00:00,87.69,87.89,86.75,86.75
2022-03-06 05:00:00,86.76,87.09,85.82,86.41
2022-03-06 06:00:00,86.41,87.01,85.94,87.01
2022-03-06 07:00:00,87.02,87.65,86.7,87.02
2022-03-06 08:00:00,87.07,88.25,87.07,87.62
2022-03-06 09:00:00,87.62,87.82,87.11,87.22
2022-03-06 10:00:00,87.22,87.43,86.49,87.28
2022-03-06 11:00:00,87.28,88.27,87.02,87.66
2022-03-06 12:00:00,87.72,87.88,86.83,87.26
