datetime,AAVEUSD_open,AAVEUSD_high,AAVEUSD_low,AAVEUSD_close
2022-03-01 22:00:00,142.37,143.56,141.74,143.07
2022-03-01 23:00:00,143.02,144.59,142.12,143.34
2022-03-02 00:00:00,143.45,144.46,139.84,142.3
2022-03-02 01:00:00,142.3,143.11,140.16,141.69
2022-03-02 02:00:00,141.41,142.33,140.65,142.17
2022-03-02 03:00:00,142.29,145.99,141.82,145.37
2022-03-02 04:00:00,145.38,146.44,142.72,143.47
2022-03-02 05:00:00,143.44,144.88,142.6,144.16
2022-03-02 06:00:00,144.24,145.0,141.24,141.66
2022-03-02 07:00:00,141.64,142.07,140.34,141.77
2022-03-02 08:00:00,141.74,142.87,140.0,141.14
2022-03-02 09:00:00,141.09,142.79,140.6,142.26
2022-03-02 10:00:00,142.47,144.39,141.87,143.54
2022-03-02 11:00:00,143.53,143.58,142.22,143.22
2022-03-02 12:00:00,143.24,144.79,140.67,141.25
2022-03-02 13:00:00,141.14,141.64,136.54,137.8
2022-03-02 14:00:00,137.61,141.7,137.55,141.41
2022-03-02 15:00:00,141.57,142.51,137.75,138.54
2022-03-02 16:00:00,139.02,140.83,138.36,139.76
2022-03-02 17:00:00,139.73,140.68,137.65,137.99
2022-03-02 18:00:00,138.38,138.91,136.67,137.35
2022-03-02 19:00:00,137.26,138.35,136.32,137.73
2022-03-02 20:00:00,137.72,138.22,137.3,137.83
2022-03-02 21:00:00,137.87,139.55,137.39,139.46
2022-03-02 22:00:00,139.41,140.0,138.79,138.79
2022-03-02 23:00:00,138.95,139.77,137.56,137.7
2022-03-03 00:00:00,137.7,137.8,135.81,137.38
2022-03-03 01:00:00,137.42,137.49,135.85,136.2
2022-03-03 02:00:00,136.16,136.49,133.8,135.01
2022-03-03 03:00:00,134.83,135.01,132.25,133.68
2022-03-03 04:00:00,133.54,134.26,132.46,134.26
2022-03-03 05:00:00,134.15,134.53,133.11,133.41
2022-03-03 06:00:00,133.65,133.75,131.65,133.62
2022-03-03 07:00:00,133.64,134.64,133.3,133.76
2022-03-03 08:00:00,133.63,134.19,132.88,133.56
2022-03-03 09:00:00,133.61,133.61,131.87,132.5
2022-03-03 10:00:00,132.58,133.88,131.79,133.61
2022-03-03 11:00:00,133.53,134.59,132.92,133.24
2022-03-03 12:00:00,133.15,134.33,132.72,133.58
2022-03-03 13:00:00,133.59,134.28,133.3,134.28
2022-03-03 14:00:00,134.4,134.77,131.83,132.4
2022-03-03 15:00:00,132.23,132.67,127.38,128.9
2022-03-03 16:00:00,129.03,129.44,127.6,128.36
2022-03-03 17:00:00,128.2,128.91,126.39,127.59
2022-03-03 18:00:00,127.5,128.76,127.48,128.48
2022-03-03 19:00:00,128.51,129.17,127.95,128.7
2022-03-03 20:00:00,128.67,129.18,127.76,128.2
2022-03-03 21:00:00,128.28,129.08,127.81,128.96
2022-03-03 22:00:00,128.98,130.44,128.9,129.88
2022-03-03 23:00:00,129.88,130.58,129.57,129.89
2022-03-04 00:00:00,129.84,130.24,125.03,126.83
2022-03-04 01:00:00,126.58,130.72,126.54,129.92
2022-03-04 02:00:00,129.83,129.99,128.42,128.64
2022-03-04 03:00:00,128.71,128.99,127.72,128.68
2022-03-04 04:00:00,128.81,129.8,127.69,129.38
2022-03-04 05:00:00,129.41,129.79,128.87,129.59
2022-03-04 06:00:00,129.53,130.41,128.85,129.51
2022-03-04 07:00:00,129.68,130.08,128.98,129.78
2022-03-04 08:00:00,129.83,131.0,127.64,130.21
2022-03-04 09:00:00,130.19,131.06,129.15,130.52
2022-03-04 10:00:00,130.37,131.91,130.17,130.76
2022-03-04 11:00:00,130.77,131.35,130.1,130.64
2022-03-04 12:00:00,130.88,131.2,129.25,130.02
2022-03-04 13:00:00,129.96,130.88,128.5,129.51
2022-03-04 14:00:00,129.42,129.72,126.88,128.09
2022-03-04 15:00:00,128.36,128.81,126.56,127.37
2022-03-04 16:00:00,127.43,127.85,125.73,126.77
2022-03-04 17:00:00,126.76,127.78,126.31,126.96
2022-03-04 18:00:00,126.97,127.44,125.56,125.84
2022-03-04 19:00:00,125.85,126.02,123.01,123.24
2022-03-04 20:00:00,123.23,123.86,122.09,123.39
2022-03-04 21:00:00,123.37,124.44,123.26,123.58
2022-03-04 22:00:00,123.49,124.74,122.05,124.42
2022-03-04 23:00:00,124.39,124.8,123.54,124.26
2022-03-05 00:00:00,124.22,124.22,122.46,122.55
2022-03-05 01:00:00,122.57,124.07,122.0,123.91
2022-03-05 02:00:00,123.87,124.23,122.74,123.22
2022-03-05 03:00:00,123.11,125.05,123.01,124.57
2022-03-05 04:00:00,124.6,124.69,122.97,123.47
2022-03-05 05:00:00,123.45,124.68,123.2,124.64
2022-03-05 06:00:00,124.65,125.19,124.16,124.62
2022-03-05 07:00:00,124.57,125.91,124.54,125.14
2022-03-05 08:00:00,125.2,126.2,124.7,125.83
2022-03-05 09:00:00,125.81,125.9,124.97,125.27
2022-03-05 10:00:00,125.25,125.46,123.85,124.73
2022-03-05 11:00:00,124.75,125.02,123.74,123.99
2022-03-05 12:00:00,124.02,125.56,123.94,124.6
2022-03-05 13:00:00,124.64,124.68,122.66,122.83
2022-03-05 14:00:00,122.83,124.03,122.22,123.83
2022-03-05 15:00:00,123.83,124.39,123.61,124.06
2022-03-05 16:00:00,124.07,126.1,123.87,124.92
2022-03-05 17:00:00,124.95,126.75,124.95,125.48
2022-03-05 18:00:00,125.55,125.61,124.48,125.13
2022-03-05 19:00:00,125.17,125.42,124.79,125.16
2022-03-05 20:00:00,125.14,125.74,124.94,125.31
2022-03-05 21:00:00,125.35,125.59,123.81,123.99
2022-03-05 22:00:00,124.0,125.25,123.7,125.23
2022-03-05 23:00:00,125.2,125.2,124.12,124.61
2022-03-06 00:00:00,124.56,125.64,124.36,125.5
2022-03-06 01:00:00,125.56,125.79,124.33,124.54
2022-03-06 02:00:00,124.45,124.82,123.89,124.32
2022-03-06 03:00:00,124.25,124.42,122.19,122.19
2022-03-06 04:00:00,122.21,122.5,120.23,122.11
2022-03-06 05:00:00,122.13,122.64,121.22,121.77
2022-03-06 06:00:00,121.76,122.44,121.36,121.84
2022-03-06 07:00:00,121.88,122.16,121.05,121.95
2022-03-06 08:00:00,121.8,121.99,121.18,121.43
2022-03-06 09:00:00,121.24,121.51,119.8,119.84
2022-03-06 10:00:00,119.84,120.07,118.64,119.03
2022-03-06 11:00:00,119.03,119.55,118.07,119.45
2022-03-06 12:00:00,119.44,120.17,118.92,119.48
2022-03-06 13:00:00,119.5,121.35,119.39,120.55
2022-03-06 14:00:00,120.51,120.59,119.5,119.52
2022-03-06 15:00:00,119.67,119.7,118.3,119.57
2022-03-06 16:00:00,119.65,120.94,119.21,120.41
2022-03-06 17:00:00,120.53,120.63,119.58,119.78
2022-03-06 18:00:00,119.75,120.51,118.9,119.2
2022-03-06 19:00:00,119.21,119.71,117.89,118.07
2022-03-06 20:00:00,118.07,119.21,117.91,118.74
2022-03-06 21:00:00,118.69,120.0,118.65,119.88
2022-03-06 22:00:00,119.93,120.67,119.68,119.89
2022-03-06 23:00:00,119.89,119.96,116.34,116.73
2022-03-07 00:00:00,116.78,117.3,114.62,115.94
2022-03-07 01:00:00,115.91,116.93,115.91,116.18
2022-03-07 02:00:00,116.25,116.78,114.2,114.59
2022-03-07 03:00:00,114.69,115.24,113.99,114.39
2022-03-07 04:00:00,114.39,115.05,113.77,114.77
2022-03-07 05:00:00,114.8,115.87,114.56,115.3
2022-03-07 06:00:00,115.24,116.19,115.22,115.94
2022-03-07 07:00:00,115.91,116.07,114.35,115.09
2022-03-07 08:00:00,115.05,115.49,113.43,115.43
2022-03-07 09:00:00,115.57,116.21,115.46,115.66
2022-03-07 10:00:00,115.71,116.26,114.98,115.46
2022-03-07 11:00:00,115.39,117.22,115.22,117.12
2022-03-07 12:00:00,117.2,119.44,117.2,119.09
2022-03-07 13:00:00,119.09,122.3,118.97,122.07
2022-03-07 14:00:00,122.04,124.13,121.43,122.09
2022-03-07 15:00:00,122.04,123.01,120.96,121.94
2022-03-07 16:00:00,121.86,123.12,120.67,120.87
2022-03-07 17:00:00,120.75,121.33,119.84,120.14
2022-03-07 18:00:00,120.02,120.02,117.25,118.08
2022-03-07 19:00:00,118.1,118.38,113.8,114.36
2022-03-07 20:00:00,114.45,115.49,113.35,114.23
2022-03-07 21:00:00,114.28,116.45,113.56,115.68
2022-03-07 22:00:00,115.58,118.71,115.58,117.43
2022-03-07 23:00:00,117.44,119.07,116.41,116.88
2022-03-08 00:00:00,116.84,120.56,115.77,119.74
2022-03-08 01:00:00,119.74,120.9,119.07,119.82
2022-03-08 02:00:00,119.84,122.17,119.41,120.83
2022-03-08 03:00:00,120.88,121.7,120.57,121.3
2022-03-08 04:00:00,121.34,122.23,120.69,120.91
2022-03-08 05:00:00,120.89,121.27,119.37,119.96
2022-03-08 06:00:00,120.01,120.91,118.2,118.76
2022-03-08 07:00:00,118.68,120.17,118.2,119.37
2022-03-08 08:00:00,119.43,121.53,118.8,120.34
2022-03-08 09:00:00,120.31,121.68,119.71,121.16
2022-03-08 10:00:00,121.2,122.03,119.88,121.43
2022-03-08 11:00:00,121.48,122.53,121.14,121.96
2022-03-08 12:00:00,122.08,123.16,120.74,121.86
2022-03-08 13:00:00,121.93,123.67,120.62,122.95
2022-03-08 14:00:00,122.87,123.75,121.65,121.95
2022-03-08 15:00:00,121.86,122.8,119.67,121.3
2022-03-08 16:00:00,121.34,122.65,119.4,120.14
2022-03-08 17:00:00,120.1,123.11,119.92,122.76
2022-03-08 18:00:00,122.99,125.51,122.75,122.81
2022-03-08 19:00:00,122.87,123.52,121.03,123.06
2022-03-08 20:00:00,123.15,123.59,121.58,121.99
2022-03-08 21:00:00,121.98,122.24,120.38,121.48
2022-03-08 22:00:00,121.44,121.82,120.02,121.45
2022-03-08 23:00:00,121.49,122.64,121.24,121.68
2022-03-09 00:00:00,121.74,123.23,121.27,123.07
2022-03-09 01:00:00,123.08,125.03,123.08,125.03
2022-03-09 02:00:00,125.06,125.98,124.46,125.35
2022-03-09 03:00:00,125.48,129.99,125.18,128.99
2022-03-09 04:00:00,129.02,129.88,128.52,129.3
2022-03-09 05:00:00,129.3,129.45,127.78,128.2
2022-03-09 06:00:00,128.25,128.61,127.15,128.25
2022-03-09 07:00:00,128.13,129.44,128.04,128.74
2022-03-09 08:00:00,128.76,130.54,127.75,129.23
2022-03-09 09:00:00,129.33,129.76,128.63,128.99
2022-03-09 10:00:00,129.01,129.58,128.64,129.56
2022-03-09 11:00:00,129.55,129.95,128.58,128.8
2022-03-09 12:00:00,128.83,130.13,127.34,128.27
2022-03-09 13:00:00,128.32,128.51,126.61,127.47
2022-03-09 14:00:00,127.45,128.45,127.16,127.47
2022-03-09 15:00:00,127.37,129.19,127.3,128.94
2022-03-09 16:00:00,129.03,129.71,127.91,128.4
2022-03-09 17:00:00,128.47,128.7,127.44,128.04
2022-03-09 18:00:00,127.95,127.95,125.72,126.27
2022-03-09 19:00:00,126.19,127.17,124.77,126.84
2022-03-09 20:00:00,126.76,127.32,125.17,125.53
2022-03-09 21:00:00,125.59,126.73,125.21,126.4
2022-03-09 22:00:00,126.39,127.13,126.13,126.72
2022-03-09 23:00:00,126.6,128.42,126.5,127.5
2022-03-10 00:00:00,127.57,128.36,126.56,126.74
2022-03-10 01:00:00,126.69,128.13,123.89,124.27
2022-03-10 02:00:00,124.29,125.47,123.75,124.65
2022-03-10 03:00:00,124.44,125.23,124.07,124.13
2022-03-10 04:00:00,124.07,124.46,120.62,120.64
2022-03-10 05:00:00,120.58,120.85,118.96,119.81
2022-03-10 06:00:00,119.98,120.69,119.26,120.57
2022-03-10 07:00:00,120.47,120.78,119.61,120.21
2022-03-10 08:00:00,120.13,120.13,118.5,119.52
2022-03-10 09:00:00,119.59,120.1,118.91,119.48
2022-03-10 10:00:00,119.41,119.74,118.69,118.69
2022-03-10 11:00:00,118.62,119.5,118.58,119.38
2022-03-10 12:00:00,119.41,120.68,119.34,120.06
2022-03-10 13:00:00,120.15,122.13,116.33,118.61
2022-03-10 14:00:00,118.54,120.35,118.03,120.35
2022-03-10 15:00:00,120.19,121.36,119.05,120.2
2022-03-10 16:00:00,120.12,120.73,119.01,119.76
2022-03-10 17:00:00,119.81,120.66,118.25,118.69
2022-03-10 18:00:00,118.87,119.72,118.41,119.55
2022-03-10 19:00:00,119.56,120.57,119.17,120.35
2022-03-10 20:00:00,120.32,120.57,119.42,120.39
2022-03-10 21:00:00,120.34,120.38,119.08,119.22
2022-03-10 22:00:00,119.21,119.73,118.35,119.66
2022-03-10 23:00:00,119.51,120.01,119.05,119.26
2022-03-11 00:00:00,119.26,120.11,117.84,117.96
2022-03-11 01:00:00,117.98,117.98,115.55,115.84
2022-03-11 02:00:00,115.87,116.53,114.79,115.03
2022-03-11 03:00:00,115.0,116.59,114.66,116.41
2022-03-11 04:00:00,116.41,116.47,115.07,115.36
2022-03-11 05:00:00,115.33,116.93,115.08,116.77
2022-03-11 06:00:00,116.72,118.24,116.56,117.87
2022-03-11 07:00:00,117.87,119.25,117.82,118.65
2022-03-11 08:00:00,118.66,118.86,117.65,117.69
2022-03-11 09:00:00,117.64,118.55,117.23,117.63
2022-03-11 10:00:00,117.63,118.2,117.51,117.77
2022-03-11 11:00:00,117.82,121.04,116.64,119.97
2022-03-11 12:00:00,119.95,121.17,119.53,120.13
2022-03-11 13:00:00,120.17,120.25,118.65,119.04
2022-03-11 14:00:00,119.06,119.79,118.21,118.5
2022-03-11 15:00:00,118.31,118.43,116.49,117.13
2022-03-11 16:00:00,117.15,117.15,115.47,116.36
2022-03-11 17:00:00,116.29,116.47,115.64,116.27
2022-03-11 18:00:00,116.26,116.7,115.76,115.77
2022-03-11 19:00:00,115.78,116.6,115.61,115.97
2022-03-11 20:00:00,115.83,116.64,114.77,115.02
2022-03-11 21:00:00,115.16,117.43,115.15,117.38
2022-03-11 22:00:00,117.38,117.83,116.99,116.99
2022-03-11 23:00:00,116.98,117.4,116.5,116.54
2022-03-12 00:00:00,116.42,119.17,116.42,119.05
2022-03-12 01:00:00,119.0,119.9,118.78,119.66
2022-03-12 02:00:00,119.69,120.2,118.8,119.08
2022-03-12 03:00:00,119.08,119.69,118.92,119.02
2022-03-12 04:00:00,118.81,120.18,118.39,119.94
2022-03-12 05:00:00,119.96,120.64,119.47,120.25
2022-03-12 06:00:00,120.21,120.91,119.82,119.96
2022-03-12 07:00:00,120.14,121.43,119.73,121.43
2022-03-12 08:00:00,121.47,121.48,119.26,119.4
2022-03-12 09:00:00,119.4,120.48,119.32,120.33
2022-03-12 10:00:00,120.35,120.72,119.94,120.56
2022-03-12 11:00:00,120.54,120.92,119.48,119.83
2022-03-12 12:00:00,120.01,120.08,119.22,119.79
2022-03-12 13:00:00,119.95,120.03,119.33,119.48
2022-03-12 14:00:00,119.41,119.82,117.84,119.02
2022-03-12 15:00:00,119.02,119.27,118.41,118.88
2022-03-12 16:00:00,118.89,119.61,118.65,119.52
2022-03-12 17:00:00,119.58,120.56,119.28,120.26
2022-03-12 18:00:00,120.29,121.49,120.07,120.56
2022-03-12 19:00:00,120.51,120.68,120.1,120.1
2022-03-12 20:00:00,120.18,120.77,119.99,120.51
2022-03-12 21:00:00,120.52,120.89,119.89,120.1
2022-03-12 22:00:00,120.08,121.15,120.01,120.63
2022-03-12 23:00:00,120.62,121.33,119.99,120.24
2022-03-13 00:00:00,120.21,120.48,118.18,118.8
2022-03-13 01:00:00,118.83,119.95,118.67,119.75
2022-03-13 02:00:00,119.61,120.43,119.58,120.15
2022-03-13 03:00:00,120.29,120.8,119.99,120.41
2022-03-13 04:00:00,120.37,120.8,119.86,119.93
2022-03-13 05:00:00,120.16,120.25,119.72,119.8
2022-03-13 06:00:00,119.91,120.12,119.68,120.03
2022-03-13 07:00:00,120.0,120.12,119.05,119.16
2022-03-13 08:00:00,119.24,119.51,118.64,119.41
2022-03-13 09:00:00,119.42,119.55,118.72,118.96
2022-03-13 10:00:00,118.95,119.13,118.72,119.07
2022-03-13 11:00:00,119.07,119.43,117.43,117.66
2022-03-13 12:00:00,117.66,117.71,115.58,116.01
2022-03-13 13:00:00,116.12,117.32,115.99,117.11
2022-03-13 14:00:00,116.98,118.63,116.93,118.5
2022-03-13 15:00:00,118.59,119.85,118.51,119.11
2022-03-13 16:00:00,119.13,119.87,118.99,119.46
2022-03-13 17:00:00,119.46,119.75,119.13,119.68
2022-03-13 18:00:00,119.77,120.28,119.7,119.97
2022-03-13 19:00:00,120.01,120.11,119.05,119.05
2022-03-13 20:00:00,119.0,119.82,118.21,119.16
2022-03-13 21:00:00,119.07,119.92,119.01,119.44
2022-03-13 22:00:00,119.54,119.8,115.93,116.26
2022-03-13 23:00:00,116.23,116.51,115.06,115.63
2022-03-14 00:00:00,115.58,115.58,113.5,114.73
2022-03-14 01:00:00,114.86,116.0,114.28,114.47
2022-03-14 02:00:00,114.46,115.15,114.18,114.89
2022-03-14 03:00:00,114.95,115.91,114.38,115.72
2022-03-14 04:00:00,115.86,119.55,115.82,119.0
2022-03-14 05:00:00,119.05,119.53,118.34,118.43
2022-03-14 06:00:00,118.67,120.08,118.59,119.07
2022-03-14 07:00:00,119.45,120.94,119.25,120.56
2022-03-14 08:00:00,120.48,121.36,119.64,120.54
2022-03-14 09:00:00,120.63,120.85,119.9,120.34
2022-03-14 10:00:00,120.41,120.41,119.59,120.12
2022-03-14 11:00:00,120.15,120.15,119.16,119.46
2022-03-14 12:00:00,119.44,120.49,119.2,120.44
2022-03-14 13:00:00,120.41,120.67,117.87,118.33
2022-03-14 14:00:00,118.24,119.55,117.58,118.62
2022-03-14 15:00:00,118.65,118.67,117.25,117.6
2022-03-14 16:00:00,117.64,118.11,116.92,116.95
2022-03-14 17:00:00,116.9,116.94,115.4,115.4
2022-03-14 18:00:00,115.41,115.89,114.16,115.46
2022-03-14 19:00:00,115.48,116.04,115.08,115.93
2022-03-14 20:00:00,115.92,116.28,115.16,115.23
2022-03-14 21:00:00,115.21,115.95,115.03,115.58
2022-03-14 22:00:00,115.64,118.26,115.56,117.44
2022-03-14 23:00:00,117.43,118.86,117.43,118.38
2022-03-15 00:00:00,118.35,118.93,117.64,118.57
2022-03-15 01:00:00,118.55,118.59,115.96,116.04
2022-03-15 02:00:00,116.05,117.17,116.05,116.53
2022-03-15 03:00:00,116.53,116.59,115.3,115.76
2022-03-15 04:00:00,115.72,116.08,115.45,115.72
2022-03-15 05:00:00,115.69,116.18,115.43,116.09
2022-03-15 06:00:00,116.01,116.94,115.83,115.83
2022-03-15 07:00:00,115.86,115.86,113.79,115.62
2022-03-15 08:00:00,115.64,115.64,114.59,114.6
2022-03-15 09:00:00,114.59,115.76,114.17,115.36
2022-03-15 10:00:00,115.47,116.24,115.21,116.0
2022-03-15 11:00:00,116.05,116.23,115.15,115.77
2022-03-15 12:00:00,115.95,117.11,115.88,116.92
2022-03-15 13:00:00,116.94,117.2,115.49,116.41
2022-03-15 14:00:00,116.41,118.06,116.08,117.45
2022-03-15 15:00:00,117.52,119.56,117.39,118.49
2022-03-15 16:00:00,118.5,119.85,118.25,119.6
2022-03-15 17:00:00,119.48,119.52,118.21,119.38
2022-03-15 18:00:00,119.55,121.2,119.14,121.06
2022-03-15 19:00:00,121.03,122.69,120.9,121.78
2022-03-15 20:00:00,121.81,122.4,120.22,120.71
2022-03-15 21:00:00,120.66,122.64,120.11,122.64
2022-03-15 22:00:00,122.7,123.0,121.22,121.47
2022-03-15 23:00:00,121.76,122.32,120.53,122.08
2022-03-16 00:00:00,122.08,122.51,121.1,121.19
2022-03-16 01:00:00,121.13,123.99,121.13,122.93
2022-03-16 02:00:00,122.89,127.14,122.89,125.2
2022-03-16 03:00:00,125.21,125.21,121.56,122.29
2022-03-16 04:00:00,122.19,122.84,121.2,122.6
2022-03-16 05:00:00,122.61,123.31,121.3,122.34
2022-03-16 06:00:00,122.3,123.45,122.24,123.13
2022-03-16 07:00:00,123.13,123.13,122.16,123.0
2022-03-16 08:00:00,122.96,125.47,122.92,124.9
2022-03-16 09:00:00,124.92,125.73,124.66,125.31
2022-03-16 10:00:00,125.5,125.9,124.71,124.78
2022-03-16 11:00:00,124.9,125.91,124.53,125.28
2022-03-16 12:00:00,125.34,125.91,123.8,124.11
2022-03-16 13:00:00,124.16,124.4,122.9,124.22
2022-03-16 14:00:00,124.18,125.69,123.44,125.06
2022-03-16 15:00:00,125.08,127.97,125.04,126.17
2022-03-16 16:00:00,126.24,127.43,125.48,127.32
2022-03-16 17:00:00,127.31,131.77,126.65,130.64
2022-03-16 18:00:00,130.54,133.94,127.42,132.85
2022-03-16 19:00:00,132.85,138.69,132.17,137.85
2022-03-16 20:00:00,137.65,140.45,137.14,139.14
2022-03-16 21:00:00,139.16,140.83,137.5,139.86
2022-03-16 22:00:00,139.73,140.55,138.82,140.29
2022-03-16 23:00:00,140.23,142.03,139.41,141.71
2022-03-17 00:00:00,141.88,142.06,139.25,139.84
2022-03-17 01:00:00,139.76,139.76,137.98,138.48
2022-03-17 02:00:00,138.46,138.93,137.64,138.81
2022-03-17 03:00:00,138.76,138.88,137.35,137.72
2022-03-17 04:00:00,137.67,138.09,137.37,137.83
2022-03-17 05:00:00,137.66,137.74,136.82,137.15
2022-03-17 06:00:00,137.03,138.81,137.0,137.86
2022-03-17 07:00:00,137.87,138.68,137.19,137.74
2022-03-17 08:00:00,137.69,144.38,137.48,140.49
2022-03-17 09:00:00,140.5,143.83,140.5,143.38
2022-03-17 10:00:00,143.26,144.1,141.65,143.91
2022-03-17 11:00:00,143.91,146.71,142.6,146.46
2022-03-17 12:00:00,146.39,148.25,145.41,147.41
2022-03-17 13:00:00,147.45,147.83,145.3,145.87
2022-03-17 14:00:00,145.91,146.21,143.95,144.34
2022-03-17 15:00:00,144.27,145.36,142.46,143.41
2022-03-17 16:00:00,143.52,145.06,142.61,144.52
2022-03-17 17:00:00,144.52,146.2,143.63,145.19
2022-03-17 18:00:00,145.24,146.55,144.7,146.25
2022-03-17 19:00:00,146.25,147.64,146.05,147.61
2022-03-17 20:00:00,147.65,152.0,146.98,151.13
2022-03-17 21:00:00,151.13,155.2,149.98,152.53
2022-03-17 22:00:00,152.48,156.41,150.76,156.28
2022-03-17 23:00:00,156.31,157.0,154.22,155.68
2022-03-18 00:00:00,155.63,157.86,152.65,152.99
2022-03-18 01:00:00,152.93,154.89,151.3,153.3
2022-03-18 02:00:00,153.28,153.32,150.85,151.9
2022-03-18 03:00:00,151.92,153.3,151.24,151.77
2022-03-18 04:00:00,151.84,152.37,150.3,151.17
2022-03-18 05:00:00,151.48,154.88,151.21,153.52
2022-03-18 06:00:00,153.62,156.87,152.93,155.04
2022-03-18 07:00:00,154.83,155.44,152.8,154.34
2022-03-18 08:00:00,154.24,155.28,152.91,154.19
2022-03-18 09:00:00,154.03,154.83,152.21,152.21
2022-03-18 10:00:00,152.2,154.13,150.28,150.68
2022-03-18 11:00:00,150.7,151.3,147.51,148.22
2022-03-18 12:00:00,148.35,151.65,147.86,150.5
2022-03-18 13:00:00,150.55,151.53,149.36,150.47
2022-03-18 14:00:00,150.45,151.97,150.29,151.39
2022-03-18 15:00:00,151.34,154.34,151.34,152.32
2022-03-18 16:00:00,152.23,160.33,152.23,159.6
2022-03-18 17:00:00,159.46,163.62,159.19,161.97
2022-03-18 18:00:00,162.06,165.28,160.24,161.18
2022-03-18 19:00:00,161.18,163.39,160.93,163.11
2022-03-18 20:00:00,163.0,164.54,161.54,161.98
2022-03-18 21:00:00,162.2,163.44,161.61,162.75
2022-03-18 22:00:00,162.73,163.36,160.76,161.17
2022-03-18 23:00:00,161.23,162.51,159.79,160.34
2022-03-19 00:00:00,160.34,165.77,160.32,163.85
2022-03-19 01:00:00,163.83,164.71,161.88,164.58
2022-03-19 02:00:00,164.4,165.72,163.24,163.86
2022-03-19 03:00:00,163.86,164.48,161.56,163.03
2022-03-19 04:00:00,163.04,164.08,161.41,163.68
2022-03-19 05:00:00,163.72,164.08,161.67,162.05
2022-03-19 06:00:00,162.09,162.49,160.72,161.89
2022-03-19 07:00:00,161.78,161.78,159.42,160.3
2022-03-19 08:00:00,160.23,161.06,159.76,160.96
2022-03-19 09:00:00,160.94,161.97,160.13,160.41
2022-03-19 10:00:00,160.4,160.67,159.38,159.95
2022-03-19 11:00:00,159.96,160.66,159.63,160.51
2022-03-19 12:00:00,160.51,162.99,160.05,162.8
2022-03-19 13:00:00,162.8,163.66,160.33,160.91
2022-03-19 14:00:00,160.93,162.26,159.53,161.54
2022-03-19 15:00:00,161.54,161.99,160.05,160.89
2022-03-19 16:00:00,160.95,162.51,159.75,161.84
2022-03-19 17:00:00,161.89,162.27,159.73,159.92
2022-03-19 18:00:00,159.85,159.85,156.78,158.82
2022-03-19 19:00:00,158.82,158.97,157.27,157.54
2022-03-19 20:00:00,157.4,158.5,155.87,157.77
2022-03-19 21:00:00,157.92,159.91,157.73,157.84
2022-03-19 22:00:00,157.82,158.06,155.12,156.56
2022-03-19 23:00:00,156.41,158.04,156.25,157.26
2022-03-20 00:00:00,157.38,158.4,155.42,155.55
2022-03-20 01:00:00,155.5,156.52,154.06,156.52
2022-03-20 02:00:00,156.25,157.42,154.22,155.07
2022-03-20 03:00:00,155.05,157.02,154.71,156.12
2022-03-20 04:00:00,156.16,157.02,155.79,156.75
2022-03-20 05:00:00,156.63,157.65,156.11,157.58
2022-03-20 06:00:00,157.68,158.57,157.33,157.45
2022-03-20 07:00:00,157.53,157.98,156.0,156.47
2022-03-20 08:00:00,156.48,156.98,155.99,155.99
2022-03-20 09:00:00,155.89,156.07,152.47,152.69
2022-03-20 10:00:00,152.79,153.01,151.25,151.65
2022-03-20 11:00:00,151.61,152.83,151.19,151.62
2022-03-20 12:00:00,151.58,151.89,149.66,151.23
2022-03-20 13:00:00,151.54,151.65,150.26,151.19
2022-03-20 14:00:00,151.15,151.26,149.74,150.07
2022-03-20 15:00:00,150.19,150.9,148.83,149.35
2022-03-20 16:00:00,149.29,150.97,148.59,149.19
2022-03-20 17:00:00,149.02,149.6,146.68,148.79
2022-03-20 18:00:00,148.77,151.33,148.48,151.32
2022-03-20 19:00:00,151.28,156.94,151.01,155.96
2022-03-20 20:00:00,156.01,158.31,155.97,156.43
2022-03-20 21:00:00,156.18,159.23,155.6,155.89
2022-03-20 22:00:00,155.93,156.24,153.17,154.13
2022-03-20 23:00:00,154.01,155.22,152.0,152.83
2022-03-21 00:00:00,152.84,154.02,150.66,152.11
2022-03-21 01:00:00,152.11,152.58,149.46,149.93
2022-03-21 02:00:00,149.94,150.62,146.63,148.39
2022-03-21 03:00:00,148.52,150.53,147.71,149.3
2022-03-21 04:00:00,149.21,149.78,148.05,149.69
2022-03-21 05:00:00,149.62,151.86,149.42,151.77
2022-03-21 06:00:00,151.85,152.49,150.08,151.37
2022-03-21 07:00:00,151.43,152.61,150.84,152.06
2022-03-21 08:00:00,152.03,153.41,152.03,152.34
2022-03-21 09:00:00,152.4,155.92,151.5,155.64
2022-03-21 10:00:00,155.67,156.86,154.99,155.19
2022-03-21 11:00:00,155.24,157.53,155.04,156.19
2022-03-21 12:00:00,156.22,156.69,153.19,155.49
2022-03-21 13:00:00,155.56,158.79,155.5,156.41
2022-03-21 14:00:00,156.44,157.27,154.21,156.35
2022-03-21 15:00:00,156.39,162.59,155.07,160.3
2022-03-21 16:00:00,160.31,161.63,156.02,156.6
2022-03-21 17:00:00,156.54,156.99,153.9,154.7
2022-03-21 18:00:00,154.9,156.01,154.09,154.52
2022-03-21 19:00:00,154.58,156.45,154.34,155.77
2022-03-21 20:00:00,155.77,157.02,154.84,155.09
2022-03-21 21:00:00,155.04,155.79,154.44,155.68
2022-03-21 22:00:00,155.59,157.14,155.13,155.13
