datetime,QUICKUSD_open,QUICKUSD_high,QUICKUSD_low,QUICKUSD_close
2022-02-15 20:00:00,211.31,211.86,210.0,210.01
2022-02-15 21:00:00,210.33,224.71,210.0,213.2
2022-02-15 22:00:00,213.0,216.58,213.0,216.07
2022-02-15 23:00:00,215.5,219.16,215.0,218.24
2022-02-16 00:00:00,218.19,218.43,214.05,214.32
2022-02-16 01:00:00,214.79,215.02,212.77,213.87
2022-02-16 02:00:00,214.42,214.96,211.8,212.3
2022-02-16 03:00:00,212.69,212.7,210.3,210.41
2022-02-16 04:00:00,210.34,211.08,208.56,210.16
2022-02-16 05:00:00,210.16,211.38,210.03,211.14
2022-02-16 06:00:00,211.48,212.0,211.13,211.13
2022-02-16 07:00:00,211.14,211.29,209.75,211.29
2022-02-16 08:00:00,211.32,211.32,209.9,209.9
2022-02-16 09:00:00,209.9,210.46,208.58,208.58
2022-02-16 10:00:00,209.18,209.48,208.57,209.16
2022-02-16 11:00:00,209.16,211.4,208.3,209.09
2022-02-16 12:00:00,208.42,208.98,208.11,208.11
2022-02-16 13:00:00,208.12,208.69,205.0,205.55
2022-02-16 14:00:00,205.06,207.39,204.0,204.0
2022-02-16 15:00:00,203.9,205.55,203.38,205.16
2022-02-16 16:00:00,205.62,207.08,203.89,205.72
2022-02-16 17:00:00,206.32,206.74,204.7,205.54
2022-02-16 18:00:00,204.99,206.02,203.85,205.27
2022-02-16 19:00:00,206.91,210.3,206.24,210.2
2022-02-16 20:00:00,210.2,212.37,209.39,212.06
2022-02-16 21:00:00,211.54,212.99,209.73,210.83
2022-02-16 22:00:00,211.1,213.41,211.1,211.9
2022-02-16 23:00:00,211.93,213.33,211.9,212.2
2022-02-17 00:00:00,212.2,212.32,210.8,211.61
2022-02-17 01:00:00,211.53,213.2,211.3,211.9
2022-02-17 02:00:00,211.35,211.95,209.76,210.91
2022-02-17 03:00:00,210.52,212.21,209.3,211.36
2022-02-17 04:00:00,210.55,210.55,206.67,209.49
2022-02-17 05:00:00,209.49,209.49,206.45,206.45
2022-02-17 06:00:00,207.04,209.72,206.78,209.65
2022-02-17 07:00:00,209.83,211.64,207.69,208.53
2022-02-17 08:00:00,208.63,210.27,205.64,206.06
2022-02-17 09:00:00,205.92,207.39,205.92,207.3
2022-02-17 10:00:00,207.02,207.55,205.05,205.05
2022-02-17 11:00:00,205.05,207.7,204.73,207.7
2022-02-17 12:00:00,206.97,207.59,206.62,206.62
2022-02-17 13:00:00,206.27,206.3,203.38,204.42
2022-02-17 14:00:00,204.41,204.57,202.46,202.63
2022-02-17 15:00:00,202.46,202.47,199.79,199.79
2022-02-17 16:00:00,200.22,202.13,199.71,200.83
2022-02-17 17:00:00,201.25,201.46,199.69,199.74
2022-02-17 18:00:00,200.15,200.92,196.01,198.27
2022-02-17 19:00:00,198.37,199.13,196.94,197.6
2022-02-17 20:00:00,197.7,201.44,197.38,197.72
2022-02-17 21:00:00,197.2,197.55,194.47,195.41
2022-02-17 22:00:00,194.93,195.41,194.45,194.67
2022-02-17 23:00:00,194.6,195.41,192.0,192.0
2022-02-18 00:00:00,192.0,192.54,191.43,192.09
2022-02-18 01:00:00,191.51,194.09,191.27,194.09
2022-02-18 02:00:00,194.19,194.26,193.24,193.8
2022-02-18 03:00:00,193.59,193.87,192.64,193.29
2022-02-18 04:00:00,193.77,193.77,192.63,192.63
2022-02-18 05:00:00,192.83,192.98,192.25,192.97
2022-02-18 06:00:00,192.89,193.8,192.72,193.49
2022-02-18 07:00:00,193.51,193.79,192.22,192.84
2022-02-18 08:00:00,192.62,194.12,192.62,194.12
2022-02-18 09:00:00,194.13,194.13,193.51,193.51
2022-02-18 10:00:00,193.5,193.5,192.05,192.66
2022-02-18 11:00:00,192.24,192.25,190.69,190.81
2022-02-18 12:00:00,190.68,192.55,190.62,191.46
2022-02-18 13:00:00,191.79,192.02,191.05,191.23
2022-02-18 14:00:00,191.24,191.25,188.26,189.91
2022-02-18 15:00:00,189.62,190.07,187.48,187.92
2022-02-18 16:00:00,187.92,189.3,185.25,187.19
2022-02-18 17:00:00,187.02,189.17,185.67,186.19
2022-02-18 18:00:00,186.12,186.49,185.03,186.42
2022-02-18 19:00:00,186.43,186.43,185.52,185.94
2022-02-18 20:00:00,186.19,186.21,184.93,185.92
2022-02-18 21:00:00,185.99,186.02,185.07,185.19
2022-02-18 22:00:00,184.92,184.92,181.7,181.7
2022-02-18 23:00:00,182.04,183.02,182.04,182.66
2022-02-19 00:00:00,182.18,184.05,181.81,183.33
2022-02-19 01:00:00,183.78,184.82,183.59,183.81
2022-02-19 02:00:00,183.9,184.7,183.51,183.65
2022-02-19 03:00:00,183.86,183.86,182.16,182.79
2022-02-19 04:00:00,182.46,182.83,182.38,182.65
2022-02-19 05:00:00,182.79,182.83,182.4,182.83
2022-02-19 06:00:00,182.82,183.58,182.67,183.47
2022-02-19 07:00:00,183.05,183.7,182.97,183.23
2022-02-19 08:00:00,183.63,183.76,181.54,181.55
2022-02-19 09:00:00,181.66,181.7,180.56,180.56
2022-02-19 10:00:00,180.76,180.76,178.88,179.64
2022-02-19 11:00:00,179.11,179.97,176.97,177.24
2022-02-19 12:00:00,177.42,177.42,176.22,176.22
2022-02-19 13:00:00,176.22,181.44,175.82,180.66
2022-02-19 14:00:00,181.3,181.54,179.45,179.45
2022-02-19 15:00:00,179.44,186.47,179.23,183.71
2022-02-19 16:00:00,184.17,186.03,183.09,183.1
2022-02-19 17:00:00,183.4,183.76,182.04,182.62
2022-02-19 18:00:00,182.52,182.52,181.38,181.57
2022-02-19 19:00:00,181.36,181.88,180.56,180.56
2022-02-19 20:00:00,180.56,180.86,179.93,180.81
2022-02-19 21:00:00,180.79,180.8,179.59,180.05
2022-02-19 22:00:00,179.67,181.22,179.66,180.51
2022-02-19 23:00:00,180.31,181.04,180.31,180.99
2022-02-20 00:00:00,181.43,181.44,179.89,179.98
2022-02-20 01:00:00,180.19,180.74,178.89,180.51
2022-02-20 02:00:00,180.61,181.38,180.38,180.65
2022-02-20 03:00:00,180.65,181.0,180.42,180.81
2022-02-20 04:00:00,180.46,180.46,177.99,177.99
2022-02-20 05:00:00,177.86,178.26,175.94,175.94
2022-02-20 06:00:00,175.94,175.94,171.79,172.27
2022-02-20 07:00:00,172.64,173.19,172.23,172.95
2022-02-20 08:00:00,172.9,173.1,170.58,172.1
2022-02-20 09:00:00,171.44,172.5,171.38,172.34
2022-02-20 10:00:00,172.32,173.19,171.95,171.99
2022-02-20 11:00:00,171.99,174.59,171.85,174.46
2022-02-20 12:00:00,174.79,175.49,174.11,174.7
2022-02-20 13:00:00,174.45,174.45,173.85,173.88
2022-02-20 14:00:00,174.26,174.46,172.54,172.54
2022-02-20 15:00:00,172.93,196.46,172.78,184.15
2022-02-20 16:00:00,184.75,194.64,180.04,180.72
2022-02-20 17:00:00,180.65,189.39,178.83,183.1
2022-02-20 18:00:00,183.03,186.81,180.89,182.55
2022-02-20 19:00:00,182.56,184.87,181.32,182.98
2022-02-20 20:00:00,182.81,184.48,181.18,181.18
2022-02-20 21:00:00,181.18,181.18,177.97,178.32
2022-02-20 22:00:00,178.33,180.39,176.98,180.19
2022-02-20 23:00:00,180.52,181.49,178.14,178.14
2022-02-21 00:00:00,177.87,179.52,177.5,179.52
2022-02-21 01:00:00,179.36,183.49,179.36,183.14
2022-02-21 02:00:00,183.15,183.34,182.27,183.09
2022-02-21 03:00:00,182.96,183.53,182.49,182.92
2022-02-21 04:00:00,183.05,184.23,182.52,184.23
2022-02-21 05:00:00,183.61,185.12,182.51,183.0
2022-02-21 06:00:00,182.99,183.19,182.51,183.06
2022-02-21 07:00:00,182.69,184.14,182.51,183.29
2022-02-21 08:00:00,183.25,183.93,181.7,181.7
2022-02-21 09:00:00,181.7,181.85,180.31,180.31
2022-02-21 10:00:00,180.54,180.54,177.26,177.28
2022-02-21 11:00:00,177.26,177.62,173.0,173.63
2022-02-21 12:00:00,173.27,174.0,171.99,172.84
2022-02-21 13:00:00,172.78,172.81,171.35,172.28
2022-02-21 14:00:00,172.28,179.34,172.13,178.62
2022-02-21 15:00:00,179.03,181.07,178.17,178.79
2022-02-21 16:00:00,178.4,179.69,177.41,177.63
2022-02-21 17:00:00,177.4,178.38,176.01,176.01
2022-02-21 18:00:00,176.7,176.7,170.76,173.37
2022-02-21 19:00:00,173.05,175.76,172.31,175.76
2022-02-21 20:00:00,175.76,175.76,174.24,174.87
2022-02-21 21:00:00,174.86,174.89,168.98,168.99
2022-02-21 22:00:00,168.76,170.23,168.0,168.8
2022-02-21 23:00:00,168.8,168.8,163.0,163.12
2022-02-22 00:00:00,163.0,165.17,162.4,164.37
2022-02-22 01:00:00,164.46,165.39,162.13,163.17
2022-02-22 02:00:00,163.78,163.89,162.13,162.13
2022-02-22 03:00:00,162.0,162.06,158.11,158.44
2022-02-22 04:00:00,158.84,159.8,158.42,158.77
2022-02-22 05:00:00,158.65,161.9,158.18,159.73
2022-02-22 06:00:00,159.11,162.15,159.02,160.93
2022-02-22 07:00:00,161.64,162.08,160.12,160.24
2022-02-22 08:00:00,160.34,162.05,159.98,162.05
2022-02-22 09:00:00,162.09,163.03,161.81,162.96
2022-02-22 10:00:00,163.11,169.89,162.84,167.27
2022-02-22 11:00:00,167.57,167.81,165.39,167.15
2022-02-22 12:00:00,166.27,167.78,166.25,167.2
2022-02-22 13:00:00,167.93,168.68,166.48,168.68
2022-02-22 14:00:00,168.64,169.89,166.71,168.69
2022-02-22 15:00:00,169.28,169.66,166.89,166.89
2022-02-22 16:00:00,167.0,167.51,165.28,165.89
2022-02-22 17:00:00,165.86,165.86,164.27,165.27
2022-02-22 18:00:00,165.46,166.16,164.37,164.7
2022-02-22 19:00:00,164.41,167.67,164.41,167.59
2022-02-22 20:00:00,167.94,168.49,166.58,167.52
2022-02-22 21:00:00,167.82,171.96,167.82,170.43
2022-02-22 22:00:00,170.81,170.97,169.65,170.42
2022-02-22 23:00:00,170.42,173.73,169.94,173.73
2022-02-23 00:00:00,173.73,176.82,172.17,175.64
2022-02-23 01:00:00,175.67,176.04,174.19,175.72
2022-02-23 02:00:00,175.74,176.04,174.71,175.34
2022-02-23 03:00:00,175.14,176.04,175.14,175.81
2022-02-23 04:00:00,175.76,176.1,174.9,175.57
2022-02-23 05:00:00,175.51,177.21,175.51,177.21
2022-02-23 06:00:00,177.55,179.95,177.0,178.27
2022-02-23 07:00:00,177.8,178.34,176.84,176.97
2022-02-23 08:00:00,176.71,180.26,176.57,177.38
2022-02-23 09:00:00,177.7,180.81,177.54,179.02
2022-02-23 10:00:00,178.63,179.79,178.39,179.68
2022-02-23 11:00:00,179.55,185.0,179.55,183.55
2022-02-23 12:00:00,183.5,184.19,182.65,183.18
2022-02-23 13:00:00,183.67,184.45,180.54,182.29
2022-02-23 14:00:00,182.15,182.33,178.55,178.82
2022-02-23 15:00:00,178.55,178.55,175.22,175.45
2022-02-23 16:00:00,175.2,175.2,171.42,173.71
2022-02-23 17:00:00,173.66,174.77,170.2,170.2
2022-02-23 18:00:00,170.35,171.0,169.1,169.87
2022-02-23 19:00:00,169.31,170.4,168.18,168.18
2022-02-23 20:00:00,168.71,168.71,167.38,167.38
2022-02-23 21:00:00,167.3,168.33,166.33,166.33
2022-02-23 22:00:00,166.2,167.14,165.15,166.96
2022-02-23 23:00:00,166.52,166.53,162.6,163.22
2022-02-24 00:00:00,163.14,164.11,162.0,162.48
2022-02-24 01:00:00,162.2,162.77,161.3,161.86
2022-02-24 02:00:00,161.89,162.48,158.5,158.5
2022-02-24 03:00:00,158.33,159.03,150.7,150.78
2022-02-24 04:00:00,151.07,151.72,150.01,151.41
2022-02-24 05:00:00,151.62,151.62,143.26,145.09
2022-02-24 06:00:00,144.97,146.87,144.34,145.29
2022-02-24 07:00:00,145.81,146.92,140.44,146.9
2022-02-24 08:00:00,146.7,149.97,145.72,147.25
2022-02-24 09:00:00,147.53,148.23,145.52,146.0
2022-02-24 10:00:00,145.32,145.32,141.96,143.72
2022-02-24 11:00:00,143.05,146.22,142.22,144.08
2022-02-24 12:00:00,143.45,144.23,142.49,143.02
2022-02-24 13:00:00,143.1,147.13,142.26,145.45
2022-02-24 14:00:00,145.77,147.89,144.79,147.05
2022-02-24 15:00:00,146.62,149.3,146.6,148.54
2022-02-24 16:00:00,149.42,152.22,148.52,149.95
2022-02-24 17:00:00,149.52,149.8,147.48,147.61
2022-02-24 18:00:00,148.03,151.9,148.0,151.17
2022-02-24 19:00:00,151.04,155.09,151.04,155.09
2022-02-24 20:00:00,155.59,163.74,155.29,159.28
2022-02-24 21:00:00,159.01,159.57,156.71,157.5
2022-02-24 22:00:00,157.5,158.0,152.62,153.12
2022-02-24 23:00:00,153.03,156.92,152.68,156.8
2022-02-25 00:00:00,156.51,158.52,155.05,155.5
2022-02-25 01:00:00,155.15,158.52,154.99,157.2
2022-02-25 02:00:00,157.99,158.52,157.07,157.56
2022-02-25 03:00:00,157.48,158.17,156.08,158.15
2022-02-25 04:00:00,157.61,158.42,156.22,157.23
2022-02-25 05:00:00,157.23,158.41,155.32,157.72
2022-02-25 06:00:00,157.5,158.74,156.81,158.4
2022-02-25 07:00:00,158.8,159.12,157.18,157.18
2022-02-25 08:00:00,157.64,157.98,156.27,156.38
2022-02-25 09:00:00,156.54,157.99,154.72,157.99
2022-02-25 10:00:00,158.09,158.32,155.59,156.68
2022-02-25 11:00:00,156.82,158.96,156.41,158.94
2022-02-25 12:00:00,159.21,161.71,158.96,161.47
2022-02-25 13:00:00,161.48,163.0,160.94,161.69
2022-02-25 14:00:00,161.47,161.67,160.22,160.4
2022-02-25 15:00:00,160.04,161.66,157.58,161.53
2022-02-25 16:00:00,161.56,162.48,160.67,161.38
2022-02-25 17:00:00,161.74,162.94,160.6,161.26
2022-02-25 18:00:00,160.7,161.44,159.25,159.58
2022-02-25 19:00:00,159.78,161.45,159.75,161.45
2022-02-25 20:00:00,161.53,163.34,160.86,163.34
2022-02-25 21:00:00,163.36,163.36,161.64,162.06
2022-02-25 22:00:00,161.98,164.3,161.49,164.3
2022-02-25 23:00:00,164.62,170.24,163.24,168.11
2022-02-26 00:00:00,168.17,171.0,167.54,169.05
2022-02-26 01:00:00,168.87,170.1,168.65,169.11
2022-02-26 02:00:00,168.85,169.35,168.11,168.44
2022-02-26 03:00:00,169.04,169.09,165.79,166.19
2022-02-26 04:00:00,166.81,167.11,165.99,166.79
2022-02-26 05:00:00,166.93,166.96,165.04,165.04
2022-02-26 06:00:00,165.04,165.95,165.03,165.78
2022-02-26 07:00:00,165.71,165.78,163.83,165.29
2022-02-26 08:00:00,165.29,167.23,163.53,163.53
2022-02-26 09:00:00,164.24,165.1,163.29,163.88
2022-02-26 10:00:00,164.12,165.42,164.06,165.03
2022-02-26 11:00:00,165.13,165.13,164.09,164.27
2022-02-26 12:00:00,163.83,164.39,163.38,164.07
2022-02-26 13:00:00,164.61,165.21,164.5,164.5
2022-02-26 14:00:00,164.97,165.63,164.24,165.63
2022-02-26 15:00:00,166.05,166.86,165.41,166.33
2022-02-26 16:00:00,166.33,167.21,164.67,164.74
2022-02-26 17:00:00,164.8,166.01,164.68,165.34
2022-02-26 18:00:00,165.31,166.18,163.65,164.77
2022-02-26 19:00:00,165.24,166.13,164.83,165.49
2022-02-26 20:00:00,165.47,166.28,165.03,166.1
2022-02-26 21:00:00,165.74,166.91,165.42,166.56
2022-02-26 22:00:00,166.16,166.71,163.29,163.42
2022-02-26 23:00:00,163.23,163.64,162.67,163.35
2022-02-27 00:00:00,163.35,163.85,160.79,160.79
2022-02-27 01:00:00,160.78,160.79,158.22,158.22
2022-02-27 02:00:00,158.22,159.76,158.15,159.75
2022-02-27 03:00:00,160.3,160.4,159.78,160.13
2022-02-27 04:00:00,159.83,159.98,158.98,159.82
2022-02-27 05:00:00,159.69,160.25,159.26,160.1
2022-02-27 06:00:00,160.51,161.33,160.51,161.23
2022-02-27 07:00:00,161.23,161.91,161.22,161.57
2022-02-27 08:00:00,160.81,161.43,160.16,161.35
2022-02-27 09:00:00,161.53,164.07,161.53,163.54
2022-02-27 10:00:00,164.04,165.47,163.55,165.47
2022-02-27 11:00:00,164.93,166.66,164.89,166.66
2022-02-27 12:00:00,166.29,167.82,166.08,167.49
2022-02-27 13:00:00,167.65,168.25,162.86,164.6
2022-02-27 14:00:00,164.15,164.46,162.18,162.18
2022-02-27 15:00:00,162.33,166.28,162.18,166.12
2022-02-27 16:00:00,165.6,165.71,163.37,163.86
2022-02-27 17:00:00,163.91,164.35,162.69,162.8
2022-02-27 18:00:00,162.84,163.45,162.22,163.12
2022-02-27 19:00:00,162.71,163.22,157.62,157.62
2022-02-27 20:00:00,157.83,159.2,156.8,158.6
2022-02-27 21:00:00,157.61,157.61,154.88,156.09
2022-02-27 22:00:00,156.42,158.56,156.22,158.04
2022-02-27 23:00:00,157.78,158.73,156.41,156.53
2022-02-28 00:00:00,156.26,158.0,156.26,157.19
2022-02-28 01:00:00,156.96,161.04,156.87,160.38
2022-02-28 02:00:00,160.39,160.61,157.76,157.9
2022-02-28 03:00:00,158.45,159.08,157.52,157.87
2022-02-28 04:00:00,157.6,158.1,156.35,156.35
2022-02-28 05:00:00,156.35,157.52,156.2,156.58
2022-02-28 06:00:00,156.61,157.99,154.99,157.68
2022-02-28 07:00:00,157.26,159.44,156.98,158.96
2022-02-28 08:00:00,159.71,160.28,157.58,158.3
2022-02-28 09:00:00,158.62,158.62,157.38,157.38
2022-02-28 10:00:00,157.35,158.12,157.24,157.88
2022-02-28 11:00:00,158.24,158.24,157.35,158.07
2022-02-28 12:00:00,157.55,158.72,157.26,157.56
2022-02-28 13:00:00,157.24,157.65,156.57,156.83
2022-02-28 14:00:00,156.92,162.67,156.64,162.51
2022-02-28 15:00:00,162.34,166.28,162.34,164.19
2022-02-28 16:00:00,164.23,165.97,164.07,164.15
2022-02-28 17:00:00,164.11,165.68,163.41,165.68
2022-02-28 18:00:00,165.5,166.14,165.22,166.04
2022-02-28 19:00:00,166.04,166.14,164.98,165.42
2022-02-28 20:00:00,165.43,167.12,165.42,166.85
2022-02-28 21:00:00,166.87,167.18,166.08,167.18
2022-02-28 22:00:00,167.18,171.09,166.74,169.69
2022-02-28 23:00:00,169.11,169.9,168.57,169.12
2022-03-01 00:00:00,169.33,171.04,169.32,170.32
2022-03-01 01:00:00,170.04,170.36,168.85,169.08
2022-03-01 02:00:00,168.79,168.79,166.9,167.44
2022-03-01 03:00:00,167.53,167.53,165.98,165.98
2022-03-01 04:00:00,166.37,166.81,166.06,166.58
2022-03-01 05:00:00,166.99,167.25,165.96,166.46
2022-03-01 06:00:00,166.12,166.52,165.21,166.45
2022-03-01 07:00:00,166.94,167.41,166.78,166.96
2022-03-01 08:00:00,166.96,167.87,166.56,166.79
2022-03-01 09:00:00,166.99,167.32,165.98,166.63
2022-03-01 10:00:00,166.45,167.06,164.19,167.06
2022-03-01 11:00:00,167.02,168.51,166.05,167.52
2022-03-01 12:00:00,167.51,169.89,167.07,169.88
2022-03-01 13:00:00,169.88,173.53,169.35,173.45
2022-03-01 14:00:00,173.02,185.53,169.99,170.85
2022-03-01 15:00:00,170.15,172.53,169.42,169.53
2022-03-01 16:00:00,169.17,174.44,168.65,169.08
2022-03-01 17:00:00,169.09,171.14,168.57,169.81
2022-03-01 18:00:00,169.64,172.53,169.37,170.76
2022-03-01 19:00:00,170.75,173.32,170.75,171.58
2022-03-01 20:00:00,172.07,172.58,170.8,171.85
2022-03-01 21:00:00,172.36,172.36,170.59,171.19
2022-03-01 22:00:00,170.94,171.51,170.27,170.39
2022-03-01 23:00:00,170.87,171.65,170.18,170.81
2022-03-02 00:00:00,170.83,171.56,168.83,169.99
2022-03-02 01:00:00,170.05,170.56,167.58,168.72
2022-03-02 02:00:00,168.3,170.13,168.3,170.13
2022-03-02 03:00:00,169.99,173.19,169.69,172.22
2022-03-02 04:00:00,172.13,172.97,170.54,170.98
2022-03-02 05:00:00,170.9,172.07,170.89,171.51
2022-03-02 06:00:00,171.39,171.84,170.9,171.09
2022-03-02 07:00:00,171.51,172.09,170.27,170.86
2022-03-02 08:00:00,170.65,171.93,169.62,169.62
2022-03-02 09:00:00,170.31,171.63,170.03,170.9
2022-03-02 10:00:00,171.24,175.61,171.24,175.46
2022-03-02 11:00:00,175.44,179.84,173.92,177.8
2022-03-02 12:00:00,177.15,178.72,174.25,177.51
2022-03-02 13:00:00,175.52,175.84,171.57,171.7
2022-03-02 14:00:00,172.29,176.99,171.69,174.41
2022-03-02 15:00:00,173.52,175.76,170.77,171.71
2022-03-02 16:00:00,171.8,176.4,171.15,175.56
2022-03-02 17:00:00,175.56,175.78,173.13,173.69
2022-03-02 18:00:00,173.26,173.27,170.95,171.5
2022-03-02 19:00:00,171.27,172.4,169.19,171.16
2022-03-02 20:00:00,171.14,172.75,170.89,172.75
2022-03-02 21:00:00,172.75,174.51,171.75,173.32
2022-03-02 22:00:00,173.96,174.02,172.28,172.28
2022-03-02 23:00:00,172.93,173.59,172.46,172.76
2022-03-03 00:00:00,172.85,174.56,171.85,174.21
2022-03-03 01:00:00,174.3,175.99,171.9,172.5
2022-03-03 02:00:00,172.35,173.17,171.69,172.97
2022-03-03 03:00:00,172.74,173.13,170.76,171.11
2022-03-03 04:00:00,171.58,172.69,170.94,171.78
2022-03-03 05:00:00,171.65,172.17,169.91,169.91
2022-03-03 06:00:00,170.11,171.09,169.01,171.09
2022-03-03 07:00:00,171.07,171.64,170.47,170.72
2022-03-03 08:00:00,170.85,171.56,170.4,171.19
2022-03-03 09:00:00,171.07,171.07,169.44,169.44
2022-03-03 10:00:00,169.72,170.68,169.1,170.2
2022-03-03 11:00:00,170.24,171.45,169.96,170.05
2022-03-03 12:00:00,170.6,171.61,169.89,170.56
2022-03-03 13:00:00,170.56,172.53,170.51,172.19
2022-03-03 14:00:00,172.37,172.37,169.91,170.25
2022-03-03 15:00:00,170.12,170.12,166.01,166.12
2022-03-03 16:00:00,166.03,166.98,166.01,166.58
2022-03-03 17:00:00,166.0,166.82,165.78,166.34
2022-03-03 18:00:00,166.33,167.35,164.78,165.09
2022-03-03 19:00:00,164.99,165.72,164.73,165.38
2022-03-03 20:00:00,165.07,165.69,163.81,164.06
2022-03-03 21:00:00,164.07,166.71,163.5,166.69
2022-03-03 22:00:00,166.61,168.65,166.47,168.11
2022-03-03 23:00:00,168.12,169.96,168.0,168.44
2022-03-04 00:00:00,168.32,168.33,163.54,164.28
2022-03-04 01:00:00,164.11,164.61,163.0,164.32
2022-03-04 02:00:00,164.36,165.4,163.87,164.52
2022-03-04 03:00:00,164.32,164.82,163.58,164.82
2022-03-04 04:00:00,164.89,164.96,163.01,163.64
2022-03-04 05:00:00,163.95,164.31,163.53,164.2
2022-03-04 06:00:00,164.97,165.33,164.33,165.27
2022-03-04 07:00:00,165.27,165.79,164.6,165.53
2022-03-04 08:00:00,165.96,168.25,165.49,166.63
2022-03-04 09:00:00,166.63,171.15,166.0,167.47
2022-03-04 10:00:00,167.56,169.02,167.23,168.84
2022-03-04 11:00:00,168.83,170.2,168.44,168.9
2022-03-04 12:00:00,168.97,170.06,168.01,168.83
2022-03-04 13:00:00,169.59,171.09,169.57,169.57
2022-03-04 14:00:00,169.46,170.23,165.77,167.47
2022-03-04 15:00:00,167.47,167.91,165.0,165.14
2022-03-04 16:00:00,165.62,167.29,163.92,166.69
2022-03-04 17:00:00,166.58,169.89,166.26,167.76
2022-03-04 18:00:00,168.52,171.85,165.8,166.85
2022-03-04 19:00:00,166.04,168.35,161.87,162.71
2022-03-04 20:00:00,162.63,163.26,160.3,163.26
2022-03-04 21:00:00,162.87,162.87,160.54,160.54
2022-03-04 22:00:00,160.67,162.39,158.61,159.83
2022-03-04 23:00:00,159.82,163.26,157.92,158.43
2022-03-05 00:00:00,158.49,158.69,157.3,157.59
2022-03-05 01:00:00,157.63,159.0,156.75,157.56
2022-03-05 02:00:00,158.01,162.23,156.73,157.18
2022-03-05 03:00:00,157.36,159.12,157.27,158.47
2022-03-05 04:00:00,158.04,158.61,157.38,157.6
2022-03-05 05:00:00,158.24,160.23,157.73,159.64
2022-03-05 06:00:00,158.89,160.9,158.89,159.93
2022-03-05 07:00:00,160.16,165.6,159.29,161.06
2022-03-05 08:00:00,160.74,161.56,160.4,161.39
2022-03-05 09:00:00,160.74,161.38,160.25,160.45
2022-03-05 10:00:00,160.41,161.29,159.3,161.28
2022-03-05 11:00:00,161.88,161.91,160.47,161.62
2022-03-05 12:00:00,161.27,164.96,161.16,162.41
2022-03-05 13:00:00,162.25,162.33,160.85,161.31
2022-03-05 14:00:00,161.38,162.31,161.24,162.24
2022-03-05 15:00:00,162.3,162.34,161.59,162.33
2022-03-05 16:00:00,162.33,163.62,162.24,163.15
2022-03-05 17:00:00,163.51,166.12,163.22,164.74
2022-03-05 18:00:00,165.14,166.1,163.57,164.69
2022-03-05 19:00:00,164.57,170.49,164.57,169.71
2022-03-05 20:00:00,169.92,185.91,167.73,168.83
2022-03-05 21:00:00,168.51,171.31,166.83,166.83
2022-03-05 22:00:00,166.97,168.07,166.65,167.21
2022-03-05 23:00:00,167.58,168.72,166.74,168.04
2022-03-06 00:00:00,168.26,168.43,166.05,167.11
2022-03-06 01:00:00,166.92,167.21,165.08,165.25
2022-03-06 02:00:00,165.68,166.06,165.08,165.43
2022-03-06 03:00:00,165.66,166.1,164.92,165.0
2022-03-06 04:00:00,164.9,165.73,163.48,165.73
2022-03-06 05:00:00,165.48,165.48,164.35,164.53
2022-03-06 06:00:00,165.16,165.49,164.21,164.21
2022-03-06 07:00:00,164.64,164.64,163.32,164.31
2022-03-06 08:00:00,164.08,164.38,163.37,163.6
2022-03-06 09:00:00,163.45,163.48,161.18,161.18
2022-03-06 10:00:00,161.24,161.24,159.9,160.77
2022-03-06 11:00:00,160.58,161.29,159.77,161.01
2022-03-06 12:00:00,161.13,164.26,160.48,163.3
2022-03-06 13:00:00,162.7,165.61,161.19,161.89
2022-03-06 14:00:00,161.89,162.27,160.97,162.02
2022-03-06 15:00:00,162.04,163.71,160.97,162.91
2022-03-06 16:00:00,163.09,165.15,161.87,165.06
2022-03-06 17:00:00,165.06,169.36,162.78,166.58
2022-03-06 18:00:00,166.27,174.99,162.09,164.22
2022-03-06 19:00:00,164.0,164.32,161.77,162.49
2022-03-06 20:00:00,162.41,163.13,161.89,162.14
2022-03-06 21:00:00,162.52,163.41,160.72,161.34
2022-03-06 22:00:00,161.34,162.18,160.98,162.18
2022-03-06 23:00:00,161.07,162.34,157.59,157.59
2022-03-07 00:00:00,157.82,160.32,155.55,156.53
2022-03-07 01:00:00,156.53,157.4,156.38,156.56
2022-03-07 02:00:00,156.5,156.81,152.99,153.88
2022-03-07 03:00:00,153.18,154.4,152.56,153.47
2022-03-07 04:00:00,153.96,154.34,153.29,154.15
2022-03-07 05:00:00,154.02,155.66,153.31,155.62
2022-03-07 06:00:00,155.31,156.83,155.07,156.46
2022-03-07 07:00:00,156.78,156.78,154.52,154.52
2022-03-07 08:00:00,154.98,155.94,154.52,155.93
2022-03-07 09:00:00,155.97,156.83,155.64,156.0
2022-03-07 10:00:00,155.8,156.73,155.8,155.97
2022-03-07 11:00:00,155.95,157.12,155.95,157.12
2022-03-07 12:00:00,157.42,158.45,157.24,157.82
2022-03-07 13:00:00,158.01,160.73,158.0,159.99
2022-03-07 14:00:00,160.38,161.7,159.52,159.74
2022-03-07 15:00:00,159.45,159.66,157.91,158.71
2022-03-07 16:00:00,159.1,160.17,157.35,157.35
2022-03-07 17:00:00,157.35,157.35,156.16,156.16
2022-03-07 18:00:00,156.0,156.26,152.63,153.18
2022-03-07 19:00:00,153.18,153.56,150.63,150.63
2022-03-07 20:00:00,150.63,152.09,150.21,150.98
