datetime,MATICUSD_open,MATICUSD_high,MATICUSD_low,MATICUSD_close
2022-02-08 16:00:00,1.9003,1.9154,1.8707,1.8797
2022-02-08 17:00:00,1.8804,1.9023,1.8709,1.8926
2022-02-08 18:00:00,1.8925,1.907,1.875,1.8824
2022-02-08 19:00:00,1.8823,1.8984,1.8604,1.8785
2022-02-08 20:00:00,1.8782,1.9449,1.8732,1.94
2022-02-08 21:00:00,1.9393,1.9432,1.9109,1.9207
2022-02-08 22:00:00,1.9208,1.9397,1.9159,1.9376
2022-02-08 23:00:00,1.9376,1.9586,1.9272,1.9438
2022-02-09 00:00:00,1.9443,1.9615,1.932,1.9591
2022-02-09 01:00:00,1.9589,1.96,1.9303,1.9317
2022-02-09 02:00:00,1.932,1.9381,1.9032,1.9224
2022-02-09 03:00:00,1.9218,1.9311,1.9044,1.9096
2022-02-09 04:00:00,1.9093,1.9234,1.9086,1.9182
2022-02-09 05:00:00,1.9178,1.9346,1.8906,1.9231
2022-02-09 06:00:00,1.9229,1.9336,1.92,1.9283
2022-02-09 07:00:00,1.9286,1.9342,1.9126,1.9274
2022-02-09 08:00:00,1.928,1.9413,1.9083,1.9203
2022-02-09 09:00:00,1.9206,1.941,1.9206,1.9329
2022-02-09 10:00:00,1.9336,1.9598,1.9315,1.9597
2022-02-09 11:00:00,1.9594,1.9726,1.948,1.958
2022-02-09 12:00:00,1.958,1.9923,1.948,1.9793
2022-02-09 13:00:00,1.9797,1.9982,1.964,1.9695
2022-02-09 14:00:00,1.9703,2.0407,1.9564,2.0342
2022-02-09 15:00:00,2.0347,2.0413,1.9921,2.01
2022-02-09 16:00:00,2.0107,2.0248,1.9977,2.0196
2022-02-09 17:00:00,2.0196,2.0289,1.9832,1.9996
2022-02-09 18:00:00,1.9996,2.0068,1.9899,2.0051
2022-02-09 19:00:00,2.0064,2.0341,2.001,2.0216
2022-02-09 20:00:00,2.0225,2.0334,2.0079,2.0231
2022-02-09 21:00:00,2.0234,2.028,2.0143,2.0206
2022-02-09 22:00:00,2.0207,2.0457,2.0207,2.0361
2022-02-09 23:00:00,2.0362,2.0617,2.0312,2.0387
2022-02-10 00:00:00,2.0382,2.0406,2.0038,2.0042
2022-02-10 01:00:00,2.0043,2.015,1.9884,2.005
2022-02-10 02:00:00,2.0051,2.0104,1.967,1.9687
2022-02-10 03:00:00,1.969,1.9777,1.9601,1.9739
2022-02-10 04:00:00,1.9732,1.9779,1.9612,1.9691
2022-02-10 05:00:00,1.9688,1.9734,1.9578,1.9702
2022-02-10 06:00:00,1.9706,1.9855,1.9677,1.9729
2022-02-10 07:00:00,1.9709,1.9847,1.97,1.9844
2022-02-10 08:00:00,1.9846,1.9992,1.9793,1.9985
2022-02-10 09:00:00,1.9992,2.0102,1.9898,2.0088
2022-02-10 10:00:00,2.0082,2.02,1.9986,2.0038
2022-02-10 11:00:00,2.0039,2.0315,1.9964,2.0108
2022-02-10 12:00:00,2.0106,2.0181,1.9905,1.9946
2022-02-10 13:00:00,1.9966,2.0131,1.905,1.9055
2022-02-10 14:00:00,1.9054,1.9693,1.8696,1.9682
2022-02-10 15:00:00,1.969,2.044,1.9544,2.0086
2022-02-10 16:00:00,2.0083,2.018,1.9823,2.0129
2022-02-10 17:00:00,2.0128,2.0295,1.9844,1.9963
2022-02-10 18:00:00,1.9962,2.0006,1.94,1.9544
2022-02-10 19:00:00,1.9537,1.9554,1.9028,1.9097
2022-02-10 20:00:00,1.9099,1.9379,1.8976,1.9182
2022-02-10 21:00:00,1.9196,1.9346,1.904,1.9228
2022-02-10 22:00:00,1.9236,1.9367,1.91,1.9265
2022-02-10 23:00:00,1.9265,1.9311,1.8823,1.8975
2022-02-11 00:00:00,1.8962,1.8972,1.8165,1.8377
2022-02-11 01:00:00,1.8375,1.867,1.8177,1.8282
2022-02-11 02:00:00,1.8286,1.8306,1.8078,1.82
2022-02-11 03:00:00,1.8209,1.8461,1.8174,1.8432
2022-02-11 04:00:00,1.8426,1.8502,1.83,1.8423
2022-02-11 05:00:00,1.8432,1.8452,1.8275,1.8324
2022-02-11 06:00:00,1.832,1.8598,1.8306,1.8551
2022-02-11 07:00:00,1.8553,1.8705,1.8515,1.8674
2022-02-11 08:00:00,1.8674,1.879,1.8405,1.8428
2022-02-11 09:00:00,1.8429,1.875,1.8374,1.8721
2022-02-11 10:00:00,1.871,1.8721,1.8539,1.8616
2022-02-11 11:00:00,1.8618,1.8652,1.8446,1.86
2022-02-11 12:00:00,1.8603,1.8752,1.8489,1.8699
2022-02-11 13:00:00,1.8706,1.9005,1.863,1.8958
2022-02-11 14:00:00,1.8964,1.9026,1.8634,1.8729
2022-02-11 15:00:00,1.8734,1.896,1.8725,1.8863
2022-02-11 16:00:00,1.8857,1.8925,1.8548,1.8679
2022-02-11 17:00:00,1.8667,1.8764,1.8457,1.8468
2022-02-11 18:00:00,1.8468,1.859,1.7994,1.8003
2022-02-11 19:00:00,1.8003,1.8128,1.772,1.7772
2022-02-11 20:00:00,1.7765,1.7831,1.71,1.7197
2022-02-11 21:00:00,1.7197,1.7339,1.7059,1.7194
2022-02-11 22:00:00,1.7197,1.7279,1.6757,1.6887
2022-02-11 23:00:00,1.6885,1.7243,1.6758,1.7162
2022-02-12 00:00:00,1.7159,1.7185,1.6911,1.716
2022-02-12 01:00:00,1.7154,1.7345,1.705,1.7311
2022-02-12 02:00:00,1.7311,1.7381,1.7223,1.733
2022-02-12 03:00:00,1.7322,1.7331,1.6983,1.7067
2022-02-12 04:00:00,1.7067,1.7256,1.7041,1.7111
2022-02-12 05:00:00,1.7125,1.7196,1.6955,1.6999
2022-02-12 06:00:00,1.7001,1.7016,1.643,1.6716
2022-02-12 07:00:00,1.6719,1.6873,1.6491,1.6752
2022-02-12 08:00:00,1.6749,1.7119,1.6749,1.7018
2022-02-12 09:00:00,1.7016,1.7117,1.6923,1.7089
2022-02-12 10:00:00,1.7099,1.7114,1.6767,1.6861
2022-02-12 11:00:00,1.6867,1.7032,1.6607,1.7014
2022-02-12 12:00:00,1.7017,1.7067,1.6813,1.6894
2022-02-12 13:00:00,1.6906,1.6926,1.6672,1.6673
2022-02-12 14:00:00,1.6684,1.6798,1.6482,1.6737
2022-02-12 15:00:00,1.6741,1.6816,1.6552,1.6786
2022-02-12 16:00:00,1.6786,1.7249,1.6646,1.7195
2022-02-12 17:00:00,1.7195,1.749,1.7166,1.749
2022-02-12 18:00:00,1.7487,1.7664,1.7297,1.7362
2022-02-12 19:00:00,1.7363,1.741,1.706,1.7113
2022-02-12 20:00:00,1.7113,1.7419,1.7045,1.7305
2022-02-12 21:00:00,1.7302,1.7313,1.6622,1.6793
2022-02-12 22:00:00,1.6778,1.7137,1.6761,1.7087
2022-02-12 23:00:00,1.7086,1.7128,1.6844,1.7016
2022-02-13 00:00:00,1.7027,1.7229,1.6801,1.7168
2022-02-13 01:00:00,1.7172,1.7229,1.695,1.6986
2022-02-13 02:00:00,1.6989,1.7149,1.6935,1.7138
2022-02-13 03:00:00,1.7143,1.715,1.7012,1.7054
2022-02-13 04:00:00,1.7046,1.7122,1.6815,1.6884
2022-02-13 05:00:00,1.6882,1.6982,1.6834,1.695
2022-02-13 06:00:00,1.6948,1.7126,1.6919,1.7103
2022-02-13 07:00:00,1.7099,1.7124,1.6996,1.7059
2022-02-13 08:00:00,1.7052,1.7149,1.6993,1.712
2022-02-13 09:00:00,1.7117,1.7117,1.694,1.6949
2022-02-13 10:00:00,1.6953,1.715,1.6901,1.7112
2022-02-13 11:00:00,1.7118,1.7216,1.7076,1.7132
2022-02-13 12:00:00,1.7136,1.7231,1.7083,1.7143
2022-02-13 13:00:00,1.7146,1.72,1.707,1.7124
2022-02-13 14:00:00,1.7125,1.7245,1.6903,1.7093
2022-02-13 15:00:00,1.7086,1.7215,1.7064,1.7089
2022-02-13 16:00:00,1.7086,1.7106,1.6784,1.6873
2022-02-13 17:00:00,1.6866,1.6872,1.6636,1.6794
2022-02-13 18:00:00,1.6794,1.6875,1.6435,1.6493
2022-02-13 19:00:00,1.6486,1.6675,1.6445,1.6566
2022-02-13 20:00:00,1.6586,1.6828,1.6506,1.6828
2022-02-13 21:00:00,1.6827,1.6885,1.6711,1.6736
2022-02-13 22:00:00,1.673,1.6867,1.673,1.6828
2022-02-13 23:00:00,1.6828,1.6832,1.6586,1.6599
2022-02-14 00:00:00,1.6598,1.6734,1.6477,1.6542
2022-02-14 01:00:00,1.6548,1.658,1.6058,1.6118
2022-02-14 02:00:00,1.6118,1.6234,1.6045,1.609
2022-02-14 03:00:00,1.6094,1.6328,1.6018,1.6266
2022-02-14 04:00:00,1.6254,1.634,1.6191,1.6337
2022-02-14 05:00:00,1.6335,1.636,1.6162,1.6183
2022-02-14 06:00:00,1.6183,1.6355,1.6123,1.6329
2022-02-14 07:00:00,1.6329,1.6358,1.623,1.6316
2022-02-14 08:00:00,1.6313,1.6385,1.6049,1.6069
2022-02-14 09:00:00,1.6067,1.618,1.5974,1.6068
2022-02-14 10:00:00,1.6069,1.6154,1.5983,1.6128
2022-02-14 11:00:00,1.6131,1.619,1.6059,1.6127
2022-02-14 12:00:00,1.613,1.6394,1.5981,1.6386
2022-02-14 13:00:00,1.6386,1.6695,1.6386,1.6427
2022-02-14 14:00:00,1.6428,1.6746,1.6418,1.6574
2022-02-14 15:00:00,1.6574,1.6616,1.6347,1.6354
2022-02-14 16:00:00,1.6354,1.6717,1.6313,1.6643
2022-02-14 17:00:00,1.6644,1.6793,1.6587,1.6683
2022-02-14 18:00:00,1.6679,1.6741,1.6432,1.6451
2022-02-14 19:00:00,1.6441,1.6486,1.5967,1.6176
2022-02-14 20:00:00,1.617,1.6458,1.6066,1.6393
2022-02-14 21:00:00,1.6395,1.6481,1.6264,1.6446
2022-02-14 22:00:00,1.6447,1.6643,1.6447,1.6624
2022-02-14 23:00:00,1.6626,1.6682,1.6564,1.6568
2022-02-15 00:00:00,1.6576,1.6685,1.6526,1.6606
2022-02-15 01:00:00,1.6612,1.7219,1.6569,1.7208
2022-02-15 02:00:00,1.7209,1.7326,1.7135,1.7304
2022-02-15 03:00:00,1.7316,1.7316,1.7145,1.7171
2022-02-15 04:00:00,1.7172,1.7259,1.706,1.7133
2022-02-15 05:00:00,1.7132,1.726,1.7067,1.7223
2022-02-15 06:00:00,1.7222,1.7287,1.7207,1.7253
2022-02-15 07:00:00,1.7253,1.7415,1.721,1.7404
2022-02-15 08:00:00,1.7408,1.7698,1.7386,1.7602
2022-02-15 09:00:00,1.7606,1.7766,1.7501,1.7766
2022-02-15 10:00:00,1.7767,1.7934,1.767,1.7861
2022-02-15 11:00:00,1.7865,1.7965,1.7687,1.7822
2022-02-15 12:00:00,1.7812,1.7963,1.7765,1.7915
2022-02-15 13:00:00,1.7917,1.814,1.7844,1.7951
2022-02-15 14:00:00,1.795,1.836,1.794,1.8227
2022-02-15 15:00:00,1.8228,1.8295,1.8036,1.8094
2022-02-15 16:00:00,1.8103,1.8137,1.79,1.8019
2022-02-15 17:00:00,1.8028,1.8096,1.7761,1.7841
2022-02-15 18:00:00,1.7842,1.8093,1.7813,1.8009
2022-02-15 19:00:00,1.8011,1.8023,1.789,1.795
2022-02-15 20:00:00,1.7942,1.812,1.7923,1.8022
2022-02-15 21:00:00,1.8022,1.8022,1.7834,1.7919
2022-02-15 22:00:00,1.7932,1.8332,1.7912,1.8237
2022-02-15 23:00:00,1.8231,1.88,1.8195,1.8741
2022-02-16 00:00:00,1.8733,1.8767,1.8355,1.8473
2022-02-16 01:00:00,1.8481,1.8582,1.8339,1.8351
2022-02-16 02:00:00,1.8347,1.8395,1.8066,1.8235
2022-02-16 03:00:00,1.8242,1.8327,1.8163,1.8192
2022-02-16 04:00:00,1.8193,1.8214,1.7809,1.8091
2022-02-16 05:00:00,1.8094,1.8174,1.8039,1.8127
2022-02-16 06:00:00,1.8126,1.8276,1.8076,1.8154
2022-02-16 07:00:00,1.8157,1.8411,1.8037,1.8375
2022-02-16 08:00:00,1.8375,1.8476,1.8179,1.8183
2022-02-16 09:00:00,1.8183,1.8282,1.8091,1.8095
2022-02-16 10:00:00,1.8093,1.8158,1.7946,1.8144
2022-02-16 11:00:00,1.8144,1.8274,1.8144,1.822
2022-02-16 12:00:00,1.8206,1.8262,1.8016,1.8055
2022-02-16 13:00:00,1.8064,1.8088,1.7581,1.7699
2022-02-16 14:00:00,1.77,1.7861,1.7494,1.7593
2022-02-16 15:00:00,1.7593,1.7799,1.7554,1.7754
2022-02-16 16:00:00,1.7754,1.7834,1.755,1.7816
2022-02-16 17:00:00,1.7816,1.7851,1.7654,1.7708
2022-02-16 18:00:00,1.7705,1.7935,1.7661,1.7877
2022-02-16 19:00:00,1.7879,1.8735,1.778,1.8731
2022-02-16 20:00:00,1.8731,1.8802,1.8534,1.856
2022-02-16 21:00:00,1.8559,1.8701,1.8416,1.8541
2022-02-16 22:00:00,1.8543,1.8654,1.8434,1.8478
2022-02-16 23:00:00,1.8487,1.858,1.8342,1.8375
2022-02-17 00:00:00,1.8369,1.8567,1.8346,1.8534
2022-02-17 01:00:00,1.853,1.8662,1.8442,1.8495
2022-02-17 02:00:00,1.8502,1.8505,1.8322,1.8419
2022-02-17 03:00:00,1.8422,1.8429,1.8078,1.8078
2022-02-17 04:00:00,1.8076,1.818,1.7812,1.8121
2022-02-17 05:00:00,1.812,1.8122,1.7933,1.8051
2022-02-17 06:00:00,1.805,1.8335,1.7978,1.825
2022-02-17 07:00:00,1.8245,1.8289,1.8141,1.8287
2022-02-17 08:00:00,1.8284,1.835,1.785,1.7988
2022-02-17 09:00:00,1.7984,1.81,1.7757,1.7988
2022-02-17 10:00:00,1.7977,1.8075,1.7829,1.789
2022-02-17 11:00:00,1.7884,1.7972,1.7835,1.7904
2022-02-17 12:00:00,1.7903,1.8011,1.7835,1.7889
2022-02-17 13:00:00,1.788,1.7905,1.7472,1.7496
2022-02-17 14:00:00,1.7502,1.7653,1.7243,1.7332
2022-02-17 15:00:00,1.7332,1.7514,1.7284,1.7457
2022-02-17 16:00:00,1.7458,1.7568,1.7343,1.7482
2022-02-17 17:00:00,1.7483,1.7496,1.7165,1.7253
2022-02-17 18:00:00,1.7251,1.7349,1.6755,1.7105
2022-02-17 19:00:00,1.7098,1.718,1.6854,1.6994
2022-02-17 20:00:00,1.7004,1.7004,1.671,1.6801
2022-02-17 21:00:00,1.6812,1.6906,1.6466,1.6845
2022-02-17 22:00:00,1.6842,1.6914,1.6691,1.6838
2022-02-17 23:00:00,1.6841,1.6841,1.6523,1.6623
2022-02-18 00:00:00,1.6626,1.6775,1.6466,1.675
2022-02-18 01:00:00,1.6746,1.701,1.6645,1.6907
2022-02-18 02:00:00,1.6911,1.6981,1.6792,1.6861
2022-02-18 03:00:00,1.6859,1.6902,1.6781,1.6872
2022-02-18 04:00:00,1.6879,1.6925,1.6752,1.678
2022-02-18 05:00:00,1.6786,1.6875,1.6727,1.6832
2022-02-18 06:00:00,1.6831,1.7009,1.6824,1.6995
2022-02-18 07:00:00,1.6998,1.7077,1.6938,1.6979
2022-02-18 08:00:00,1.6976,1.7142,1.6974,1.7112
2022-02-18 09:00:00,1.7109,1.7128,1.7024,1.7064
2022-02-18 10:00:00,1.7058,1.7063,1.6883,1.6983
2022-02-18 11:00:00,1.6981,1.6994,1.6554,1.6594
2022-02-18 12:00:00,1.6594,1.6745,1.651,1.6695
2022-02-18 13:00:00,1.6699,1.6725,1.6509,1.6687
2022-02-18 14:00:00,1.6689,1.6784,1.6076,1.6535
2022-02-18 15:00:00,1.6533,1.6654,1.6071,1.6162
2022-02-18 16:00:00,1.6161,1.633,1.5901,1.6017
2022-02-18 17:00:00,1.6017,1.6233,1.6017,1.607
2022-02-18 18:00:00,1.6073,1.6201,1.5808,1.6159
2022-02-18 19:00:00,1.6157,1.6277,1.6113,1.6192
2022-02-18 20:00:00,1.6211,1.6245,1.601,1.6055
2022-02-18 21:00:00,1.6058,1.6206,1.5996,1.6004
2022-02-18 22:00:00,1.5999,1.6064,1.582,1.5922
2022-02-18 23:00:00,1.592,1.6043,1.5904,1.5933
2022-02-19 00:00:00,1.5928,1.6142,1.5913,1.6128
2022-02-19 01:00:00,1.6126,1.6298,1.6116,1.6256
2022-02-19 02:00:00,1.6251,1.6357,1.6193,1.631
2022-02-19 03:00:00,1.6314,1.6378,1.6203,1.6207
2022-02-19 04:00:00,1.6211,1.6254,1.6142,1.6222
2022-02-19 05:00:00,1.6224,1.6279,1.6192,1.6238
2022-02-19 06:00:00,1.6244,1.638,1.6197,1.6355
2022-02-19 07:00:00,1.6357,1.6414,1.6275,1.639
2022-02-19 08:00:00,1.6393,1.6438,1.6142,1.615
2022-02-19 09:00:00,1.6151,1.6195,1.6034,1.6082
2022-02-19 10:00:00,1.6087,1.6143,1.5915,1.603
2022-02-19 11:00:00,1.6027,1.6084,1.5664,1.5797
2022-02-19 12:00:00,1.5798,1.5841,1.5612,1.573
2022-02-19 13:00:00,1.5723,1.6042,1.5591,1.5993
2022-02-19 14:00:00,1.5993,1.6001,1.5813,1.5903
2022-02-19 15:00:00,1.5907,1.6099,1.587,1.6075
2022-02-19 16:00:00,1.6074,1.6334,1.6026,1.6097
2022-02-19 17:00:00,1.6091,1.6296,1.6053,1.6274
2022-02-19 18:00:00,1.6274,1.633,1.6186,1.6242
2022-02-19 19:00:00,1.6242,1.6259,1.6062,1.6112
2022-02-19 20:00:00,1.6101,1.6225,1.6091,1.6201
2022-02-19 21:00:00,1.6209,1.6212,1.6031,1.6085
2022-02-19 22:00:00,1.6087,1.6191,1.6032,1.6163
2022-02-19 23:00:00,1.6164,1.6341,1.6147,1.6335
2022-02-20 00:00:00,1.6328,1.6353,1.6057,1.611
2022-02-20 01:00:00,1.6104,1.6142,1.5958,1.6121
2022-02-20 02:00:00,1.6121,1.6151,1.5951,1.6001
2022-02-20 03:00:00,1.6005,1.6049,1.5977,1.6019
2022-02-20 04:00:00,1.6016,1.6054,1.5736,1.5784
2022-02-20 05:00:00,1.5789,1.5882,1.5529,1.5543
2022-02-20 06:00:00,1.5542,1.5591,1.5335,1.5387
2022-02-20 07:00:00,1.538,1.5511,1.5254,1.5492
2022-02-20 08:00:00,1.5497,1.551,1.5033,1.5065
2022-02-20 09:00:00,1.5064,1.5279,1.5033,1.5201
2022-02-20 10:00:00,1.5211,1.5377,1.5169,1.5224
2022-02-20 11:00:00,1.5216,1.5403,1.5172,1.5382
2022-02-20 12:00:00,1.5391,1.5538,1.5254,1.5273
2022-02-20 13:00:00,1.5277,1.539,1.5228,1.5255
2022-02-20 14:00:00,1.5254,1.5298,1.4928,1.5159
2022-02-20 15:00:00,1.5156,1.5369,1.5148,1.5304
2022-02-20 16:00:00,1.5303,1.5412,1.5199,1.5251
2022-02-20 17:00:00,1.525,1.5394,1.5231,1.5337
2022-02-20 18:00:00,1.5335,1.5495,1.5282,1.5476
2022-02-20 19:00:00,1.5476,1.548,1.5298,1.5346
2022-02-20 20:00:00,1.5347,1.5369,1.523,1.526
2022-02-20 21:00:00,1.5259,1.5266,1.4987,1.5136
2022-02-20 22:00:00,1.5135,1.5429,1.5109,1.5419
2022-02-20 23:00:00,1.542,1.5541,1.5086,1.5127
2022-02-21 00:00:00,1.5118,1.54,1.5,1.5386
2022-02-21 01:00:00,1.5386,1.5955,1.5328,1.5837
2022-02-21 02:00:00,1.5842,1.5909,1.5721,1.5902
2022-02-21 03:00:00,1.5905,1.592,1.5635,1.5671
2022-02-21 04:00:00,1.5664,1.597,1.5663,1.592
2022-02-21 05:00:00,1.592,1.5978,1.5838,1.5884
2022-02-21 06:00:00,1.5887,1.5971,1.5827,1.5951
2022-02-21 07:00:00,1.5951,1.6089,1.5862,1.6055
2022-02-21 08:00:00,1.6054,1.6162,1.5874,1.59
2022-02-21 09:00:00,1.5894,1.5937,1.5751,1.5798
2022-02-21 10:00:00,1.5802,1.5873,1.5471,1.5512
2022-02-21 11:00:00,1.552,1.5605,1.5023,1.5119
2022-02-21 12:00:00,1.5116,1.5237,1.4739,1.483
2022-02-21 13:00:00,1.4827,1.4867,1.456,1.4757
2022-02-21 14:00:00,1.4764,1.5499,1.4678,1.5417
2022-02-21 15:00:00,1.5414,1.5768,1.533,1.5354
2022-02-21 16:00:00,1.5348,1.5567,1.5301,1.5345
2022-02-21 17:00:00,1.5346,1.549,1.5086,1.5108
2022-02-21 18:00:00,1.5107,1.5343,1.4734,1.4966
2022-02-21 19:00:00,1.4955,1.5093,1.47,1.4907
2022-02-21 20:00:00,1.4907,1.4989,1.4789,1.4886
2022-02-21 21:00:00,1.4892,1.5027,1.43,1.4344
2022-02-21 22:00:00,1.4347,1.4563,1.4205,1.4368
2022-02-21 23:00:00,1.4364,1.443,1.4002,1.4053
2022-02-22 00:00:00,1.4053,1.4332,1.3991,1.4225
2022-02-22 01:00:00,1.4224,1.4266,1.3878,1.4176
2022-02-22 02:00:00,1.4162,1.4184,1.3884,1.394
2022-02-22 03:00:00,1.394,1.3952,1.3482,1.3634
2022-02-22 04:00:00,1.3635,1.3763,1.3573,1.3584
2022-02-22 05:00:00,1.3582,1.4012,1.3518,1.3768
2022-02-22 06:00:00,1.3772,1.3963,1.3732,1.3921
2022-02-22 07:00:00,1.3917,1.3962,1.3704,1.3784
2022-02-22 08:00:00,1.3785,1.4123,1.3757,1.4076
2022-02-22 09:00:00,1.408,1.4142,1.3987,1.4091
2022-02-22 10:00:00,1.4093,1.4497,1.4028,1.4441
2022-02-22 11:00:00,1.4444,1.449,1.4261,1.438
2022-02-22 12:00:00,1.4374,1.4468,1.4158,1.4409
2022-02-22 13:00:00,1.4414,1.4585,1.4284,1.4522
2022-02-22 14:00:00,1.4519,1.4754,1.4192,1.4623
2022-02-22 15:00:00,1.4625,1.4724,1.4402,1.4443
2022-02-22 16:00:00,1.444,1.4527,1.4198,1.4305
2022-02-22 17:00:00,1.4304,1.4374,1.4148,1.4188
2022-02-22 18:00:00,1.4189,1.4297,1.4088,1.4169
2022-02-22 19:00:00,1.4173,1.4546,1.4108,1.447
2022-02-22 20:00:00,1.447,1.4591,1.4293,1.4365
2022-02-22 21:00:00,1.4388,1.4473,1.4315,1.4419
2022-02-22 22:00:00,1.4414,1.4475,1.4321,1.4361
2022-02-22 23:00:00,1.4359,1.4768,1.4337,1.4629
2022-02-23 00:00:00,1.4628,1.4765,1.4526,1.4596
2022-02-23 01:00:00,1.4595,1.4614,1.4437,1.4521
2022-02-23 02:00:00,1.4522,1.472,1.4409,1.4485
2022-02-23 03:00:00,1.449,1.4582,1.4413,1.4564
2022-02-23 04:00:00,1.4564,1.4789,1.4522,1.4774
2022-02-23 05:00:00,1.4773,1.5024,1.4751,1.4997
2022-02-23 06:00:00,1.4997,1.5423,1.4993,1.5095
2022-02-23 07:00:00,1.5082,1.5288,1.5068,1.5248
2022-02-23 08:00:00,1.5245,1.5464,1.5185,1.5377
2022-02-23 09:00:00,1.5379,1.5495,1.5331,1.5444
2022-02-23 10:00:00,1.5463,1.5563,1.5318,1.551
2022-02-23 11:00:00,1.5506,1.585,1.539,1.568
2022-02-23 12:00:00,1.5679,1.5923,1.5647,1.5861
2022-02-23 13:00:00,1.585,1.5974,1.5688,1.5783
2022-02-23 14:00:00,1.5775,1.5823,1.5504,1.5538
2022-02-23 15:00:00,1.5541,1.5555,1.5319,1.544
2022-02-23 16:00:00,1.5433,1.573,1.5219,1.5648
2022-02-23 17:00:00,1.5648,1.576,1.5258,1.5301
2022-02-23 18:00:00,1.5301,1.5449,1.5084,1.525
2022-02-23 19:00:00,1.5234,1.5348,1.4971,1.5139
2022-02-23 20:00:00,1.5137,1.5138,1.4853,1.5058
2022-02-23 21:00:00,1.5065,1.5226,1.4874,1.4912
2022-02-23 22:00:00,1.4895,1.4954,1.4683,1.4823
2022-02-23 23:00:00,1.4822,1.4835,1.4327,1.4369
2022-02-24 00:00:00,1.4373,1.4569,1.4234,1.4245
2022-02-24 01:00:00,1.4249,1.4425,1.417,1.4361
2022-02-24 02:00:00,1.4364,1.4394,1.3802,1.3855
2022-02-24 03:00:00,1.3857,1.3873,1.2949,1.3129
2022-02-24 04:00:00,1.3128,1.329,1.2854,1.326
2022-02-24 05:00:00,1.326,1.33,1.251,1.2735
2022-02-24 06:00:00,1.2742,1.2993,1.2687,1.2922
2022-02-24 07:00:00,1.2919,1.3191,1.246,1.3001
2022-02-24 08:00:00,1.2986,1.3347,1.282,1.2959
2022-02-24 09:00:00,1.2958,1.3193,1.287,1.2926
2022-02-24 10:00:00,1.2921,1.297,1.2661,1.2845
2022-02-24 11:00:00,1.2838,1.2974,1.2607,1.2907
2022-02-24 12:00:00,1.2905,1.2908,1.2699,1.2842
2022-02-24 13:00:00,1.2847,1.3153,1.2744,1.3024
2022-02-24 14:00:00,1.303,1.3278,1.2838,1.324
2022-02-24 15:00:00,1.3243,1.3704,1.31,1.3622
2022-02-24 16:00:00,1.3629,1.3933,1.3475,1.3662
2022-02-24 17:00:00,1.3664,1.3672,1.3323,1.3466
2022-02-24 18:00:00,1.3474,1.4171,1.3457,1.3928
2022-02-24 19:00:00,1.3932,1.4531,1.3844,1.4504
2022-02-24 20:00:00,1.45,1.515,1.4446,1.4532
2022-02-24 21:00:00,1.4534,1.4595,1.4254,1.4442
2022-02-24 22:00:00,1.4434,1.4551,1.3974,1.4062
2022-02-24 23:00:00,1.4056,1.4451,1.4049,1.4414
2022-02-25 00:00:00,1.4414,1.4635,1.4221,1.4253
2022-02-25 01:00:00,1.4258,1.462,1.4208,1.451
2022-02-25 02:00:00,1.4493,1.465,1.444,1.4546
2022-02-25 03:00:00,1.4544,1.4568,1.4268,1.4502
2022-02-25 04:00:00,1.4503,1.4543,1.4337,1.4363
2022-02-25 05:00:00,1.4353,1.4449,1.4133,1.4263
2022-02-25 06:00:00,1.427,1.4484,1.4207,1.4457
2022-02-25 07:00:00,1.4435,1.4566,1.4391,1.4451
2022-02-25 08:00:00,1.4466,1.4528,1.4235,1.432
2022-02-25 09:00:00,1.4322,1.4389,1.403,1.4358
2022-02-25 10:00:00,1.4353,1.4425,1.4268,1.4372
2022-02-25 11:00:00,1.4366,1.4514,1.4258,1.4495
2022-02-25 12:00:00,1.4493,1.4948,1.4493,1.4925
2022-02-25 13:00:00,1.4934,1.5238,1.4887,1.5044
2022-02-25 14:00:00,1.5038,1.5141,1.4758,1.4777
2022-02-25 15:00:00,1.4778,1.5208,1.4623,1.518
2022-02-25 16:00:00,1.518,1.552,1.5136,1.5294
2022-02-25 17:00:00,1.53,1.5459,1.5061,1.5159
2022-02-25 18:00:00,1.5156,1.5191,1.4934,1.5033
2022-02-25 19:00:00,1.5048,1.5253,1.4961,1.499
2022-02-25 20:00:00,1.4989,1.5339,1.4877,1.5293
2022-02-25 21:00:00,1.5296,1.5382,1.5215,1.5238
2022-02-25 22:00:00,1.5239,1.5601,1.5144,1.5586
2022-02-25 23:00:00,1.5578,1.5762,1.5475,1.5525
2022-02-26 00:00:00,1.5525,1.5953,1.5414,1.5756
2022-02-26 01:00:00,1.576,1.5823,1.559,1.5707
2022-02-26 02:00:00,1.5708,1.5737,1.5582,1.5648
2022-02-26 03:00:00,1.5646,1.5683,1.5442,1.5553
2022-02-26 04:00:00,1.5545,1.5702,1.5507,1.5615
2022-02-26 05:00:00,1.5607,1.5643,1.5257,1.5295
2022-02-26 06:00:00,1.5288,1.5448,1.5278,1.5386
2022-02-26 07:00:00,1.5391,1.5453,1.5208,1.5453
2022-02-26 08:00:00,1.545,1.565,1.5168,1.5271
2022-02-26 09:00:00,1.5272,1.5395,1.5143,1.5277
2022-02-26 10:00:00,1.5269,1.5435,1.5239,1.5399
2022-02-26 11:00:00,1.5386,1.5493,1.5214,1.5311
