datetime,NEARBUSD_open,NEARBUSD_high,NEARBUSD_low,NEARBUSD_close
2022-02-23 16:00:00,8.841,8.917,8.717,8.724
2022-02-23 17:00:00,8.73,8.772,8.62,8.734
2022-02-23 18:00:00,8.737,8.757,8.53,8.549
2022-02-23 19:00:00,8.563,8.658,8.445,8.445
2022-02-23 20:00:00,8.443,8.622,8.396,8.58
2022-02-23 21:00:00,8.592,8.638,8.285,8.316
2022-02-23 22:00:00,8.305,8.334,7.774,7.786
2022-02-23 23:00:00,7.796,7.854,7.631,7.781
2022-02-24 00:00:00,7.78,7.793,7.451,7.551
2022-02-24 01:00:00,7.57,7.668,7.488,7.599
2022-02-24 02:00:00,7.585,7.845,7.39,7.77
2022-02-24 03:00:00,7.76,7.965,7.67,7.742
2022-02-24 04:00:00,7.746,7.833,7.576,7.608
2022-02-24 05:00:00,7.596,7.648,7.492,7.61
2022-02-24 06:00:00,7.605,7.667,7.463,7.638
2022-02-24 07:00:00,7.626,7.659,7.536,7.609
2022-02-24 08:00:00,7.615,7.8,7.563,7.72
2022-02-24 09:00:00,7.732,7.835,7.636,7.822
2022-02-24 10:00:00,7.812,8.09,7.765,8.05
2022-02-24 11:00:00,8.055,8.241,7.95,8.04
2022-02-24 12:00:00,8.035,8.049,7.891,7.908
2022-02-24 13:00:00,7.905,8.321,7.904,8.23
2022-02-24 14:00:00,8.246,8.602,8.143,8.558
2022-02-24 15:00:00,8.557,8.827,8.446,8.561
2022-02-24 16:00:00,8.556,8.579,8.429,8.51
2022-02-24 17:00:00,8.53,8.545,8.233,8.281
2022-02-24 18:00:00,8.284,8.505,8.284,8.486
2022-02-24 19:00:00,8.495,8.61,8.358,8.359
2022-02-24 20:00:00,8.37,8.572,8.342,8.508
2022-02-24 21:00:00,8.502,8.579,8.457,8.533
2022-02-24 22:00:00,8.54,8.557,8.425,8.525
2022-02-24 23:00:00,8.525,8.59,8.447,8.447
2022-02-25 00:00:00,8.458,8.482,8.254,8.348
2022-02-25 01:00:00,8.361,8.48,8.322,8.456
2022-02-25 02:00:00,8.45,8.5,8.416,8.431
2022-02-25 03:00:00,8.438,8.471,8.319,8.444
2022-02-25 04:00:00,8.444,8.598,8.233,8.561
2022-02-25 05:00:00,8.58,8.593,8.435,8.511
2022-02-25 06:00:00,8.51,8.739,8.45,8.695
2022-02-25 07:00:00,8.702,8.84,8.679,8.785
2022-02-25 08:00:00,8.805,8.92,8.728,8.768
2022-02-25 09:00:00,8.763,8.824,8.665,8.665
2022-02-25 10:00:00,8.684,8.804,8.566,8.779
2022-02-25 11:00:00,8.774,8.933,8.724,8.824
2022-02-25 12:00:00,8.818,8.818,8.627,8.655
2022-02-25 13:00:00,8.655,8.688,8.532,8.623
2022-02-25 14:00:00,8.6,8.749,8.594,8.614
2022-02-25 15:00:00,8.614,8.779,8.567,8.765
2022-02-25 16:00:00,8.765,8.835,8.731,8.8
2022-02-25 17:00:00,8.803,9.06,8.73,9.041
2022-02-25 18:00:00,9.026,9.06,8.906,8.939
2022-02-25 19:00:00,8.924,9.276,8.888,9.18
2022-02-25 20:00:00,9.185,9.322,9.15,9.269
2022-02-25 21:00:00,9.264,9.401,9.224,9.319
2022-02-25 22:00:00,9.322,9.357,9.211,9.294
2022-02-25 23:00:00,9.292,9.337,9.231,9.3
2022-02-26 00:00:00,9.3,9.308,9.051,9.062
2022-02-26 01:00:00,9.064,9.147,9.058,9.094
2022-02-26 02:00:00,9.1,9.189,8.972,9.189
2022-02-26 03:00:00,9.192,9.269,8.959,9.032
2022-02-26 04:00:00,9.033,9.172,8.963,9.09
2022-02-26 05:00:00,9.076,9.184,9.076,9.165
2022-02-26 06:00:00,9.159,9.301,9.084,9.216
2022-02-26 07:00:00,9.239,9.245,9.068,9.147
2022-02-26 08:00:00,9.146,9.322,9.093,9.274
2022-02-26 09:00:00,9.271,9.38,9.207,9.343
2022-02-26 10:00:00,9.339,9.388,9.205,9.217
2022-02-26 11:00:00,9.21,9.283,9.071,9.128
2022-02-26 12:00:00,9.12,9.284,9.105,9.244
2022-02-26 13:00:00,9.235,9.235,9.043,9.139
2022-02-26 14:00:00,9.138,9.23,9.1,9.182
2022-02-26 15:00:00,9.181,9.287,9.158,9.215
2022-02-26 16:00:00,9.215,9.319,9.205,9.266
2022-02-26 17:00:00,9.268,9.269,9.119,9.122
2022-02-26 18:00:00,9.126,9.159,9.018,9.122
2022-02-26 19:00:00,9.122,9.163,8.783,8.803
2022-02-26 20:00:00,8.812,8.854,8.62,8.638
2022-02-26 21:00:00,8.626,8.764,8.624,8.753
2022-02-26 22:00:00,8.745,8.799,8.713,8.727
2022-02-26 23:00:00,8.714,8.77,8.667,8.698
2022-02-27 00:00:00,8.693,8.796,8.645,8.749
2022-02-27 01:00:00,8.752,8.841,8.752,8.834
2022-02-27 02:00:00,8.834,8.863,8.797,8.797
2022-02-27 03:00:00,8.795,8.834,8.733,8.801
2022-02-27 04:00:00,8.814,8.905,8.766,8.862
2022-02-27 05:00:00,8.87,9.006,8.841,8.982
2022-02-27 06:00:00,8.99,9.045,8.915,9.039
2022-02-27 07:00:00,9.044,9.171,9.038,9.161
2022-02-27 08:00:00,9.163,9.176,8.704,8.877
2022-02-27 09:00:00,8.879,8.942,8.765,8.835
2022-02-27 10:00:00,8.833,9.015,8.794,8.96
2022-02-27 11:00:00,8.966,9.005,8.848,8.904
2022-02-27 12:00:00,8.909,8.913,8.837,8.86
2022-02-27 13:00:00,8.857,8.857,8.73,8.734
2022-02-27 14:00:00,8.739,8.803,8.369,8.401
2022-02-27 15:00:00,8.408,8.574,8.355,8.451
2022-02-27 16:00:00,8.466,8.495,8.284,8.429
2022-02-27 17:00:00,8.425,8.554,8.416,8.529
2022-02-27 18:00:00,8.529,8.532,8.382,8.513
2022-02-27 19:00:00,8.509,8.521,8.369,8.389
2022-02-27 20:00:00,8.392,8.612,8.392,8.53
2022-02-27 21:00:00,8.537,8.581,8.436,8.493
2022-02-27 22:00:00,8.485,8.527,8.431,8.48
2022-02-27 23:00:00,8.486,8.539,8.397,8.418
2022-02-28 00:00:00,8.41,8.48,8.38,8.466
2022-02-28 01:00:00,8.473,8.508,8.316,8.469
2022-02-28 02:00:00,8.47,8.632,8.457,8.6
2022-02-28 03:00:00,8.609,8.687,8.578,8.592
2022-02-28 04:00:00,8.591,8.642,8.524,8.524
2022-02-28 05:00:00,8.523,8.602,8.518,8.582
2022-02-28 06:00:00,8.589,8.602,8.533,8.587
2022-02-28 07:00:00,8.59,8.683,8.551,8.569
2022-02-28 08:00:00,8.568,8.613,8.462,8.491
2022-02-28 09:00:00,8.481,8.95,8.481,8.927
2022-02-28 10:00:00,8.927,9.1,8.85,9.085
2022-02-28 11:00:00,9.09,9.163,8.971,9.042
2022-02-28 12:00:00,9.037,9.177,8.993,9.177
2022-02-28 13:00:00,9.178,9.244,9.162,9.236
2022-02-28 14:00:00,9.236,9.236,9.095,9.107
2022-02-28 15:00:00,9.11,9.363,9.109,9.253
2022-02-28 16:00:00,9.244,9.245,9.133,9.175
2022-02-28 17:00:00,9.175,9.455,9.173,9.26
2022-02-28 18:00:00,9.264,9.783,9.264,9.751
2022-02-28 19:00:00,9.765,9.9,9.678,9.807
2022-02-28 20:00:00,9.795,9.855,9.631,9.678
2022-02-28 21:00:00,9.683,9.716,9.527,9.593
2022-02-28 22:00:00,9.596,9.602,9.481,9.578
2022-02-28 23:00:00,9.586,9.774,9.577,9.738
2022-03-01 00:00:00,9.736,9.745,9.623,9.687
2022-03-01 01:00:00,9.679,9.744,9.541,9.714
2022-03-01 02:00:00,9.717,10.0,9.698,9.975
2022-03-01 03:00:00,9.969,10.51,9.948,10.469
2022-03-01 04:00:00,10.469,10.695,10.373,10.545
2022-03-01 05:00:00,10.533,10.637,10.314,10.633
2022-03-01 06:00:00,10.625,10.805,10.412,10.73
2022-03-01 07:00:00,10.722,10.776,10.5,10.557
2022-03-01 08:00:00,10.566,10.69,10.414,10.56
2022-03-01 09:00:00,10.56,10.926,10.464,10.655
2022-03-01 10:00:00,10.658,11.227,10.568,11.227
2022-03-01 11:00:00,11.212,11.6,11.073,11.42
2022-03-01 12:00:00,11.422,11.559,11.285,11.402
2022-03-01 13:00:00,11.39,11.793,11.361,11.67
2022-03-01 14:00:00,11.664,11.667,11.377,11.476
2022-03-01 15:00:00,11.476,11.507,11.386,11.45
2022-03-01 16:00:00,11.463,11.516,11.244,11.48
2022-03-01 17:00:00,11.48,11.619,11.39,11.496
2022-03-01 18:00:00,11.489,11.942,11.45,11.808
2022-03-01 19:00:00,11.81,11.887,11.28,11.501
2022-03-01 20:00:00,11.5,11.911,11.404,11.565
2022-03-01 21:00:00,11.558,11.722,11.465,11.475
2022-03-01 22:00:00,11.476,11.677,11.4,11.542
2022-03-01 23:00:00,11.556,11.665,11.397,11.414
2022-03-02 00:00:00,11.411,11.497,11.276,11.39
2022-03-02 01:00:00,11.385,11.435,10.983,11.121
2022-03-02 02:00:00,11.124,11.227,11.059,11.218
2022-03-02 03:00:00,11.22,11.338,11.07,11.144
2022-03-02 04:00:00,11.133,11.311,11.107,11.253
2022-03-02 05:00:00,11.253,11.452,11.222,11.377
2022-03-02 06:00:00,11.375,11.416,11.238,11.339
2022-03-02 07:00:00,11.342,11.523,11.166,11.299
2022-03-02 08:00:00,11.298,11.298,10.853,10.951
2022-03-02 09:00:00,10.95,11.351,10.942,11.261
2022-03-02 10:00:00,11.267,11.387,10.94,10.978
2022-03-02 11:00:00,10.98,11.17,10.924,11.135
2022-03-02 12:00:00,11.127,11.237,11.039,11.112
2022-03-02 13:00:00,11.119,11.216,10.983,11.085
2022-03-02 14:00:00,11.093,11.195,10.984,11.108
2022-03-02 15:00:00,11.113,11.184,11.046,11.155
2022-03-02 16:00:00,11.146,11.328,11.09,11.327
2022-03-02 17:00:00,11.322,11.384,11.181,11.201
2022-03-02 18:00:00,11.208,11.208,11.019,11.092
2022-03-02 19:00:00,11.093,11.305,10.99,11.156
2022-03-02 20:00:00,11.153,11.168,10.982,11.009
2022-03-02 21:00:00,11.008,11.046,10.8,10.989
2022-03-02 22:00:00,10.987,10.994,10.716,10.884
2022-03-02 23:00:00,10.86,11.008,10.855,11.005
2022-03-03 00:00:00,11.009,11.402,11.001,11.349
2022-03-03 01:00:00,11.344,11.537,11.188,11.401
2022-03-03 02:00:00,11.403,11.497,11.31,11.396
2022-03-03 03:00:00,11.395,11.632,11.351,11.401
2022-03-03 04:00:00,11.408,11.469,11.268,11.305
2022-03-03 05:00:00,11.291,11.408,11.207,11.331
2022-03-03 06:00:00,11.353,11.424,11.278,11.301
2022-03-03 07:00:00,11.294,11.461,11.254,11.395
2022-03-03 08:00:00,11.396,11.44,11.31,11.416
2022-03-03 09:00:00,11.43,11.506,11.044,11.161
2022-03-03 10:00:00,11.166,11.222,10.883,11.006
2022-03-03 11:00:00,11.004,11.059,10.88,10.925
2022-03-03 12:00:00,10.914,10.988,10.711,10.887
2022-03-03 13:00:00,10.869,10.962,10.845,10.93
2022-03-03 14:00:00,10.934,11.251,10.931,11.114
2022-03-03 15:00:00,11.111,11.298,11.032,11.188
2022-03-03 16:00:00,11.196,11.277,10.884,10.968
2022-03-03 17:00:00,10.956,11.196,10.938,11.118
2022-03-03 18:00:00,11.12,11.188,11.011,11.037
2022-03-03 19:00:00,11.027,11.057,10.576,10.661
2022-03-03 20:00:00,10.652,10.719,10.53,10.647
2022-03-03 21:00:00,10.646,10.701,10.553,10.622
2022-03-03 22:00:00,10.623,10.766,10.564,10.75
2022-03-03 23:00:00,10.748,11.13,10.698,11.13
2022-03-04 00:00:00,11.12,11.217,10.964,11.04
2022-03-04 01:00:00,11.033,11.173,11.022,11.101
2022-03-04 02:00:00,11.102,11.238,11.08,11.125
2022-03-04 03:00:00,11.136,11.395,10.972,11.376
2022-03-04 04:00:00,11.379,11.485,11.251,11.3
2022-03-04 05:00:00,11.296,11.418,11.265,11.282
2022-03-04 06:00:00,11.296,11.685,11.24,11.6
2022-03-04 07:00:00,11.596,11.8,11.441,11.572
2022-03-04 08:00:00,11.573,11.654,11.385,11.461
2022-03-04 09:00:00,11.439,11.525,11.162,11.411
2022-03-04 10:00:00,11.407,11.45,11.135,11.153
2022-03-04 11:00:00,11.137,11.156,10.928,11.054
2022-03-04 12:00:00,11.053,11.156,10.999,11.039
2022-03-04 13:00:00,11.047,11.064,10.744,10.749
2022-03-04 14:00:00,10.752,10.807,10.6,10.66
2022-03-04 15:00:00,10.661,10.888,10.569,10.833
2022-03-04 16:00:00,10.832,10.868,10.626,10.633
2022-03-04 17:00:00,10.626,10.675,10.309,10.478
2022-03-04 18:00:00,10.482,10.534,10.377,10.436
2022-03-04 19:00:00,10.427,10.43,10.075,10.075
2022-03-04 20:00:00,10.087,10.263,10.064,10.184
2022-03-04 21:00:00,10.185,10.279,10.169,10.235
2022-03-04 22:00:00,10.232,10.505,10.212,10.452
2022-03-04 23:00:00,10.456,10.497,10.322,10.41
2022-03-05 00:00:00,10.415,10.578,10.372,10.557
2022-03-05 01:00:00,10.559,10.7,10.522,10.625
2022-03-05 02:00:00,10.625,10.758,10.586,10.723
2022-03-05 03:00:00,10.725,10.757,10.594,10.725
2022-03-05 04:00:00,10.725,10.735,10.62,10.635
2022-03-05 05:00:00,10.635,10.673,10.443,10.646
2022-03-05 06:00:00,10.655,10.703,10.566,10.579
2022-03-05 07:00:00,10.58,10.679,10.527,10.527
2022-03-05 08:00:00,10.537,10.54,10.329,10.374
2022-03-05 09:00:00,10.378,10.489,10.286,10.469
2022-03-05 10:00:00,10.466,10.47,10.342,10.42
2022-03-05 11:00:00,10.414,10.615,10.379,10.468
2022-03-05 12:00:00,10.472,10.539,10.401,10.412
2022-03-05 13:00:00,10.401,10.405,10.291,10.393
2022-03-05 14:00:00,10.394,10.494,10.379,10.492
2022-03-05 15:00:00,10.495,10.526,10.455,10.477
2022-03-05 16:00:00,10.471,10.495,10.362,10.37
2022-03-05 17:00:00,10.386,10.52,10.355,10.511
2022-03-05 18:00:00,10.51,10.517,10.399,10.511
2022-03-05 19:00:00,10.5,10.692,10.478,10.666
2022-03-05 20:00:00,10.663,10.707,10.574,10.65
2022-03-05 21:00:00,10.648,10.7,10.559,10.691
2022-03-05 22:00:00,10.686,10.74,10.48,10.509
2022-03-05 23:00:00,10.513,10.642,10.371,10.569
2022-03-06 00:00:00,10.576,10.655,10.521,10.589
2022-03-06 01:00:00,10.579,10.692,10.579,10.675
2022-03-06 02:00:00,10.675,10.698,10.59,10.67
2022-03-06 03:00:00,10.658,10.663,10.483,10.514
2022-03-06 04:00:00,10.512,10.545,10.339,10.339
2022-03-06 05:00:00,10.338,10.376,10.209,10.272
2022-03-06 06:00:00,10.27,10.44,10.228,10.439
2022-03-06 07:00:00,10.44,10.584,10.387,10.553
2022-03-06 08:00:00,10.559,10.635,10.461,10.527
2022-03-06 09:00:00,10.529,10.551,10.419,10.519
2022-03-06 10:00:00,10.53,10.531,10.344,10.465
2022-03-06 11:00:00,10.469,10.604,10.394,10.566
2022-03-06 12:00:00,10.57,10.648,10.5,10.624
2022-03-06 13:00:00,10.623,10.88,10.603,10.808
2022-03-06 14:00:00,10.816,10.853,10.363,10.392
2022-03-06 15:00:00,10.39,10.508,10.253,10.45
2022-03-06 16:00:00,10.451,10.604,10.344,10.492
2022-03-06 17:00:00,10.493,10.601,10.424,10.445
2022-03-06 18:00:00,10.44,10.464,10.092,10.1
2022-03-06 19:00:00,10.1,10.121,9.751,9.954
2022-03-06 20:00:00,9.944,10.012,9.871,9.919
2022-03-06 21:00:00,9.918,9.986,9.717,9.825
2022-03-06 22:00:00,9.826,9.858,9.719,9.78
2022-03-06 23:00:00,9.792,9.932,9.74,9.879
2022-03-07 00:00:00,9.865,10.015,9.84,9.954
2022-03-07 01:00:00,9.954,10.041,9.915,9.966
2022-03-07 02:00:00,9.98,10.007,9.81,9.849
2022-03-07 03:00:00,9.859,9.97,9.729,9.938
2022-03-07 04:00:00,9.954,10.046,9.887,9.889
2022-03-07 05:00:00,9.893,9.98,9.806,9.823
2022-03-07 06:00:00,9.82,9.946,9.801,9.93
2022-03-07 07:00:00,9.946,10.184,9.94,10.039
2022-03-07 08:00:00,10.047,10.26,10.014,10.199
2022-03-07 09:00:00,10.204,10.336,10.085,10.1
2022-03-07 10:00:00,10.099,10.201,10.005,10.156
2022-03-07 11:00:00,10.155,10.3,10.012,10.024
2022-03-07 12:00:00,10.033,10.033,9.875,9.875
2022-03-07 13:00:00,9.874,9.874,9.625,9.761
2022-03-07 14:00:00,9.749,9.749,9.36,9.46
2022-03-07 15:00:00,9.433,9.543,9.322,9.466
2022-03-07 16:00:00,9.481,9.68,9.465,9.655
2022-03-07 17:00:00,9.649,9.857,9.638,9.742
2022-03-07 18:00:00,9.744,9.836,9.659,9.659
2022-03-07 19:00:00,9.658,9.811,9.598,9.743
2022-03-07 20:00:00,9.747,9.84,9.676,9.765
2022-03-07 21:00:00,9.767,9.946,9.718,9.901
2022-03-07 22:00:00,9.911,9.927,9.828,9.901
2022-03-07 23:00:00,9.902,9.95,9.805,9.813
2022-03-08 00:00:00,9.804,9.836,9.71,9.815
2022-03-08 01:00:00,9.799,9.862,9.636,9.665
2022-03-08 02:00:00,9.653,9.789,9.64,9.74
2022-03-08 03:00:00,9.743,9.95,9.713,9.843
2022-03-08 04:00:00,9.842,9.914,9.804,9.913
2022-03-08 05:00:00,9.913,9.928,9.811,9.908
2022-03-08 06:00:00,9.898,9.912,9.797,9.849
2022-03-08 07:00:00,9.86,9.909,9.748,9.809
2022-03-08 08:00:00,9.81,9.867,9.725,9.811
2022-03-08 09:00:00,9.812,9.893,9.754,9.81
2022-03-08 10:00:00,9.798,9.836,9.655,9.747
2022-03-08 11:00:00,9.756,9.81,9.544,9.599
2022-03-08 12:00:00,9.605,9.828,9.591,9.817
2022-03-08 13:00:00,9.819,9.939,9.679,9.681
2022-03-08 14:00:00,9.683,9.803,9.646,9.784
2022-03-08 15:00:00,9.78,9.814,9.606,9.622
2022-03-08 16:00:00,9.614,9.658,9.576,9.615
2022-03-08 17:00:00,9.612,9.675,9.605,9.665
2022-03-08 18:00:00,9.662,9.764,9.651,9.73
2022-03-08 19:00:00,9.718,9.848,9.694,9.829
2022-03-08 20:00:00,9.837,9.927,9.821,9.908
2022-03-08 21:00:00,9.918,10.091,9.87,10.059
2022-03-08 22:00:00,10.065,10.444,10.028,10.397
2022-03-08 23:00:00,10.397,10.586,10.391,10.532
2022-03-09 00:00:00,10.536,10.583,10.46,10.512
2022-03-09 01:00:00,10.515,10.787,10.476,10.745
2022-03-09 02:00:00,10.738,11.228,10.72,11.221
2022-03-09 03:00:00,11.224,11.413,11.076,11.277
2022-03-09 04:00:00,11.274,11.306,11.084,11.12
2022-03-09 05:00:00,11.121,11.211,11.061,11.18
2022-03-09 06:00:00,11.171,11.211,10.938,11.048
2022-03-09 07:00:00,11.035,11.192,10.951,11.023
2022-03-09 08:00:00,11.033,11.274,10.955,11.101
2022-03-09 09:00:00,11.105,11.24,11.088,11.177
2022-03-09 10:00:00,11.182,11.407,11.171,11.312
2022-03-09 11:00:00,11.316,11.549,11.239,11.45
2022-03-09 12:00:00,11.45,11.541,11.279,11.393
2022-03-09 13:00:00,11.38,11.381,11.121,11.233
2022-03-09 14:00:00,11.212,11.386,11.109,11.296
2022-03-09 15:00:00,11.299,11.377,11.12,11.198
2022-03-09 16:00:00,11.201,11.483,11.154,11.477
2022-03-09 17:00:00,11.477,11.477,11.29,11.379
2022-03-09 18:00:00,11.39,11.71,11.293,11.598
2022-03-09 19:00:00,11.6,11.628,11.206,11.374
2022-03-09 20:00:00,11.365,11.794,11.289,11.46
2022-03-09 21:00:00,11.474,11.989,11.431,11.527
2022-03-09 22:00:00,11.52,11.702,11.349,11.349
2022-03-09 23:00:00,11.348,11.462,11.0,11.192
2022-03-10 00:00:00,11.177,11.198,10.604,10.75
2022-03-10 01:00:00,10.75,10.982,10.72,10.939
2022-03-10 02:00:00,10.941,10.976,10.796,10.84
2022-03-10 03:00:00,10.839,10.896,10.62,10.884
2022-03-10 04:00:00,10.887,10.95,10.81,10.84
2022-03-10 05:00:00,10.839,10.868,10.687,10.711
2022-03-10 06:00:00,10.702,10.802,10.655,10.771
2022-03-10 07:00:00,10.771,10.789,10.643,10.674
2022-03-10 08:00:00,10.668,11.017,10.523,10.596
2022-03-10 09:00:00,10.599,10.721,10.573,10.713
2022-03-10 10:00:00,10.721,11.241,10.693,10.947
2022-03-10 11:00:00,10.94,11.197,10.861,11.041
2022-03-10 12:00:00,11.048,11.277,10.998,11.144
2022-03-10 13:00:00,11.145,11.193,10.907,11.047
2022-03-10 14:00:00,11.044,11.132,10.83,11.1
2022-03-10 15:00:00,11.101,11.252,11.029,11.228
2022-03-10 16:00:00,11.245,11.27,11.115,11.165
2022-03-10 17:00:00,11.161,11.22,11.054,11.22
2022-03-10 18:00:00,11.22,11.24,10.988,11.048
2022-03-10 19:00:00,11.049,11.074,10.77,10.869
2022-03-10 20:00:00,10.884,10.884,10.6,10.706
2022-03-10 21:00:00,10.684,10.739,10.532,10.589
2022-03-10 22:00:00,10.594,10.741,10.577,10.652
2022-03-10 23:00:00,10.653,10.665,10.377,10.405
2022-03-11 00:00:00,10.408,10.535,10.358,10.514
2022-03-11 01:00:00,10.504,10.621,10.46,10.613
2022-03-11 02:00:00,10.612,10.751,10.608,10.694
2022-03-11 03:00:00,10.707,10.743,10.614,10.66
2022-03-11 04:00:00,10.648,10.72,10.601,10.627
2022-03-11 05:00:00,10.623,10.681,10.621,10.67
2022-03-11 06:00:00,10.676,11.0,10.524,10.921
2022-03-11 07:00:00,10.93,11.38,10.917,11.208
2022-03-11 08:00:00,11.205,11.243,10.957,11.022
2022-03-11 09:00:00,11.015,11.098,10.865,10.912
2022-03-11 10:00:00,10.909,10.909,10.69,10.727
2022-03-11 11:00:00,10.731,10.736,10.507,10.522
2022-03-11 12:00:00,10.518,10.538,10.375,10.482
2022-03-11 13:00:00,10.478,10.479,10.325,10.343
2022-03-11 14:00:00,10.338,10.477,10.324,10.39
2022-03-11 15:00:00,10.383,10.465,10.29,10.315
2022-03-11 16:00:00,10.325,10.44,10.301,10.358
2022-03-11 17:00:00,10.37,10.47,10.362,10.4
2022-03-11 18:00:00,10.401,10.403,10.237,10.25
2022-03-11 19:00:00,10.254,10.507,10.237,10.474
2022-03-11 20:00:00,10.5,10.631,10.494,10.547
2022-03-11 21:00:00,10.553,10.614,10.408,10.49
2022-03-11 22:00:00,10.478,10.546,10.429,10.458
2022-03-11 23:00:00,10.444,10.576,10.409,10.519
2022-03-12 00:00:00,10.524,10.552,10.468,10.525
2022-03-12 01:00:00,10.525,10.569,10.422,10.446
2022-03-12 02:00:00,10.432,10.478,10.363,10.456
2022-03-12 03:00:00,10.45,10.45,10.25,10.404
2022-03-12 04:00:00,10.4,10.501,10.4,10.442
2022-03-12 05:00:00,10.437,10.507,10.415,10.49
2022-03-12 06:00:00,10.487,10.506,10.352,10.411
2022-03-12 07:00:00,10.414,10.486,10.366,10.437
2022-03-12 08:00:00,10.444,10.458,10.369,10.398
2022-03-12 09:00:00,10.386,10.427,10.253,10.352
2022-03-12 10:00:00,10.352,10.517,10.327,10.433
2022-03-12 11:00:00,10.435,10.5,10.381,10.482
2022-03-12 12:00:00,10.475,10.526,10.399,10.41
2022-03-12 13:00:00,10.417,10.421,10.337,10.337
2022-03-12 14:00:00,10.336,10.346,10.27,10.301
2022-03-12 15:00:00,10.3,10.325,10.264,10.279
2022-03-12 16:00:00,10.292,10.356,10.238,10.334
2022-03-12 17:00:00,10.334,10.401,10.317,10.335
2022-03-12 18:00:00,10.338,10.408,10.305,10.326
2022-03-12 19:00:00,10.322,10.322,10.137,10.305
2022-03-12 20:00:00,10.309,10.388,10.227,10.281
2022-03-12 21:00:00,10.275,10.342,10.257,10.303
2022-03-12 22:00:00,10.303,10.373,10.29,10.347
2022-03-12 23:00:00,10.356,10.394,10.302,10.312
2022-03-13 00:00:00,10.319,10.352,10.297,10.314
2022-03-13 01:00:00,10.313,10.346,10.276,10.346
2022-03-13 02:00:00,10.341,10.401,10.334,10.352
2022-03-13 03:00:00,10.348,10.357,10.258,10.299
2022-03-13 04:00:00,10.304,10.308,10.177,10.211
2022-03-13 05:00:00,10.206,10.274,10.181,10.274
2022-03-13 06:00:00,10.274,10.308,10.173,10.237
2022-03-13 07:00:00,10.221,10.246,10.014,10.065
2022-03-13 08:00:00,10.061,10.214,10.039,10.095
2022-03-13 09:00:00,10.096,10.199,10.096,10.171
2022-03-13 10:00:00,10.153,10.32,10.153,10.291
2022-03-13 11:00:00,10.277,10.408,10.248,10.37
2022-03-13 12:00:00,10.368,10.476,10.331,10.406
2022-03-13 13:00:00,10.413,10.47,10.369,10.431
2022-03-13 14:00:00,10.431,10.47,10.267,10.272
2022-03-13 15:00:00,10.266,10.34,10.167,10.178
2022-03-13 16:00:00,10.174,10.213,10.046,10.07
2022-03-13 17:00:00,10.072,10.1,9.745,9.8
2022-03-13 18:00:00,9.799,9.917,9.728,9.851
2022-03-13 19:00:00,9.852,9.86,9.68,9.755
2022-03-13 20:00:00,9.756,9.879,9.715,9.737
2022-03-13 21:00:00,9.748,9.794,9.706,9.73
2022-03-13 22:00:00,9.728,9.792,9.692,9.777
2022-03-13 23:00:00,9.788,10.038,9.773,9.845
2022-03-14 00:00:00,9.851,9.927,9.829,9.864
2022-03-14 01:00:00,9.862,9.969,9.86,9.949
2022-03-14 02:00:00,9.947,10.056,9.945,10.032
2022-03-14 03:00:00,10.032,10.186,9.993,10.114
2022-03-14 04:00:00,10.115,10.177,10.043,10.124
2022-03-14 05:00:00,10.127,10.168,10.049,10.122
2022-03-14 06:00:00,10.124,10.131,10.018,10.039
2022-03-14 07:00:00,10.029,10.087,9.953,10.037
2022-03-14 08:00:00,10.038,10.104,9.942,10.01
2022-03-14 09:00:00,9.998,10.068,9.929,10.016
2022-03-14 10:00:00,10.016,10.029,9.91,9.971
2022-03-14 11:00:00,9.971,9.98,9.918,9.921
2022-03-14 12:00:00,9.925,9.925,9.775,9.821
2022-03-14 13:00:00,9.814,9.836,9.68,9.741
2022-03-14 14:00:00,9.744,9.802,9.697,9.8
2022-03-14 15:00:00,9.799,9.86,9.75,9.754
2022-03-14 16:00:00,9.761,9.831,9.738,9.799
2022-03-14 17:00:00,9.805,10.067,9.799,9.997
2022-03-14 18:00:00,10.0,10.157,10.0,10.135
2022-03-14 19:00:00,10.13,10.288,10.112,10.272
2022-03-14 20:00:00,10.279,10.307,10.0,10.028
2022-03-14 21:00:00,10.026,10.132,10.022,10.114
2022-03-14 22:00:00,10.111,10.13,9.915,9.983
2022-03-14 23:00:00,9.971,10.106,9.95,10.06
2022-03-15 00:00:00,10.046,10.065,9.979,10.031
2022-03-15 01:00:00,10.033,10.245,10.019,10.131
2022-03-15 02:00:00,10.133,10.144,9.959,10.05
2022-03-15 03:00:00,10.055,10.055,9.969,9.991
2022-03-15 04:00:00,9.989,10.025,9.835,9.968
2022-03-15 05:00:00,9.983,10.043,9.971,10.021
2022-03-15 06:00:00,10.024,10.054,9.976,9.997
2022-03-15 07:00:00,9.988,10.141,9.961,10.11
2022-03-15 08:00:00,10.116,10.12,9.919,10.023
2022-03-15 09:00:00,10.028,10.2,10.008,10.114
2022-03-15 10:00:00,10.114,10.399,10.07,10.169
2022-03-15 11:00:00,10.167,10.362,10.12,10.202
2022-03-15 12:00:00,10.205,10.25,10.117,10.24
2022-03-15 13:00:00,10.238,10.258,10.144,10.235
2022-03-15 14:00:00,10.233,10.352,10.15,10.33
2022-03-15 15:00:00,10.328,10.382,10.15,10.185
2022-03-15 16:00:00,10.187,10.246,10.094,10.246
