datetime,EGLDBUSD_open,EGLDBUSD_high,EGLDBUSD_low,EGLDBUSD_close
2022-02-14 05:00:00,189.35,190.85,188.3,190.33
2022-02-14 06:00:00,190.24,190.24,187.63,187.75
2022-02-14 07:00:00,187.87,190.3,185.39,190.3
2022-02-14 08:00:00,190.35,192.16,189.12,190.61
2022-02-14 09:00:00,190.64,192.6,190.33,191.39
2022-02-14 10:00:00,191.01,191.39,188.05,188.92
2022-02-14 11:00:00,188.93,193.99,187.67,191.84
2022-02-14 12:00:00,191.34,191.49,189.03,190.74
2022-02-14 13:00:00,190.84,190.98,187.35,187.63
2022-02-14 14:00:00,187.35,188.28,182.51,185.84
2022-02-14 15:00:00,186.0,187.62,184.02,186.76
2022-02-14 16:00:00,186.77,187.96,186.36,187.23
2022-02-14 17:00:00,187.25,190.33,187.24,187.57
2022-02-14 18:00:00,188.09,188.87,187.11,187.36
2022-02-14 19:00:00,187.63,189.2,186.57,187.14
2022-02-14 20:00:00,187.05,193.29,187.05,192.88
2022-02-14 21:00:00,192.66,195.57,191.79,193.76
2022-02-14 22:00:00,194.07,196.81,192.53,194.93
2022-02-14 23:00:00,195.1,197.25,193.7,194.47
2022-02-15 00:00:00,194.52,195.91,194.0,195.33
2022-02-15 01:00:00,195.31,196.4,192.85,193.22
2022-02-15 02:00:00,193.07,194.5,191.73,194.45
2022-02-15 03:00:00,194.29,196.94,193.53,196.26
2022-02-15 04:00:00,196.33,198.1,195.26,196.67
2022-02-15 05:00:00,196.8,199.92,196.2,199.42
2022-02-15 06:00:00,199.41,199.62,196.16,197.23
2022-02-15 07:00:00,197.22,198.67,195.5,196.22
2022-02-15 08:00:00,196.14,196.32,193.85,195.83
2022-02-15 09:00:00,195.99,197.48,195.45,196.0
2022-02-15 10:00:00,196.03,196.31,192.89,193.7
2022-02-15 11:00:00,193.27,195.26,192.5,193.34
2022-02-15 12:00:00,193.32,193.86,190.34,190.87
2022-02-15 13:00:00,190.82,194.0,190.59,192.9
2022-02-15 14:00:00,192.8,192.9,191.37,191.62
2022-02-15 15:00:00,191.49,192.75,191.32,192.42
2022-02-15 16:00:00,192.43,193.11,189.79,190.32
2022-02-15 17:00:00,190.37,192.76,190.37,191.75
2022-02-15 18:00:00,191.75,195.0,191.69,194.35
2022-02-15 19:00:00,194.65,195.98,193.52,195.14
2022-02-15 20:00:00,195.14,195.62,193.94,194.86
2022-02-15 21:00:00,194.63,195.93,194.62,195.61
2022-02-15 22:00:00,195.72,196.67,193.91,194.28
2022-02-15 23:00:00,194.16,194.49,189.89,191.52
2022-02-16 00:00:00,191.31,193.08,191.12,192.53
2022-02-16 01:00:00,192.26,193.84,192.0,192.18
2022-02-16 02:00:00,192.18,193.48,191.05,193.38
2022-02-16 03:00:00,193.44,195.0,192.46,192.75
2022-02-16 04:00:00,192.73,193.29,191.65,191.73
2022-02-16 05:00:00,191.58,192.0,190.38,191.75
2022-02-16 06:00:00,191.9,193.35,191.75,193.06
2022-02-16 07:00:00,192.88,193.17,191.4,191.53
2022-02-16 08:00:00,191.7,192.61,185.88,186.84
2022-02-16 09:00:00,186.6,188.8,183.2,184.77
2022-02-16 10:00:00,184.77,187.23,184.24,186.43
2022-02-16 11:00:00,186.08,187.66,185.27,187.15
2022-02-16 12:00:00,187.49,188.57,186.75,187.54
2022-02-16 13:00:00,187.46,189.52,187.23,188.74
2022-02-16 14:00:00,188.74,194.5,188.17,193.49
2022-02-16 15:00:00,193.49,193.98,191.28,191.41
2022-02-16 16:00:00,191.45,192.91,191.1,191.74
2022-02-16 17:00:00,191.74,193.3,191.23,192.88
2022-02-16 18:00:00,192.8,193.15,190.31,190.47
2022-02-16 19:00:00,190.87,192.82,190.73,192.66
2022-02-16 20:00:00,192.79,192.96,191.36,191.7
2022-02-16 21:00:00,191.91,192.26,190.77,191.59
2022-02-16 22:00:00,191.74,191.74,189.19,189.44
2022-02-16 23:00:00,189.38,190.62,187.48,189.38
2022-02-17 00:00:00,189.31,190.46,188.43,190.33
2022-02-17 01:00:00,190.06,193.87,190.0,193.87
2022-02-17 02:00:00,193.89,194.18,192.22,193.94
2022-02-17 03:00:00,193.98,195.0,190.3,192.24
2022-02-17 04:00:00,192.34,192.88,189.37,191.38
2022-02-17 05:00:00,191.34,194.08,190.46,191.19
2022-02-17 06:00:00,191.16,191.95,187.74,188.13
2022-02-17 07:00:00,187.99,190.0,184.8,185.19
2022-02-17 08:00:00,185.08,185.68,180.96,182.57
2022-02-17 09:00:00,182.2,183.58,179.63,180.17
2022-02-17 10:00:00,180.07,181.87,179.13,180.83
2022-02-17 11:00:00,180.94,183.31,180.1,182.77
2022-02-17 12:00:00,182.93,183.0,180.69,180.88
2022-02-17 13:00:00,181.0,181.45,171.65,176.4
2022-02-17 14:00:00,176.4,176.4,172.67,175.85
2022-02-17 15:00:00,175.71,175.71,172.06,173.0
2022-02-17 16:00:00,173.41,174.24,167.73,172.61
2022-02-17 17:00:00,172.53,173.24,170.66,172.4
2022-02-17 18:00:00,172.35,172.46,170.04,170.65
2022-02-17 19:00:00,170.31,170.72,168.39,170.19
2022-02-17 20:00:00,170.06,172.37,169.57,171.74
2022-02-17 21:00:00,171.74,172.5,170.68,171.38
2022-02-17 22:00:00,171.7,171.93,170.9,171.46
2022-02-17 23:00:00,171.76,172.59,171.32,171.8
2022-02-18 00:00:00,171.84,176.14,171.84,175.41
2022-02-18 01:00:00,175.45,178.17,174.93,178.0
2022-02-18 02:00:00,178.18,179.96,177.57,178.92
2022-02-18 03:00:00,178.82,181.37,178.63,180.29
2022-02-18 04:00:00,180.64,180.64,177.73,178.28
2022-02-18 05:00:00,177.96,178.4,175.76,176.36
2022-02-18 06:00:00,176.4,176.73,172.21,173.22
2022-02-18 07:00:00,173.21,176.18,172.66,176.0
2022-02-18 08:00:00,176.1,176.18,173.56,173.9
2022-02-18 09:00:00,174.07,174.68,167.0,171.52
2022-02-18 10:00:00,171.71,172.85,167.0,167.76
2022-02-18 11:00:00,167.85,171.31,166.3,166.96
2022-02-18 12:00:00,166.87,169.1,166.87,168.01
2022-02-18 13:00:00,167.83,169.73,165.57,169.4
2022-02-18 14:00:00,169.49,169.78,167.79,169.03
2022-02-18 15:00:00,169.39,169.5,165.28,166.69
2022-02-18 16:00:00,166.69,168.13,165.84,165.97
2022-02-18 17:00:00,165.97,166.76,163.45,163.51
2022-02-18 18:00:00,163.61,165.49,163.61,164.0
2022-02-18 19:00:00,164.0,166.06,163.44,165.2
2022-02-18 20:00:00,165.44,165.96,164.55,164.84
2022-02-18 21:00:00,164.88,165.41,163.88,164.16
2022-02-18 22:00:00,164.21,164.99,163.61,163.72
2022-02-18 23:00:00,163.86,165.2,163.83,164.41
2022-02-19 00:00:00,164.56,165.95,164.15,165.75
2022-02-19 01:00:00,165.68,167.56,165.11,167.5
2022-02-19 02:00:00,167.59,167.74,166.72,167.16
2022-02-19 03:00:00,167.34,167.8,165.1,165.73
2022-02-19 04:00:00,165.44,165.81,164.01,164.97
2022-02-19 05:00:00,164.85,165.43,161.97,163.62
2022-02-19 06:00:00,163.63,164.01,159.67,160.16
2022-02-19 07:00:00,160.15,160.24,158.39,159.2
2022-02-19 08:00:00,159.25,162.18,157.6,161.79
2022-02-19 09:00:00,162.01,162.03,159.67,160.91
2022-02-19 10:00:00,161.28,162.8,160.5,162.77
2022-02-19 11:00:00,162.68,166.42,162.42,162.85
2022-02-19 12:00:00,163.0,164.47,162.41,163.72
2022-02-19 13:00:00,163.61,163.68,161.5,162.21
2022-02-19 14:00:00,162.22,162.22,160.22,160.91
2022-02-19 15:00:00,160.61,161.72,160.61,161.11
2022-02-19 16:00:00,161.23,161.23,159.94,160.74
2022-02-19 17:00:00,160.75,162.6,160.42,162.06
2022-02-19 18:00:00,161.73,162.86,161.32,162.47
2022-02-19 19:00:00,162.45,162.58,159.69,159.92
2022-02-19 20:00:00,159.89,161.56,159.38,161.37
2022-02-19 21:00:00,161.33,161.47,159.2,159.2
2022-02-19 22:00:00,159.33,159.46,158.44,159.01
2022-02-19 23:00:00,159.59,159.88,156.48,156.79
2022-02-20 00:00:00,156.86,159.11,156.44,156.84
2022-02-20 01:00:00,156.95,157.8,155.24,156.16
2022-02-20 02:00:00,155.9,157.45,155.36,157.44
2022-02-20 03:00:00,157.35,157.85,153.3,153.95
2022-02-20 04:00:00,153.57,156.85,153.28,155.68
2022-02-20 05:00:00,155.99,157.87,155.23,155.57
2022-02-20 06:00:00,155.83,157.29,155.23,157.29
2022-02-20 07:00:00,157.28,158.01,154.82,154.82
2022-02-20 08:00:00,155.16,156.21,154.85,155.61
2022-02-20 09:00:00,155.47,156.12,152.75,154.61
2022-02-20 10:00:00,154.68,156.97,154.53,156.14
2022-02-20 11:00:00,155.66,157.68,155.61,157.28
2022-02-20 12:00:00,157.1,157.47,156.12,156.36
2022-02-20 13:00:00,156.31,157.23,155.4,156.78
2022-02-20 14:00:00,156.64,156.64,155.56,156.0
2022-02-20 15:00:00,156.0,156.07,154.76,155.01
2022-02-20 16:00:00,154.99,155.23,152.73,154.35
2022-02-20 17:00:00,154.14,157.63,154.14,157.63
2022-02-20 18:00:00,157.64,158.74,155.27,155.46
2022-02-20 19:00:00,155.52,158.0,154.73,157.96
2022-02-20 20:00:00,157.85,161.88,157.49,161.0
2022-02-20 21:00:00,161.26,161.93,160.63,161.18
2022-02-20 22:00:00,161.12,161.21,159.27,160.0
2022-02-20 23:00:00,160.07,162.94,160.02,162.07
2022-02-21 00:00:00,162.13,163.42,161.5,161.66
2022-02-21 01:00:00,161.61,163.06,161.5,162.88
2022-02-21 02:00:00,162.99,164.99,162.18,164.78
2022-02-21 03:00:00,164.78,169.52,164.65,166.75
2022-02-21 04:00:00,166.7,167.76,165.65,165.83
2022-02-21 05:00:00,165.91,166.21,161.57,162.65
2022-02-21 06:00:00,162.85,163.68,155.76,157.48
2022-02-21 07:00:00,157.09,158.35,152.79,153.99
2022-02-21 08:00:00,153.91,154.24,150.2,153.15
2022-02-21 09:00:00,153.03,163.8,152.55,161.44
2022-02-21 10:00:00,161.62,164.11,159.62,160.0
2022-02-21 11:00:00,159.74,161.3,158.88,159.35
2022-02-21 12:00:00,159.47,160.72,156.84,157.19
2022-02-21 13:00:00,157.07,159.5,153.28,155.96
2022-02-21 14:00:00,156.0,157.0,153.82,155.84
2022-02-21 15:00:00,155.85,156.63,154.04,155.31
2022-02-21 16:00:00,155.07,156.94,148.4,149.33
2022-02-21 17:00:00,149.35,152.25,147.6,150.35
2022-02-21 18:00:00,150.13,151.0,145.22,146.43
2022-02-21 19:00:00,146.22,150.0,145.57,150.0
2022-02-21 20:00:00,149.91,151.08,148.25,149.06
2022-02-21 21:00:00,149.38,150.2,148.53,149.29
2022-02-21 22:00:00,148.92,148.92,145.67,145.99
2022-02-21 23:00:00,146.37,148.06,146.19,146.54
2022-02-22 00:00:00,146.94,150.28,146.0,148.55
2022-02-22 01:00:00,148.44,151.6,148.28,150.79
2022-02-22 02:00:00,150.71,151.26,148.44,148.77
2022-02-22 03:00:00,148.69,151.67,148.23,151.43
2022-02-22 04:00:00,151.28,151.81,150.18,150.31
2022-02-22 05:00:00,150.54,154.26,149.73,153.11
2022-02-22 06:00:00,153.1,153.65,149.1,150.4
2022-02-22 07:00:00,150.26,152.35,148.87,150.16
2022-02-22 08:00:00,150.55,152.0,149.57,151.65
2022-02-22 09:00:00,151.86,153.04,150.19,152.34
2022-02-22 10:00:00,152.19,155.13,151.22,151.85
2022-02-22 11:00:00,151.79,152.29,147.79,149.02
2022-02-22 12:00:00,149.13,149.79,147.6,148.84
2022-02-22 13:00:00,148.76,150.32,148.16,148.94
2022-02-22 14:00:00,148.9,151.2,148.44,150.79
2022-02-22 15:00:00,151.11,151.86,148.8,149.21
2022-02-22 16:00:00,149.41,149.93,148.33,148.76
2022-02-22 17:00:00,148.6,150.0,148.4,149.43
2022-02-22 18:00:00,149.48,152.44,148.88,151.84
2022-02-22 19:00:00,151.8,153.04,150.87,150.91
2022-02-22 20:00:00,150.99,151.16,149.03,150.25
2022-02-22 21:00:00,150.14,152.14,149.26,150.57
2022-02-22 22:00:00,150.27,150.81,149.91,150.04
2022-02-22 23:00:00,150.04,151.92,150.04,151.51
2022-02-23 00:00:00,151.93,152.64,150.89,151.93
2022-02-23 01:00:00,152.24,153.8,151.48,151.7
2022-02-23 02:00:00,151.67,154.08,151.67,153.87
2022-02-23 03:00:00,153.8,157.0,152.95,156.19
2022-02-23 04:00:00,156.3,157.89,155.84,157.33
2022-02-23 05:00:00,157.71,158.54,156.76,158.24
2022-02-23 06:00:00,158.17,159.74,157.94,158.21
2022-02-23 07:00:00,158.22,160.88,158.22,160.07
2022-02-23 08:00:00,160.0,160.75,157.52,157.96
2022-02-23 09:00:00,157.75,158.43,155.14,155.44
2022-02-23 10:00:00,155.5,155.95,153.84,154.0
2022-02-23 11:00:00,154.01,156.96,152.83,156.75
2022-02-23 12:00:00,156.89,157.97,153.89,154.55
2022-02-23 13:00:00,154.36,155.28,152.34,153.6
2022-02-23 14:00:00,153.57,154.05,150.69,150.88
2022-02-23 15:00:00,150.67,151.56,149.0,151.42
2022-02-23 16:00:00,151.59,151.83,149.55,149.76
2022-02-23 17:00:00,149.64,150.66,147.81,150.0
2022-02-23 18:00:00,149.97,150.03,145.83,146.33
2022-02-23 19:00:00,146.54,148.18,144.41,144.46
2022-02-23 20:00:00,144.42,145.64,143.56,145.64
2022-02-23 21:00:00,145.66,145.89,141.33,141.33
2022-02-23 22:00:00,141.91,142.44,133.63,134.71
2022-02-23 23:00:00,134.59,135.92,132.28,135.4
2022-02-24 00:00:00,135.4,135.47,124.7,128.6
2022-02-24 01:00:00,128.62,131.0,126.07,128.08
2022-02-24 02:00:00,128.18,128.84,121.0,127.56
2022-02-24 03:00:00,127.65,132.0,126.93,128.24
2022-02-24 04:00:00,128.01,129.47,126.07,126.52
2022-02-24 05:00:00,126.69,126.97,123.42,125.49
2022-02-24 06:00:00,125.39,126.3,123.0,125.6
2022-02-24 07:00:00,125.63,125.63,122.46,123.66
2022-02-24 08:00:00,123.68,126.96,122.8,125.58
2022-02-24 09:00:00,125.62,127.72,123.58,127.51
2022-02-24 10:00:00,127.68,129.66,126.34,128.25
2022-02-24 11:00:00,128.25,132.18,127.6,129.13
2022-02-24 12:00:00,129.06,129.06,125.87,127.42
2022-02-24 13:00:00,127.18,133.24,127.04,131.62
2022-02-24 14:00:00,131.77,136.55,130.96,134.63
2022-02-24 15:00:00,134.45,141.0,134.43,137.0
2022-02-24 16:00:00,137.0,137.29,135.06,136.3
2022-02-24 17:00:00,136.55,137.26,130.0,131.74
2022-02-24 18:00:00,131.88,135.29,131.88,134.9
2022-02-24 19:00:00,134.66,137.0,133.88,133.88
2022-02-24 20:00:00,134.09,137.08,133.7,136.07
2022-02-24 21:00:00,136.28,137.55,135.82,136.53
2022-02-24 22:00:00,136.43,137.19,135.15,137.06
2022-02-24 23:00:00,136.93,136.93,135.1,135.55
2022-02-25 00:00:00,135.5,136.06,133.71,134.68
2022-02-25 01:00:00,135.01,137.15,134.14,137.13
2022-02-25 02:00:00,137.09,138.72,136.26,136.95
2022-02-25 03:00:00,136.92,137.21,134.62,135.58
2022-02-25 04:00:00,135.35,135.92,132.72,135.18
2022-02-25 05:00:00,135.48,136.47,134.77,136.47
2022-02-25 06:00:00,136.05,139.0,135.69,138.95
2022-02-25 07:00:00,139.02,141.11,138.4,140.96
2022-02-25 08:00:00,140.96,145.15,140.66,144.05
2022-02-25 09:00:00,144.18,144.41,142.08,142.08
2022-02-25 10:00:00,142.18,145.17,140.31,144.89
2022-02-25 11:00:00,145.02,147.9,144.68,146.32
2022-02-25 12:00:00,146.32,146.79,145.0,145.81
2022-02-25 13:00:00,145.9,146.03,142.86,143.48
2022-02-25 14:00:00,143.48,145.63,142.92,143.73
2022-02-25 15:00:00,143.63,146.02,143.46,145.27
2022-02-25 16:00:00,145.27,146.56,144.64,145.86
2022-02-25 17:00:00,145.86,150.0,145.59,149.92
2022-02-25 18:00:00,149.99,150.27,147.27,148.85
2022-02-25 19:00:00,148.92,152.35,148.08,149.62
2022-02-25 20:00:00,149.59,150.56,148.7,149.67
2022-02-25 21:00:00,149.31,150.52,148.25,148.59
2022-02-25 22:00:00,148.74,148.81,145.82,146.42
2022-02-25 23:00:00,146.81,148.0,146.41,147.39
2022-02-26 00:00:00,147.64,147.73,143.55,144.7
2022-02-26 01:00:00,144.61,146.37,144.51,144.91
2022-02-26 02:00:00,144.91,145.99,143.68,145.99
2022-02-26 03:00:00,146.01,148.66,144.18,145.07
2022-02-26 04:00:00,145.07,146.98,143.85,145.25
2022-02-26 05:00:00,145.06,146.91,144.85,146.37
2022-02-26 06:00:00,146.28,146.95,144.25,144.69
2022-02-26 07:00:00,144.51,144.86,142.74,144.22
2022-02-26 08:00:00,144.37,146.34,143.64,145.88
2022-02-26 09:00:00,145.88,146.85,145.0,146.42
2022-02-26 10:00:00,146.55,147.07,145.29,145.62
2022-02-26 11:00:00,145.62,146.8,143.73,144.58
2022-02-26 12:00:00,144.43,144.88,143.56,143.89
2022-02-26 13:00:00,143.98,143.99,140.7,141.66
2022-02-26 14:00:00,141.95,143.86,141.95,143.61
2022-02-26 15:00:00,143.67,145.09,143.41,144.12
2022-02-26 16:00:00,144.01,145.58,143.51,144.19
2022-02-26 17:00:00,144.14,144.18,142.05,142.14
2022-02-26 18:00:00,142.21,143.0,140.78,142.67
2022-02-26 19:00:00,142.59,142.82,137.72,138.29
2022-02-26 20:00:00,138.22,139.02,136.23,136.39
2022-02-26 21:00:00,136.23,138.96,136.15,138.8
2022-02-26 22:00:00,138.55,139.54,138.0,138.0
2022-02-26 23:00:00,137.96,138.57,137.37,137.83
2022-02-27 00:00:00,137.35,140.32,137.13,139.42
2022-02-27 01:00:00,139.24,141.72,139.24,141.11
2022-02-27 02:00:00,141.1,141.37,138.7,138.72
2022-02-27 03:00:00,138.66,139.43,137.25,138.95
2022-02-27 04:00:00,139.15,140.99,138.35,140.5
2022-02-27 05:00:00,140.5,144.0,140.5,143.09
2022-02-27 06:00:00,143.12,143.64,142.05,143.1
2022-02-27 07:00:00,143.18,144.56,142.31,144.41
2022-02-27 08:00:00,144.41,144.72,137.82,140.67
2022-02-27 09:00:00,140.52,141.51,138.82,139.59
2022-02-27 10:00:00,139.59,142.76,139.03,142.32
2022-02-27 11:00:00,142.34,142.56,140.0,140.99
2022-02-27 12:00:00,141.03,141.07,139.18,139.18
2022-02-27 13:00:00,139.18,140.03,138.38,140.03
2022-02-27 14:00:00,139.78,140.2,135.01,135.62
2022-02-27 15:00:00,135.5,137.38,134.96,136.11
2022-02-27 16:00:00,135.85,136.37,134.9,135.31
2022-02-27 17:00:00,135.4,136.69,135.04,136.69
2022-02-27 18:00:00,136.26,136.4,134.94,136.01
2022-02-27 19:00:00,136.09,136.31,133.63,134.03
2022-02-27 20:00:00,134.03,137.7,134.03,136.61
2022-02-27 21:00:00,136.7,137.57,135.81,136.75
2022-02-27 22:00:00,136.7,138.09,135.53,137.14
2022-02-27 23:00:00,137.14,138.32,134.76,134.8
2022-02-28 00:00:00,134.8,135.23,133.69,134.61
2022-02-28 01:00:00,134.75,136.05,133.11,135.86
2022-02-28 02:00:00,136.05,138.28,135.99,137.76
2022-02-28 03:00:00,137.75,139.66,137.43,138.42
2022-02-28 04:00:00,138.35,139.66,136.97,137.1
2022-02-28 05:00:00,136.94,138.67,136.94,138.05
2022-02-28 06:00:00,138.28,138.68,137.25,137.83
2022-02-28 07:00:00,137.77,139.09,137.43,137.63
2022-02-28 08:00:00,137.64,137.64,135.46,136.28
2022-02-28 09:00:00,136.41,141.2,136.37,140.85
2022-02-28 10:00:00,140.99,144.0,139.44,143.69
2022-02-28 11:00:00,143.82,145.2,141.16,141.92
2022-02-28 12:00:00,141.94,142.8,140.55,142.8
2022-02-28 13:00:00,142.84,143.07,142.12,142.5
2022-02-28 14:00:00,142.61,143.44,141.89,143.42
2022-02-28 15:00:00,143.43,148.25,142.59,147.6
2022-02-28 16:00:00,147.6,148.07,146.1,147.88
2022-02-28 17:00:00,148.0,152.69,147.01,149.93
2022-02-28 18:00:00,149.96,151.22,149.34,150.38
2022-02-28 19:00:00,150.42,153.38,150.38,153.38
2022-02-28 20:00:00,153.33,153.33,150.5,150.76
2022-02-28 21:00:00,151.06,151.07,149.4,149.72
2022-02-28 22:00:00,149.76,151.04,149.16,150.98
2022-02-28 23:00:00,151.02,154.98,150.77,154.92
2022-03-01 00:00:00,154.93,155.18,152.32,154.31
2022-03-01 01:00:00,154.31,155.25,153.13,154.67
2022-03-01 02:00:00,154.9,156.6,154.61,155.67
2022-03-01 03:00:00,155.67,159.59,155.3,157.48
2022-03-01 04:00:00,157.5,157.68,151.91,152.26
2022-03-01 05:00:00,152.2,154.81,148.57,154.61
2022-03-01 06:00:00,154.44,157.98,153.13,154.93
2022-03-01 07:00:00,155.12,156.8,153.47,153.74
2022-03-01 08:00:00,153.6,156.99,153.39,156.21
2022-03-01 09:00:00,156.06,157.67,150.29,150.29
2022-03-01 10:00:00,150.43,153.0,149.3,151.41
2022-03-01 11:00:00,151.25,152.49,148.68,149.08
2022-03-01 12:00:00,149.08,152.74,148.52,151.37
2022-03-01 13:00:00,151.4,153.01,150.25,152.63
2022-03-01 14:00:00,152.8,153.54,151.15,151.28
2022-03-01 15:00:00,151.14,153.25,151.14,152.8
2022-03-01 16:00:00,153.09,153.43,150.45,151.24
2022-03-01 17:00:00,151.24,152.32,150.4,151.11
2022-03-01 18:00:00,151.0,153.04,150.87,152.05
2022-03-01 19:00:00,152.47,152.85,148.68,150.56
2022-03-01 20:00:00,150.56,151.16,148.57,150.63
2022-03-01 21:00:00,150.46,151.54,149.61,151.37
2022-03-01 22:00:00,151.45,154.32,151.34,153.68
2022-03-01 23:00:00,153.69,154.8,152.25,152.46
2022-03-02 00:00:00,152.31,154.03,152.0,153.85
2022-03-02 01:00:00,154.0,154.1,151.42,151.42
2022-03-02 02:00:00,151.4,156.0,150.98,155.43
2022-03-02 03:00:00,155.62,155.93,152.87,153.39
2022-03-02 04:00:00,153.33,155.2,152.78,154.86
2022-03-02 05:00:00,154.98,158.73,154.65,157.88
2022-03-02 06:00:00,157.92,158.0,156.3,157.43
2022-03-02 07:00:00,157.31,158.33,155.3,156.85
2022-03-02 08:00:00,156.68,156.8,151.5,153.02
2022-03-02 09:00:00,152.83,157.8,152.82,157.61
2022-03-02 10:00:00,157.66,159.0,153.84,155.35
2022-03-02 11:00:00,155.4,156.94,155.4,155.66
2022-03-02 12:00:00,155.89,156.76,153.66,153.66
2022-03-02 13:00:00,153.62,154.5,152.04,152.22
2022-03-02 14:00:00,152.42,153.45,151.17,152.44
2022-03-02 15:00:00,152.2,152.56,151.69,152.1
2022-03-02 16:00:00,152.0,154.55,151.88,154.55
2022-03-02 17:00:00,154.55,155.03,153.11,153.11
2022-03-02 18:00:00,153.07,153.67,152.08,152.83
2022-03-02 19:00:00,152.68,153.54,151.16,153.35
2022-03-02 20:00:00,153.37,153.57,151.74,152.74
2022-03-02 21:00:00,152.53,152.74,150.85,151.8
2022-03-02 22:00:00,151.64,152.18,150.07,151.41
2022-03-02 23:00:00,151.62,152.42,150.45,151.42
2022-03-03 00:00:00,151.37,152.0,150.91,151.6
2022-03-03 01:00:00,151.53,152.64,148.9,152.58
2022-03-03 02:00:00,152.57,154.25,152.0,152.62
2022-03-03 03:00:00,152.67,153.18,151.53,151.86
2022-03-03 04:00:00,151.86,151.86,150.64,150.87
2022-03-03 05:00:00,151.01,151.44,150.1,151.23
2022-03-03 06:00:00,151.11,152.43,150.86,151.21
2022-03-03 07:00:00,151.01,152.64,150.67,151.99
2022-03-03 08:00:00,152.0,153.86,151.51,153.86
2022-03-03 09:00:00,153.87,154.63,150.96,151.83
2022-03-03 10:00:00,152.27,152.37,146.03,147.6
2022-03-03 11:00:00,147.18,148.85,146.0,146.86
2022-03-03 12:00:00,146.57,147.19,144.65,146.9
2022-03-03 13:00:00,146.49,147.91,146.12,146.87
2022-03-03 14:00:00,146.86,147.7,146.14,146.62
2022-03-03 15:00:00,146.67,147.58,144.79,145.27
2022-03-03 16:00:00,145.21,145.69,143.92,145.63
2022-03-03 17:00:00,145.63,147.85,145.63,147.26
2022-03-03 18:00:00,147.23,147.68,146.4,146.72
2022-03-03 19:00:00,146.41,146.76,141.42,141.94
2022-03-03 20:00:00,142.01,142.19,139.7,141.5
2022-03-03 21:00:00,141.45,141.96,141.07,141.48
2022-03-03 22:00:00,141.49,141.95,140.46,141.58
2022-03-03 23:00:00,141.5,142.85,141.05,142.77
2022-03-04 00:00:00,142.82,143.6,142.01,143.34
2022-03-04 01:00:00,143.52,144.73,143.4,144.66
2022-03-04 02:00:00,144.74,145.36,143.63,144.35
2022-03-04 03:00:00,144.35,145.5,142.16,144.15
2022-03-04 04:00:00,144.15,145.16,143.76,144.69
2022-03-04 05:00:00,144.59,145.71,144.47,145.19
2022-03-04 06:00:00,145.3,145.99,145.0,145.27
2022-03-04 07:00:00,145.51,145.69,143.56,144.26
2022-03-04 08:00:00,144.38,145.28,143.35,143.68
2022-03-04 09:00:00,143.82,144.19,140.53,142.1
2022-03-04 10:00:00,142.11,142.56,140.38,141.65
2022-03-04 11:00:00,141.26,141.45,134.52,137.73
2022-03-04 12:00:00,137.87,139.22,137.1,137.81
2022-03-04 13:00:00,137.71,138.29,135.62,135.78
2022-03-04 14:00:00,135.85,135.94,131.77,132.09
2022-03-04 15:00:00,132.34,134.69,131.0,133.72
2022-03-04 16:00:00,133.6,134.37,132.7,133.3
2022-03-04 17:00:00,133.21,133.69,130.44,132.45
2022-03-04 18:00:00,132.2,133.03,131.0,133.03
2022-03-04 19:00:00,133.05,133.36,129.0,129.15
2022-03-04 20:00:00,129.33,131.45,128.84,131.28
2022-03-04 21:00:00,131.25,131.87,130.47,131.5
2022-03-04 22:00:00,131.27,132.79,131.07,132.76
2022-03-04 23:00:00,132.83,132.94,131.32,132.14
2022-03-05 00:00:00,132.37,134.17,131.77,134.17
2022-03-05 01:00:00,134.19,134.78,133.47,134.03
2022-03-05 02:00:00,134.19,136.48,134.14,135.76
2022-03-05 03:00:00,136.15,136.46,134.8,136.24
2022-03-05 04:00:00,136.25,136.5,135.37,135.85
2022-03-05 05:00:00,135.87,135.93,134.14,135.84
2022-03-05 06:00:00,135.71,136.5,135.23,135.23
2022-03-05 07:00:00,135.24,136.63,134.78,135.65
2022-03-05 08:00:00,135.73,136.1,134.69,135.25
2022-03-05 09:00:00,135.49,136.21,135.05,136.01
2022-03-05 10:00:00,136.02,136.44,135.53,135.77
2022-03-05 11:00:00,135.91,139.45,135.87,138.35
2022-03-05 12:00:00,138.59,139.48,137.77,139.04
2022-03-05 13:00:00,139.01,139.04,136.52,138.11
2022-03-05 14:00:00,137.89,138.65,136.03,137.37
2022-03-05 15:00:00,137.25,138.3,137.03,137.66
2022-03-05 16:00:00,137.85,137.95,136.0,136.0
2022-03-05 17:00:00,136.28,137.44,135.97,137.44
2022-03-05 18:00:00,137.43,137.84,136.75,137.78
2022-03-05 19:00:00,137.78,138.8,137.62,138.67
2022-03-05 20:00:00,138.6,138.6,136.91,137.32
2022-03-05 21:00:00,137.09,137.25,136.47,136.99
2022-03-05 22:00:00,136.88,136.95,135.45,135.64
2022-03-05 23:00:00,135.51,136.4,133.78,135.73
2022-03-06 00:00:00,135.64,136.16,135.38,135.66
2022-03-06 01:00:00,135.51,137.14,135.5,136.56
2022-03-06 02:00:00,136.53,136.82,135.27,136.63
2022-03-06 03:00:00,136.31,136.71,135.61,135.66
2022-03-06 04:00:00,135.57,136.28,134.29,134.29
2022-03-06 05:00:00,134.28,134.28,132.31,133.32
