datetime,SANDBUSD_open,SANDBUSD_high,SANDBUSD_low,SANDBUSD_close
2022-02-23 13:00:00,3.1151,3.1283,3.0679,3.0802
2022-02-23 14:00:00,3.0814,3.1062,3.0472,3.061
2022-02-23 15:00:00,3.0581,3.0823,3.0272,3.0683
2022-02-23 16:00:00,3.0707,3.0956,3.046,3.0489
2022-02-23 17:00:00,3.048,3.0664,2.993,3.0624
2022-02-23 18:00:00,3.0632,3.0753,2.9794,2.9922
2022-02-23 19:00:00,2.9907,3.0172,2.9316,2.9439
2022-02-23 20:00:00,2.945,2.9842,2.9299,2.9744
2022-02-23 21:00:00,2.9766,2.9986,2.8815,2.892
2022-02-23 22:00:00,2.8921,2.8963,2.7197,2.75
2022-02-23 23:00:00,2.751,2.7852,2.699,2.7796
2022-02-24 00:00:00,2.7802,2.786,2.6301,2.6805
2022-02-24 01:00:00,2.6789,2.7348,2.6674,2.7165
2022-02-24 02:00:00,2.7165,2.7794,2.638,2.753
2022-02-24 03:00:00,2.7505,2.8103,2.7,2.727
2022-02-24 04:00:00,2.7311,2.7754,2.7131,2.7189
2022-02-24 05:00:00,2.7178,2.7257,2.6681,2.6895
2022-02-24 06:00:00,2.6889,2.728,2.6617,2.7111
2022-02-24 07:00:00,2.7117,2.7163,2.6745,2.6985
2022-02-24 08:00:00,2.7,2.7527,2.6795,2.7256
2022-02-24 09:00:00,2.7271,2.77,2.6954,2.7592
2022-02-24 10:00:00,2.7574,2.8407,2.7367,2.8249
2022-02-24 11:00:00,2.8252,2.8956,2.8011,2.8364
2022-02-24 12:00:00,2.8359,2.8359,2.7741,2.7919
2022-02-24 13:00:00,2.7919,2.9188,2.79,2.8865
2022-02-24 14:00:00,2.8882,2.9794,2.8765,2.9739
2022-02-24 15:00:00,2.9741,3.1176,2.9623,3.0135
2022-02-24 16:00:00,3.0105,3.0482,2.9759,3.0318
2022-02-24 17:00:00,3.0297,3.0437,2.935,2.9465
2022-02-24 18:00:00,2.9461,3.0412,2.9461,3.0264
2022-02-24 19:00:00,3.0267,3.0962,2.9853,3.0002
2022-02-24 20:00:00,2.999,3.0878,2.9915,3.0583
2022-02-24 21:00:00,3.0573,3.0944,3.0326,3.0686
2022-02-24 22:00:00,3.0675,3.0707,3.0129,3.0526
2022-02-24 23:00:00,3.052,3.0582,3.0005,3.0128
2022-02-25 00:00:00,3.0106,3.0304,2.9585,2.9944
2022-02-25 01:00:00,2.9997,3.0448,2.9718,3.027
2022-02-25 02:00:00,3.0252,3.0471,2.9939,3.002
2022-02-25 03:00:00,3.0014,3.0082,2.9478,2.9702
2022-02-25 04:00:00,2.9782,2.9842,2.9035,2.974
2022-02-25 05:00:00,2.9797,3.0018,2.9665,2.9801
2022-02-25 06:00:00,2.9801,3.0377,2.9478,3.03
2022-02-25 07:00:00,3.031,3.1,3.02,3.099
2022-02-25 08:00:00,3.1002,3.1615,3.0844,3.116
2022-02-25 09:00:00,3.1149,3.1224,3.0627,3.0671
2022-02-25 10:00:00,3.0686,3.1203,3.0279,3.1077
2022-02-25 11:00:00,3.108,3.1445,3.0862,3.1171
2022-02-25 12:00:00,3.1174,3.1175,3.057,3.0742
2022-02-25 13:00:00,3.0776,3.0834,3.0253,3.0387
2022-02-25 14:00:00,3.04,3.0775,3.0249,3.0478
2022-02-25 15:00:00,3.047,3.1037,3.024,3.0891
2022-02-25 16:00:00,3.0868,3.1037,3.0747,3.1006
2022-02-25 17:00:00,3.1015,3.1804,3.0782,3.1793
2022-02-25 18:00:00,3.1781,3.2099,3.1481,3.1672
2022-02-25 19:00:00,3.1697,3.2838,3.16,3.2122
2022-02-25 20:00:00,3.2117,3.2265,3.1815,3.2067
2022-02-25 21:00:00,3.2087,3.2253,3.1909,3.203
2022-02-25 22:00:00,3.2091,3.2186,3.1641,3.1959
2022-02-25 23:00:00,3.1986,3.2197,3.1835,3.1973
2022-02-26 00:00:00,3.1959,3.2018,3.116,3.1335
2022-02-26 01:00:00,3.1307,3.1606,3.1254,3.1536
2022-02-26 02:00:00,3.1559,3.157,3.0954,3.15
2022-02-26 03:00:00,3.1501,3.189,3.104,3.1135
2022-02-26 04:00:00,3.1129,3.1341,3.0907,3.1131
2022-02-26 05:00:00,3.113,3.1421,3.1059,3.1344
2022-02-26 06:00:00,3.1346,3.1529,3.1039,3.1194
2022-02-26 07:00:00,3.1156,3.1211,3.0836,3.1064
2022-02-26 08:00:00,3.1072,3.1354,3.0957,3.1129
2022-02-26 09:00:00,3.115,3.1352,3.0999,3.1248
2022-02-26 10:00:00,3.1249,3.1559,3.1208,3.1248
2022-02-26 11:00:00,3.1259,3.1416,3.105,3.1147
2022-02-26 12:00:00,3.1124,3.1313,3.1066,3.1197
2022-02-26 13:00:00,3.1193,3.1215,3.0555,3.0863
2022-02-26 14:00:00,3.0862,3.128,3.0833,3.1109
2022-02-26 15:00:00,3.1144,3.1362,3.1047,3.1162
2022-02-26 16:00:00,3.1158,3.1498,3.1076,3.1296
2022-02-26 17:00:00,3.1296,3.1336,3.0936,3.1025
2022-02-26 18:00:00,3.1017,3.1017,3.0669,3.0998
2022-02-26 19:00:00,3.1012,3.1012,2.9837,2.99
2022-02-26 20:00:00,2.9884,3.001,2.9264,2.9303
2022-02-26 21:00:00,2.93,2.9799,2.9267,2.9725
2022-02-26 22:00:00,2.9717,2.9895,2.9582,2.9656
2022-02-26 23:00:00,2.9648,2.9765,2.9436,2.9568
2022-02-27 00:00:00,2.9576,2.9888,2.9386,2.9658
2022-02-27 01:00:00,2.9661,3.0173,2.9635,3.0123
2022-02-27 02:00:00,3.0123,3.0272,2.9983,3.0038
2022-02-27 03:00:00,3.0047,3.0079,2.968,2.993
2022-02-27 04:00:00,2.9901,3.0357,2.9829,3.033
2022-02-27 05:00:00,3.0335,3.0776,3.0148,3.0657
2022-02-27 06:00:00,3.0675,3.1013,3.0411,3.1001
2022-02-27 07:00:00,3.1016,3.1427,3.0901,3.1289
2022-02-27 08:00:00,3.13,3.1322,2.953,3.0335
2022-02-27 09:00:00,3.0353,3.0558,2.98,3.0024
2022-02-27 10:00:00,3.0025,3.083,2.9951,3.0615
2022-02-27 11:00:00,3.0634,3.0658,3.0091,3.0285
2022-02-27 12:00:00,3.0269,3.0359,3.0061,3.0116
2022-02-27 13:00:00,3.0114,3.0283,2.9852,2.9955
2022-02-27 14:00:00,2.9941,3.0044,2.8696,2.8821
2022-02-27 15:00:00,2.8823,2.9411,2.8672,2.9132
2022-02-27 16:00:00,2.9121,2.9325,2.8545,2.9071
2022-02-27 17:00:00,2.9059,2.9332,2.9014,2.9209
2022-02-27 18:00:00,2.9224,2.9226,2.8636,2.9025
2022-02-27 19:00:00,2.9,2.9043,2.8292,2.8449
2022-02-27 20:00:00,2.845,2.9315,2.8434,2.8932
2022-02-27 21:00:00,2.8935,2.9108,2.8446,2.8729
2022-02-27 22:00:00,2.8719,2.8859,2.8524,2.8719
2022-02-27 23:00:00,2.873,2.9006,2.8668,2.8806
2022-02-28 00:00:00,2.8795,2.9027,2.87,2.8927
2022-02-28 01:00:00,2.8929,2.9204,2.8461,2.9146
2022-02-28 02:00:00,2.916,2.9604,2.906,2.9455
2022-02-28 03:00:00,2.9464,2.9755,2.923,2.9324
2022-02-28 04:00:00,2.9338,2.96,2.9047,2.906
2022-02-28 05:00:00,2.9046,2.9384,2.9032,2.922
2022-02-28 06:00:00,2.921,2.9317,2.8968,2.9267
2022-02-28 07:00:00,2.9278,2.9462,2.9042,2.906
2022-02-28 08:00:00,2.9056,2.916,2.8689,2.8848
2022-02-28 09:00:00,2.8841,3.0367,2.8831,3.0285
2022-02-28 10:00:00,3.0279,3.0846,2.9994,3.0823
2022-02-28 11:00:00,3.083,3.1304,3.0395,3.0617
2022-02-28 12:00:00,3.0632,3.0873,3.0414,3.0873
2022-02-28 13:00:00,3.0874,3.0897,3.0569,3.0703
2022-02-28 14:00:00,3.07,3.07,3.0488,3.0568
2022-02-28 15:00:00,3.0586,3.1011,3.051,3.0997
2022-02-28 16:00:00,3.1012,3.1013,3.0697,3.0868
2022-02-28 17:00:00,3.0881,3.2221,3.0862,3.15
2022-02-28 18:00:00,3.1506,3.2196,3.1493,3.2117
2022-02-28 19:00:00,3.2112,3.2831,3.2107,3.2604
2022-02-28 20:00:00,3.2608,3.2608,3.1785,3.1835
2022-02-28 21:00:00,3.1828,3.1922,3.1434,3.1641
2022-02-28 22:00:00,3.1646,3.169,3.1301,3.159
2022-02-28 23:00:00,3.1595,3.2026,3.1542,3.1972
2022-03-01 00:00:00,3.1963,3.2034,3.1488,3.1653
2022-03-01 01:00:00,3.1645,3.1904,3.1278,3.1867
2022-03-01 02:00:00,3.1874,3.2009,3.17,3.1987
2022-03-01 03:00:00,3.2009,3.21,3.1617,3.1991
2022-03-01 04:00:00,3.1992,3.1998,3.1426,3.1659
2022-03-01 05:00:00,3.1659,3.1896,3.1,3.1894
2022-03-01 06:00:00,3.1896,3.198,3.1441,3.1702
2022-03-01 07:00:00,3.1704,3.2366,3.1675,3.2215
2022-03-01 08:00:00,3.2205,3.3806,3.1941,3.3226
2022-03-01 09:00:00,3.3202,3.3822,3.2234,3.245
2022-03-01 10:00:00,3.2461,3.2672,3.1877,3.2222
2022-03-01 11:00:00,3.2201,3.2486,3.1643,3.1837
2022-03-01 12:00:00,3.1832,3.2678,3.1739,3.2535
2022-03-01 13:00:00,3.252,3.3596,3.2264,3.333
2022-03-01 14:00:00,3.3351,3.34,3.2865,3.2978
2022-03-01 15:00:00,3.2979,3.3466,3.2958,3.3392
2022-03-01 16:00:00,3.3412,3.3875,3.2711,3.2957
2022-03-01 17:00:00,3.2974,3.3705,3.2824,3.3512
2022-03-01 18:00:00,3.3508,3.3845,3.3214,3.369
2022-03-01 19:00:00,3.369,3.3755,3.2517,3.3031
2022-03-01 20:00:00,3.3057,3.3572,3.2663,3.3208
2022-03-01 21:00:00,3.3174,3.3461,3.2979,3.3125
2022-03-01 22:00:00,3.3132,3.4316,3.3082,3.4
2022-03-01 23:00:00,3.4009,3.4138,3.344,3.3488
2022-03-02 00:00:00,3.3473,3.3728,3.3351,3.3623
2022-03-02 01:00:00,3.3637,3.3654,3.2772,3.2881
2022-03-02 02:00:00,3.2881,3.3007,3.26,3.2916
2022-03-02 03:00:00,3.2933,3.3155,3.2321,3.2723
2022-03-02 04:00:00,3.2754,3.3206,3.2644,3.301
2022-03-02 05:00:00,3.302,3.3538,3.29,3.3464
2022-03-02 06:00:00,3.3478,3.3489,3.3202,3.3462
2022-03-02 07:00:00,3.3467,3.4002,3.323,3.3648
2022-03-02 08:00:00,3.3637,3.3644,3.2227,3.2586
2022-03-02 09:00:00,3.2551,3.3692,3.2531,3.3595
2022-03-02 10:00:00,3.3623,3.396,3.2697,3.2697
2022-03-02 11:00:00,3.2728,3.3209,3.2685,3.293
2022-03-02 12:00:00,3.2927,3.3169,3.24,3.2623
2022-03-02 13:00:00,3.2602,3.2955,3.2365,3.2443
2022-03-02 14:00:00,3.2464,3.2785,3.2259,3.2611
2022-03-02 15:00:00,3.2637,3.2736,3.2411,3.272
2022-03-02 16:00:00,3.2702,3.3011,3.2605,3.2983
2022-03-02 17:00:00,3.2983,3.3138,3.2788,3.302
2022-03-02 18:00:00,3.2946,3.3012,3.2653,3.2792
2022-03-02 19:00:00,3.2793,3.2977,3.2439,3.2814
2022-03-02 20:00:00,3.2834,3.2861,3.2092,3.2399
2022-03-02 21:00:00,3.2377,3.2406,3.18,3.2166
2022-03-02 22:00:00,3.2156,3.2199,3.1464,3.1734
2022-03-02 23:00:00,3.1705,3.186,3.1483,3.1702
2022-03-03 00:00:00,3.1707,3.1909,3.1707,3.1828
2022-03-03 01:00:00,3.18,3.2052,3.1439,3.2004
2022-03-03 02:00:00,3.2033,3.2282,3.1851,3.1993
2022-03-03 03:00:00,3.1995,3.2185,3.1852,3.1993
2022-03-03 04:00:00,3.1998,3.2,3.1692,3.1802
2022-03-03 05:00:00,3.1794,3.2133,3.176,3.2105
2022-03-03 06:00:00,3.21,3.247,3.205,3.2198
2022-03-03 07:00:00,3.2181,3.2494,3.2027,3.2477
2022-03-03 08:00:00,3.2483,3.2653,3.2355,3.2649
2022-03-03 09:00:00,3.2647,3.2787,3.1803,3.198
2022-03-03 10:00:00,3.1981,3.2125,3.0809,3.1106
2022-03-03 11:00:00,3.1109,3.1301,3.0857,3.1072
2022-03-03 12:00:00,3.1024,3.1138,3.043,3.1036
2022-03-03 13:00:00,3.1029,3.1223,3.0926,3.1037
2022-03-03 14:00:00,3.1021,3.1198,3.0786,3.0952
2022-03-03 15:00:00,3.0952,3.1116,3.0664,3.0948
2022-03-03 16:00:00,3.0962,3.1147,3.0817,3.1039
2022-03-03 17:00:00,3.1032,3.1474,3.103,3.1455
2022-03-03 18:00:00,3.1448,3.1622,3.1322,3.1439
2022-03-03 19:00:00,3.1432,3.1534,3.0172,3.0328
2022-03-03 20:00:00,3.0282,3.044,2.974,3.0121
2022-03-03 21:00:00,3.01,3.0214,2.9955,3.0067
2022-03-03 22:00:00,3.0056,3.0197,2.9785,3.0144
2022-03-03 23:00:00,3.0124,3.0244,2.9898,3.0244
2022-03-04 00:00:00,3.025,3.0267,3.0111,3.0267
2022-03-04 01:00:00,3.0264,3.0493,3.0227,3.0415
2022-03-04 02:00:00,3.0412,3.0501,3.0291,3.0414
2022-03-04 03:00:00,3.0405,3.07,2.9979,3.0528
2022-03-04 04:00:00,3.0498,3.0662,3.0316,3.0411
2022-03-04 05:00:00,3.0404,3.0879,3.0404,3.0686
2022-03-04 06:00:00,3.0688,3.0946,3.0688,3.0759
2022-03-04 07:00:00,3.0804,3.0869,3.0346,3.0562
2022-03-04 08:00:00,3.0543,3.0898,3.041,3.0478
2022-03-04 09:00:00,3.047,3.0551,2.9876,3.0159
2022-03-04 10:00:00,3.0201,3.0293,2.9857,2.9992
2022-03-04 11:00:00,2.9977,3.0293,2.9764,3.0178
2022-03-04 12:00:00,3.0167,3.0379,3.0066,3.023
2022-03-04 13:00:00,3.0245,3.0361,2.9911,2.9917
2022-03-04 14:00:00,2.9934,2.9974,2.903,2.917
2022-03-04 15:00:00,2.9176,2.9286,2.8819,2.9165
2022-03-04 16:00:00,2.9159,2.9292,2.9037,2.9193
2022-03-04 17:00:00,2.9154,2.9277,2.861,2.91
2022-03-04 18:00:00,2.9089,2.9225,2.8927,2.9177
2022-03-04 19:00:00,2.9184,2.919,2.861,2.8626
2022-03-04 20:00:00,2.8642,2.8986,2.855,2.8972
2022-03-04 21:00:00,2.8966,2.9224,2.8929,2.907
2022-03-04 22:00:00,2.9064,2.9863,2.9018,2.9654
2022-03-04 23:00:00,2.9672,2.9737,2.9306,2.9417
2022-03-05 00:00:00,2.9424,2.962,2.925,2.9608
2022-03-05 01:00:00,2.9603,2.9924,2.954,2.965
2022-03-05 02:00:00,2.9655,3.0035,2.9524,2.9834
2022-03-05 03:00:00,2.9841,3.0181,2.9765,3.0042
2022-03-05 04:00:00,3.0042,3.0182,2.9923,2.9951
2022-03-05 05:00:00,2.9953,3.0019,2.9601,2.9903
2022-03-05 06:00:00,2.9911,3.0043,2.9808,2.9895
2022-03-05 07:00:00,2.9885,3.015,2.9876,2.9925
2022-03-05 08:00:00,2.9922,2.9945,2.9495,2.9679
2022-03-05 09:00:00,2.9678,2.9993,2.957,2.9902
2022-03-05 10:00:00,2.9907,2.9955,2.9701,2.9876
2022-03-05 11:00:00,2.9878,3.0458,2.9827,3.0147
2022-03-05 12:00:00,3.0113,3.0292,3.011,3.0175
2022-03-05 13:00:00,3.0172,3.0202,2.9784,3.0069
2022-03-05 14:00:00,3.0039,3.0182,2.9992,3.0145
2022-03-05 15:00:00,3.0168,3.0324,3.012,3.0189
2022-03-05 16:00:00,3.0189,3.0243,2.9919,2.9919
2022-03-05 17:00:00,2.9966,3.0283,2.9873,3.0227
2022-03-05 18:00:00,3.025,3.0252,2.9975,3.0095
2022-03-05 19:00:00,3.0082,3.0619,2.9969,3.0445
2022-03-05 20:00:00,3.0449,3.0471,3.0076,3.019
2022-03-05 21:00:00,3.0184,3.0328,3.004,3.0246
2022-03-05 22:00:00,3.0234,3.0318,2.972,2.9858
2022-03-05 23:00:00,2.9847,2.9968,2.9408,2.9839
2022-03-06 00:00:00,2.9841,2.9953,2.9718,2.9759
2022-03-06 01:00:00,2.9745,2.9988,2.9745,2.981
2022-03-06 02:00:00,2.9803,2.9844,2.963,2.9757
2022-03-06 03:00:00,2.9742,2.9803,2.9553,2.9616
2022-03-06 04:00:00,2.962,2.9692,2.9088,2.9088
2022-03-06 05:00:00,2.9091,2.9163,2.8883,2.9037
2022-03-06 06:00:00,2.9023,2.9171,2.8824,2.916
2022-03-06 07:00:00,2.9163,2.9363,2.9067,2.9273
2022-03-06 08:00:00,2.9299,2.9538,2.9257,2.9433
2022-03-06 09:00:00,2.9433,2.9447,2.9104,2.9122
2022-03-06 10:00:00,2.9142,2.9305,2.8959,2.922
2022-03-06 11:00:00,2.9234,2.958,2.9125,2.9493
2022-03-06 12:00:00,2.9494,2.9527,2.9318,2.9385
2022-03-06 13:00:00,2.9372,2.9484,2.9137,2.9234
2022-03-06 14:00:00,2.924,2.9246,2.8833,2.8892
2022-03-06 15:00:00,2.8873,2.9098,2.8748,2.9039
2022-03-06 16:00:00,2.9057,2.933,2.9012,2.9087
2022-03-06 17:00:00,2.908,2.9334,2.9078,2.918
2022-03-06 18:00:00,2.9185,2.9212,2.8313,2.8432
2022-03-06 19:00:00,2.8425,2.8508,2.7878,2.8334
2022-03-06 20:00:00,2.8334,2.8489,2.8237,2.827
2022-03-06 21:00:00,2.8236,2.8426,2.7714,2.7869
2022-03-06 22:00:00,2.7866,2.787,2.7489,2.7677
2022-03-06 23:00:00,2.7711,2.7817,2.7587,2.7772
2022-03-07 00:00:00,2.7751,2.8073,2.7679,2.7948
2022-03-07 01:00:00,2.7937,2.8126,2.7888,2.8077
2022-03-07 02:00:00,2.8088,2.8133,2.774,2.7811
2022-03-07 03:00:00,2.7839,2.8117,2.761,2.8084
2022-03-07 04:00:00,2.8088,2.8308,2.8081,2.8189
2022-03-07 05:00:00,2.8216,2.8297,2.8078,2.8137
2022-03-07 06:00:00,2.8137,2.8513,2.807,2.8481
2022-03-07 07:00:00,2.8467,2.8776,2.8462,2.8523
2022-03-07 08:00:00,2.8537,2.9163,2.8533,2.9032
2022-03-07 09:00:00,2.9039,2.9403,2.891,2.8927
2022-03-07 10:00:00,2.894,2.9113,2.874,2.9076
2022-03-07 11:00:00,2.9078,2.9389,2.8718,2.8732
2022-03-07 12:00:00,2.8717,2.8881,2.8571,2.8598
2022-03-07 13:00:00,2.8583,2.8583,2.7975,2.8137
2022-03-07 14:00:00,2.8155,2.819,2.7148,2.7266
2022-03-07 15:00:00,2.7275,2.763,2.7047,2.7435
2022-03-07 16:00:00,2.7432,2.7873,2.729,2.7683
2022-03-07 17:00:00,2.7699,2.8275,2.7698,2.7987
2022-03-07 18:00:00,2.7965,2.8191,2.7693,2.7731
2022-03-07 19:00:00,2.7729,2.8551,2.7548,2.8257
2022-03-07 20:00:00,2.8255,2.8495,2.8004,2.8218
2022-03-07 21:00:00,2.8236,2.8705,2.8072,2.8512
2022-03-07 22:00:00,2.8513,2.8582,2.8279,2.8496
2022-03-07 23:00:00,2.8499,2.8624,2.8189,2.8226
2022-03-08 00:00:00,2.8211,2.8348,2.8039,2.8169
2022-03-08 01:00:00,2.8169,2.8357,2.7801,2.7952
2022-03-08 02:00:00,2.7951,2.8443,2.7876,2.829
2022-03-08 03:00:00,2.8316,2.8676,2.8232,2.8428
2022-03-08 04:00:00,2.8442,2.8658,2.8314,2.8609
2022-03-08 05:00:00,2.8615,2.865,2.8303,2.8617
2022-03-08 06:00:00,2.8615,2.8633,2.8259,2.8434
2022-03-08 07:00:00,2.844,2.8608,2.8171,2.8329
2022-03-08 08:00:00,2.8323,2.8437,2.8032,2.8281
2022-03-08 09:00:00,2.8301,2.8557,2.8035,2.8174
2022-03-08 10:00:00,2.8153,2.8356,2.7882,2.8211
2022-03-08 11:00:00,2.8211,2.8386,2.7902,2.7944
2022-03-08 12:00:00,2.7966,2.8495,2.7938,2.8392
2022-03-08 13:00:00,2.842,2.899,2.8267,2.8293
2022-03-08 14:00:00,2.8281,2.8506,2.8087,2.8428
2022-03-08 15:00:00,2.8421,2.8509,2.8043,2.8169
2022-03-08 16:00:00,2.8141,2.8249,2.7936,2.7957
2022-03-08 17:00:00,2.7955,2.8124,2.792,2.8003
2022-03-08 18:00:00,2.8002,2.8327,2.8,2.8272
2022-03-08 19:00:00,2.8279,2.8575,2.8148,2.857
2022-03-08 20:00:00,2.8575,2.8824,2.8475,2.8796
2022-03-08 21:00:00,2.8799,2.8849,2.8641,2.87
2022-03-08 22:00:00,2.8691,2.9745,2.8601,2.9504
2022-03-08 23:00:00,2.9522,2.9703,2.9395,2.9489
2022-03-09 00:00:00,2.949,2.9629,2.9332,2.9448
2022-03-09 01:00:00,2.9465,2.99,2.9404,2.9842
2022-03-09 02:00:00,2.9853,3.0131,2.9835,2.9981
2022-03-09 03:00:00,2.9988,3.0156,2.9696,2.9957
2022-03-09 04:00:00,2.9957,3.0009,2.9794,2.9826
2022-03-09 05:00:00,2.9818,2.9859,2.97,2.9835
2022-03-09 06:00:00,2.9839,2.9924,2.9627,2.9683
2022-03-09 07:00:00,2.9699,3.0,2.9333,2.9548
2022-03-09 08:00:00,2.9556,2.9663,2.9256,2.9421
2022-03-09 09:00:00,2.9443,2.9688,2.9423,2.961
2022-03-09 10:00:00,2.9614,2.9936,2.9515,2.9892
2022-03-09 11:00:00,2.9903,2.9936,2.9685,2.9731
2022-03-09 12:00:00,2.971,2.9798,2.9533,2.9752
2022-03-09 13:00:00,2.9752,2.9795,2.9302,2.9478
2022-03-09 14:00:00,2.95,2.9559,2.9086,2.9467
2022-03-09 15:00:00,2.9462,2.9569,2.916,2.9246
2022-03-09 16:00:00,2.9255,2.9514,2.919,2.9404
2022-03-09 17:00:00,2.9401,2.9559,2.9364,2.9456
2022-03-09 18:00:00,2.9464,2.9766,2.9393,2.964
2022-03-09 19:00:00,2.9642,2.9879,2.9328,2.9363
2022-03-09 20:00:00,2.9357,2.948,2.8692,2.8769
2022-03-09 21:00:00,2.8777,2.8929,2.867,2.8744
2022-03-09 22:00:00,2.8714,2.8926,2.8649,2.8738
2022-03-09 23:00:00,2.8737,2.8814,2.8087,2.816
2022-03-10 00:00:00,2.8155,2.8171,2.7827,2.8021
2022-03-10 01:00:00,2.8017,2.811,2.786,2.8099
2022-03-10 02:00:00,2.8094,2.8218,2.797,2.8144
2022-03-10 03:00:00,2.8139,2.8194,2.7853,2.8153
2022-03-10 04:00:00,2.8158,2.8266,2.7993,2.8096
2022-03-10 05:00:00,2.8083,2.8142,2.7942,2.7969
2022-03-10 06:00:00,2.7965,2.8115,2.7928,2.8073
2022-03-10 07:00:00,2.8045,2.8242,2.7976,2.8119
2022-03-10 08:00:00,2.8118,2.8524,2.7632,2.7905
2022-03-10 09:00:00,2.7925,2.8197,2.7772,2.8186
2022-03-10 10:00:00,2.8196,2.839,2.7983,2.8052
2022-03-10 11:00:00,2.804,2.8146,2.7861,2.8085
2022-03-10 12:00:00,2.8083,2.8185,2.7947,2.8067
2022-03-10 13:00:00,2.808,2.826,2.7961,2.8164
2022-03-10 14:00:00,2.8183,2.8337,2.8104,2.83
2022-03-10 15:00:00,2.831,2.8419,2.821,2.8411
2022-03-10 16:00:00,2.8401,2.8485,2.829,2.8348
2022-03-10 17:00:00,2.8349,2.8438,2.8101,2.8415
2022-03-10 18:00:00,2.844,2.8579,2.823,2.828
2022-03-10 19:00:00,2.8278,2.8313,2.8011,2.815
2022-03-10 20:00:00,2.8158,2.8161,2.7805,2.792
2022-03-10 21:00:00,2.7934,2.7983,2.7571,2.7641
2022-03-10 22:00:00,2.7653,2.7959,2.7611,2.793
2022-03-10 23:00:00,2.7919,2.7942,2.7612,2.7752
2022-03-11 00:00:00,2.7748,2.802,2.77,2.7995
2022-03-11 01:00:00,2.7987,2.8124,2.787,2.8075
2022-03-11 02:00:00,2.8098,2.829,2.8059,2.8207
2022-03-11 03:00:00,2.8215,2.8318,2.8065,2.8066
2022-03-11 04:00:00,2.806,2.8145,2.7942,2.7984
2022-03-11 05:00:00,2.7986,2.8139,2.7986,2.8059
2022-03-11 06:00:00,2.8049,2.8638,2.788,2.8447
2022-03-11 07:00:00,2.8443,2.8658,2.8347,2.8444
2022-03-11 08:00:00,2.8453,2.8471,2.8008,2.8074
2022-03-11 09:00:00,2.8075,2.829,2.7978,2.805
2022-03-11 10:00:00,2.8048,2.8048,2.781,2.7915
2022-03-11 11:00:00,2.7923,2.7928,2.7644,2.7694
2022-03-11 12:00:00,2.7668,2.7719,2.7597,2.7689
2022-03-11 13:00:00,2.7687,2.793,2.7625,2.769
2022-03-11 14:00:00,2.7686,2.7993,2.7686,2.7862
2022-03-11 15:00:00,2.785,2.7911,2.7451,2.7531
2022-03-11 16:00:00,2.7539,2.7974,2.7532,2.7898
2022-03-11 17:00:00,2.7911,2.805,2.7833,2.7951
2022-03-11 18:00:00,2.7914,2.8034,2.7733,2.7749
2022-03-11 19:00:00,2.7748,2.8255,2.7717,2.8188
2022-03-11 20:00:00,2.8197,2.8289,2.8074,2.8138
2022-03-11 21:00:00,2.8138,2.825,2.7932,2.8046
2022-03-11 22:00:00,2.804,2.8193,2.8008,2.8023
2022-03-11 23:00:00,2.8029,2.8244,2.7924,2.8077
2022-03-12 00:00:00,2.81,2.8213,2.7989,2.8184
2022-03-12 01:00:00,2.8195,2.8282,2.8093,2.8117
2022-03-12 02:00:00,2.8128,2.8167,2.7965,2.806
2022-03-12 03:00:00,2.8072,2.8076,2.7861,2.7999
2022-03-12 04:00:00,2.7999,2.8107,2.7968,2.8033
2022-03-12 05:00:00,2.8038,2.8122,2.7994,2.8062
2022-03-12 06:00:00,2.8071,2.8082,2.7934,2.7977
2022-03-12 07:00:00,2.7977,2.7999,2.7842,2.7945
2022-03-12 08:00:00,2.7943,2.8021,2.7867,2.789
2022-03-12 09:00:00,2.7886,2.7965,2.7711,2.7819
2022-03-12 10:00:00,2.7814,2.8009,2.7799,2.7908
2022-03-12 11:00:00,2.7909,2.8058,2.7864,2.7907
2022-03-12 12:00:00,2.7906,2.8044,2.7879,2.788
2022-03-12 13:00:00,2.7906,2.7955,2.7798,2.7851
2022-03-12 14:00:00,2.783,2.7846,2.7763,2.7792
2022-03-12 15:00:00,2.7788,2.7993,2.7768,2.7909
2022-03-12 16:00:00,2.7976,2.8,2.7849,2.7874
2022-03-12 17:00:00,2.787,2.7949,2.7829,2.7904
2022-03-12 18:00:00,2.7904,2.8071,2.7743,2.7787
2022-03-12 19:00:00,2.7786,2.7852,2.7689,2.7848
2022-03-12 20:00:00,2.786,2.8617,2.786,2.8532
2022-03-12 21:00:00,2.8511,2.9396,2.8511,2.9198
2022-03-12 22:00:00,2.92,2.9279,2.8808,2.8968
2022-03-12 23:00:00,2.8971,2.9,2.8543,2.8586
2022-03-13 00:00:00,2.8581,2.8739,2.8539,2.8576
2022-03-13 01:00:00,2.8586,2.8776,2.8539,2.8747
2022-03-13 02:00:00,2.874,2.8918,2.8637,2.8657
2022-03-13 03:00:00,2.8663,2.8725,2.8438,2.8537
2022-03-13 04:00:00,2.8545,2.8594,2.8237,2.8351
2022-03-13 05:00:00,2.8355,2.8397,2.8234,2.8344
2022-03-13 06:00:00,2.8343,2.8445,2.8138,2.8212
2022-03-13 07:00:00,2.8193,2.8212,2.776,2.7811
2022-03-13 08:00:00,2.7802,2.81,2.7783,2.7975
2022-03-13 09:00:00,2.7983,2.8133,2.7944,2.8011
