datetime,LAZIOBUSD_open,LAZIOBUSD_high,LAZIOBUSD_low,LAZIOBUSD_close
2022-02-09 04:00:00,3.9181,3.99,3.8311,3.8311
2022-02-09 05:00:00,3.8298,3.914,3.778,3.8268
2022-02-09 06:00:00,3.831,3.8696,3.82,3.8626
2022-02-09 07:00:00,3.8666,3.9,3.8252,3.83
2022-02-09 08:00:00,3.8441,3.9236,3.8236,3.8425
2022-02-09 09:00:00,3.8461,3.8532,3.8039,3.8445
2022-02-09 10:00:00,3.8358,3.8462,3.8213,3.8213
2022-02-09 11:00:00,3.8336,3.8801,3.8206,3.8452
2022-02-09 12:00:00,3.8445,3.8615,3.8301,3.8423
2022-02-09 13:00:00,3.8455,4.0,3.8322,3.8766
2022-02-09 14:00:00,3.8847,3.9042,3.8541,3.867
2022-02-09 15:00:00,3.8547,3.897,3.8545,3.8839
2022-02-09 16:00:00,3.8778,3.8871,3.7943,3.8065
2022-02-09 17:00:00,3.8288,3.8469,3.791,3.832
2022-02-09 18:00:00,3.8457,4.0893,3.8202,3.9119
2022-02-09 19:00:00,3.8886,3.9552,3.8,3.8177
2022-02-09 20:00:00,3.8177,3.8294,3.7923,3.8263
2022-02-09 21:00:00,3.8132,3.8132,3.7563,3.7903
2022-02-09 22:00:00,3.7512,3.9185,3.75,3.8945
2022-02-09 23:00:00,3.8571,3.8724,3.8212,3.8212
2022-02-10 00:00:00,3.8223,3.8223,3.776,3.7981
2022-02-10 01:00:00,3.7939,3.8087,3.7588,3.7618
2022-02-10 02:00:00,3.7715,3.7803,3.7319,3.7803
2022-02-10 03:00:00,3.7802,3.7803,3.741,3.741
2022-02-10 04:00:00,3.7543,3.7759,3.7361,3.756
2022-02-10 05:00:00,3.7679,3.7999,3.7673,3.7711
2022-02-10 06:00:00,3.7703,3.8112,3.7602,3.7784
2022-02-10 07:00:00,3.7613,3.7782,3.7192,3.7244
2022-02-10 08:00:00,3.7436,3.7523,3.5853,3.6253
2022-02-10 09:00:00,3.6117,3.6554,3.5419,3.6554
2022-02-10 10:00:00,3.6543,3.7397,3.6543,3.69
2022-02-10 11:00:00,3.6848,3.7084,3.6745,3.69
2022-02-10 12:00:00,3.6824,3.6877,3.6479,3.6631
2022-02-10 13:00:00,3.6704,3.6704,3.6011,3.6396
2022-02-10 14:00:00,3.6427,3.6491,3.569,3.602
2022-02-10 15:00:00,3.5982,3.6257,3.5976,3.6004
2022-02-10 16:00:00,3.6,3.6129,3.5876,3.5876
2022-02-10 17:00:00,3.6015,3.6015,3.5663,3.5842
2022-02-10 18:00:00,3.5862,3.5862,3.5577,3.5577
2022-02-10 19:00:00,3.5501,3.5534,3.5167,3.5199
2022-02-10 20:00:00,3.5186,3.5591,3.5102,3.5102
2022-02-10 21:00:00,3.5248,3.5295,3.4916,3.5128
2022-02-10 22:00:00,3.5129,3.5129,3.4791,3.49
2022-02-10 23:00:00,3.5043,3.5122,3.5033,3.5068
2022-02-11 00:00:00,3.5125,3.6946,3.5125,3.5906
2022-02-11 01:00:00,3.5825,3.71,3.5825,3.6798
2022-02-11 02:00:00,3.657,3.8285,3.6563,3.7715
2022-02-11 03:00:00,3.7476,3.8788,3.6975,3.71
2022-02-11 04:00:00,3.7,3.8152,3.6984,3.7673
2022-02-11 05:00:00,3.7619,3.7816,3.6671,3.6821
2022-02-11 06:00:00,3.6856,3.6973,3.6648,3.6648
2022-02-11 07:00:00,3.6764,3.6764,3.6429,3.6491
2022-02-11 08:00:00,3.6595,3.7278,3.6595,3.7242
2022-02-11 09:00:00,3.6915,3.7211,3.666,3.6829
2022-02-11 10:00:00,3.6962,3.7211,3.6859,3.6913
2022-02-11 11:00:00,3.7047,3.7206,3.655,3.655
2022-02-11 12:00:00,3.684,3.684,3.64,3.64
2022-02-11 13:00:00,3.64,3.6559,3.5386,3.5546
2022-02-11 14:00:00,3.537,3.566,3.4857,3.5321
2022-02-11 15:00:00,3.537,3.537,3.3828,3.4474
2022-02-11 16:00:00,3.4508,3.4774,3.435,3.4717
2022-02-11 17:00:00,3.4798,3.6914,3.3502,3.3689
2022-02-11 18:00:00,3.3672,3.4512,3.3504,3.4158
2022-02-11 19:00:00,3.3895,3.4155,3.3712,3.3712
2022-02-11 20:00:00,3.3711,3.3814,3.3711,3.3814
2022-02-11 21:00:00,3.3814,3.3855,3.3814,3.3848
2022-02-11 22:00:00,3.3886,3.4067,3.3869,3.4067
2022-02-11 23:00:00,3.4094,3.598,3.4094,3.5807
2022-02-12 00:00:00,3.5807,3.7142,3.4704,3.5082
2022-02-12 01:00:00,3.5,3.5527,3.4592,3.464
2022-02-12 02:00:00,3.4673,3.476,3.4244,3.4314
2022-02-12 03:00:00,3.4627,3.5144,3.4536,3.5144
2022-02-12 04:00:00,3.5141,3.5144,3.5123,3.5126
2022-02-12 05:00:00,3.4914,3.5105,3.4814,3.4814
2022-02-12 06:00:00,3.5067,3.5418,3.4766,3.4823
2022-02-12 07:00:00,3.4955,3.593,3.4856,3.55
2022-02-12 08:00:00,3.5435,3.5435,3.489,3.4933
2022-02-12 09:00:00,3.4933,3.5015,3.4144,3.4501
2022-02-12 10:00:00,3.4286,3.4698,3.4241,3.4698
2022-02-12 11:00:00,3.4806,3.51,3.4806,3.51
2022-02-12 12:00:00,3.4982,3.5022,3.4834,3.4888
2022-02-12 13:00:00,3.5022,3.5325,3.5022,3.5186
2022-02-12 14:00:00,3.5199,3.5206,3.5025,3.5025
2022-02-12 15:00:00,3.5073,3.5149,3.4917,3.5131
2022-02-12 16:00:00,3.5215,3.5271,3.4326,3.4425
2022-02-12 17:00:00,3.4599,3.4995,3.4334,3.4995
2022-02-12 18:00:00,3.4939,3.5,3.4801,3.5
2022-02-12 19:00:00,3.5,3.5189,3.4574,3.5185
2022-02-12 20:00:00,3.4986,3.5174,3.4986,3.5174
2022-02-12 21:00:00,3.5044,3.5297,3.504,3.5292
2022-02-12 22:00:00,3.5149,3.5331,3.5033,3.5331
2022-02-12 23:00:00,3.5371,3.5371,3.5205,3.5367
2022-02-13 00:00:00,3.5072,3.5072,3.4693,3.482
2022-02-13 01:00:00,3.4941,3.5039,3.4766,3.5039
2022-02-13 02:00:00,3.4919,3.5021,3.4919,3.5021
2022-02-13 03:00:00,3.5073,3.5775,3.4908,3.4997
2022-02-13 04:00:00,3.5014,3.5033,3.4803,3.4982
2022-02-13 05:00:00,3.48,3.5096,3.477,3.5018
2022-02-13 06:00:00,3.494,3.5106,3.49,3.4952
2022-02-13 07:00:00,3.4943,3.5021,3.4835,3.5021
2022-02-13 08:00:00,3.5021,3.5085,3.4898,3.5085
2022-02-13 09:00:00,3.5085,3.5085,3.467,3.4752
2022-02-13 10:00:00,3.4871,3.496,3.4715,3.4715
2022-02-13 11:00:00,3.47,3.4804,3.45,3.466
2022-02-13 12:00:00,3.4631,3.466,3.4354,3.4476
2022-02-13 13:00:00,3.4659,3.5427,3.42,3.4224
2022-02-13 14:00:00,3.4294,3.7135,3.4294,3.44
2022-02-13 15:00:00,3.454,3.653,3.454,3.4907
2022-02-13 16:00:00,3.4861,3.4891,3.463,3.4891
2022-02-13 17:00:00,3.4876,3.4953,3.4534,3.4696
2022-02-13 18:00:00,3.4676,3.4911,3.4673,3.4908
2022-02-13 19:00:00,3.4656,3.5116,3.4625,3.5116
2022-02-13 20:00:00,3.5354,3.5997,3.4502,3.5305
2022-02-13 21:00:00,3.4955,3.5199,3.485,3.4982
2022-02-13 22:00:00,3.499,3.4997,3.4888,3.4997
2022-02-13 23:00:00,3.5042,3.5047,3.467,3.4678
2022-02-14 00:00:00,3.474,3.4838,3.474,3.4838
2022-02-14 01:00:00,3.4838,3.5856,3.4838,3.5567
2022-02-14 02:00:00,3.5422,3.7213,3.5422,3.5735
