datetime,MANABUSD_open,MANABUSD_high,MANABUSD_low,MANABUSD_close
2022-02-23 11:00:00,2.6969,2.7496,2.6662,2.737
2022-02-23 12:00:00,2.7386,2.7661,2.6723,2.6828
2022-02-23 13:00:00,2.6818,2.6929,2.6301,2.6524
2022-02-23 14:00:00,2.6489,2.6717,2.6152,2.619
2022-02-23 15:00:00,2.6191,2.6358,2.5854,2.6302
2022-02-23 16:00:00,2.6303,2.6453,2.585,2.5928
2022-02-23 17:00:00,2.5931,2.6171,2.5482,2.6158
2022-02-23 18:00:00,2.6145,2.6231,2.5526,2.5555
2022-02-23 19:00:00,2.5552,2.5796,2.5035,2.5088
2022-02-23 20:00:00,2.5087,2.5319,2.4868,2.5206
2022-02-23 21:00:00,2.5224,2.5357,2.4142,2.4261
2022-02-23 22:00:00,2.4236,2.4405,2.3,2.3076
2022-02-23 23:00:00,2.31,2.3421,2.2653,2.3396
2022-02-24 00:00:00,2.3387,2.3433,2.2006,2.247
2022-02-24 01:00:00,2.2476,2.3006,2.2363,2.281
2022-02-24 02:00:00,2.2789,2.3215,2.1994,2.3023
2022-02-24 03:00:00,2.3013,2.3572,2.2685,2.3001
2022-02-24 04:00:00,2.2979,2.3324,2.2749,2.2766
2022-02-24 05:00:00,2.2759,2.29,2.2373,2.2712
2022-02-24 06:00:00,2.2713,2.3101,2.2454,2.2947
2022-02-24 07:00:00,2.2942,2.2978,2.2624,2.2749
2022-02-24 08:00:00,2.2829,2.3291,2.2651,2.3076
2022-02-24 09:00:00,2.3086,2.3649,2.2905,2.3569
2022-02-24 10:00:00,2.3573,2.4239,2.3392,2.4119
2022-02-24 11:00:00,2.4129,2.4973,2.3984,2.4367
2022-02-24 12:00:00,2.4391,2.4401,2.3727,2.4001
2022-02-24 13:00:00,2.3993,2.5208,2.3969,2.485
2022-02-24 14:00:00,2.4885,2.564,2.472,2.5592
2022-02-24 15:00:00,2.5615,2.6968,2.561,2.6167
2022-02-24 16:00:00,2.6148,2.6628,2.5865,2.6609
2022-02-24 17:00:00,2.6571,2.6674,2.5323,2.5447
2022-02-24 18:00:00,2.547,2.6088,2.547,2.5887
2022-02-24 19:00:00,2.5891,2.6867,2.574,2.6011
2022-02-24 20:00:00,2.6023,2.6841,2.5949,2.639
2022-02-24 21:00:00,2.6401,2.6527,2.6177,2.6394
2022-02-24 22:00:00,2.6366,2.6476,2.593,2.6437
2022-02-24 23:00:00,2.6435,2.6488,2.5949,2.618
2022-02-25 00:00:00,2.6148,2.6294,2.5562,2.5877
2022-02-25 01:00:00,2.588,2.6321,2.5701,2.6296
2022-02-25 02:00:00,2.6299,2.6445,2.6,2.6115
2022-02-25 03:00:00,2.6097,2.6139,2.5666,2.5776
2022-02-25 04:00:00,2.5776,2.5922,2.5199,2.5887
2022-02-25 05:00:00,2.5885,2.6162,2.5766,2.5937
2022-02-25 06:00:00,2.592,2.6387,2.5628,2.6303
2022-02-25 07:00:00,2.6315,2.7212,2.6305,2.7185
2022-02-25 08:00:00,2.7198,2.7381,2.6822,2.6931
2022-02-25 09:00:00,2.6927,2.7142,2.6584,2.6689
2022-02-25 10:00:00,2.6707,2.715,2.6247,2.7047
2022-02-25 11:00:00,2.7031,2.7177,2.6764,2.6987
2022-02-25 12:00:00,2.6996,2.6996,2.6554,2.67
2022-02-25 13:00:00,2.6691,2.6789,2.6346,2.6475
2022-02-25 14:00:00,2.6451,2.6753,2.6335,2.6375
2022-02-25 15:00:00,2.6384,2.6955,2.6262,2.687
2022-02-25 16:00:00,2.6857,2.7041,2.6714,2.6823
2022-02-25 17:00:00,2.6828,2.7508,2.6678,2.7487
2022-02-25 18:00:00,2.7487,2.7869,2.7222,2.7419
2022-02-25 19:00:00,2.7427,2.8878,2.7279,2.802
2022-02-25 20:00:00,2.8032,2.81,2.7418,2.7735
2022-02-25 21:00:00,2.7735,2.7805,2.7541,2.7634
2022-02-25 22:00:00,2.7634,2.7735,2.7302,2.7474
2022-02-25 23:00:00,2.7493,2.7608,2.7324,2.749
2022-02-26 00:00:00,2.7494,2.7527,2.6789,2.6916
2022-02-26 01:00:00,2.6892,2.7145,2.6866,2.7092
2022-02-26 02:00:00,2.7076,2.7104,2.6631,2.7095
2022-02-26 03:00:00,2.7104,2.7444,2.6614,2.6755
2022-02-26 04:00:00,2.6742,2.6926,2.6533,2.6763
2022-02-26 05:00:00,2.6769,2.7008,2.6694,2.6848
2022-02-26 06:00:00,2.6861,2.7011,2.6662,2.6763
2022-02-26 07:00:00,2.6753,2.68,2.6487,2.675
2022-02-26 08:00:00,2.675,2.6916,2.6638,2.6776
2022-02-26 09:00:00,2.6785,2.6962,2.6662,2.694
2022-02-26 10:00:00,2.694,2.7231,2.6921,2.6971
2022-02-26 11:00:00,2.6983,2.7135,2.6784,2.6906
2022-02-26 12:00:00,2.6901,2.7064,2.6855,2.6983
2022-02-26 13:00:00,2.6984,2.6984,2.6554,2.6837
2022-02-26 14:00:00,2.6824,2.7025,2.6792,2.6933
2022-02-26 15:00:00,2.6938,2.7165,2.6882,2.6985
2022-02-26 16:00:00,2.6983,2.7271,2.6943,2.7172
2022-02-26 17:00:00,2.7165,2.7199,2.6777,2.6828
2022-02-26 18:00:00,2.6787,2.6831,2.6576,2.6805
2022-02-26 19:00:00,2.6826,2.6933,2.5783,2.5819
2022-02-26 20:00:00,2.581,2.5918,2.534,2.5358
2022-02-26 21:00:00,2.534,2.5806,2.5324,2.579
2022-02-26 22:00:00,2.5763,2.5988,2.5701,2.573
2022-02-26 23:00:00,2.5724,2.5843,2.5568,2.569
2022-02-27 00:00:00,2.569,2.6021,2.5501,2.5795
2022-02-27 01:00:00,2.5794,2.624,2.5791,2.6176
2022-02-27 02:00:00,2.6209,2.631,2.6016,2.6023
2022-02-27 03:00:00,2.6015,2.6131,2.5801,2.6067
2022-02-27 04:00:00,2.6069,2.6452,2.6018,2.6443
2022-02-27 05:00:00,2.643,2.6741,2.6251,2.6736
2022-02-27 06:00:00,2.6742,2.7207,2.6587,2.7167
2022-02-27 07:00:00,2.7193,2.75,2.7058,2.7435
2022-02-27 08:00:00,2.7425,2.7476,2.6,2.6813
2022-02-27 09:00:00,2.6812,2.7033,2.6323,2.6457
2022-02-27 10:00:00,2.6469,2.7164,2.6397,2.704
2022-02-27 11:00:00,2.707,2.718,2.6599,2.6741
2022-02-27 12:00:00,2.6737,2.679,2.6575,2.6618
2022-02-27 13:00:00,2.6615,2.675,2.6418,2.656
2022-02-27 14:00:00,2.6548,2.6623,2.5351,2.5493
2022-02-27 15:00:00,2.5473,2.6045,2.5334,2.5678
2022-02-27 16:00:00,2.5656,2.5745,2.5033,2.5527
2022-02-27 17:00:00,2.5487,2.5772,2.5464,2.5675
2022-02-27 18:00:00,2.5666,2.5666,2.5202,2.5588
2022-02-27 19:00:00,2.5581,2.5642,2.4555,2.4671
2022-02-27 20:00:00,2.4681,2.5717,2.4666,2.5455
2022-02-27 21:00:00,2.5472,2.5643,2.5081,2.5284
2022-02-27 22:00:00,2.5291,2.5488,2.5119,2.5341
2022-02-27 23:00:00,2.5333,2.563,2.5266,2.537
2022-02-28 00:00:00,2.534,2.558,2.5266,2.5447
2022-02-28 01:00:00,2.546,2.5661,2.5024,2.5538
2022-02-28 02:00:00,2.5559,2.6084,2.55,2.5955
2022-02-28 03:00:00,2.5962,2.625,2.5813,2.5916
2022-02-28 04:00:00,2.592,2.6122,2.5615,2.5618
2022-02-28 05:00:00,2.5613,2.5989,2.5601,2.5849
2022-02-28 06:00:00,2.5843,2.5951,2.565,2.5911
2022-02-28 07:00:00,2.5927,2.6223,2.5731,2.5868
2022-02-28 08:00:00,2.5847,2.5932,2.5472,2.5586
2022-02-28 09:00:00,2.5588,2.6749,2.5586,2.6675
2022-02-28 10:00:00,2.67,2.7219,2.6384,2.7183
2022-02-28 11:00:00,2.7178,2.7443,2.6854,2.6949
2022-02-28 12:00:00,2.696,2.7194,2.6669,2.7194
2022-02-28 13:00:00,2.7198,2.7297,2.6956,2.7097
2022-02-28 14:00:00,2.7064,2.7148,2.6924,2.7056
2022-02-28 15:00:00,2.7056,2.7574,2.7016,2.7558
2022-02-28 16:00:00,2.7568,2.7593,2.7252,2.7527
2022-02-28 17:00:00,2.7529,2.8683,2.7514,2.8055
2022-02-28 18:00:00,2.8062,2.8607,2.8011,2.8494
2022-02-28 19:00:00,2.8487,2.8923,2.8348,2.8674
2022-02-28 20:00:00,2.868,2.8694,2.819,2.8211
2022-02-28 21:00:00,2.8192,2.8295,2.7842,2.8029
2022-02-28 22:00:00,2.8002,2.8022,2.765,2.7982
2022-02-28 23:00:00,2.7982,2.829,2.791,2.8199
2022-03-01 00:00:00,2.8214,2.8281,2.7783,2.7933
2022-03-01 01:00:00,2.7947,2.8265,2.7607,2.82
2022-03-01 02:00:00,2.8205,2.8356,2.8026,2.8212
2022-03-01 03:00:00,2.8207,2.8422,2.7951,2.8306
2022-03-01 04:00:00,2.8306,2.8321,2.7816,2.7999
2022-03-01 05:00:00,2.8002,2.8216,2.7399,2.8169
2022-03-01 06:00:00,2.8161,2.828,2.7859,2.8071
2022-03-01 07:00:00,2.8071,2.854,2.8034,2.836
2022-03-01 08:00:00,2.8342,2.929,2.8187,2.8934
2022-03-01 09:00:00,2.8924,2.9245,2.8034,2.8074
2022-03-01 10:00:00,2.8088,2.8394,2.7725,2.8006
2022-03-01 11:00:00,2.7994,2.8321,2.7597,2.772
2022-03-01 12:00:00,2.7714,2.8034,2.7581,2.7905
2022-03-01 13:00:00,2.7906,2.8255,2.7679,2.8171
2022-03-01 14:00:00,2.8201,2.8255,2.7832,2.7937
2022-03-01 15:00:00,2.7932,2.815,2.7929,2.8098
2022-03-01 16:00:00,2.8118,2.8389,2.7721,2.7944
2022-03-01 17:00:00,2.798,2.84,2.7874,2.8355
2022-03-01 18:00:00,2.8355,2.8559,2.8121,2.8389
2022-03-01 19:00:00,2.84,2.8467,2.7612,2.7972
2022-03-01 20:00:00,2.8022,2.8249,2.7656,2.7938
2022-03-01 21:00:00,2.7884,2.8032,2.7702,2.7967
2022-03-01 22:00:00,2.7961,2.8561,2.7914,2.8431
2022-03-01 23:00:00,2.8447,2.8556,2.8065,2.8109
2022-03-02 00:00:00,2.8094,2.831,2.7973,2.8276
2022-03-02 01:00:00,2.8276,2.8276,2.7769,2.7841
2022-03-02 02:00:00,2.7809,2.8026,2.772,2.7946
2022-03-02 03:00:00,2.7949,2.8112,2.7632,2.7837
2022-03-02 04:00:00,2.7818,2.8061,2.7724,2.7912
2022-03-02 05:00:00,2.7933,2.8262,2.7855,2.8212
2022-03-02 06:00:00,2.8211,2.8246,2.8024,2.818
2022-03-02 07:00:00,2.8192,2.8448,2.7846,2.804
2022-03-02 08:00:00,2.8022,2.8045,2.7133,2.7368
2022-03-02 09:00:00,2.7355,2.8134,2.7351,2.8074
2022-03-02 10:00:00,2.8091,2.83,2.7432,2.7573
2022-03-02 11:00:00,2.7572,2.7885,2.7519,2.7744
2022-03-02 12:00:00,2.7724,2.7895,2.7437,2.7472
2022-03-02 13:00:00,2.7494,2.7658,2.7254,2.73
2022-03-02 14:00:00,2.7307,2.7459,2.697,2.7311
2022-03-02 15:00:00,2.73,2.7452,2.7256,2.7391
2022-03-02 16:00:00,2.7392,2.7799,2.7355,2.7774
2022-03-02 17:00:00,2.7784,2.7869,2.7568,2.7657
2022-03-02 18:00:00,2.7625,2.7707,2.7447,2.7521
2022-03-02 19:00:00,2.7517,2.7662,2.7324,2.7603
2022-03-02 20:00:00,2.7618,2.762,2.7239,2.7435
2022-03-02 21:00:00,2.7425,2.7434,2.7097,2.7347
2022-03-02 22:00:00,2.7322,2.7364,2.6773,2.6954
2022-03-02 23:00:00,2.6956,2.7154,2.6869,2.6967
2022-03-03 00:00:00,2.6957,2.7083,2.6911,2.6982
2022-03-03 01:00:00,2.6965,2.7151,2.6685,2.7111
2022-03-03 02:00:00,2.7114,2.7303,2.702,2.7119
2022-03-03 03:00:00,2.7119,2.7192,2.6964,2.7132
2022-03-03 04:00:00,2.7137,2.7149,2.6872,2.691
2022-03-03 05:00:00,2.6901,2.7132,2.6828,2.7063
2022-03-03 06:00:00,2.7082,2.7263,2.7026,2.7069
2022-03-03 07:00:00,2.7061,2.7257,2.6979,2.7173
2022-03-03 08:00:00,2.7173,2.7398,2.7124,2.7386
2022-03-03 09:00:00,2.7386,2.7473,2.6893,2.697
2022-03-03 10:00:00,2.6968,2.7046,2.6117,2.6362
2022-03-03 11:00:00,2.6363,2.6492,2.61,2.6278
2022-03-03 12:00:00,2.6248,2.6353,2.5824,2.625
2022-03-03 13:00:00,2.6236,2.641,2.6135,2.6286
2022-03-03 14:00:00,2.6272,2.6381,2.6011,2.6164
2022-03-03 15:00:00,2.6158,2.6225,2.5883,2.6068
2022-03-03 16:00:00,2.6063,2.622,2.5937,2.6186
2022-03-03 17:00:00,2.6183,2.6584,2.6179,2.644
2022-03-03 18:00:00,2.6438,2.6584,2.6341,2.6369
2022-03-03 19:00:00,2.636,2.6417,2.5346,2.5445
2022-03-03 20:00:00,2.5409,2.5579,2.5141,2.5482
2022-03-03 21:00:00,2.545,2.5524,2.5339,2.5457
2022-03-03 22:00:00,2.5458,2.552,2.5248,2.5502
2022-03-03 23:00:00,2.549,2.5503,2.5234,2.5469
2022-03-04 00:00:00,2.5472,2.5643,2.5441,2.5628
2022-03-04 01:00:00,2.5626,2.5715,2.5581,2.5681
2022-03-04 02:00:00,2.5687,2.5745,2.5568,2.5704
2022-03-04 03:00:00,2.5722,2.5953,2.5401,2.5802
2022-03-04 04:00:00,2.58,2.6005,2.5734,2.5926
2022-03-04 05:00:00,2.5929,2.6345,2.5929,2.6159
2022-03-04 06:00:00,2.6172,2.6395,2.6172,2.6286
2022-03-04 07:00:00,2.6308,2.6351,2.5919,2.5999
2022-03-04 08:00:00,2.5992,2.6276,2.5857,2.5927
2022-03-04 09:00:00,2.5919,2.5967,2.5473,2.5703
2022-03-04 10:00:00,2.5689,2.58,2.5424,2.5545
2022-03-04 11:00:00,2.5539,2.5602,2.5296,2.5528
2022-03-04 12:00:00,2.5528,2.5726,2.546,2.5626
2022-03-04 13:00:00,2.5636,2.5716,2.5492,2.55
2022-03-04 14:00:00,2.5497,2.5514,2.4974,2.5083
2022-03-04 15:00:00,2.5089,2.5227,2.4751,2.507
2022-03-04 16:00:00,2.5066,2.5145,2.4935,2.4973
2022-03-04 17:00:00,2.4977,2.5048,2.436,2.4744
2022-03-04 18:00:00,2.4701,2.4851,2.4535,2.48
2022-03-04 19:00:00,2.4798,2.48,2.4108,2.4108
2022-03-04 20:00:00,2.4107,2.4519,2.4072,2.4461
2022-03-04 21:00:00,2.4461,2.4606,2.4399,2.4524
2022-03-04 22:00:00,2.4521,2.5111,2.4491,2.4946
2022-03-04 23:00:00,2.4944,2.4995,2.4672,2.4784
2022-03-05 00:00:00,2.4799,2.5018,2.4714,2.4993
2022-03-05 01:00:00,2.4995,2.5192,2.4894,2.5059
2022-03-05 02:00:00,2.5064,2.5435,2.4953,2.5328
2022-03-05 03:00:00,2.5324,2.5527,2.5181,2.5388
2022-03-05 04:00:00,2.5393,2.5499,2.5202,2.5225
2022-03-05 05:00:00,2.523,2.5314,2.4948,2.5305
2022-03-05 06:00:00,2.5308,2.5409,2.5192,2.5257
2022-03-05 07:00:00,2.5254,2.5455,2.5215,2.5215
2022-03-05 08:00:00,2.5213,2.525,2.4962,2.5119
2022-03-05 09:00:00,2.5084,2.5348,2.4976,2.5302
2022-03-05 10:00:00,2.5295,2.5398,2.5182,2.5299
2022-03-05 11:00:00,2.53,2.5708,2.528,2.5467
2022-03-05 12:00:00,2.5434,2.561,2.5421,2.5464
2022-03-05 13:00:00,2.5463,2.5481,2.5217,2.5398
2022-03-05 14:00:00,2.54,2.552,2.5339,2.5479
2022-03-05 15:00:00,2.5478,2.5673,2.5423,2.5611
2022-03-05 16:00:00,2.5609,2.5665,2.5398,2.5446
2022-03-05 17:00:00,2.5451,2.5653,2.5365,2.5653
2022-03-05 18:00:00,2.5654,2.5654,2.5475,2.5589
2022-03-05 19:00:00,2.5582,2.589,2.548,2.5856
2022-03-05 20:00:00,2.587,2.5936,2.5596,2.5646
2022-03-05 21:00:00,2.5644,2.5699,2.5494,2.5638
2022-03-05 22:00:00,2.563,2.5696,2.511,2.5177
2022-03-05 23:00:00,2.517,2.5302,2.4799,2.519
2022-03-06 00:00:00,2.5219,2.5328,2.5113,2.5164
2022-03-06 01:00:00,2.5158,2.5352,2.5152,2.5159
2022-03-06 02:00:00,2.5162,2.5191,2.4977,2.5094
2022-03-06 03:00:00,2.5095,2.5173,2.4964,2.504
2022-03-06 04:00:00,2.5016,2.5049,2.464,2.4648
2022-03-06 05:00:00,2.4639,2.4695,2.44,2.4579
2022-03-06 06:00:00,2.4579,2.4628,2.4359,2.4596
2022-03-06 07:00:00,2.4612,2.4788,2.4485,2.4716
2022-03-06 08:00:00,2.4716,2.5082,2.4716,2.4933
2022-03-06 09:00:00,2.4941,2.4963,2.4664,2.4676
2022-03-06 10:00:00,2.468,2.4754,2.4492,2.4754
2022-03-06 11:00:00,2.4744,2.5068,2.4658,2.497
2022-03-06 12:00:00,2.4997,2.5005,2.48,2.4852
2022-03-06 13:00:00,2.4813,2.4951,2.4611,2.4723
2022-03-06 14:00:00,2.4739,2.4744,2.4423,2.4497
2022-03-06 15:00:00,2.4491,2.4791,2.4464,2.4746
2022-03-06 16:00:00,2.4749,2.5014,2.4677,2.4754
2022-03-06 17:00:00,2.4756,2.4945,2.471,2.4726
2022-03-06 18:00:00,2.4737,2.4762,2.412,2.4168
2022-03-06 19:00:00,2.4181,2.4226,2.3692,2.4041
2022-03-06 20:00:00,2.4044,2.4227,2.3973,2.402
2022-03-06 21:00:00,2.399,2.4115,2.3538,2.3646
2022-03-06 22:00:00,2.3659,2.3663,2.3352,2.3582
2022-03-06 23:00:00,2.3605,2.38,2.35,2.3694
2022-03-07 00:00:00,2.3688,2.3991,2.363,2.3854
2022-03-07 01:00:00,2.3843,2.4092,2.3807,2.4063
2022-03-07 02:00:00,2.4079,2.4109,2.363,2.3713
2022-03-07 03:00:00,2.3725,2.3936,2.3535,2.389
2022-03-07 04:00:00,2.3922,2.4033,2.3855,2.3905
2022-03-07 05:00:00,2.3913,2.3996,2.3759,2.3786
2022-03-07 06:00:00,2.3758,2.4087,2.3734,2.4064
2022-03-07 07:00:00,2.4082,2.4527,2.4081,2.436
2022-03-07 08:00:00,2.4364,2.4812,2.4364,2.474
2022-03-07 09:00:00,2.4758,2.5257,2.4673,2.4771
2022-03-07 10:00:00,2.4771,2.4935,2.4567,2.4848
2022-03-07 11:00:00,2.484,2.5108,2.4572,2.4597
2022-03-07 12:00:00,2.4572,2.4684,2.4445,2.4445
2022-03-07 13:00:00,2.4444,2.4444,2.3767,2.3862
2022-03-07 14:00:00,2.3862,2.3893,2.3128,2.325
2022-03-07 15:00:00,2.3261,2.3539,2.3002,2.3272
2022-03-07 16:00:00,2.3353,2.3683,2.3201,2.3452
2022-03-07 17:00:00,2.3471,2.397,2.3471,2.3741
2022-03-07 18:00:00,2.3742,2.3993,2.3538,2.3551
2022-03-07 19:00:00,2.355,2.3934,2.3376,2.3791
2022-03-07 20:00:00,2.3793,2.4044,2.3579,2.3853
2022-03-07 21:00:00,2.3872,2.4286,2.3735,2.4141
2022-03-07 22:00:00,2.4143,2.424,2.3985,2.4115
2022-03-07 23:00:00,2.4117,2.425,2.3946,2.3977
2022-03-08 00:00:00,2.3967,2.4075,2.3759,2.3908
2022-03-08 01:00:00,2.3907,2.4,2.3578,2.3718
2022-03-08 02:00:00,2.3685,2.403,2.3592,2.396
2022-03-08 03:00:00,2.3961,2.4388,2.3887,2.4136
2022-03-08 04:00:00,2.4147,2.4289,2.405,2.4243
2022-03-08 05:00:00,2.4244,2.4383,2.4034,2.4342
2022-03-08 06:00:00,2.4314,2.4356,2.3976,2.4114
2022-03-08 07:00:00,2.4127,2.4261,2.3879,2.4039
2022-03-08 08:00:00,2.4025,2.4113,2.3802,2.407
2022-03-08 09:00:00,2.4073,2.4205,2.3798,2.3912
2022-03-08 10:00:00,2.39,2.4025,2.3603,2.3848
2022-03-08 11:00:00,2.385,2.4018,2.3543,2.3653
2022-03-08 12:00:00,2.3634,2.4134,2.363,2.4053
2022-03-08 13:00:00,2.4075,2.4422,2.3887,2.3926
2022-03-08 14:00:00,2.3907,2.4089,2.3749,2.4048
2022-03-08 15:00:00,2.4052,2.4102,2.372,2.3767
2022-03-08 16:00:00,2.3757,2.3867,2.3698,2.3755
2022-03-08 17:00:00,2.3748,2.3748,2.3748,2.3748
2022-03-08 18:00:00,2.3756,2.4048,2.3756,2.3926
2022-03-08 19:00:00,2.3927,2.4152,2.3862,2.414
2022-03-08 20:00:00,2.4153,2.4323,2.4051,2.4285
2022-03-08 21:00:00,2.4287,2.4337,2.4171,2.423
2022-03-08 22:00:00,2.4236,2.5199,2.4177,2.5116
2022-03-08 23:00:00,2.512,2.5283,2.4933,2.5018
2022-03-09 00:00:00,2.5014,2.5058,2.4771,2.4855
2022-03-09 01:00:00,2.4858,2.5114,2.4792,2.5071
2022-03-09 02:00:00,2.5082,2.5323,2.5036,2.5224
2022-03-09 03:00:00,2.5228,2.5471,2.5024,2.5319
2022-03-09 04:00:00,2.5325,2.5365,2.5211,2.524
2022-03-09 05:00:00,2.5233,2.5252,2.5146,2.5246
2022-03-09 06:00:00,2.5253,2.5326,2.5075,2.5158
2022-03-09 07:00:00,2.5179,2.5376,2.4822,2.5037
2022-03-09 08:00:00,2.5037,2.5086,2.4754,2.4887
2022-03-09 09:00:00,2.4877,2.5136,2.4877,2.5079
2022-03-09 10:00:00,2.5079,2.5314,2.5007,2.5279
2022-03-09 11:00:00,2.5286,2.5311,2.5068,2.5108
2022-03-09 12:00:00,2.51,2.5135,2.493,2.5097
2022-03-09 13:00:00,2.5099,2.5106,2.4784,2.4956
2022-03-09 14:00:00,2.4952,2.504,2.4667,2.4959
2022-03-09 15:00:00,2.4971,2.5055,2.4736,2.4813
2022-03-09 16:00:00,2.4816,2.4816,2.4646,2.4757
2022-03-09 17:00:00,2.4757,2.4895,2.4707,2.4797
2022-03-09 18:00:00,2.4797,2.5084,2.4752,2.4946
2022-03-09 19:00:00,2.4953,2.5131,2.4746,2.4771
2022-03-09 20:00:00,2.4767,2.4915,2.4242,2.4286
2022-03-09 21:00:00,2.427,2.4396,2.4169,2.421
2022-03-09 22:00:00,2.4194,2.4356,2.4124,2.4229
2022-03-09 23:00:00,2.422,2.4278,2.3713,2.374
2022-03-10 00:00:00,2.3747,2.3807,2.3549,2.3684
2022-03-10 01:00:00,2.3673,2.3764,2.35,2.3762
2022-03-10 02:00:00,2.3751,2.3854,2.3647,2.3735
2022-03-10 03:00:00,2.3746,2.3799,2.3521,2.3757
2022-03-10 04:00:00,2.3766,2.3811,2.3631,2.3696
2022-03-10 05:00:00,2.3694,2.3748,2.3597,2.3636
2022-03-10 06:00:00,2.3632,2.3694,2.3569,2.3663
2022-03-10 07:00:00,2.3661,2.3793,2.3593,2.368
2022-03-10 08:00:00,2.3705,2.4072,2.3259,2.368
2022-03-10 09:00:00,2.368,2.3785,2.3479,2.3757
2022-03-10 10:00:00,2.3763,2.3972,2.3619,2.3761
2022-03-10 11:00:00,2.3747,2.3864,2.3561,2.3735
2022-03-10 12:00:00,2.3738,2.38,2.3591,2.3639
2022-03-10 13:00:00,2.3641,2.3858,2.3588,2.3786
2022-03-10 14:00:00,2.3797,2.3893,2.3687,2.3835
2022-03-10 15:00:00,2.384,2.393,2.3737,2.3896
2022-03-10 16:00:00,2.3929,2.3951,2.3738,2.3761
2022-03-10 17:00:00,2.3759,2.3869,2.3616,2.3862
2022-03-10 18:00:00,2.387,2.3914,2.3622,2.3708
2022-03-10 19:00:00,2.3708,2.3761,2.3537,2.3647
2022-03-10 20:00:00,2.3654,2.3655,2.3331,2.3375
2022-03-10 21:00:00,2.3383,2.3436,2.3071,2.3094
2022-03-10 22:00:00,2.3121,2.3429,2.3077,2.3429
2022-03-10 23:00:00,2.3405,2.3425,2.3103,2.3182
2022-03-11 00:00:00,2.3153,2.3415,2.3102,2.3414
2022-03-11 01:00:00,2.34,2.3587,2.3371,2.3561
2022-03-11 02:00:00,2.3579,2.3778,2.3579,2.3675
2022-03-11 03:00:00,2.3652,2.3765,2.3563,2.3602
2022-03-11 04:00:00,2.3585,2.3692,2.3546,2.3628
2022-03-11 05:00:00,2.3644,2.3691,2.3605,2.3638
2022-03-11 06:00:00,2.3634,2.4049,2.343,2.3954
2022-03-11 07:00:00,2.396,2.411,2.3844,2.3878
2022-03-11 08:00:00,2.3894,2.3904,2.3611,2.3681
2022-03-11 09:00:00,2.3681,2.3851,2.3641,2.3725
2022-03-11 10:00:00,2.3727,2.3727,2.3376,2.3509
2022-03-11 11:00:00,2.3518,2.3518,2.3273,2.3369
2022-03-11 12:00:00,2.335,2.3414,2.324,2.337
2022-03-11 13:00:00,2.3361,2.3404,2.3145,2.3145
2022-03-11 14:00:00,2.3149,2.3295,2.3122,2.3219
2022-03-11 15:00:00,2.3213,2.3347,2.2972,2.3055
2022-03-11 16:00:00,2.3038,2.3424,2.3038,2.3342
2022-03-11 17:00:00,2.3353,2.3408,2.3284,2.3367
2022-03-11 18:00:00,2.3364,2.3374,2.2976,2.3043
2022-03-11 19:00:00,2.3045,2.3417,2.3004,2.3414
2022-03-11 20:00:00,2.3402,2.3532,2.3362,2.347
2022-03-11 21:00:00,2.3474,2.3538,2.3247,2.3296
2022-03-11 22:00:00,2.3286,2.344,2.328,2.3307
2022-03-11 23:00:00,2.3302,2.3484,2.3164,2.3376
2022-03-12 00:00:00,2.3384,2.3499,2.3323,2.3453
2022-03-12 01:00:00,2.346,2.3581,2.3393,2.3394
2022-03-12 02:00:00,2.3398,2.3448,2.3283,2.3365
2022-03-12 03:00:00,2.3365,2.3369,2.3173,2.3279
2022-03-12 04:00:00,2.3272,2.3398,2.3249,2.3357
2022-03-12 05:00:00,2.3361,2.343,2.3317,2.3388
2022-03-12 06:00:00,2.3386,2.3404,2.3242,2.3303
2022-03-12 07:00:00,2.3304,2.3401,2.3192,2.3401
2022-03-12 08:00:00,2.3402,2.3448,2.3286,2.3326
2022-03-12 09:00:00,2.332,2.3373,2.3148,2.3231
2022-03-12 10:00:00,2.323,2.3373,2.3202,2.3263
2022-03-12 11:00:00,2.3265,2.3395,2.323,2.3308
2022-03-12 12:00:00,2.3304,2.3434,2.327,2.3294
2022-03-12 13:00:00,2.3294,2.3343,2.32,2.3246
2022-03-12 14:00:00,2.3245,2.3257,2.3184,2.3206
2022-03-12 15:00:00,2.3215,2.3313,2.3187,2.3244
2022-03-12 16:00:00,2.3249,2.3303,2.319,2.3216
2022-03-12 17:00:00,2.3211,2.3262,2.3176,2.3205
2022-03-12 18:00:00,2.323,2.3278,2.3063,2.3102
2022-03-12 19:00:00,2.3105,2.3244,2.3004,2.3229
2022-03-12 20:00:00,2.3236,2.4186,2.3226,2.4016
2022-03-12 21:00:00,2.4015,2.4458,2.4012,2.4117
2022-03-12 22:00:00,2.4157,2.4214,2.3835,2.3917
2022-03-12 23:00:00,2.3917,2.4048,2.3645,2.3691
2022-03-13 00:00:00,2.3688,2.3887,2.3649,2.3665
2022-03-13 01:00:00,2.3699,2.3833,2.3674,2.3804
2022-03-13 02:00:00,2.3817,2.4099,2.3661,2.3725
2022-03-13 03:00:00,2.3748,2.3795,2.3558,2.359
2022-03-13 04:00:00,2.3605,2.3615,2.3333,2.3476
2022-03-13 05:00:00,2.3477,2.3534,2.3395,2.3475
2022-03-13 06:00:00,2.3478,2.3553,2.3274,2.3355
