datetime,VOXELBUSD_open,VOXELBUSD_high,VOXELBUSD_low,VOXELBUSD_close
2022-02-07 11:00:00,2.0499,2.0524,2.0,2.029
2022-02-07 12:00:00,2.0208,2.0278,1.99,2.0229
2022-02-07 13:00:00,2.027,2.0332,2.0051,2.0184
2022-02-07 14:00:00,2.0187,2.0317,2.013,2.0306
2022-02-07 15:00:00,2.022,2.0332,2.0,2.01
2022-02-07 16:00:00,2.0159,2.0213,2.0006,2.01
2022-02-07 17:00:00,2.0113,2.0215,2.0017,2.0103
2022-02-07 18:00:00,2.01,2.0263,2.0043,2.0043
2022-02-07 19:00:00,2.0053,2.0157,2.0,2.0098
2022-02-07 20:00:00,2.0028,2.005,1.9537,1.9666
2022-02-07 21:00:00,1.9724,1.9725,1.9341,1.9407
2022-02-07 22:00:00,1.9407,1.954,1.9236,1.9477
2022-02-07 23:00:00,1.9477,1.955,1.9397,1.955
2022-02-08 00:00:00,1.955,1.9828,1.9446,1.9801
2022-02-08 01:00:00,1.979,1.9863,1.938,1.9441
2022-02-08 02:00:00,1.951,1.9518,1.9029,1.9341
2022-02-08 03:00:00,1.9281,1.9339,1.8334,1.8431
2022-02-08 04:00:00,1.843,1.8551,1.8087,1.8458
2022-02-08 05:00:00,1.8458,1.8512,1.8332,1.848
2022-02-08 06:00:00,1.8424,1.8991,1.8366,1.8971
2022-02-08 07:00:00,1.8992,1.8992,1.8087,1.828
2022-02-08 08:00:00,1.8243,1.8326,1.8016,1.8156
2022-02-08 09:00:00,1.8157,1.825,1.8033,1.8122
2022-02-08 10:00:00,1.8119,1.8119,1.7434,1.7618
2022-02-08 11:00:00,1.7619,1.7794,1.7431,1.7431
2022-02-08 12:00:00,1.7481,1.7609,1.7246,1.7407
2022-02-08 13:00:00,1.748,1.7705,1.7409,1.7409
2022-02-08 14:00:00,1.7463,1.7559,1.7322,1.7559
2022-02-08 15:00:00,1.7558,1.8186,1.753,1.8186
2022-02-08 16:00:00,1.8135,1.816,1.7948,1.8096
2022-02-08 17:00:00,1.8093,1.8095,1.7849,1.7853
2022-02-08 18:00:00,1.793,1.8079,1.7293,1.747
2022-02-08 19:00:00,1.7558,1.7902,1.7558,1.7846
2022-02-08 20:00:00,1.7892,1.7902,1.7737,1.7737
2022-02-08 21:00:00,1.7684,1.7709,1.7493,1.7586
2022-02-08 22:00:00,1.7585,1.767,1.7519,1.7607
2022-02-08 23:00:00,1.7662,1.775,1.7662,1.7735
2022-02-09 00:00:00,1.7667,1.7768,1.7518,1.7709
2022-02-09 01:00:00,1.7729,1.7856,1.7718,1.7793
2022-02-09 02:00:00,1.7793,1.8017,1.7742,1.8017
2022-02-09 03:00:00,1.7966,1.7974,1.769,1.7752
2022-02-09 04:00:00,1.7821,1.7886,1.76,1.7684
2022-02-09 05:00:00,1.7648,1.7877,1.76,1.7751
2022-02-09 06:00:00,1.7746,1.8718,1.7635,1.832
2022-02-09 07:00:00,1.8333,1.8608,1.8,1.855
2022-02-09 08:00:00,1.8521,1.8776,1.8271,1.8271
2022-02-09 09:00:00,1.827,1.8432,1.8119,1.8132
2022-02-09 10:00:00,1.822,1.822,1.813,1.813
2022-02-09 11:00:00,1.8122,1.8286,1.805,1.8163
2022-02-09 12:00:00,1.8206,1.826,1.805,1.806
2022-02-09 13:00:00,1.8052,1.811,1.8013,1.811
2022-02-09 14:00:00,1.8135,1.8285,1.808,1.813
2022-02-09 15:00:00,1.8157,1.8251,1.81,1.8228
2022-02-09 16:00:00,1.8183,1.8608,1.8162,1.8366
2022-02-09 17:00:00,1.8351,1.8474,1.8231,1.8404
2022-02-09 18:00:00,1.843,1.8521,1.8349,1.8411
2022-02-09 19:00:00,1.8411,1.8498,1.8163,1.8163
2022-02-09 20:00:00,1.8163,1.8227,1.8016,1.8085
2022-02-09 21:00:00,1.8084,1.8135,1.7892,1.791
2022-02-09 22:00:00,1.7904,1.7904,1.7727,1.7794
2022-02-09 23:00:00,1.78,1.79,1.7762,1.7832
2022-02-10 00:00:00,1.7842,1.7976,1.7734,1.7976
2022-02-10 01:00:00,1.7976,1.8014,1.7761,1.786
2022-02-10 02:00:00,1.786,1.795,1.7841,1.7938
2022-02-10 03:00:00,1.7955,1.8022,1.7914,1.7997
2022-02-10 04:00:00,1.7957,1.8216,1.7861,1.8216
2022-02-10 05:00:00,1.8241,1.8585,1.8165,1.8538
2022-02-10 06:00:00,1.8538,1.9044,1.8456,1.85
2022-02-10 07:00:00,1.853,1.8655,1.8119,1.8286
2022-02-10 08:00:00,1.8209,1.8328,1.7081,1.7322
2022-02-10 09:00:00,1.7321,1.7392,1.668,1.7338
2022-02-10 10:00:00,1.7394,1.7718,1.73,1.7424
2022-02-10 11:00:00,1.7424,1.7566,1.7328,1.7489
2022-02-10 12:00:00,1.7434,1.7637,1.74,1.7594
2022-02-10 13:00:00,1.7553,1.7623,1.7391,1.7499
2022-02-10 14:00:00,1.7485,1.7504,1.7207,1.7207
2022-02-10 15:00:00,1.7201,1.7308,1.7064,1.7117
2022-02-10 16:00:00,1.7117,1.7319,1.711,1.711
2022-02-10 17:00:00,1.7115,1.7206,1.7056,1.7196
2022-02-10 18:00:00,1.7154,1.7239,1.6961,1.7065
2022-02-10 19:00:00,1.7062,1.7097,1.6666,1.6768
2022-02-10 20:00:00,1.6768,1.7012,1.6734,1.6804
2022-02-10 21:00:00,1.6804,1.6849,1.6697,1.677
2022-02-10 22:00:00,1.6769,1.6839,1.6556,1.6767
2022-02-10 23:00:00,1.6758,1.6758,1.6584,1.6697
2022-02-11 00:00:00,1.6662,1.6697,1.6585,1.6625
2022-02-11 01:00:00,1.6591,1.6759,1.6565,1.6759
2022-02-11 02:00:00,1.6706,1.7137,1.6697,1.6935
2022-02-11 03:00:00,1.6923,1.7064,1.6852,1.6852
2022-02-11 04:00:00,1.691,1.7017,1.6894,1.6942
2022-02-11 05:00:00,1.6937,1.6945,1.6875,1.6945
2022-02-11 06:00:00,1.6944,1.706,1.6874,1.6895
2022-02-11 07:00:00,1.6879,1.7017,1.68,1.6839
2022-02-11 08:00:00,1.6875,1.6886,1.6807,1.685
2022-02-11 09:00:00,1.691,1.7059,1.6725,1.674
2022-02-11 10:00:00,1.6768,1.691,1.6678,1.6771
2022-02-11 11:00:00,1.6769,1.683,1.67,1.6766
2022-02-11 12:00:00,1.6759,1.6768,1.6311,1.6311
2022-02-11 13:00:00,1.6314,1.6393,1.5575,1.5726
2022-02-11 14:00:00,1.5663,1.5663,1.5255,1.5481
2022-02-11 15:00:00,1.5499,1.5752,1.4648,1.466
2022-02-11 16:00:00,1.4652,1.4825,1.4593,1.4786
2022-02-11 17:00:00,1.4714,1.48,1.4342,1.4386
2022-02-11 18:00:00,1.4423,1.469,1.4282,1.4609
2022-02-11 19:00:00,1.4677,1.4677,1.428,1.4513
2022-02-11 20:00:00,1.4514,1.461,1.45,1.461
2022-02-11 21:00:00,1.4609,1.4632,1.4497,1.4497
2022-02-11 22:00:00,1.45,1.4556,1.44,1.4475
2022-02-11 23:00:00,1.4491,1.4615,1.4491,1.457
2022-02-12 00:00:00,1.4593,1.461,1.4505,1.4555
2022-02-12 01:00:00,1.4557,1.4557,1.4158,1.4219
2022-02-12 02:00:00,1.4279,1.4359,1.4166,1.4318
2022-02-12 03:00:00,1.4297,1.4494,1.4244,1.445
2022-02-12 04:00:00,1.448,1.4509,1.4375,1.4509
2022-02-12 05:00:00,1.446,1.4533,1.4384,1.4509
2022-02-12 06:00:00,1.4509,1.4509,1.4185,1.4469
2022-02-12 07:00:00,1.4488,1.4502,1.4339,1.446
2022-02-12 08:00:00,1.446,1.45,1.4324,1.4324
2022-02-12 09:00:00,1.4324,1.4429,1.4288,1.4373
2022-02-12 10:00:00,1.4373,1.4398,1.4255,1.4398
2022-02-12 11:00:00,1.432,1.4688,1.4231,1.468
2022-02-12 12:00:00,1.4621,1.4684,1.4559,1.463
2022-02-12 13:00:00,1.463,1.482,1.463,1.476
2022-02-12 14:00:00,1.4808,1.4808,1.464,1.4717
2022-02-12 15:00:00,1.4653,1.4759,1.4653,1.4668
2022-02-12 16:00:00,1.4668,1.4714,1.433,1.437
2022-02-12 17:00:00,1.437,1.5274,1.4357,1.524
2022-02-12 18:00:00,1.524,1.524,1.462,1.4737
2022-02-12 19:00:00,1.4713,1.4841,1.465,1.4781
2022-02-12 20:00:00,1.4835,1.4997,1.4768,1.4806
2022-02-12 21:00:00,1.4806,1.5004,1.4806,1.5004
2022-02-12 22:00:00,1.5,1.6177,1.492,1.5766
2022-02-12 23:00:00,1.5767,1.6101,1.5399,1.5557
2022-02-13 00:00:00,1.5461,1.5679,1.5156,1.5422
2022-02-13 01:00:00,1.5392,1.5392,1.5215,1.5304
2022-02-13 02:00:00,1.5261,1.5294,1.5192,1.5237
2022-02-13 03:00:00,1.529,1.539,1.522,1.5254
2022-02-13 04:00:00,1.5261,1.5324,1.4686,1.4726
2022-02-13 05:00:00,1.47,1.4854,1.4609,1.4852
2022-02-13 06:00:00,1.4825,1.4938,1.4801,1.4849
2022-02-13 07:00:00,1.4821,1.5016,1.48,1.49
2022-02-13 08:00:00,1.4916,1.5934,1.489,1.5111
2022-02-13 09:00:00,1.5128,1.5171,1.4859,1.5107
2022-02-13 10:00:00,1.5107,1.5313,1.5,1.5089
2022-02-13 11:00:00,1.4991,1.5109,1.4788,1.4789
2022-02-13 12:00:00,1.4788,1.4789,1.3849,1.4137
2022-02-13 13:00:00,1.4136,1.4193,1.3815,1.3835
2022-02-13 14:00:00,1.384,1.419,1.3669,1.3747
2022-02-13 15:00:00,1.3761,1.3937,1.3726,1.3826
2022-02-13 16:00:00,1.3835,1.3887,1.376,1.3766
2022-02-13 17:00:00,1.3768,1.3853,1.3757,1.3846
2022-02-13 18:00:00,1.3846,1.3846,1.3528,1.3589
2022-02-13 19:00:00,1.3589,1.3589,1.3419,1.3525
2022-02-13 20:00:00,1.3498,1.3566,1.3397,1.3474
2022-02-13 21:00:00,1.3462,1.3535,1.3405,1.3405
2022-02-13 22:00:00,1.3411,1.3542,1.3391,1.3539
2022-02-13 23:00:00,1.3539,1.3666,1.3539,1.3664
2022-02-14 00:00:00,1.363,1.3741,1.3543,1.3543
2022-02-14 01:00:00,1.3548,1.38,1.3548,1.375
2022-02-14 02:00:00,1.3811,1.3942,1.3752,1.385
2022-02-14 03:00:00,1.3849,1.395,1.3807,1.3893
2022-02-14 04:00:00,1.383,1.4015,1.3732,1.393
2022-02-14 05:00:00,1.3991,1.3991,1.3817,1.3861
2022-02-14 06:00:00,1.3874,1.3967,1.3797,1.3805
2022-02-14 07:00:00,1.3805,1.4106,1.3689,1.4106
2022-02-14 08:00:00,1.4058,1.4275,1.4043,1.41
2022-02-14 09:00:00,1.416,1.4253,1.4104,1.4108
2022-02-14 10:00:00,1.4127,1.4242,1.4004,1.4186
2022-02-14 11:00:00,1.4198,1.4222,1.4128,1.4128
2022-02-14 12:00:00,1.4131,1.4197,1.4089,1.4142
2022-02-14 13:00:00,1.408,1.4161,1.4002,1.4002
2022-02-14 14:00:00,1.4005,1.4005,1.3721,1.3899
2022-02-14 15:00:00,1.385,1.39,1.3777,1.39
2022-02-14 16:00:00,1.3856,1.3876,1.3687,1.3865
2022-02-14 17:00:00,1.3869,1.4105,1.3869,1.4103
2022-02-14 18:00:00,1.4103,1.4143,1.4021,1.4031
2022-02-14 19:00:00,1.4082,1.4082,1.3987,1.4
2022-02-14 20:00:00,1.4,1.4486,1.3988,1.442
2022-02-14 21:00:00,1.442,1.4484,1.437,1.4484
2022-02-14 22:00:00,1.4482,1.4482,1.437,1.4389
2022-02-14 23:00:00,1.4389,1.4566,1.437,1.4548
2022-02-15 00:00:00,1.4476,1.4734,1.4476,1.4705
2022-02-15 01:00:00,1.4705,1.476,1.466,1.476
2022-02-15 02:00:00,1.476,1.476,1.4518,1.4523
2022-02-15 03:00:00,1.4617,1.5284,1.4602,1.4896
2022-02-15 04:00:00,1.4911,1.4935,1.4784,1.4935
2022-02-15 05:00:00,1.4972,1.5068,1.4903,1.502
2022-02-15 06:00:00,1.5046,1.5061,1.4836,1.4879
2022-02-15 07:00:00,1.487,1.4871,1.475,1.486
2022-02-15 08:00:00,1.4861,1.4886,1.4663,1.4769
2022-02-15 09:00:00,1.483,1.5174,1.4771,1.5067
2022-02-15 10:00:00,1.5074,1.516,1.48,1.5062
2022-02-15 11:00:00,1.5091,1.51,1.4879,1.4891
2022-02-15 12:00:00,1.4895,1.4958,1.4734,1.4828
2022-02-15 13:00:00,1.4859,1.5072,1.4811,1.4971
2022-02-15 14:00:00,1.495,1.4951,1.4837,1.486
2022-02-15 15:00:00,1.486,1.4938,1.4824,1.488
2022-02-15 16:00:00,1.488,1.4883,1.4681,1.4751
2022-02-15 17:00:00,1.4746,1.4863,1.4714,1.48
2022-02-15 18:00:00,1.48,1.498,1.4757,1.4944
2022-02-15 19:00:00,1.4914,1.4959,1.4785,1.4932
2022-02-15 20:00:00,1.4932,1.5253,1.4866,1.5199
2022-02-15 21:00:00,1.5171,1.5682,1.4981,1.5513
2022-02-15 22:00:00,1.5451,1.5585,1.5195,1.5247
2022-02-15 23:00:00,1.5231,1.5332,1.4901,1.4949
2022-02-16 00:00:00,1.4949,1.5089,1.4949,1.5065
2022-02-16 01:00:00,1.507,1.5152,1.4984,1.5057
2022-02-16 02:00:00,1.5112,1.5119,1.5,1.5049
2022-02-16 03:00:00,1.5003,1.5091,1.4963,1.4963
2022-02-16 04:00:00,1.5008,1.5092,1.4971,1.4971
2022-02-16 05:00:00,1.4958,1.5015,1.4763,1.4821
2022-02-16 06:00:00,1.4821,1.4884,1.4816,1.4849
2022-02-16 07:00:00,1.4849,1.4877,1.4668,1.4668
2022-02-16 08:00:00,1.4698,1.4709,1.428,1.4298
2022-02-16 09:00:00,1.4298,1.4446,1.4224,1.4287
2022-02-16 10:00:00,1.4287,1.4378,1.4285,1.4361
2022-02-16 11:00:00,1.4357,1.4411,1.4224,1.4411
2022-02-16 12:00:00,1.4411,1.4417,1.4326,1.4326
2022-02-16 13:00:00,1.4327,1.4473,1.4316,1.4466
2022-02-16 14:00:00,1.4466,1.5,1.442,1.5
2022-02-16 15:00:00,1.4978,1.5,1.4895,1.495
2022-02-16 16:00:00,1.495,1.5122,1.4914,1.4974
2022-02-16 17:00:00,1.495,1.5368,1.4908,1.5232
2022-02-16 18:00:00,1.5268,1.5268,1.5035,1.5035
2022-02-16 19:00:00,1.5057,1.516,1.5057,1.512
2022-02-16 20:00:00,1.5165,1.525,1.5045,1.5045
2022-02-16 21:00:00,1.5105,1.5132,1.485,1.4937
2022-02-16 22:00:00,1.4893,1.4904,1.451,1.451
2022-02-16 23:00:00,1.4502,1.4731,1.4324,1.4597
2022-02-17 00:00:00,1.4562,1.4695,1.4561,1.4691
2022-02-17 01:00:00,1.468,1.4907,1.468,1.4813
2022-02-17 02:00:00,1.4841,1.4841,1.4737,1.4835
2022-02-17 03:00:00,1.4835,1.4883,1.4469,1.4601
2022-02-17 04:00:00,1.4602,1.4618,1.4306,1.4533
2022-02-17 05:00:00,1.456,1.457,1.4461,1.4506
2022-02-17 06:00:00,1.4506,1.4573,1.4442,1.4516
2022-02-17 07:00:00,1.4516,1.4604,1.4377,1.4415
2022-02-17 08:00:00,1.4415,1.4453,1.4121,1.4152
2022-02-17 09:00:00,1.4121,1.4221,1.3783,1.3887
2022-02-17 10:00:00,1.3878,1.4078,1.3835,1.3969
2022-02-17 11:00:00,1.3969,1.4096,1.3905,1.3983
2022-02-17 12:00:00,1.4043,1.4043,1.3874,1.3925
2022-02-17 13:00:00,1.39,1.39,1.3504,1.3678
2022-02-17 14:00:00,1.3637,1.366,1.35,1.3572
2022-02-17 15:00:00,1.3572,1.3578,1.337,1.3402
2022-02-17 16:00:00,1.3402,1.3631,1.3166,1.3506
2022-02-17 17:00:00,1.3503,1.3503,1.3233,1.3401
2022-02-17 18:00:00,1.3351,1.3404,1.3276,1.3276
2022-02-17 19:00:00,1.3346,1.3372,1.3256,1.3372
2022-02-17 20:00:00,1.3372,1.3474,1.3241,1.3462
2022-02-17 21:00:00,1.3462,1.3487,1.3414,1.345
2022-02-17 22:00:00,1.345,1.3487,1.3425,1.3463
2022-02-17 23:00:00,1.3482,1.3482,1.3386,1.3386
2022-02-18 00:00:00,1.335,1.3401,1.335,1.3397
2022-02-18 01:00:00,1.3396,1.3512,1.3396,1.3482
2022-02-18 02:00:00,1.3501,1.3604,1.348,1.3504
2022-02-18 03:00:00,1.3492,1.3633,1.3465,1.362
2022-02-18 04:00:00,1.362,1.3693,1.3608,1.3647
2022-02-18 05:00:00,1.3688,1.3706,1.3605,1.3656
2022-02-18 06:00:00,1.3632,1.3632,1.3327,1.3327
2022-02-18 07:00:00,1.3316,1.347,1.33,1.3448
2022-02-18 08:00:00,1.3443,1.3539,1.3375,1.3473
2022-02-18 09:00:00,1.3473,1.35,1.2863,1.3212
2022-02-18 10:00:00,1.3213,1.3301,1.2849,1.2925
2022-02-18 11:00:00,1.2857,1.2906,1.254,1.2679
2022-02-18 12:00:00,1.2686,1.2813,1.2531,1.2554
2022-02-18 13:00:00,1.2535,1.2635,1.2426,1.2567
2022-02-18 14:00:00,1.2568,1.2703,1.2536,1.2599
2022-02-18 15:00:00,1.2618,1.263,1.2503,1.256
2022-02-18 16:00:00,1.2609,1.2714,1.2609,1.2615
2022-02-18 17:00:00,1.2609,1.2648,1.251,1.2585
2022-02-18 18:00:00,1.2585,1.265,1.2585,1.2625
2022-02-18 19:00:00,1.2622,1.274,1.2577,1.2729
2022-02-18 20:00:00,1.2748,1.2862,1.2748,1.2749
2022-02-18 21:00:00,1.2776,1.2794,1.2733,1.2733
2022-02-18 22:00:00,1.2749,1.2763,1.2699,1.276
2022-02-18 23:00:00,1.2727,1.2745,1.2693,1.2745
2022-02-19 00:00:00,1.2804,1.2819,1.2751,1.2803
2022-02-19 01:00:00,1.277,1.2924,1.277,1.2901
2022-02-19 02:00:00,1.2884,1.2912,1.2873,1.2887
2022-02-19 03:00:00,1.289,1.2925,1.2762,1.2762
2022-02-19 04:00:00,1.2714,1.2714,1.2623,1.2623
2022-02-19 05:00:00,1.2623,1.2625,1.2468,1.2529
2022-02-19 06:00:00,1.2574,1.261,1.2312,1.235
2022-02-19 07:00:00,1.2339,1.2395,1.2322,1.2322
2022-02-19 08:00:00,1.2322,1.2551,1.225,1.2517
2022-02-19 09:00:00,1.2513,1.2513,1.2381,1.2463
2022-02-19 10:00:00,1.2425,1.2556,1.2425,1.253
2022-02-19 11:00:00,1.2556,1.2736,1.2553,1.2553
2022-02-19 12:00:00,1.2534,1.2625,1.2534,1.2623
2022-02-19 13:00:00,1.2623,1.2706,1.26,1.2647
2022-02-19 14:00:00,1.2605,1.2605,1.2506,1.2506
2022-02-19 15:00:00,1.2525,1.2582,1.2511,1.2561
2022-02-19 16:00:00,1.2584,1.2587,1.2515,1.2539
2022-02-19 17:00:00,1.252,1.2595,1.2513,1.2557
2022-02-19 18:00:00,1.254,1.2632,1.2524,1.2632
2022-02-19 19:00:00,1.2631,1.2633,1.2432,1.2466
2022-02-19 20:00:00,1.2465,1.2465,1.234,1.2458
2022-02-19 21:00:00,1.2405,1.2448,1.2359,1.2359
2022-02-19 22:00:00,1.2341,1.24,1.2265,1.2267
2022-02-19 23:00:00,1.2265,1.228,1.2,1.2
2022-02-20 00:00:00,1.2004,1.211,1.191,1.1916
2022-02-20 01:00:00,1.1916,1.1917,1.1606,1.1737
2022-02-20 02:00:00,1.177,1.1847,1.1693,1.1847
2022-02-20 03:00:00,1.181,1.181,1.1528,1.1565
2022-02-20 04:00:00,1.1597,1.1728,1.1528,1.1664
2022-02-20 05:00:00,1.1664,1.1664,1.1268,1.1337
2022-02-20 06:00:00,1.1336,1.1434,1.1174,1.128
2022-02-20 07:00:00,1.1306,1.1401,1.1176,1.1199
2022-02-20 08:00:00,1.1199,1.1221,1.0971,1.0971
2022-02-20 09:00:00,1.0995,1.0995,1.076,1.0853
2022-02-20 10:00:00,1.0864,1.0946,1.0629,1.0783
2022-02-20 11:00:00,1.0766,1.1185,1.0766,1.0842
2022-02-20 12:00:00,1.0842,1.09,1.0695,1.0818
2022-02-20 13:00:00,1.0812,1.12,1.0785,1.1138
2022-02-20 14:00:00,1.1139,1.1139,1.1002,1.1024
2022-02-20 15:00:00,1.1021,1.1021,1.0831,1.0892
2022-02-20 16:00:00,1.0881,1.0881,1.063,1.0721
2022-02-20 17:00:00,1.0778,1.099,1.0753,1.0962
2022-02-20 18:00:00,1.098,1.1037,1.0847,1.0852
2022-02-20 19:00:00,1.0843,1.0964,1.0761,1.0959
2022-02-20 20:00:00,1.0984,1.1361,1.0984,1.1157
2022-02-20 21:00:00,1.115,1.1289,1.1149,1.1249
2022-02-20 22:00:00,1.1198,1.1275,1.1092,1.113
2022-02-20 23:00:00,1.11,1.1186,1.0876,1.1144
2022-02-21 00:00:00,1.1146,1.1179,1.1064,1.1065
2022-02-21 01:00:00,1.1064,1.1144,1.1063,1.1144
2022-02-21 02:00:00,1.1159,1.1445,1.11,1.1445
2022-02-21 03:00:00,1.1481,1.1589,1.1415,1.146
2022-02-21 04:00:00,1.1435,1.1447,1.1314,1.1374
2022-02-21 05:00:00,1.1349,1.1381,1.0922,1.0965
2022-02-21 06:00:00,1.0984,1.1015,1.035,1.048
2022-02-21 07:00:00,1.0452,1.0532,1.0197,1.0224
2022-02-21 08:00:00,1.026,1.027,1.0059,1.0254
2022-02-21 09:00:00,1.0241,1.074,1.0184,1.0701
2022-02-21 10:00:00,1.0701,1.0866,1.0597,1.0614
2022-02-21 11:00:00,1.0615,1.0734,1.049,1.05
2022-02-21 12:00:00,1.0525,1.0568,1.04,1.0446
2022-02-21 13:00:00,1.042,1.0437,1.0097,1.0214
2022-02-21 14:00:00,1.0182,1.0295,1.0,1.0235
2022-02-21 15:00:00,1.0238,1.03,1.0153,1.0175
2022-02-21 16:00:00,1.0174,1.0334,0.9919,0.993
2022-02-21 17:00:00,0.9919,1.0,0.9782,0.9903
2022-02-21 18:00:00,0.9942,0.9942,0.9695,0.9739
2022-02-21 19:00:00,0.9739,0.9813,0.9587,0.9595
2022-02-21 20:00:00,0.9634,0.9634,0.9401,0.946
2022-02-21 21:00:00,0.94,0.9418,0.9318,0.9318
2022-02-21 22:00:00,0.9319,0.9319,0.9062,0.9129
2022-02-21 23:00:00,0.913,0.9411,0.9111,0.9295
2022-02-22 00:00:00,0.9339,0.9442,0.9248,0.9248
2022-02-22 01:00:00,0.9234,0.9353,0.9223,0.933
2022-02-22 02:00:00,0.9354,0.9411,0.9246,0.9311
2022-02-22 03:00:00,0.931,0.955,0.9302,0.955
2022-02-22 04:00:00,0.9539,0.964,0.9415,0.9427
2022-02-22 05:00:00,0.9394,0.9812,0.937,0.9733
2022-02-22 06:00:00,0.9737,0.9737,0.9397,0.9399
2022-02-22 07:00:00,0.9399,0.944,0.9302,0.9302
2022-02-22 08:00:00,0.931,0.934,0.9093,0.9317
2022-02-22 09:00:00,0.9294,0.9439,0.9132,0.9439
2022-02-22 10:00:00,0.9418,0.9445,0.9168,0.9192
2022-02-22 11:00:00,0.9178,0.9227,0.9038,0.9193
2022-02-22 12:00:00,0.9193,0.9226,0.906,0.9151
2022-02-22 13:00:00,0.9158,0.923,0.9109,0.9167
2022-02-22 14:00:00,0.915,0.9284,0.9126,0.9256
2022-02-22 15:00:00,0.9263,0.937,0.9145,0.925
2022-02-22 16:00:00,0.9241,0.9473,0.9241,0.9385
2022-02-22 17:00:00,0.9357,0.9381,0.9264,0.9299
2022-02-22 18:00:00,0.9292,0.9707,0.927,0.959
2022-02-22 19:00:00,0.9576,0.9705,0.9488,0.9544
2022-02-22 20:00:00,0.9477,0.9586,0.9459,0.9511
2022-02-22 21:00:00,0.9538,0.9704,0.9506,0.9658
2022-02-22 22:00:00,0.9657,1.0343,0.964,1.0114
2022-02-22 23:00:00,1.0133,1.0998,0.9988,1.0612
2022-02-23 00:00:00,1.0667,1.2153,1.0652,1.1346
2022-02-23 01:00:00,1.1382,1.1567,1.1013,1.1287
2022-02-23 02:00:00,1.1308,1.179,1.1136,1.1179
2022-02-23 03:00:00,1.1157,1.1319,1.095,1.117
2022-02-23 04:00:00,1.1131,1.1225,1.1,1.107
2022-02-23 05:00:00,1.111,1.1413,1.1066,1.1142
2022-02-23 06:00:00,1.1142,1.1383,1.1102,1.1201
2022-02-23 07:00:00,1.1242,1.1687,1.1218,1.1364
2022-02-23 08:00:00,1.1387,1.141,1.1179,1.1351
2022-02-23 09:00:00,1.1362,1.201,1.1351,1.1455
2022-02-23 10:00:00,1.1479,1.2,1.1224,1.1989
2022-02-23 11:00:00,1.1993,1.4691,1.1993,1.3155
2022-02-23 12:00:00,1.3155,1.3469,1.2615,1.2743
2022-02-23 13:00:00,1.2695,1.3963,1.2665,1.3779
2022-02-23 14:00:00,1.38,1.3839,1.2779,1.2987
2022-02-23 15:00:00,1.2988,1.3625,1.2669,1.3216
2022-02-23 16:00:00,1.3204,1.3443,1.283,1.3125
2022-02-23 17:00:00,1.3125,1.3208,1.2531,1.2724
2022-02-23 18:00:00,1.2728,1.2728,1.2019,1.2072
2022-02-23 19:00:00,1.2065,1.2713,1.2017,1.264
2022-02-23 20:00:00,1.2633,1.2649,1.1688,1.1896
2022-02-23 21:00:00,1.1896,1.2241,1.1401,1.1403
2022-02-23 22:00:00,1.1406,1.1912,1.0552,1.0581
2022-02-23 23:00:00,1.058,1.1174,1.0291,1.0724
2022-02-24 00:00:00,1.0714,1.0714,1.012,1.0249
2022-02-24 01:00:00,1.0231,1.0435,1.0145,1.0426
2022-02-24 02:00:00,1.0438,1.0553,1.0,1.0452
2022-02-24 03:00:00,1.0483,1.09,1.0391,1.0753
2022-02-24 04:00:00,1.0743,1.247,1.065,1.1217
2022-02-24 05:00:00,1.1218,1.14,1.079,1.0956
2022-02-24 06:00:00,1.0984,1.1799,1.0722,1.1213
2022-02-24 07:00:00,1.1218,1.17,1.1079,1.1305
2022-02-24 08:00:00,1.132,1.2453,1.121,1.2057
2022-02-24 09:00:00,1.205,1.2083,1.1311,1.1754
2022-02-24 10:00:00,1.1715,1.314,1.1589,1.2828
2022-02-24 11:00:00,1.2745,1.295,1.2358,1.2703
2022-02-24 12:00:00,1.2745,1.3136,1.2448,1.2817
2022-02-24 13:00:00,1.2797,1.3469,1.2657,1.3118
2022-02-24 14:00:00,1.3115,1.3633,1.3102,1.3301
2022-02-24 15:00:00,1.3299,1.334,1.2633,1.2857
2022-02-24 16:00:00,1.2857,1.2857,1.206,1.2215
2022-02-24 17:00:00,1.2181,1.2187,1.1605,1.1636
2022-02-24 18:00:00,1.1638,1.2142,1.1638,1.1938
2022-02-24 19:00:00,1.1938,1.24,1.19,1.2198
2022-02-24 20:00:00,1.2199,1.2928,1.2195,1.2912
2022-02-24 21:00:00,1.2912,1.3527,1.2767,1.3029
2022-02-24 22:00:00,1.305,1.3849,1.278,1.3713
2022-02-24 23:00:00,1.3719,1.41,1.3328,1.3821
2022-02-25 00:00:00,1.3797,1.47,1.3708,1.3771
2022-02-25 01:00:00,1.3771,1.4372,1.3758,1.3956
2022-02-25 02:00:00,1.3942,1.4925,1.3792,1.4885
2022-02-25 03:00:00,1.4885,1.5616,1.4454,1.4553
2022-02-25 04:00:00,1.4569,1.4727,1.3764,1.3904
2022-02-25 05:00:00,1.3942,1.455,1.3878,1.4485
2022-02-25 06:00:00,1.4516,1.457,1.4018,1.4063
2022-02-25 07:00:00,1.4076,1.43,1.357,1.3684
2022-02-25 08:00:00,1.3711,1.3969,1.35,1.3682
2022-02-25 09:00:00,1.3686,1.481,1.3569,1.4576
2022-02-25 10:00:00,1.4558,1.578,1.4412,1.5325
