datetime,WBTCUSD_open,WBTCUSD_high,WBTCUSD_low,WBTCUSD_close
2022-03-19 14:00:00,41718.49,41996.54,41713.51,41860.93
2022-03-19 15:00:00,41874.55,42105.33,41808.71,41952.33
2022-03-19 16:00:00,41996.71,42413.78,41925.49,42089.52
2022-03-19 17:00:00,42027.87,42027.87,41825.59,41950.23
2022-03-19 18:00:00,41863.21,42252.58,41863.21,42058.73
2022-03-19 19:00:00,42110.17,42299.78,42011.73,42123.09
2022-03-19 20:00:00,42121.88,42400.84,41955.94,42240.89
2022-03-19 21:00:00,42238.73,42428.01,42138.19,42152.23
2022-03-19 22:00:00,42206.94,42227.99,41751.08,41973.48
2022-03-19 23:00:00,41971.49,42306.39,41956.76,42250.88
2022-03-20 00:00:00,42248.62,42337.86,41984.39,42101.46
2022-03-20 01:00:00,42098.92,42192.25,41859.35,42009.06
2022-03-20 02:00:00,42003.61,42232.28,41839.22,41944.43
2022-03-20 03:00:00,41944.43,42043.2,41944.43,41950.31
2022-03-20 04:00:00,41984.03,42028.47,41842.33,41842.33
2022-03-20 05:00:00,41877.85,42032.23,41857.47,41921.88
2022-03-20 06:00:00,41994.24,42118.77,41931.3,42031.52
2022-03-20 07:00:00,42011.26,42031.06,41864.51,41990.75
2022-03-20 08:00:00,41893.05,42031.49,41893.05,41910.8
2022-03-20 09:00:00,41954.18,41954.18,41674.78,41799.03
2022-03-20 10:00:00,41793.34,41926.41,41671.33,41877.2
2022-03-20 11:00:00,41855.37,41938.64,41482.75,41482.75
2022-03-20 12:00:00,41453.41,41793.03,41344.75,41697.01
2022-03-20 13:00:00,41697.01,41762.15,41492.36,41590.84
2022-03-20 14:00:00,41555.57,41741.75,41428.87,41484.0
2022-03-20 15:00:00,41456.8,41793.1,41309.85,41396.95
2022-03-20 16:00:00,41309.85,41662.04,41214.55,41309.3
2022-03-20 17:00:00,41368.4,41495.79,40979.21,41031.83
2022-03-20 18:00:00,41065.33,41443.48,41006.1,41197.95
2022-03-20 19:00:00,41173.93,41482.75,41173.92,41404.82
2022-03-20 20:00:00,41404.82,41765.43,41243.77,41243.77
2022-03-20 21:00:00,41174.61,41482.74,41165.27,41403.67
2022-03-20 22:00:00,41396.97,41562.21,41149.13,41402.6
2022-03-20 23:00:00,41496.76,41622.19,41231.14,41231.14
2022-03-21 00:00:00,41352.64,42234.32,41237.95,41615.29
2022-03-21 01:00:00,41560.72,41566.55,41211.82,41305.57
2022-03-21 02:00:00,41336.17,41336.17,40551.73,41260.78
2022-03-21 03:00:00,40937.41,41045.74,40778.31,40936.19
2022-03-21 04:00:00,40838.17,40957.12,40793.43,40944.13
2022-03-21 05:00:00,40896.22,41009.45,40868.85,40975.82
2022-03-21 06:00:00,41016.5,41098.71,40828.5,40866.72
2022-03-21 07:00:00,40849.12,41172.41,40803.27,41172.41
2022-03-21 08:00:00,41290.82,41373.15,41197.63,41264.08
2022-03-21 09:00:00,41216.51,41482.24,41196.73,41482.24
2022-03-21 10:00:00,41433.51,41433.51,41312.38,41366.02
2022-03-21 11:00:00,41366.02,42103.44,41212.55,41212.55
2022-03-21 12:00:00,41213.98,41334.25,40979.92,41330.86
2022-03-21 13:00:00,41278.18,41556.79,41155.16,41155.16
2022-03-21 14:00:00,41127.31,41205.23,40796.18,41124.96
2022-03-21 15:00:00,41098.35,41482.75,40986.41,41245.37
2022-03-21 16:00:00,41291.94,41396.35,40804.46,40907.7
2022-03-21 17:00:00,40793.82,41172.41,40793.82,41120.68
2022-03-21 18:00:00,41104.0,41273.48,40993.85,40993.85
2022-03-21 19:00:00,40989.52,41434.38,40900.78,41156.34
2022-03-21 20:00:00,41220.0,41828.71,41160.47,41229.17
2022-03-21 21:00:00,41172.42,41439.95,41098.65,41321.47
2022-03-21 22:00:00,41383.16,41453.92,41116.34,41116.34
2022-03-21 23:00:00,41118.9,41154.81,40992.62,41001.0
2022-03-22 00:00:00,41001.01,41216.58,40936.26,41197.23
2022-03-22 01:00:00,41137.46,41204.8,41047.6,41183.03
2022-03-22 02:00:00,41287.47,42017.03,41287.47,41845.62
2022-03-22 03:00:00,41931.97,42511.2,41930.17,42328.49
2022-03-22 04:00:00,42310.53,43344.82,42272.43,42995.79
2022-03-22 05:00:00,43013.98,43090.94,42785.89,42853.23
2022-03-22 06:00:00,42840.04,42840.04,42019.23,42205.86
2022-03-22 07:00:00,42241.13,42350.15,42193.76,42291.51
2022-03-22 08:00:00,42340.29,42723.19,42326.53,42612.48
2022-03-22 09:00:00,42584.6,42584.6,42416.64,42480.99
2022-03-22 10:00:00,42499.24,42965.35,42499.24,42842.88
2022-03-22 11:00:00,42792.75,43034.48,42792.75,43019.72
2022-03-22 12:00:00,43124.58,43124.58,42792.49,42962.65
2022-03-22 13:00:00,42968.06,43034.26,42723.29,42883.27
2022-03-22 14:00:00,42923.3,43304.32,42775.69,42775.69
2022-03-22 15:00:00,42742.49,42835.67,42540.42,42615.07
2022-03-22 16:00:00,42662.18,42732.58,42489.59,42526.24
2022-03-22 17:00:00,42589.0,42651.61,42541.25,42651.61
2022-03-22 18:00:00,42635.94,42639.75,42490.29,42593.25
2022-03-22 19:00:00,42581.99,42698.93,42302.32,42302.32
2022-03-22 20:00:00,42321.61,42658.44,42306.53,42606.07
2022-03-22 21:00:00,42607.2,42885.87,42607.2,42870.01
2022-03-22 22:00:00,42786.07,42832.83,42497.38,42533.96
2022-03-22 23:00:00,42538.63,42539.53,42313.73,42352.13
2022-03-23 00:00:00,42335.7,42520.19,42309.17,42405.69
2022-03-23 01:00:00,42375.89,42387.06,41957.42,42333.78
2022-03-23 02:00:00,42296.18,42549.91,42172.69,42370.26
2022-03-23 03:00:00,42329.42,42370.66,42065.81,42065.81
2022-03-23 04:00:00,42128.98,42197.33,41775.72,41881.54
2022-03-23 05:00:00,41867.39,42072.97,41807.02,41997.2
2022-03-23 06:00:00,42021.95,42272.63,42021.95,42193.2
2022-03-23 07:00:00,42161.96,42226.33,42080.97,42120.95
2022-03-23 08:00:00,42125.4,42346.29,42011.17,42297.27
2022-03-23 09:00:00,42287.16,42288.47,42063.61,42136.12
2022-03-23 10:00:00,42146.75,42280.97,42141.72,42163.88
2022-03-23 11:00:00,42178.33,42178.33,41925.0,42018.3
2022-03-23 12:00:00,42072.97,42483.39,41900.16,42382.33
2022-03-23 13:00:00,42362.64,42429.56,42013.71,42039.87
2022-03-23 14:00:00,42065.2,42413.79,42065.2,42413.79
2022-03-23 15:00:00,42430.17,42821.95,42340.56,42821.95
2022-03-23 16:00:00,42819.52,42819.52,42480.97,42607.83
2022-03-23 17:00:00,42596.84,42596.84,42117.7,42160.92
2022-03-23 18:00:00,42160.91,42384.04,42103.45,42190.09
2022-03-23 19:00:00,42218.58,42394.69,42174.9,42261.91
2022-03-23 20:00:00,42278.69,42430.17,42244.26,42319.02
2022-03-23 21:00:00,42337.26,42426.6,42294.74,42388.31
2022-03-23 22:00:00,42401.25,42578.08,42377.53,42529.71
2022-03-23 23:00:00,42529.71,43034.47,42423.38,43034.47
2022-03-24 00:00:00,42912.07,43305.87,42837.92,43153.59
2022-03-24 01:00:00,43085.16,43123.29,42730.12,42839.2
2022-03-24 02:00:00,42830.21,42998.87,42631.96,42966.58
2022-03-24 03:00:00,42938.34,42967.9,42730.12,42760.81
2022-03-24 04:00:00,42832.93,42989.23,42734.29,42888.45
2022-03-24 05:00:00,42850.7,43089.81,42811.11,43073.04
2022-03-24 06:00:00,43033.93,43489.4,43021.32,43236.03
2022-03-24 07:00:00,43181.97,43181.97,42938.34,43094.85
2022-03-24 08:00:00,43032.21,43184.09,43001.91,43096.71
2022-03-24 09:00:00,43086.12,43214.53,42880.9,43109.43
2022-03-24 10:00:00,42993.27,43110.04,42941.34,43024.21
2022-03-24 11:00:00,43052.82,43127.94,42927.49,42992.05
2022-03-24 12:00:00,43059.81,43092.92,42790.39,42893.57
2022-03-24 13:00:00,42922.1,43133.74,42682.09,43037.51
2022-03-24 14:00:00,43051.27,43746.95,42966.98,43746.95
2022-03-24 15:00:00,43739.13,44075.44,43550.69,44075.44
2022-03-24 16:00:00,44094.8,44239.94,43808.21,44127.95
2022-03-24 17:00:00,44063.3,44333.19,43828.74,43832.5
2022-03-24 18:00:00,43962.14,44104.93,43785.59,44017.78
2022-03-24 19:00:00,44015.73,44257.09,43916.13,43920.19
2022-03-24 20:00:00,43984.13,44115.89,43858.6,43973.58
2022-03-24 21:00:00,43928.49,44122.49,43860.76,44003.88
2022-03-24 22:00:00,44100.72,44272.6,43975.13,43984.13
2022-03-24 23:00:00,43951.38,44168.24,43915.7,44009.16
2022-03-25 00:00:00,44106.49,44230.96,43895.85,44023.0
2022-03-25 01:00:00,44023.0,44387.05,43982.81,44196.23
2022-03-25 02:00:00,44210.17,44210.17,43891.28,44076.67
2022-03-25 03:00:00,44034.01,44137.49,43943.45,43992.72
2022-03-25 04:00:00,44078.82,44254.55,43972.32,44254.55
2022-03-25 05:00:00,44108.46,44253.82,44047.37,44176.06
2022-03-25 06:00:00,44146.18,44275.85,44045.94,44197.12
2022-03-25 07:00:00,44150.85,44275.85,43951.8,43951.8
2022-03-25 08:00:00,44007.18,44104.81,43655.17,44017.08
2022-03-25 09:00:00,44046.45,44230.96,43959.27,44182.66
2022-03-25 10:00:00,44182.66,44355.79,44075.41,44355.79
2022-03-25 11:00:00,44315.45,44759.19,44294.94,44717.08
2022-03-25 12:00:00,44664.02,45076.65,44525.05,44963.2
2022-03-25 13:00:00,44877.75,45206.89,44829.38,45011.36
2022-03-25 14:00:00,45112.14,45115.92,44739.02,44890.19
2022-03-25 15:00:00,44939.97,44983.66,44275.87,44444.29
2022-03-25 16:00:00,44386.31,44794.23,44157.83,44275.8
2022-03-25 17:00:00,44320.4,44356.5,44030.48,44334.03
2022-03-25 18:00:00,44354.51,44586.19,44295.34,44488.93
2022-03-25 19:00:00,44564.34,44564.34,44215.1,44441.88
2022-03-25 20:00:00,44466.14,44771.05,44397.52,44582.58
2022-03-25 21:00:00,44534.88,44666.65,44419.96,44527.51
2022-03-25 22:00:00,44536.99,44543.67,44275.88,44447.33
2022-03-25 23:00:00,44286.41,44480.94,44275.87,44449.58
2022-03-26 00:00:00,44332.1,44559.66,44199.79,44288.09
2022-03-26 01:00:00,44214.78,44459.58,44137.56,44381.93
2022-03-26 02:00:00,44381.77,44483.52,44262.12,44355.79
2022-03-26 03:00:00,44387.05,44628.07,44341.24,44423.67
2022-03-26 04:00:00,44508.09,44577.84,44394.72,44528.61
2022-03-26 05:00:00,44528.61,44604.64,44395.86,44582.45
2022-03-26 06:00:00,44604.65,44604.65,44426.33,44494.79
2022-03-26 07:00:00,44493.61,44606.89,44465.16,44604.68
2022-03-26 08:00:00,44604.68,44700.87,44496.18,44565.47
2022-03-26 09:00:00,44565.47,45115.0,44450.6,44535.25
2022-03-26 10:00:00,44530.72,44699.49,44429.91,44467.58
2022-03-26 11:00:00,44476.31,44534.86,44348.89,44395.96
2022-03-26 12:00:00,44413.57,44524.11,44262.12,44360.68
2022-03-26 13:00:00,44428.8,44475.94,44228.21,44377.93
2022-03-26 14:00:00,44303.81,44394.46,44194.93,44268.28
2022-03-26 15:00:00,44324.56,44404.7,44199.28,44199.28
2022-03-26 16:00:00,44264.86,44462.87,44168.68,44374.78
2022-03-26 17:00:00,44374.78,44543.67,44374.78,44484.96
2022-03-26 18:00:00,44484.96,44586.2,44400.14,44555.47
2022-03-26 19:00:00,44482.1,44551.27,44362.49,44551.27
2022-03-26 20:00:00,44488.47,44934.9,44429.68,44626.11
2022-03-26 21:00:00,44543.65,44543.65,44324.53,44512.79
2022-03-26 22:00:00,44512.79,44557.8,44397.07,44462.75
2022-03-26 23:00:00,44462.68,44797.6,44442.43,44691.14
2022-03-27 00:00:00,44560.48,44857.9,44541.95,44780.13
2022-03-27 01:00:00,44790.03,44803.54,44650.8,44737.4
2022-03-27 02:00:00,44729.12,44979.18,44680.66,44725.82
2022-03-27 03:00:00,44698.06,44880.83,44655.02,44727.06
2022-03-27 04:00:00,44763.01,44768.23,44586.21,44608.28
2022-03-27 05:00:00,44618.68,44783.81,44609.64,44712.6
2022-03-27 06:00:00,44712.6,44792.1,44674.43,44678.4
2022-03-27 07:00:00,44711.34,44823.07,44663.64,44823.07
2022-03-27 08:00:00,44761.92,44817.12,44626.79,44626.79
2022-03-27 09:00:00,44647.45,44656.86,44564.47,44572.63
2022-03-27 10:00:00,44543.65,44632.03,44543.38,44543.38
2022-03-27 11:00:00,44564.81,44620.67,44539.11,44577.25
2022-03-27 12:00:00,44601.72,44601.72,44455.03,44455.03
2022-03-27 13:00:00,44483.78,44641.6,44471.27,44600.69
2022-03-27 14:00:00,44669.38,44753.45,44619.36,44645.98
2022-03-27 15:00:00,44634.28,44944.95,44557.35,44890.58
2022-03-27 16:00:00,44877.31,45020.57,44781.59,44983.67
2022-03-27 17:00:00,44985.19,44985.19,44794.08,44950.98
2022-03-27 18:00:00,44953.71,44975.44,44857.25,44904.92
2022-03-27 19:00:00,44902.4,44914.06,44828.79,44830.58
2022-03-27 20:00:00,44815.55,46598.04,44755.43,46129.43
2022-03-27 21:00:00,46083.3,46762.47,45869.69,46466.88
2022-03-27 22:00:00,46448.27,46939.45,46347.95,46644.08
2022-03-27 23:00:00,46694.7,46901.67,46572.64,46810.43
2022-03-28 00:00:00,46878.87,47593.38,46666.1,46945.59
2022-03-28 01:00:00,46966.32,47053.93,46722.67,46829.93
2022-03-28 02:00:00,46876.22,47024.75,46830.04,47024.75
2022-03-28 03:00:00,47018.93,47068.57,46882.91,47068.48
2022-03-28 04:00:00,47068.4,47194.3,46894.41,47119.14
2022-03-28 05:00:00,47144.77,47392.62,47093.05,47098.46
2022-03-28 06:00:00,47059.89,47059.89,46782.16,46985.78
2022-03-28 07:00:00,47001.04,47093.08,46959.09,47002.77
2022-03-28 08:00:00,46985.05,47064.8,46866.15,47064.8
2022-03-28 09:00:00,47069.02,47196.0,47032.46,47178.31
2022-03-28 10:00:00,47166.63,47269.57,47093.05,47268.08
2022-03-28 11:00:00,47292.57,47361.78,47149.5,47293.44
2022-03-28 12:00:00,47294.63,47398.77,47146.7,47199.73
2022-03-28 13:00:00,47242.35,47761.32,47221.76,47722.76
2022-03-28 14:00:00,47723.68,47729.11,47392.6,47642.29
2022-03-28 15:00:00,47593.35,47903.03,47440.09,47440.09
2022-03-28 16:00:00,47473.39,47587.85,47329.79,47505.0
2022-03-28 17:00:00,47482.35,47694.07,47353.05,47672.36
2022-03-28 18:00:00,47653.92,48086.16,47626.22,48005.97
2022-03-28 19:00:00,47966.03,48382.14,47761.29,47979.14
2022-03-28 20:00:00,47956.01,48041.06,47828.64,48041.06
2022-03-28 21:00:00,48065.12,48125.29,47475.77,47581.53
2022-03-28 22:00:00,47570.82,47812.62,47526.34,47566.92
2022-03-28 23:00:00,47534.63,47640.36,46927.46,47169.39
2022-03-29 00:00:00,47103.86,47602.91,47103.86,47409.69
2022-03-29 01:00:00,47428.02,47626.91,47359.6,47569.61
2022-03-29 02:00:00,47592.06,47624.06,47403.12,47403.12
2022-03-29 03:00:00,47407.14,47443.96,47332.8,47387.2
2022-03-29 04:00:00,47388.65,47668.53,47351.15,47637.87
2022-03-29 05:00:00,47643.18,47679.92,47534.2,47658.9
2022-03-29 06:00:00,47689.18,47761.32,47571.66,47589.98
2022-03-29 07:00:00,47603.58,47626.91,47426.0,47426.0
2022-03-29 08:00:00,47392.6,47660.48,47389.89,47633.66
2022-03-29 09:00:00,47660.49,47769.18,47602.64,47602.64
2022-03-29 10:00:00,47599.34,47653.45,47526.34,47617.0
2022-03-29 11:00:00,47585.25,47981.97,47585.25,47912.22
2022-03-29 12:00:00,47891.15,48111.12,47846.39,47846.39
2022-03-29 13:00:00,47828.64,47937.78,47602.03,47785.53
2022-03-29 14:00:00,47696.2,48864.27,47670.34,47828.86
2022-03-29 15:00:00,47855.42,48189.07,47450.12,47467.98
2022-03-29 16:00:00,47467.98,47625.21,47159.45,47615.74
2022-03-29 17:00:00,47518.24,47721.69,47182.2,47469.79
2022-03-29 18:00:00,47471.61,47618.37,47457.8,47539.22
2022-03-29 19:00:00,47593.38,47963.61,47592.53,47721.79
2022-03-29 20:00:00,47717.85,47794.52,47352.45,47474.67
2022-03-29 21:00:00,47457.23,47526.37,47193.89,47288.06
2022-03-29 22:00:00,47281.19,47405.45,46973.95,47390.85
2022-03-29 23:00:00,47426.02,47526.37,47382.37,47420.15
2022-03-30 00:00:00,47392.6,47430.76,47125.88,47200.62
2022-03-30 01:00:00,47186.81,47216.09,46560.21,46927.49
2022-03-30 02:00:00,46900.34,47304.18,46900.34,47231.79
2022-03-30 03:00:00,47325.9,47477.04,47307.18,47466.54
2022-03-30 04:00:00,47410.15,47481.49,47192.69,47236.33
2022-03-30 05:00:00,47229.44,47557.83,47229.44,47467.75
2022-03-30 06:00:00,47466.43,47593.38,47360.87,47445.59
2022-03-30 07:00:00,47359.22,47540.31,47359.22,47392.6
2022-03-30 08:00:00,47382.69,47502.27,47225.95,47400.99
2022-03-30 09:00:00,47398.19,47399.25,47252.22,47310.22
2022-03-30 10:00:00,47316.21,47338.53,47225.95,47265.28
2022-03-30 11:00:00,47321.98,47481.05,47093.05,47342.4
2022-03-30 12:00:00,47300.06,47334.34,47192.18,47313.34
2022-03-30 13:00:00,47279.92,47300.18,46956.77,47002.52
2022-03-30 14:00:00,47068.18,47245.59,46958.04,47115.79
2022-03-30 15:00:00,47162.34,47195.25,46982.21,47195.25
2022-03-30 16:00:00,47192.7,47349.52,47059.89,47294.85
2022-03-30 17:00:00,47294.85,47707.01,47198.22,47707.01
2022-03-30 18:00:00,47629.37,47714.78,47093.05,47105.2
2022-03-30 19:00:00,47094.82,47192.72,46861.38,47093.08
2022-03-30 20:00:00,47105.92,47298.98,47047.43,47298.98
2022-03-30 21:00:00,47178.41,47281.18,46927.46,47018.3
2022-03-30 22:00:00,47038.14,47093.08,46889.03,47068.04
2022-03-30 23:00:00,47122.49,47202.68,47003.69,47032.28
2022-03-31 00:00:00,47032.52,47282.89,46984.95,47173.88
2022-03-31 01:00:00,47169.54,47429.64,47163.33,47429.64
2022-03-31 02:00:00,47417.95,47417.95,47198.73,47267.4
2022-03-31 03:00:00,47221.38,47272.24,47093.05,47103.39
2022-03-31 04:00:00,47134.91,47160.09,47011.04,47031.43
2022-03-31 05:00:00,47034.78,47158.77,46913.36,47133.46
2022-03-31 06:00:00,47101.62,47256.06,47062.11,47148.42
2022-03-31 07:00:00,47143.88,47225.97,47078.67,47201.63
2022-03-31 08:00:00,47225.98,47353.17,47115.16,47293.96
2022-03-31 09:00:00,47288.29,47376.97,47143.5,47335.15
2022-03-31 10:00:00,47310.02,47421.09,47275.33,47289.4
2022-03-31 11:00:00,47274.03,47325.68,47126.24,47168.54
2022-03-31 12:00:00,47175.83,47559.86,47146.38,47545.33
2022-03-31 13:00:00,47524.45,47602.63,46956.77,46956.77
2022-03-31 14:00:00,46947.52,46947.52,46303.49,46762.47
2022-03-31 15:00:00,46795.22,46828.4,46434.16,46459.03
2022-03-31 16:00:00,46471.53,46471.53,45697.08,45697.08
2022-03-31 17:00:00,45719.01,45900.58,45687.83,45796.61
2022-03-31 18:00:00,45778.3,46075.72,45652.83,45944.25
2022-03-31 19:00:00,45994.17,45994.17,45527.17,45709.8
2022-03-31 20:00:00,45568.66,45806.11,45534.77,45751.8
2022-03-31 21:00:00,45812.01,45853.5,45681.81,45772.89
2022-03-31 22:00:00,45798.15,45835.66,45680.35,45761.12
2022-03-31 23:00:00,45715.71,45796.61,45233.77,45534.7
2022-04-01 00:00:00,45511.23,45662.14,45399.05,45553.44
2022-04-01 01:00:00,45506.31,45506.31,44965.2,44965.2
2022-04-01 02:00:00,44953.48,45048.62,44312.74,44392.63
2022-04-01 03:00:00,44344.71,44600.86,44344.71,44597.52
2022-04-01 04:00:00,44606.49,44801.63,44606.49,44637.9
2022-04-01 05:00:00,44704.09,44804.33,44600.49,44687.2
2022-04-01 06:00:00,44686.2,44846.67,44588.21,44846.67
2022-04-01 07:00:00,44856.26,45143.93,44826.82,45143.93
2022-04-01 08:00:00,45172.17,45335.16,45094.95,45114.8
2022-04-01 09:00:00,45124.16,45261.3,45016.87,45099.5
2022-04-01 10:00:00,45059.28,45287.37,45059.28,45287.37
2022-04-01 11:00:00,45207.59,45273.61,45016.87,45016.87
2022-04-01 12:00:00,44985.16,45414.62,44739.02,45335.16
2022-04-01 13:00:00,45335.46,45617.26,45335.46,45462.78
2022-04-01 14:00:00,45495.14,46173.22,45495.14,46166.74
2022-04-01 15:00:00,46169.12,46917.28,46169.12,46577.69
2022-04-01 16:00:00,46629.72,46956.77,46075.71,46075.71
2022-04-01 17:00:00,46043.26,47481.49,45958.59,46435.47
2022-04-01 18:00:00,46487.86,46577.32,46297.0,46399.45
2022-04-01 19:00:00,46420.23,46420.23,46154.62,46322.51
2022-04-01 20:00:00,46351.03,46434.0,46113.37,46232.94
2022-04-01 21:00:00,46202.39,46466.9,46148.19,46336.92
2022-04-01 22:00:00,46375.81,46430.81,46238.3,46393.1
2022-04-01 23:00:00,46393.1,46393.1,46165.42,46287.94
2022-04-02 00:00:00,46173.19,47909.51,46140.67,46927.46
2022-04-02 01:00:00,46959.62,47056.17,46532.4,46691.82
2022-04-02 02:00:00,46750.26,46861.4,46280.37,46495.49
2022-04-02 03:00:00,46565.23,46598.04,46375.94,46585.02
2022-04-02 04:00:00,46630.88,46663.75,46522.92,46542.31
2022-04-02 05:00:00,46520.89,46616.35,46434.16,46565.97
2022-04-02 06:00:00,46560.12,46663.73,46488.45,46651.0
2022-04-02 07:00:00,46663.74,46663.74,46485.69,46595.83
2022-04-02 08:00:00,46581.14,46653.56,46542.71,46573.45
2022-04-02 09:00:00,46571.35,46762.94,46567.43,46738.02
2022-04-02 10:00:00,46671.46,48000.0,46598.01,46686.32
2022-04-02 11:00:00,46731.28,46827.77,46580.8,46580.8
2022-04-02 12:00:00,46580.79,46873.93,46329.56,46748.51
2022-04-02 13:00:00,46729.51,46956.77,46696.6,46831.35
2022-04-02 14:00:00,46825.41,46825.41,46599.13,46662.74
2022-04-02 15:00:00,46627.43,46630.65,46190.89,46321.92
2022-04-02 16:00:00,46330.44,46486.32,46205.75,46303.49
2022-04-02 17:00:00,46314.34,46560.19,46308.64,46336.12
2022-04-02 18:00:00,46303.49,46303.49,45655.66,45939.2
2022-04-02 19:00:00,45962.02,46336.15,45923.4,46336.15
2022-04-02 20:00:00,46294.14,46432.05,46075.71,46226.09
2022-04-02 21:00:00,46230.99,46362.79,45978.43,46301.1
2022-04-02 22:00:00,46301.1,46394.67,46099.83,46099.83
2022-04-02 23:00:00,46096.38,46187.3,45804.34,45804.34
2022-04-03 00:00:00,45858.58,46102.18,45847.63,46087.87
2022-04-03 01:00:00,46102.15,46108.2,45573.95,45816.67
2022-04-03 02:00:00,45887.71,46115.53,45784.49,45784.49
2022-04-03 03:00:00,45841.32,46043.28,45841.07,46038.93
2022-04-03 04:00:00,46006.2,46411.5,45963.02,46370.54
2022-04-03 05:00:00,46398.19,46398.19,46265.66,46379.06
2022-04-03 06:00:00,46334.62,46592.24,46334.62,46453.99
2022-04-03 07:00:00,46499.66,46565.13,46303.5,46395.71
2022-04-03 08:00:00,46402.28,46431.97,46270.88,46373.47
2022-04-03 09:00:00,46313.47,46474.32,46205.74,46444.28
2022-04-03 10:00:00,46454.65,46454.65,46145.91,46193.01
2022-04-03 11:00:00,46206.16,46387.83,46113.36,46307.25
2022-04-03 12:00:00,46316.22,46434.19,46209.37,46408.17
2022-04-03 13:00:00,46409.48,46673.26,46323.78,46491.02
2022-04-03 14:00:00,46439.11,46663.75,46320.2,46663.75
2022-04-03 15:00:00,46647.63,46729.54,46433.63,46557.63
2022-04-03 16:00:00,46505.55,46531.37,46268.65,46339.28
2022-04-03 17:00:00,46373.39,46434.19,46140.07,46414.85
2022-04-03 18:00:00,46414.58,46859.7,46384.92,46630.85
2022-04-03 19:00:00,46598.01,46715.33,46426.94,46496.24
2022-04-03 20:00:00,46463.15,46672.03,46399.54,46402.58
2022-04-03 21:00:00,46407.86,46972.64,46405.61,46972.64
2022-04-03 22:00:00,46993.65,47459.45,46676.67,46683.34
2022-04-03 23:00:00,46667.27,46696.63,46316.08,46465.37
2022-04-04 00:00:00,46464.83,46466.9,45816.75,45911.0
2022-04-04 01:00:00,45908.6,46043.29,45784.5,45816.76
2022-04-04 02:00:00,45816.75,46108.2,45784.49,46108.2
2022-04-04 03:00:00,46074.43,46236.64,46008.82,46134.59
2022-04-04 04:00:00,46043.26,46173.21,45881.36,46084.19
2022-04-04 05:00:00,46136.15,46325.61,46053.94,46283.18
2022-04-04 06:00:00,46281.46,46432.05,46198.57,46230.08
2022-04-04 07:00:00,46230.42,46269.85,46108.18,46132.67
2022-04-04 08:00:00,46199.07,46275.25,46010.83,46118.84
2022-04-04 09:00:00,46133.15,46157.32,45925.11,45929.97
2022-04-04 10:00:00,45913.69,46073.73,45849.04,46022.43
2022-04-04 11:00:00,45987.68,46236.11,45964.77,46181.63
2022-04-04 12:00:00,46186.54,46268.96,45958.27,46036.45
2022-04-04 13:00:00,46022.02,46300.29,45908.19,46192.12
2022-04-04 14:00:00,46203.37,46359.64,45935.38,45935.38
2022-04-04 15:00:00,45916.25,45944.41,45605.3,45643.62
2022-04-04 16:00:00,45591.36,45828.41,45591.36,45762.37
2022-04-04 17:00:00,45724.58,45802.99,45268.55,45368.26
2022-04-04 18:00:00,45349.18,45591.38,45181.32,45527.34
2022-04-04 19:00:00,45550.55,47210.03,45549.41,45973.9
2022-04-04 20:00:00,45967.65,46895.79,45804.34,46407.6
2022-04-04 21:00:00,46431.43,46696.62,46268.65,46546.17
2022-04-04 22:00:00,46510.45,47588.43,46401.46,46689.7
2022-04-04 23:00:00,46727.43,46885.74,46621.47,46647.15
2022-04-05 00:00:00,46598.02,46694.22,46471.02,46521.44
2022-04-05 01:00:00,46555.02,46721.14,46490.2,46640.29
2022-04-05 02:00:00,46671.45,46755.0,46598.02,46710.58
2022-04-05 03:00:00,46729.54,46795.43,46654.09,46681.83
2022-04-05 04:00:00,46762.47,46927.44,46706.73,46786.14
2022-04-05 05:00:00,46908.34,46971.57,46732.2,46762.09
2022-04-05 06:00:00,46762.09,46811.01,46629.67,46639.22
2022-04-05 07:00:00,46661.27,46810.36,46644.61,46763.23
2022-04-05 08:00:00,46736.88,46752.51,46623.47,46752.51
2022-04-05 09:00:00,46696.22,46756.65,46602.13,46602.13
2022-04-05 10:00:00,46598.01,46859.02,46597.82,46859.02
2022-04-05 11:00:00,46666.36,46729.73,46598.14,46719.49
2022-04-05 12:00:00,46729.54,47225.97,46704.11,46852.25
2022-04-05 13:00:00,46857.47,46917.05,46371.82,46382.74
2022-04-05 14:00:00,46497.87,46896.55,45759.45,45823.39
2022-04-05 15:00:00,45804.34,46784.13,45759.43,45816.93
2022-04-05 16:00:00,45817.16,46337.32,45642.57,45978.46
2022-04-05 17:00:00,45980.41,46716.61,45946.05,46023.93
2022-04-05 18:00:00,45924.36,46025.24,45886.71,45886.71
2022-04-05 19:00:00,45915.55,46071.11,45480.29,46071.11
2022-04-05 20:00:00,46037.02,46108.21,45631.78,45881.38
2022-04-05 21:00:00,45873.22,45978.46,45784.49,45978.46
2022-04-05 22:00:00,45967.74,46043.29,45816.75,45880.55
2022-04-05 23:00:00,45808.31,45904.17,45377.54,45463.07
2022-04-06 00:00:00,45471.28,45495.14,44436.7,44985.16
2022-04-06 01:00:00,45050.65,45358.42,45050.65,45170.88
2022-04-06 02:00:00,45193.17,45367.11,45110.51,45232.51
2022-04-06 03:00:00,45231.81,45284.09,45143.9,45243.09
