datetime,ADAUSD_open,ADAUSD_high,ADAUSD_low,ADAUSD_close
2022-02-09 18:00:00,1.2024,1.2039,1.194,1.2012
2022-02-09 19:00:00,1.2014,1.2135,1.2012,1.2077
2022-02-09 20:00:00,1.2078,1.213,1.2033,1.2108
2022-02-09 21:00:00,1.2106,1.2122,1.2017,1.2047
2022-02-09 22:00:00,1.2047,1.2072,1.1973,1.204
2022-02-09 23:00:00,1.2039,1.2044,1.1917,1.1947
2022-02-10 00:00:00,1.1947,1.1948,1.1842,1.1874
2022-02-10 01:00:00,1.1877,1.193,1.1844,1.1889
2022-02-10 02:00:00,1.189,1.195,1.173,1.1731
2022-02-10 03:00:00,1.173,1.1792,1.1676,1.1768
2022-02-10 04:00:00,1.1763,1.1823,1.1723,1.1777
2022-02-10 05:00:00,1.1778,1.1796,1.1738,1.1754
2022-02-10 06:00:00,1.1755,1.1798,1.1706,1.1754
2022-02-10 07:00:00,1.1752,1.1899,1.1745,1.1867
2022-02-10 08:00:00,1.1866,1.1908,1.1832,1.1886
2022-02-10 09:00:00,1.1885,1.1919,1.1818,1.1902
2022-02-10 10:00:00,1.1903,1.199,1.1889,1.1959
2022-02-10 11:00:00,1.1958,1.225,1.1919,1.2093
2022-02-10 12:00:00,1.2093,1.2151,1.1973,1.2052
2022-02-10 13:00:00,1.2053,1.2144,1.1584,1.1621
2022-02-10 14:00:00,1.1615,1.1954,1.1474,1.1943
2022-02-10 15:00:00,1.1946,1.2138,1.1863,1.1925
2022-02-10 16:00:00,1.1924,1.2039,1.19,1.2002
2022-02-10 17:00:00,1.2002,1.2076,1.1893,1.1946
2022-02-10 18:00:00,1.1946,1.198,1.1795,1.1871
2022-02-10 19:00:00,1.1866,1.1876,1.1673,1.1683
2022-02-10 20:00:00,1.1691,1.1744,1.1544,1.1614
2022-02-10 21:00:00,1.162,1.1679,1.1547,1.1629
2022-02-10 22:00:00,1.1631,1.1743,1.1587,1.1706
2022-02-10 23:00:00,1.1705,1.1705,1.1445,1.1515
2022-02-11 00:00:00,1.1515,1.1517,1.122,1.1371
2022-02-11 01:00:00,1.1374,1.1499,1.1326,1.1383
2022-02-11 02:00:00,1.1383,1.1391,1.1311,1.1376
2022-02-11 03:00:00,1.1376,1.1476,1.1357,1.1428
2022-02-11 04:00:00,1.1426,1.1454,1.138,1.144
2022-02-11 05:00:00,1.1438,1.1467,1.1363,1.1363
2022-02-11 06:00:00,1.1363,1.1521,1.1351,1.151
2022-02-11 07:00:00,1.1512,1.1601,1.1488,1.1585
2022-02-11 08:00:00,1.1584,1.164,1.1418,1.1424
2022-02-11 09:00:00,1.1426,1.1576,1.1405,1.1511
2022-02-11 10:00:00,1.1511,1.1561,1.1461,1.1534
2022-02-11 11:00:00,1.1536,1.1578,1.15,1.1528
2022-02-11 12:00:00,1.1527,1.1637,1.15,1.1586
2022-02-11 13:00:00,1.1587,1.1642,1.1553,1.1628
2022-02-11 14:00:00,1.1627,1.1641,1.1501,1.1554
2022-02-11 15:00:00,1.1559,1.1612,1.1531,1.1586
2022-02-11 16:00:00,1.158,1.161,1.1481,1.154
2022-02-11 17:00:00,1.1539,1.1561,1.1441,1.1471
2022-02-11 18:00:00,1.1468,1.1516,1.1224,1.1241
2022-02-11 19:00:00,1.124,1.1283,1.1053,1.1139
2022-02-11 20:00:00,1.1138,1.1165,1.0835,1.0908
2022-02-11 21:00:00,1.0907,1.1022,1.0894,1.0927
2022-02-11 22:00:00,1.0924,1.0966,1.0676,1.0723
2022-02-11 23:00:00,1.0724,1.0877,1.07,1.0803
2022-02-12 00:00:00,1.0804,1.0804,1.0659,1.0779
2022-02-12 01:00:00,1.0779,1.0901,1.0733,1.0871
2022-02-12 02:00:00,1.0871,1.0931,1.0848,1.0885
2022-02-12 03:00:00,1.0883,1.0885,1.0777,1.0834
2022-02-12 04:00:00,1.0836,1.0888,1.0802,1.0819
2022-02-12 05:00:00,1.082,1.0852,1.0717,1.0737
2022-02-12 06:00:00,1.0739,1.0744,1.0471,1.0612
2022-02-12 07:00:00,1.0612,1.0688,1.0532,1.0619
2022-02-12 08:00:00,1.0623,1.0772,1.0611,1.071
2022-02-12 09:00:00,1.0711,1.0793,1.0684,1.0766
2022-02-12 10:00:00,1.0762,1.0764,1.0593,1.0669
2022-02-12 11:00:00,1.0666,1.0743,1.0501,1.0734
2022-02-12 12:00:00,1.0732,1.0809,1.0613,1.0712
2022-02-12 13:00:00,1.0712,1.0723,1.038,1.0414
2022-02-12 14:00:00,1.0415,1.0486,1.03,1.0454
2022-02-12 15:00:00,1.0455,1.0517,1.0333,1.0509
2022-02-12 16:00:00,1.0508,1.0717,1.0471,1.0673
2022-02-12 17:00:00,1.0673,1.0724,1.0596,1.0666
2022-02-12 18:00:00,1.0668,1.081,1.0668,1.0761
2022-02-12 19:00:00,1.0761,1.0789,1.0643,1.0666
2022-02-12 20:00:00,1.0669,1.0783,1.0618,1.0708
2022-02-12 21:00:00,1.0707,1.071,1.0436,1.049
2022-02-12 22:00:00,1.0491,1.0634,1.0474,1.0606
2022-02-12 23:00:00,1.0605,1.0647,1.0518,1.0596
2022-02-13 00:00:00,1.0595,1.0726,1.0523,1.0657
2022-02-13 01:00:00,1.0651,1.0679,1.0548,1.0568
2022-02-13 02:00:00,1.0569,1.0638,1.055,1.0632
2022-02-13 03:00:00,1.0635,1.0637,1.0533,1.0562
2022-02-13 04:00:00,1.0565,1.058,1.0436,1.0465
2022-02-13 05:00:00,1.0465,1.052,1.045,1.0504
2022-02-13 06:00:00,1.0503,1.0596,1.0488,1.059
2022-02-13 07:00:00,1.0587,1.0644,1.0531,1.056
2022-02-13 08:00:00,1.0562,1.0616,1.0522,1.0602
2022-02-13 09:00:00,1.06,1.06,1.0534,1.0549
2022-02-13 10:00:00,1.0548,1.0668,1.0529,1.0651
2022-02-13 11:00:00,1.0649,1.0733,1.0621,1.0646
2022-02-13 12:00:00,1.0646,1.0721,1.0622,1.0644
2022-02-13 13:00:00,1.0644,1.0687,1.061,1.0677
2022-02-13 14:00:00,1.0675,1.0777,1.0576,1.0663
2022-02-13 15:00:00,1.0665,1.0701,1.0568,1.0581
2022-02-13 16:00:00,1.0581,1.0592,1.044,1.0516
2022-02-13 17:00:00,1.0515,1.0529,1.0406,1.0524
2022-02-13 18:00:00,1.0526,1.0561,1.0345,1.038
2022-02-13 19:00:00,1.0378,1.0447,1.0328,1.0389
2022-02-13 20:00:00,1.0389,1.0532,1.0347,1.0532
2022-02-13 21:00:00,1.0533,1.0533,1.0406,1.0416
2022-02-13 22:00:00,1.0414,1.0495,1.0414,1.0472
2022-02-13 23:00:00,1.0472,1.0484,1.0389,1.0431
2022-02-14 00:00:00,1.0429,1.0458,1.0288,1.0352
2022-02-14 01:00:00,1.0356,1.0407,1.0193,1.0226
2022-02-14 02:00:00,1.0226,1.0288,1.0197,1.0227
2022-02-14 03:00:00,1.0227,1.0342,1.0184,1.033
2022-02-14 04:00:00,1.0334,1.0347,1.0291,1.0346
2022-02-14 05:00:00,1.0343,1.0371,1.0252,1.0261
2022-02-14 06:00:00,1.0259,1.0349,1.0239,1.0342
2022-02-14 07:00:00,1.0342,1.0392,1.0304,1.0391
2022-02-14 08:00:00,1.0388,1.043,1.0282,1.0289
2022-02-14 09:00:00,1.0282,1.0301,1.0234,1.0257
2022-02-14 10:00:00,1.0257,1.0287,1.0218,1.0261
2022-02-14 11:00:00,1.0259,1.0348,1.024,1.0318
2022-02-14 12:00:00,1.0318,1.0457,1.0277,1.0436
2022-02-14 13:00:00,1.0438,1.0519,1.0434,1.0458
2022-02-14 14:00:00,1.0456,1.0553,1.045,1.0473
2022-02-14 15:00:00,1.0473,1.0501,1.0401,1.0441
2022-02-14 16:00:00,1.0443,1.0542,1.043,1.0518
2022-02-14 17:00:00,1.0519,1.0546,1.0456,1.0475
2022-02-14 18:00:00,1.0476,1.0498,1.0361,1.0373
2022-02-14 19:00:00,1.037,1.0392,1.025,1.0306
2022-02-14 20:00:00,1.0305,1.0398,1.0268,1.0357
2022-02-14 21:00:00,1.0359,1.0492,1.0352,1.0409
2022-02-14 22:00:00,1.0411,1.0522,1.0406,1.0518
2022-02-14 23:00:00,1.0518,1.0543,1.048,1.05
2022-02-15 00:00:00,1.0501,1.0621,1.0492,1.0564
2022-02-15 01:00:00,1.0566,1.0788,1.0501,1.0748
2022-02-15 02:00:00,1.0749,1.0849,1.0729,1.079
2022-02-15 03:00:00,1.0791,1.0818,1.077,1.0791
2022-02-15 04:00:00,1.0793,1.0819,1.0671,1.0684
2022-02-15 05:00:00,1.0685,1.0719,1.0645,1.0699
2022-02-15 06:00:00,1.0699,1.0745,1.0685,1.0698
2022-02-15 07:00:00,1.0703,1.0722,1.0565,1.0709
2022-02-15 08:00:00,1.0713,1.0883,1.0697,1.0855
2022-02-15 09:00:00,1.0855,1.0882,1.0781,1.0849
2022-02-15 10:00:00,1.0849,1.0974,1.0834,1.0938
2022-02-15 11:00:00,1.0939,1.0949,1.085,1.0894
2022-02-15 12:00:00,1.0892,1.0914,1.0827,1.0874
2022-02-15 13:00:00,1.0876,1.1143,1.0795,1.1109
2022-02-15 14:00:00,1.1106,1.115,1.0998,1.1026
2022-02-15 15:00:00,1.1026,1.106,1.0972,1.1017
2022-02-15 16:00:00,1.1021,1.1059,1.0985,1.1017
2022-02-15 17:00:00,1.102,1.1041,1.0873,1.0914
2022-02-15 18:00:00,1.0914,1.098,1.0889,1.0938
2022-02-15 19:00:00,1.0942,1.0942,1.0847,1.0877
2022-02-15 20:00:00,1.0878,1.0937,1.0874,1.0917
2022-02-15 21:00:00,1.0914,1.0922,1.0869,1.0908
2022-02-15 22:00:00,1.0909,1.1055,1.0904,1.0969
2022-02-15 23:00:00,1.0968,1.1163,1.0949,1.1087
2022-02-16 00:00:00,1.1085,1.109,1.098,1.1046
2022-02-16 01:00:00,1.1044,1.1046,1.0966,1.0985
2022-02-16 02:00:00,1.0985,1.0986,1.0935,1.0979
2022-02-16 03:00:00,1.0977,1.1045,1.0968,1.0981
2022-02-16 04:00:00,1.0981,1.0983,1.077,1.0885
2022-02-16 05:00:00,1.0883,1.0956,1.0878,1.0904
2022-02-16 06:00:00,1.0906,1.1018,1.09,1.0969
2022-02-16 07:00:00,1.0969,1.1044,1.0961,1.1027
2022-02-16 08:00:00,1.1028,1.1126,1.1009,1.1056
2022-02-16 09:00:00,1.1054,1.108,1.0938,1.094
2022-02-16 10:00:00,1.0938,1.0978,1.087,1.0928
2022-02-16 11:00:00,1.0929,1.0983,1.09,1.0936
2022-02-16 12:00:00,1.0933,1.0967,1.0853,1.087
2022-02-16 13:00:00,1.0872,1.0935,1.0696,1.073
2022-02-16 14:00:00,1.0731,1.0781,1.066,1.071
2022-02-16 15:00:00,1.0706,1.077,1.0694,1.075
2022-02-16 16:00:00,1.0751,1.0754,1.0666,1.0726
2022-02-16 17:00:00,1.0724,1.078,1.0703,1.0719
2022-02-16 18:00:00,1.0719,1.0798,1.0693,1.0769
2022-02-16 19:00:00,1.0766,1.0965,1.074,1.0936
2022-02-16 20:00:00,1.0937,1.0989,1.0852,1.086
2022-02-16 21:00:00,1.0859,1.0885,1.0784,1.0859
2022-02-16 22:00:00,1.0858,1.0907,1.0826,1.0855
2022-02-16 23:00:00,1.0861,1.0919,1.082,1.0833
2022-02-17 00:00:00,1.0834,1.0917,1.0813,1.0902
2022-02-17 01:00:00,1.0903,1.0932,1.0877,1.089
2022-02-17 02:00:00,1.0891,1.092,1.0857,1.0891
2022-02-17 03:00:00,1.0889,1.0943,1.0775,1.0783
2022-02-17 04:00:00,1.0783,1.0783,1.0621,1.0701
2022-02-17 05:00:00,1.0698,1.0766,1.0668,1.0699
2022-02-17 06:00:00,1.0697,1.0816,1.0687,1.0799
2022-02-17 07:00:00,1.0804,1.0833,1.0761,1.0824
2022-02-17 08:00:00,1.0824,1.0852,1.0629,1.0697
2022-02-17 09:00:00,1.0697,1.0738,1.0565,1.0683
2022-02-17 10:00:00,1.0682,1.0754,1.0628,1.0663
2022-02-17 11:00:00,1.0661,1.0709,1.0649,1.07
2022-02-17 12:00:00,1.0697,1.076,1.069,1.0717
2022-02-17 13:00:00,1.0719,1.0735,1.0545,1.0577
2022-02-17 14:00:00,1.057,1.0646,1.0428,1.0465
2022-02-17 15:00:00,1.0465,1.0526,1.0448,1.0514
2022-02-17 16:00:00,1.0511,1.0576,1.0455,1.0531
2022-02-17 17:00:00,1.0531,1.0537,1.0401,1.0421
2022-02-17 18:00:00,1.0418,1.0462,1.0205,1.034
2022-02-17 19:00:00,1.0339,1.0383,1.0235,1.0378
2022-02-17 20:00:00,1.0382,1.0382,1.0237,1.0265
2022-02-17 21:00:00,1.0261,1.03,1.009,1.0259
2022-02-17 22:00:00,1.0253,1.0318,1.0165,1.0312
2022-02-17 23:00:00,1.0314,1.0314,1.018,1.0203
2022-02-18 00:00:00,1.0206,1.025,1.0106,1.022
2022-02-18 01:00:00,1.0219,1.0386,1.0183,1.0321
2022-02-18 02:00:00,1.0324,1.0349,1.0268,1.0294
2022-02-18 03:00:00,1.0297,1.0324,1.0253,1.0315
2022-02-18 04:00:00,1.0313,1.0341,1.0231,1.0236
2022-02-18 05:00:00,1.0238,1.0348,1.0238,1.0326
2022-02-18 06:00:00,1.032,1.0378,1.0309,1.0378
2022-02-18 07:00:00,1.038,1.0396,1.0314,1.0359
2022-02-18 08:00:00,1.0359,1.043,1.0358,1.0406
2022-02-18 09:00:00,1.0405,1.042,1.0368,1.038
2022-02-18 10:00:00,1.0378,1.0382,1.0305,1.0344
2022-02-18 11:00:00,1.0342,1.0353,1.018,1.0194
2022-02-18 12:00:00,1.0199,1.0285,1.0165,1.0263
2022-02-18 13:00:00,1.0262,1.0286,1.0157,1.0237
2022-02-18 14:00:00,1.0236,1.0282,0.9929,1.0203
2022-02-18 15:00:00,1.0204,1.0271,0.997,1.0045
2022-02-18 16:00:00,1.0045,1.0188,0.9926,1.0001
2022-02-18 17:00:00,1.0001,1.0129,1.0001,1.004
2022-02-18 18:00:00,1.0043,1.0106,0.9969,1.0072
2022-02-18 19:00:00,1.007,1.0123,1.0017,1.0097
2022-02-18 20:00:00,1.0097,1.0131,0.9993,1.0027
2022-02-18 21:00:00,1.0025,1.0092,0.9973,0.998
2022-02-18 22:00:00,0.998,1.0018,0.9847,0.9931
2022-02-18 23:00:00,0.9931,0.9991,0.9911,0.9958
2022-02-19 00:00:00,0.9959,1.0075,0.9914,1.0048
2022-02-19 01:00:00,1.0048,1.0069,0.9992,1.0015
2022-02-19 02:00:00,1.0015,1.0068,0.9978,1.0058
2022-02-19 03:00:00,1.0058,1.01,1.0027,1.0032
2022-02-19 04:00:00,1.0034,1.01,1.001,1.0077
2022-02-19 05:00:00,1.0078,1.0099,1.0053,1.0085
2022-02-19 06:00:00,1.0086,1.0196,1.0066,1.0149
2022-02-19 07:00:00,1.0149,1.0167,1.0104,1.013
2022-02-19 08:00:00,1.013,1.0148,1.0006,1.0023
2022-02-19 09:00:00,1.002,1.0049,0.998,0.9994
2022-02-19 10:00:00,0.9999,1.0022,0.993,0.9997
2022-02-19 11:00:00,0.9997,1.002,0.9783,0.9838
2022-02-19 12:00:00,0.9837,0.988,0.9739,0.9807
2022-02-19 13:00:00,0.9809,0.9963,0.9745,0.9924
2022-02-19 14:00:00,0.9921,0.9923,0.9819,0.9889
2022-02-19 15:00:00,0.9889,1.0009,0.9851,0.9972
2022-02-19 16:00:00,0.9972,1.0107,0.9896,0.992
2022-02-19 17:00:00,0.992,1.0001,0.9887,0.9988
2022-02-19 18:00:00,0.9986,0.9993,0.99,0.9912
2022-02-19 19:00:00,0.9912,0.9916,0.9832,0.9851
2022-02-19 20:00:00,0.9849,0.9909,0.9832,0.9897
2022-02-19 21:00:00,0.9897,0.9914,0.9838,0.9877
2022-02-19 22:00:00,0.9882,0.9965,0.9867,0.9948
2022-02-19 23:00:00,0.9948,0.9997,0.9924,0.9969
2022-02-20 00:00:00,0.9972,0.9983,0.9886,0.9933
2022-02-20 01:00:00,0.9932,0.9957,0.9844,0.9924
2022-02-20 02:00:00,0.9924,0.9938,0.9789,0.9806
2022-02-20 03:00:00,0.9805,0.9819,0.968,0.9724
2022-02-20 04:00:00,0.9724,0.9745,0.9568,0.9593
2022-02-20 05:00:00,0.9589,0.9653,0.95,0.9504
2022-02-20 06:00:00,0.9504,0.9535,0.9337,0.939
2022-02-20 07:00:00,0.9392,0.9493,0.9356,0.9488
2022-02-20 08:00:00,0.9487,0.9489,0.9281,0.9293
2022-02-20 09:00:00,0.9293,0.9424,0.9252,0.938
2022-02-20 10:00:00,0.9385,0.9459,0.9338,0.9353
2022-02-20 11:00:00,0.9349,0.944,0.9337,0.943
2022-02-20 12:00:00,0.9432,0.9515,0.9297,0.9311
2022-02-20 13:00:00,0.9315,0.9397,0.9291,0.9331
2022-02-20 14:00:00,0.933,0.9376,0.9191,0.9317
2022-02-20 15:00:00,0.9314,0.947,0.9306,0.9418
2022-02-20 16:00:00,0.9415,0.9477,0.9342,0.9381
2022-02-20 17:00:00,0.9378,0.9451,0.9368,0.9388
2022-02-20 18:00:00,0.9389,0.9515,0.9371,0.9509
2022-02-20 19:00:00,0.9508,0.9513,0.9403,0.9419
2022-02-20 20:00:00,0.9419,0.942,0.9345,0.9379
2022-02-20 21:00:00,0.9378,0.9416,0.9264,0.9351
2022-02-20 22:00:00,0.935,0.952,0.9345,0.951
2022-02-20 23:00:00,0.9508,0.9591,0.9278,0.9319
2022-02-21 00:00:00,0.9317,0.9463,0.9244,0.9456
2022-02-21 01:00:00,0.9457,0.9755,0.9416,0.9651
2022-02-21 02:00:00,0.9652,0.9693,0.9629,0.9664
2022-02-21 03:00:00,0.9669,0.9715,0.9555,0.9575
2022-02-21 04:00:00,0.9573,0.9925,0.9568,0.9823
2022-02-21 05:00:00,0.9825,0.983,0.9718,0.9728
2022-02-21 06:00:00,0.9722,0.9756,0.97,0.9744
2022-02-21 07:00:00,0.9745,0.9793,0.9708,0.979
2022-02-21 08:00:00,0.9787,0.9823,0.9678,0.9696
2022-02-21 09:00:00,0.9697,0.9722,0.9606,0.963
2022-02-21 10:00:00,0.9626,0.9662,0.944,0.9473
2022-02-21 11:00:00,0.9468,0.9518,0.918,0.9286
2022-02-21 12:00:00,0.9284,0.9342,0.9146,0.9224
2022-02-21 13:00:00,0.9221,0.9234,0.8976,0.9136
2022-02-21 14:00:00,0.9137,0.9581,0.9103,0.9457
2022-02-21 15:00:00,0.9457,0.9639,0.9402,0.9483
2022-02-21 16:00:00,0.9478,0.954,0.9408,0.9424
2022-02-21 17:00:00,0.9423,0.9521,0.9318,0.9334
2022-02-21 18:00:00,0.9333,0.9406,0.9108,0.9206
2022-02-21 19:00:00,0.9206,0.9299,0.9142,0.9238
2022-02-21 20:00:00,0.9236,0.929,0.9154,0.9224
2022-02-21 21:00:00,0.9228,0.9275,0.8807,0.8833
2022-02-21 22:00:00,0.8831,0.9,0.8702,0.886
2022-02-21 23:00:00,0.8857,0.8913,0.852,0.8572
2022-02-22 00:00:00,0.8575,0.8688,0.8507,0.8617
2022-02-22 01:00:00,0.8612,0.87,0.8474,0.8591
2022-02-22 02:00:00,0.8589,0.8592,0.842,0.8464
2022-02-22 03:00:00,0.8464,0.8469,0.8139,0.8342
2022-02-22 04:00:00,0.8344,0.8393,0.8206,0.8207
2022-02-22 05:00:00,0.8206,0.8463,0.8193,0.8272
2022-02-22 06:00:00,0.827,0.8415,0.8246,0.8342
2022-02-22 07:00:00,0.8341,0.8397,0.8265,0.8292
2022-02-22 08:00:00,0.8291,0.8504,0.8286,0.846
2022-02-22 09:00:00,0.8462,0.8503,0.8388,0.8444
2022-02-22 10:00:00,0.8447,0.8735,0.839,0.868
2022-02-22 11:00:00,0.8681,0.8725,0.8599,0.8635
2022-02-22 12:00:00,0.8631,0.8733,0.854,0.8699
2022-02-22 13:00:00,0.87,0.8838,0.8649,0.8806
2022-02-22 14:00:00,0.8802,0.897,0.8672,0.8895
2022-02-22 15:00:00,0.8892,0.8924,0.8766,0.8782
2022-02-22 16:00:00,0.8784,0.8828,0.8629,0.8756
2022-02-22 17:00:00,0.8757,0.8793,0.8632,0.8681
2022-02-22 18:00:00,0.868,0.882,0.8615,0.8766
2022-02-22 19:00:00,0.8761,0.8913,0.8741,0.8889
2022-02-22 20:00:00,0.8892,0.8946,0.8739,0.8769
2022-02-22 21:00:00,0.877,0.8839,0.8743,0.8758
2022-02-22 22:00:00,0.8755,0.8828,0.8686,0.8735
2022-02-22 23:00:00,0.8733,0.8962,0.8733,0.8881
2022-02-23 00:00:00,0.8883,0.8985,0.88,0.8853
2022-02-23 01:00:00,0.8853,0.8859,0.8769,0.8845
2022-02-23 02:00:00,0.8842,0.9109,0.8825,0.9019
2022-02-23 03:00:00,0.902,0.9023,0.8909,0.8974
2022-02-23 04:00:00,0.8974,0.9198,0.8946,0.9173
2022-02-23 05:00:00,0.9175,0.9207,0.9078,0.9143
2022-02-23 06:00:00,0.9143,0.9183,0.9039,0.9063
2022-02-23 07:00:00,0.906,0.9172,0.9048,0.9151
2022-02-23 08:00:00,0.9151,0.9293,0.9107,0.9232
2022-02-23 09:00:00,0.9233,0.9344,0.9209,0.9293
2022-02-23 10:00:00,0.9296,0.9323,0.9234,0.9317
2022-02-23 11:00:00,0.9316,0.9436,0.9255,0.9301
2022-02-23 12:00:00,0.93,0.9475,0.9288,0.9465
2022-02-23 13:00:00,0.9463,0.9507,0.9379,0.9443
2022-02-23 14:00:00,0.9443,0.9467,0.9206,0.9236
2022-02-23 15:00:00,0.924,0.9299,0.9174,0.9183
2022-02-23 16:00:00,0.9182,0.9356,0.9098,0.9321
2022-02-23 17:00:00,0.9321,0.9604,0.9284,0.9304
2022-02-23 18:00:00,0.9308,0.9375,0.9152,0.9198
2022-02-23 19:00:00,0.9195,0.9222,0.894,0.8986
2022-02-23 20:00:00,0.8987,0.9094,0.8891,0.9049
2022-02-23 21:00:00,0.905,0.9118,0.8846,0.8874
2022-02-23 22:00:00,0.8874,0.8969,0.8756,0.8933
2022-02-23 23:00:00,0.8932,0.894,0.8633,0.8664
2022-02-24 00:00:00,0.8666,0.8738,0.8529,0.8565
2022-02-24 01:00:00,0.8568,0.8684,0.8504,0.8649
2022-02-24 02:00:00,0.865,0.8675,0.8274,0.8293
2022-02-24 03:00:00,0.8296,0.8333,0.7862,0.7997
2022-02-24 04:00:00,0.7997,0.8143,0.7912,0.8087
2022-02-24 05:00:00,0.8089,0.8095,0.7474,0.7687
2022-02-24 06:00:00,0.7688,0.7861,0.765,0.7712
2022-02-24 07:00:00,0.7705,0.7891,0.7477,0.7819
2022-02-24 08:00:00,0.7818,0.7975,0.7643,0.775
2022-02-24 09:00:00,0.7743,0.785,0.7645,0.7663
2022-02-24 10:00:00,0.7666,0.7705,0.7518,0.7645
2022-02-24 11:00:00,0.7643,0.768,0.749,0.7642
2022-02-24 12:00:00,0.7641,0.7656,0.7541,0.7634
2022-02-24 13:00:00,0.7631,0.78,0.7567,0.7744
2022-02-24 14:00:00,0.7746,0.7968,0.763,0.7894
2022-02-24 15:00:00,0.7894,0.8181,0.7822,0.8162
2022-02-24 16:00:00,0.8161,0.8338,0.7932,0.8084
2022-02-24 17:00:00,0.8085,0.8112,0.7923,0.8021
2022-02-24 18:00:00,0.802,0.8445,0.8012,0.8302
2022-02-24 19:00:00,0.8297,0.851,0.8238,0.8496
2022-02-24 20:00:00,0.8496,0.905,0.8486,0.861
2022-02-24 21:00:00,0.861,0.868,0.8481,0.8676
2022-02-24 22:00:00,0.8676,0.8701,0.83,0.8356
2022-02-24 23:00:00,0.8361,0.8569,0.836,0.8533
2022-02-25 00:00:00,0.8534,0.865,0.84,0.8418
2022-02-25 01:00:00,0.8421,0.868,0.8411,0.8604
2022-02-25 02:00:00,0.8602,0.8657,0.8552,0.8599
2022-02-25 03:00:00,0.8597,0.8599,0.8463,0.8584
2022-02-25 04:00:00,0.8584,0.8584,0.8444,0.8477
2022-02-25 05:00:00,0.8476,0.8516,0.8316,0.8422
2022-02-25 06:00:00,0.8425,0.8547,0.8381,0.8511
2022-02-25 07:00:00,0.851,0.856,0.8445,0.8475
2022-02-25 08:00:00,0.8478,0.8504,0.8346,0.844
2022-02-25 09:00:00,0.8441,0.849,0.8241,0.8464
2022-02-25 10:00:00,0.8465,0.8498,0.8389,0.8454
2022-02-25 11:00:00,0.8449,0.854,0.8371,0.852
2022-02-25 12:00:00,0.8523,0.8809,0.8522,0.877
2022-02-25 13:00:00,0.8773,0.8956,0.871,0.8799
2022-02-25 14:00:00,0.8797,0.8875,0.8686,0.8697
2022-02-25 15:00:00,0.8698,0.8883,0.8601,0.8835
2022-02-25 16:00:00,0.8837,0.8917,0.8757,0.8851
2022-02-25 17:00:00,0.8852,0.8857,0.8714,0.8757
2022-02-25 18:00:00,0.8757,0.8785,0.8646,0.8687
2022-02-25 19:00:00,0.8689,0.8793,0.8644,0.8678
2022-02-25 20:00:00,0.8675,0.8862,0.8655,0.8839
2022-02-25 21:00:00,0.8836,0.8884,0.8778,0.8824
2022-02-25 22:00:00,0.8825,0.91,0.8775,0.9047
2022-02-25 23:00:00,0.9046,0.9091,0.8923,0.8997
2022-02-26 00:00:00,0.8997,0.9295,0.8959,0.9139
2022-02-26 01:00:00,0.9142,0.9257,0.9102,0.9247
2022-02-26 02:00:00,0.9249,0.929,0.9117,0.923
2022-02-26 03:00:00,0.923,0.9256,0.9102,0.9172
2022-02-26 04:00:00,0.9172,0.9304,0.9172,0.9227
2022-02-26 05:00:00,0.9225,0.9228,0.9,0.9049
2022-02-26 06:00:00,0.9046,0.9115,0.9015,0.9036
2022-02-26 07:00:00,0.9035,0.9145,0.8942,0.9106
2022-02-26 08:00:00,0.9106,0.9184,0.8884,0.892
2022-02-26 09:00:00,0.8921,0.8972,0.882,0.8903
2022-02-26 10:00:00,0.8899,0.8991,0.8879,0.898
2022-02-26 11:00:00,0.898,0.9031,0.8874,0.8939
2022-02-26 12:00:00,0.8939,0.8968,0.8831,0.8928
2022-02-26 13:00:00,0.8925,0.9004,0.8888,0.8968
2022-02-26 14:00:00,0.8974,0.9012,0.8907,0.8965
2022-02-26 15:00:00,0.8965,0.9081,0.8958,0.8982
2022-02-26 16:00:00,0.8984,0.9045,0.8921,0.8973
2022-02-26 17:00:00,0.8969,0.9032,0.8948,0.9008
2022-02-26 18:00:00,0.901,0.9014,0.8852,0.8967
2022-02-26 19:00:00,0.8964,0.9024,0.8955,0.8964
2022-02-26 20:00:00,0.8962,0.9025,0.8944,0.8976
2022-02-26 21:00:00,0.8974,0.9061,0.8958,0.9029
2022-02-26 22:00:00,0.9034,0.9045,0.8929,0.8956
2022-02-26 23:00:00,0.8955,0.8955,0.8817,0.8873
2022-02-27 00:00:00,0.8875,0.8882,0.8606,0.8654
2022-02-27 01:00:00,0.8651,0.869,0.8518,0.8526
2022-02-27 02:00:00,0.8525,0.8644,0.8511,0.8613
2022-02-27 03:00:00,0.8613,0.8692,0.86,0.8639
2022-02-27 04:00:00,0.8635,0.8684,0.8598,0.8636
2022-02-27 05:00:00,0.8635,0.876,0.8604,0.8705
2022-02-27 06:00:00,0.8701,0.8849,0.8699,0.8811
2022-02-27 07:00:00,0.8809,0.8846,0.8789,0.879
2022-02-27 08:00:00,0.8788,0.888,0.8733,0.8825
2022-02-27 09:00:00,0.8823,0.891,0.8808,0.89
2022-02-27 10:00:00,0.8901,0.9033,0.8846,0.8992
2022-02-27 11:00:00,0.8996,0.9078,0.8923,0.9028
2022-02-27 12:00:00,0.9027,0.9152,0.8982,0.9131
2022-02-27 13:00:00,0.913,0.9142,0.8765,0.8916
2022-02-27 14:00:00,0.8914,0.8979,0.8831,0.8878
