datetime,ROSEBUSD_open,ROSEBUSD_high,ROSEBUSD_low,ROSEBUSD_close
2022-03-17 03:00:00,0.22325,0.22512,0.22293,0.22421
2022-03-17 04:00:00,0.22448,0.22585,0.22383,0.22393
2022-03-17 05:00:00,0.22422,0.22491,0.22285,0.22461
2022-03-17 06:00:00,0.22461,0.22469,0.22258,0.22315
2022-03-17 07:00:00,0.22329,0.22728,0.22263,0.22657
2022-03-17 08:00:00,0.22667,0.22894,0.22608,0.22871
2022-03-17 09:00:00,0.2287,0.23,0.22528,0.22591
2022-03-17 10:00:00,0.22594,0.22818,0.2253,0.2258
2022-03-17 11:00:00,0.22599,0.22755,0.225,0.22607
2022-03-17 12:00:00,0.22608,0.22672,0.22434,0.22625
2022-03-17 13:00:00,0.2264,0.22844,0.22601,0.22729
2022-03-17 14:00:00,0.22723,0.22828,0.22695,0.22803
2022-03-17 15:00:00,0.22796,0.22796,0.22585,0.22615
2022-03-17 16:00:00,0.22611,0.22794,0.22582,0.22716
2022-03-17 17:00:00,0.22722,0.22731,0.22569,0.22703
2022-03-17 18:00:00,0.22705,0.2271,0.22572,0.22601
2022-03-17 19:00:00,0.22601,0.22605,0.22282,0.22295
2022-03-17 20:00:00,0.22294,0.22419,0.2225,0.22304
2022-03-17 21:00:00,0.22299,0.22309,0.21904,0.22076
2022-03-17 22:00:00,0.22076,0.22091,0.21946,0.21963
2022-03-17 23:00:00,0.21962,0.21989,0.218,0.21963
2022-03-18 00:00:00,0.21976,0.2217,0.21976,0.22157
2022-03-18 01:00:00,0.22167,0.22343,0.22167,0.22343
2022-03-18 02:00:00,0.22342,0.22377,0.22121,0.22146
2022-03-18 03:00:00,0.22172,0.22347,0.22012,0.22067
2022-03-18 04:00:00,0.22064,0.22198,0.21953,0.21973
2022-03-18 05:00:00,0.21973,0.22209,0.21973,0.22017
2022-03-18 06:00:00,0.22,0.22038,0.21877,0.2199
2022-03-18 07:00:00,0.21978,0.22089,0.21898,0.21999
2022-03-18 08:00:00,0.21982,0.22173,0.21925,0.2213
2022-03-18 09:00:00,0.22118,0.2224,0.22072,0.22238
2022-03-18 10:00:00,0.22228,0.22502,0.22227,0.22407
2022-03-18 11:00:00,0.22448,0.2296,0.22415,0.2296
2022-03-18 12:00:00,0.22942,0.23134,0.22748,0.22764
2022-03-18 13:00:00,0.22764,0.2288,0.22656,0.22707
2022-03-18 14:00:00,0.22714,0.22953,0.22712,0.2293
2022-03-18 15:00:00,0.22929,0.23005,0.22765,0.22766
2022-03-18 16:00:00,0.22761,0.22817,0.22685,0.22805
2022-03-18 17:00:00,0.228,0.228,0.2247,0.22594
2022-03-18 18:00:00,0.22594,0.22991,0.2259,0.22961
2022-03-18 19:00:00,0.22981,0.23525,0.22881,0.23373
2022-03-18 20:00:00,0.23349,0.23372,0.23037,0.23137
2022-03-18 21:00:00,0.23121,0.23231,0.23,0.23229
2022-03-18 22:00:00,0.23231,0.23246,0.22995,0.23135
2022-03-18 23:00:00,0.23154,0.23276,0.23053,0.23253
2022-03-19 00:00:00,0.23254,0.23259,0.23053,0.23089
2022-03-19 01:00:00,0.2312,0.23239,0.23071,0.23226
2022-03-19 02:00:00,0.23235,0.23489,0.23181,0.23286
2022-03-19 03:00:00,0.23307,0.23463,0.23006,0.2345
2022-03-19 04:00:00,0.23446,0.2372,0.23368,0.23582
2022-03-19 05:00:00,0.23584,0.23896,0.23486,0.2388
2022-03-19 06:00:00,0.23879,0.24379,0.2386,0.24171
2022-03-19 07:00:00,0.24163,0.2452,0.2415,0.24431
2022-03-19 08:00:00,0.24429,0.24477,0.24021,0.24221
2022-03-19 09:00:00,0.24219,0.24821,0.24216,0.24615
2022-03-19 10:00:00,0.24616,0.25194,0.24561,0.2512
2022-03-19 11:00:00,0.25115,0.2533,0.25001,0.25059
2022-03-19 12:00:00,0.25059,0.25092,0.24574,0.24796
2022-03-19 13:00:00,0.24799,0.25,0.2458,0.24972
2022-03-19 14:00:00,0.24951,0.24984,0.24632,0.24756
2022-03-19 15:00:00,0.24744,0.24914,0.24424,0.24807
2022-03-19 16:00:00,0.24825,0.25,0.24739,0.24865
2022-03-19 17:00:00,0.24884,0.24953,0.24446,0.24662
2022-03-19 18:00:00,0.24656,0.24925,0.246,0.2477
2022-03-19 19:00:00,0.24758,0.24881,0.24262,0.2441
2022-03-19 20:00:00,0.2439,0.24512,0.242,0.24492
2022-03-19 21:00:00,0.24439,0.24473,0.242,0.24324
2022-03-19 22:00:00,0.24306,0.24477,0.243,0.24336
2022-03-19 23:00:00,0.24351,0.24698,0.24275,0.24514
2022-03-20 00:00:00,0.24516,0.247,0.24407,0.24428
2022-03-20 01:00:00,0.2443,0.247,0.24411,0.24457
2022-03-20 02:00:00,0.24482,0.24699,0.2447,0.24559
2022-03-20 03:00:00,0.24557,0.24689,0.24468,0.24564
2022-03-20 04:00:00,0.24551,0.2467,0.24185,0.24234
2022-03-20 05:00:00,0.24233,0.24233,0.24,0.24052
2022-03-20 06:00:00,0.24052,0.24121,0.23637,0.23637
2022-03-20 07:00:00,0.23651,0.23829,0.23423,0.23597
2022-03-20 08:00:00,0.23603,0.23665,0.23443,0.23482
2022-03-20 09:00:00,0.23468,0.23482,0.23375,0.23427
2022-03-20 10:00:00,0.23416,0.23675,0.232,0.233
2022-03-20 11:00:00,0.23283,0.23422,0.2313,0.23264
2022-03-20 12:00:00,0.23262,0.23331,0.22735,0.22933
2022-03-20 13:00:00,0.22922,0.23108,0.22828,0.23085
2022-03-20 14:00:00,0.23072,0.23357,0.23061,0.23357
2022-03-20 15:00:00,0.23352,0.23541,0.23212,0.2329
2022-03-20 16:00:00,0.2325,0.23489,0.23137,0.23364
2022-03-20 17:00:00,0.23361,0.234,0.23016,0.23312
2022-03-20 18:00:00,0.23298,0.23329,0.23123,0.23183
2022-03-20 19:00:00,0.23205,0.23338,0.23032,0.23175
2022-03-20 20:00:00,0.23172,0.2318,0.22764,0.22865
2022-03-20 21:00:00,0.22871,0.23008,0.22467,0.22839
2022-03-20 22:00:00,0.22855,0.22974,0.2275,0.22912
2022-03-20 23:00:00,0.22952,0.23124,0.22878,0.23117
2022-03-21 00:00:00,0.23119,0.23357,0.23073,0.23352
2022-03-21 01:00:00,0.23355,0.234,0.23182,0.23257
2022-03-21 02:00:00,0.23266,0.23465,0.23115,0.23454
2022-03-21 03:00:00,0.23454,0.23669,0.23335,0.23369
2022-03-21 04:00:00,0.23378,0.23684,0.23266,0.23667
2022-03-21 05:00:00,0.23666,0.23824,0.2358,0.2373
2022-03-21 06:00:00,0.23712,0.23887,0.23663,0.23825
2022-03-21 07:00:00,0.23808,0.23882,0.23374,0.23555
2022-03-21 08:00:00,0.23572,0.23732,0.23499,0.23499
2022-03-21 09:00:00,0.23498,0.23564,0.23109,0.23465
2022-03-21 10:00:00,0.23499,0.23585,0.23348,0.23528
2022-03-21 11:00:00,0.23542,0.2355,0.23147,0.23147
2022-03-21 12:00:00,0.2315,0.23453,0.23137,0.2345
2022-03-21 13:00:00,0.2346,0.23879,0.23387,0.23724
2022-03-21 14:00:00,0.23717,0.24246,0.23663,0.24047
2022-03-21 15:00:00,0.24029,0.24278,0.23801,0.23888
2022-03-21 16:00:00,0.23895,0.24026,0.23733,0.23959
2022-03-21 17:00:00,0.23953,0.24022,0.2383,0.23838
2022-03-21 18:00:00,0.23825,0.23957,0.23701,0.23896
2022-03-21 19:00:00,0.23879,0.24011,0.23643,0.23997
2022-03-21 20:00:00,0.23993,0.24024,0.23695,0.23882
2022-03-21 21:00:00,0.23875,0.24306,0.23807,0.24227
2022-03-21 22:00:00,0.24228,0.24941,0.24227,0.24669
2022-03-21 23:00:00,0.24675,0.25608,0.24656,0.25148
2022-03-22 00:00:00,0.25162,0.2542,0.25024,0.25175
2022-03-22 01:00:00,0.25171,0.25216,0.2484,0.24915
2022-03-22 02:00:00,0.24927,0.25195,0.24902,0.24933
2022-03-22 03:00:00,0.2494,0.25197,0.24818,0.25176
2022-03-22 04:00:00,0.25181,0.25181,0.24888,0.25025
2022-03-22 05:00:00,0.25023,0.25497,0.25018,0.25366
2022-03-22 06:00:00,0.25365,0.2649,0.25226,0.26456
2022-03-22 07:00:00,0.26418,0.27632,0.264,0.26894
2022-03-22 08:00:00,0.26882,0.26974,0.2611,0.26273
2022-03-22 09:00:00,0.26276,0.26631,0.2617,0.26304
2022-03-22 10:00:00,0.26307,0.26307,0.25715,0.2573
2022-03-22 11:00:00,0.2573,0.2584,0.25438,0.25626
2022-03-22 12:00:00,0.25614,0.25937,0.25574,0.25779
2022-03-22 13:00:00,0.25816,0.25898,0.25616,0.25685
2022-03-22 14:00:00,0.25704,0.25804,0.2542,0.25435
2022-03-22 15:00:00,0.25429,0.2598,0.25388,0.25899
2022-03-22 16:00:00,0.2592,0.26097,0.25751,0.2585
2022-03-22 17:00:00,0.25865,0.25907,0.25506,0.25572
2022-03-22 18:00:00,0.25581,0.25581,0.25085,0.25297
2022-03-22 19:00:00,0.25304,0.25481,0.25144,0.25359
2022-03-22 20:00:00,0.25353,0.25634,0.24876,0.25536
2022-03-22 21:00:00,0.2556,0.25917,0.2542,0.25597
2022-03-22 22:00:00,0.25609,0.25786,0.25474,0.25584
2022-03-22 23:00:00,0.25577,0.25597,0.25047,0.2538
2022-03-23 00:00:00,0.2538,0.25708,0.25143,0.2565
2022-03-23 01:00:00,0.25678,0.2598,0.25627,0.2583
2022-03-23 02:00:00,0.25829,0.25936,0.25694,0.2584
2022-03-23 03:00:00,0.2585,0.26624,0.25491,0.26192
2022-03-23 04:00:00,0.26157,0.26638,0.25958,0.2656
2022-03-23 05:00:00,0.2656,0.26796,0.26237,0.26766
2022-03-23 06:00:00,0.26766,0.26777,0.26038,0.26223
2022-03-23 07:00:00,0.2623,0.26441,0.25968,0.26441
2022-03-23 08:00:00,0.2643,0.26618,0.26277,0.2651
2022-03-23 09:00:00,0.26498,0.26617,0.26313,0.26411
2022-03-23 10:00:00,0.26401,0.27221,0.2625,0.26614
2022-03-23 11:00:00,0.26662,0.26863,0.26356,0.26676
2022-03-23 12:00:00,0.2666,0.26675,0.25839,0.26005
2022-03-23 13:00:00,0.26008,0.26112,0.2572,0.25746
2022-03-23 14:00:00,0.25741,0.26059,0.25732,0.25968
2022-03-23 15:00:00,0.25962,0.263,0.25961,0.26275
2022-03-23 16:00:00,0.26268,0.26595,0.26259,0.26529
2022-03-23 17:00:00,0.26536,0.26595,0.26362,0.26414
2022-03-23 18:00:00,0.264,0.2659,0.26258,0.2651
2022-03-23 19:00:00,0.26509,0.26766,0.26319,0.26694
2022-03-23 20:00:00,0.26685,0.26779,0.26314,0.2649
2022-03-23 21:00:00,0.26501,0.26638,0.26211,0.2658
2022-03-23 22:00:00,0.26609,0.26633,0.26149,0.26161
2022-03-23 23:00:00,0.26167,0.26349,0.26167,0.26329
2022-03-24 00:00:00,0.26346,0.26537,0.26254,0.26515
2022-03-24 01:00:00,0.26515,0.26716,0.26456,0.26547
2022-03-24 02:00:00,0.2655,0.26759,0.26414,0.26742
2022-03-24 03:00:00,0.26744,0.26778,0.26308,0.26605
2022-03-24 04:00:00,0.26607,0.268,0.26494,0.26593
2022-03-24 05:00:00,0.26592,0.27223,0.26517,0.27056
2022-03-24 06:00:00,0.27075,0.27113,0.26737,0.26862
2022-03-24 07:00:00,0.2684,0.26933,0.26323,0.26399
2022-03-24 08:00:00,0.264,0.26808,0.26219,0.2679
2022-03-24 09:00:00,0.2679,0.26844,0.26506,0.26812
2022-03-24 10:00:00,0.2684,0.27149,0.26739,0.27025
2022-03-24 11:00:00,0.2702,0.27137,0.26809,0.2697
2022-03-24 12:00:00,0.26979,0.27086,0.26646,0.26646
2022-03-24 13:00:00,0.26654,0.26872,0.26584,0.26858
2022-03-24 14:00:00,0.26858,0.27041,0.26739,0.26803
2022-03-24 15:00:00,0.26794,0.26807,0.26678,0.26719
2022-03-24 16:00:00,0.26718,0.26837,0.26604,0.26833
2022-03-24 17:00:00,0.26832,0.26916,0.26701,0.26752
2022-03-24 18:00:00,0.2674,0.26761,0.26545,0.2661
2022-03-24 19:00:00,0.2661,0.27976,0.26593,0.27385
2022-03-24 20:00:00,0.27385,0.27691,0.27311,0.27376
2022-03-24 21:00:00,0.27366,0.27444,0.27151,0.27207
2022-03-24 22:00:00,0.27189,0.27497,0.27055,0.27476
2022-03-24 23:00:00,0.27458,0.27811,0.27425,0.27615
2022-03-25 00:00:00,0.27618,0.27826,0.27514,0.27629
2022-03-25 01:00:00,0.27651,0.27941,0.27393,0.27642
2022-03-25 02:00:00,0.27651,0.27781,0.27248,0.27323
2022-03-25 03:00:00,0.27311,0.27318,0.26734,0.27241
2022-03-25 04:00:00,0.27248,0.27401,0.27052,0.27331
2022-03-25 05:00:00,0.27334,0.27418,0.27224,0.27347
2022-03-25 06:00:00,0.27333,0.27682,0.27313,0.27598
2022-03-25 07:00:00,0.27584,0.27906,0.2744,0.27784
2022-03-25 08:00:00,0.27808,0.27827,0.27451,0.27483
2022-03-25 09:00:00,0.27483,0.27528,0.27211,0.27311
2022-03-25 10:00:00,0.27315,0.27315,0.26301,0.26418
2022-03-25 11:00:00,0.26438,0.26698,0.26126,0.26132
2022-03-25 12:00:00,0.2613,0.26319,0.25669,0.26203
2022-03-25 13:00:00,0.26197,0.26468,0.26174,0.26468
2022-03-25 14:00:00,0.26458,0.26472,0.26087,0.26317
2022-03-25 15:00:00,0.26311,0.264,0.26151,0.26364
2022-03-25 16:00:00,0.26351,0.26351,0.2618,0.26308
2022-03-25 17:00:00,0.26306,0.26306,0.25959,0.25965
2022-03-25 18:00:00,0.25973,0.26157,0.25921,0.26114
2022-03-25 19:00:00,0.26119,0.26306,0.25987,0.25987
2022-03-25 20:00:00,0.25985,0.26188,0.25954,0.2605
2022-03-25 21:00:00,0.26045,0.26195,0.25929,0.2598
2022-03-25 22:00:00,0.25991,0.26202,0.2596,0.26196
2022-03-25 23:00:00,0.2618,0.26352,0.26012,0.26188
2022-03-26 00:00:00,0.26204,0.26421,0.26198,0.26421
2022-03-26 01:00:00,0.26412,0.26542,0.26301,0.26455
2022-03-26 02:00:00,0.26452,0.2662,0.26358,0.26615
2022-03-26 03:00:00,0.26607,0.26666,0.26511,0.2653
2022-03-26 04:00:00,0.26534,0.26663,0.26483,0.26637
2022-03-26 05:00:00,0.26651,0.26657,0.26369,0.26416
2022-03-26 06:00:00,0.26424,0.26527,0.26302,0.26312
2022-03-26 07:00:00,0.26318,0.26368,0.26019,0.26166
2022-03-26 08:00:00,0.26159,0.26244,0.26071,0.2615
2022-03-26 09:00:00,0.26144,0.26219,0.26038,0.26114
2022-03-26 10:00:00,0.26124,0.26305,0.26109,0.26218
2022-03-26 11:00:00,0.26223,0.26381,0.26148,0.26381
2022-03-26 12:00:00,0.26386,0.26527,0.26358,0.26396
2022-03-26 13:00:00,0.26397,0.26488,0.2623,0.26376
2022-03-26 14:00:00,0.26385,0.26405,0.2625,0.26262
2022-03-26 15:00:00,0.26277,0.26477,0.26255,0.26366
2022-03-26 16:00:00,0.26352,0.26361,0.26188,0.26337
2022-03-26 17:00:00,0.26298,0.26488,0.26265,0.26442
2022-03-26 18:00:00,0.2645,0.26527,0.26421,0.26497
2022-03-26 19:00:00,0.26497,0.26817,0.26462,0.26759
2022-03-26 20:00:00,0.26772,0.26798,0.26412,0.26582
2022-03-26 21:00:00,0.26574,0.26706,0.26507,0.26678
2022-03-26 22:00:00,0.26682,0.26704,0.26467,0.26671
2022-03-26 23:00:00,0.26681,0.26801,0.26542,0.2672
2022-03-27 00:00:00,0.2671,0.2692,0.2671,0.26828
2022-03-27 01:00:00,0.26838,0.27,0.26782,0.26885
2022-03-27 02:00:00,0.26874,0.26975,0.26795,0.26847
2022-03-27 03:00:00,0.26849,0.2686,0.26677,0.26677
2022-03-27 04:00:00,0.26678,0.26775,0.26663,0.26665
2022-03-27 05:00:00,0.26669,0.26766,0.26655,0.26733
2022-03-27 06:00:00,0.26734,0.26735,0.26584,0.26631
2022-03-27 07:00:00,0.26657,0.267,0.2611,0.26135
2022-03-27 08:00:00,0.26135,0.26481,0.26094,0.26467
2022-03-27 09:00:00,0.26448,0.26652,0.26408,0.265
2022-03-27 10:00:00,0.26499,0.2665,0.26238,0.26558
2022-03-27 11:00:00,0.26557,0.26863,0.26438,0.26848
2022-03-27 12:00:00,0.26851,0.26943,0.26618,0.26893
2022-03-27 13:00:00,0.26893,0.26995,0.2673,0.26753
2022-03-27 14:00:00,0.26755,0.2863,0.26728,0.28218
2022-03-27 15:00:00,0.28207,0.2865,0.27755,0.28256
2022-03-27 16:00:00,0.28215,0.28641,0.281,0.2857
2022-03-27 17:00:00,0.28556,0.29401,0.28338,0.28701
2022-03-27 18:00:00,0.28709,0.289,0.28425,0.28815
2022-03-27 19:00:00,0.288,0.28931,0.2842,0.2854
2022-03-27 20:00:00,0.28553,0.2875,0.28087,0.28258
2022-03-27 21:00:00,0.2827,0.28636,0.28204,0.28551
2022-03-27 22:00:00,0.28557,0.29177,0.28555,0.28905
2022-03-27 23:00:00,0.28859,0.28999,0.28596,0.28981
2022-03-28 00:00:00,0.28985,0.29029,0.28748,0.2891
2022-03-28 01:00:00,0.28908,0.2894,0.28238,0.28636
2022-03-28 02:00:00,0.28582,0.28777,0.2855,0.28745
2022-03-28 03:00:00,0.28714,0.2873,0.28294,0.28572
2022-03-28 04:00:00,0.28555,0.288,0.28353,0.28681
2022-03-28 05:00:00,0.28689,0.291,0.28618,0.29016
2022-03-28 06:00:00,0.29019,0.29084,0.28772,0.28853
2022-03-28 07:00:00,0.28847,0.291,0.28537,0.28711
2022-03-28 08:00:00,0.28711,0.291,0.28648,0.2903
2022-03-28 09:00:00,0.2902,0.29042,0.28429,0.28793
2022-03-28 10:00:00,0.28794,0.29053,0.285,0.2851
2022-03-28 11:00:00,0.28503,0.28756,0.28029,0.28499
2022-03-28 12:00:00,0.28499,0.28533,0.28135,0.28497
2022-03-28 13:00:00,0.28489,0.28757,0.2845,0.28693
2022-03-28 14:00:00,0.28705,0.29,0.28402,0.28488
2022-03-28 15:00:00,0.28489,0.28858,0.28431,0.28706
2022-03-28 16:00:00,0.28713,0.28863,0.28012,0.28302
2022-03-28 17:00:00,0.28271,0.28271,0.27818,0.27927
2022-03-28 18:00:00,0.2791,0.27957,0.26723,0.2702
2022-03-28 19:00:00,0.27014,0.27701,0.27,0.27611
2022-03-28 20:00:00,0.27607,0.27808,0.27422,0.27778
2022-03-28 21:00:00,0.27778,0.27908,0.27696,0.27745
2022-03-28 22:00:00,0.27728,0.27886,0.27692,0.27728
2022-03-28 23:00:00,0.27745,0.28117,0.2769,0.28111
2022-03-29 00:00:00,0.2811,0.2822,0.28036,0.28215
2022-03-29 01:00:00,0.282,0.28308,0.27959,0.28215
2022-03-29 02:00:00,0.28191,0.28191,0.27552,0.27641
2022-03-29 03:00:00,0.27641,0.28206,0.27608,0.2812
2022-03-29 04:00:00,0.28129,0.28247,0.27884,0.27979
2022-03-29 05:00:00,0.27989,0.28297,0.279,0.28297
2022-03-29 06:00:00,0.28294,0.28439,0.28173,0.28339
2022-03-29 07:00:00,0.28357,0.28563,0.28223,0.283
2022-03-29 08:00:00,0.283,0.28403,0.2788,0.28113
2022-03-29 09:00:00,0.28104,0.28394,0.27965,0.28191
2022-03-29 10:00:00,0.28191,0.28242,0.2698,0.27115
2022-03-29 11:00:00,0.27114,0.27248,0.265,0.27067
2022-03-29 12:00:00,0.27079,0.27215,0.26809,0.27213
2022-03-29 13:00:00,0.27197,0.27388,0.271,0.27347
2022-03-29 14:00:00,0.27319,0.27444,0.27171,0.27261
2022-03-29 15:00:00,0.27268,0.27394,0.2697,0.27142
2022-03-29 16:00:00,0.27133,0.27265,0.26897,0.26973
2022-03-29 17:00:00,0.2695,0.27035,0.26678,0.26983
2022-03-29 18:00:00,0.26998,0.2739,0.2694,0.27297
2022-03-29 19:00:00,0.273,0.27309,0.27031,0.27198
2022-03-29 20:00:00,0.2717,0.27521,0.27077,0.27469
2022-03-29 21:00:00,0.27457,0.29062,0.27417,0.28922
2022-03-29 22:00:00,0.28916,0.2895,0.28294,0.28584
2022-03-29 23:00:00,0.28571,0.28968,0.28342,0.28453
2022-03-30 00:00:00,0.28468,0.29043,0.28389,0.28799
2022-03-30 01:00:00,0.28792,0.29756,0.2875,0.29476
2022-03-30 02:00:00,0.29454,0.2994,0.29322,0.29861
2022-03-30 03:00:00,0.29861,0.29908,0.2927,0.2951
2022-03-30 04:00:00,0.2952,0.29555,0.28882,0.29023
2022-03-30 05:00:00,0.29011,0.29661,0.28997,0.29406
2022-03-30 06:00:00,0.29454,0.29606,0.29082,0.29251
2022-03-30 07:00:00,0.29261,0.2964,0.28998,0.29314
2022-03-30 08:00:00,0.29322,0.29336,0.28498,0.2871
2022-03-30 09:00:00,0.287,0.29198,0.28311,0.28822
2022-03-30 10:00:00,0.2882,0.28974,0.28438,0.28973
2022-03-30 11:00:00,0.28966,0.29224,0.28591,0.28902
2022-03-30 12:00:00,0.28912,0.29631,0.28891,0.29266
2022-03-30 13:00:00,0.29279,0.29349,0.28945,0.28945
2022-03-30 14:00:00,0.28944,0.29055,0.2841,0.28782
2022-03-30 15:00:00,0.28779,0.28879,0.28499,0.28847
2022-03-30 16:00:00,0.28841,0.28849,0.2841,0.28506
2022-03-30 17:00:00,0.28505,0.28711,0.2807,0.28369
2022-03-30 18:00:00,0.28316,0.2865,0.28316,0.28372
2022-03-30 19:00:00,0.28434,0.28822,0.28277,0.28696
2022-03-30 20:00:00,0.28703,0.29094,0.28657,0.29057
2022-03-30 21:00:00,0.29063,0.29117,0.28781,0.28981
2022-03-30 22:00:00,0.28997,0.29204,0.28729,0.28786
2022-03-30 23:00:00,0.28772,0.28999,0.28596,0.28775
2022-03-31 00:00:00,0.28775,0.2896,0.28641,0.28924
2022-03-31 01:00:00,0.28912,0.29045,0.28715,0.28959
2022-03-31 02:00:00,0.28995,0.29135,0.28859,0.29036
2022-03-31 03:00:00,0.29024,0.292,0.28944,0.2901
2022-03-31 04:00:00,0.29013,0.2918,0.28877,0.2918
2022-03-31 05:00:00,0.2918,0.29382,0.29171,0.29253
2022-03-31 06:00:00,0.29237,0.29309,0.28916,0.29283
2022-03-31 07:00:00,0.29289,0.29453,0.29039,0.29353
2022-03-31 08:00:00,0.29355,0.29485,0.2866,0.2866
2022-03-31 09:00:00,0.2866,0.28665,0.27601,0.2835
2022-03-31 10:00:00,0.28321,0.28457,0.27715,0.27854
2022-03-31 11:00:00,0.2785,0.2792,0.27065,0.2709
2022-03-31 12:00:00,0.2708,0.27503,0.2708,0.27329
2022-03-31 13:00:00,0.27333,0.27471,0.27002,0.27377
2022-03-31 14:00:00,0.27381,0.2744,0.27036,0.27118
2022-03-31 15:00:00,0.27151,0.27406,0.27077,0.27368
2022-03-31 16:00:00,0.27377,0.2747,0.273,0.27368
2022-03-31 17:00:00,0.27374,0.27503,0.27224,0.27488
2022-03-31 18:00:00,0.27457,0.27511,0.26701,0.27065
2022-03-31 19:00:00,0.27087,0.27514,0.27017,0.27454
2022-03-31 20:00:00,0.27454,0.27454,0.26631,0.2676
2022-03-31 21:00:00,0.26764,0.2693,0.25762,0.26003
2022-03-31 22:00:00,0.26009,0.26319,0.25905,0.26317
2022-03-31 23:00:00,0.26303,0.26532,0.26276,0.264
2022-04-01 00:00:00,0.264,0.2656,0.26265,0.26288
2022-04-01 01:00:00,0.2631,0.26598,0.26152,0.26579
2022-04-01 02:00:00,0.26577,0.26753,0.26391,0.26727
2022-04-01 03:00:00,0.26725,0.26949,0.26628,0.26659
2022-04-01 04:00:00,0.26705,0.26706,0.26362,0.26499
2022-04-01 05:00:00,0.26493,0.26644,0.26448,0.26644
2022-04-01 06:00:00,0.2665,0.2676,0.26415,0.26437
2022-04-01 07:00:00,0.26434,0.26652,0.26021,0.26621
2022-04-01 08:00:00,0.26612,0.26997,0.26575,0.26778
2022-04-01 09:00:00,0.26782,0.27526,0.26782,0.27525
2022-04-01 10:00:00,0.27506,0.27925,0.27418,0.27652
2022-04-01 11:00:00,0.27655,0.27871,0.27401,0.27439
2022-04-01 12:00:00,0.27427,0.27999,0.27347,0.2792
2022-04-01 13:00:00,0.2792,0.28042,0.27762,0.28
2022-04-01 14:00:00,0.28023,0.28228,0.27877,0.28085
2022-04-01 15:00:00,0.28085,0.28124,0.27677,0.27774
2022-04-01 16:00:00,0.27774,0.28224,0.27773,0.27967
2022-04-01 17:00:00,0.27951,0.281,0.2745,0.278
2022-04-01 18:00:00,0.27792,0.27809,0.27506,0.27725
2022-04-01 19:00:00,0.27703,0.28299,0.27531,0.28199
2022-04-01 20:00:00,0.28199,0.2846,0.28076,0.28393
2022-04-01 21:00:00,0.28399,0.2865,0.28034,0.28376
2022-04-01 22:00:00,0.28374,0.28466,0.28125,0.28427
2022-04-01 23:00:00,0.28432,0.28809,0.2835,0.2864
2022-04-02 00:00:00,0.28623,0.28635,0.28324,0.28439
2022-04-02 01:00:00,0.28451,0.28484,0.2823,0.28473
2022-04-02 02:00:00,0.28459,0.2848,0.28235,0.28474
2022-04-02 03:00:00,0.28468,0.28491,0.278,0.28108
2022-04-02 04:00:00,0.28101,0.28225,0.28023,0.28196
2022-04-02 05:00:00,0.28209,0.28623,0.28077,0.28556
2022-04-02 06:00:00,0.2855,0.28565,0.28217,0.28253
2022-04-02 07:00:00,0.28229,0.2848,0.27859,0.28202
2022-04-02 08:00:00,0.28202,0.2848,0.28061,0.28298
2022-04-02 09:00:00,0.2829,0.28352,0.27893,0.2795
2022-04-02 10:00:00,0.2794,0.28011,0.27121,0.27496
2022-04-02 11:00:00,0.27499,0.27852,0.27346,0.27719
2022-04-02 12:00:00,0.27713,0.27794,0.27506,0.27712
2022-04-02 13:00:00,0.27704,0.27762,0.26869,0.26905
2022-04-02 14:00:00,0.26933,0.27506,0.26928,0.273
2022-04-02 15:00:00,0.27306,0.2745,0.27173,0.274
2022-04-02 16:00:00,0.27395,0.27405,0.27041,0.273
2022-04-02 17:00:00,0.27296,0.27443,0.27127,0.27208
2022-04-02 18:00:00,0.27202,0.27208,0.26745,0.26799
2022-04-02 19:00:00,0.26791,0.27333,0.26791,0.27311
2022-04-02 20:00:00,0.27316,0.27325,0.265,0.26855
2022-04-02 21:00:00,0.26832,0.27082,0.26766,0.26808
2022-04-02 22:00:00,0.26808,0.27144,0.26764,0.27144
2022-04-02 23:00:00,0.2714,0.27464,0.27129,0.27459
2022-04-03 00:00:00,0.27435,0.27689,0.273,0.27421
2022-04-03 01:00:00,0.27458,0.27683,0.27344,0.27681
2022-04-03 02:00:00,0.27685,0.2773,0.274,0.2761
2022-04-03 03:00:00,0.27612,0.27643,0.27211,0.27295
2022-04-03 04:00:00,0.27311,0.2768,0.27152,0.27663
2022-04-03 05:00:00,0.27664,0.28285,0.27592,0.2822
2022-04-03 06:00:00,0.2823,0.28682,0.27894,0.28434
2022-04-03 07:00:00,0.28434,0.28694,0.28135,0.28352
2022-04-03 08:00:00,0.28353,0.28497,0.2816,0.28395
2022-04-03 09:00:00,0.2839,0.2845,0.28171,0.28356
2022-04-03 10:00:00,0.28356,0.29251,0.28321,0.29197
2022-04-03 11:00:00,0.29189,0.29412,0.28559,0.29044
2022-04-03 12:00:00,0.29046,0.29495,0.29017,0.29244
2022-04-03 13:00:00,0.29244,0.29412,0.2905,0.29263
2022-04-03 14:00:00,0.29235,0.298,0.29171,0.29637
2022-04-03 15:00:00,0.29649,0.30499,0.29524,0.30392
2022-04-03 16:00:00,0.30383,0.31323,0.30383,0.30809
2022-04-03 17:00:00,0.3084,0.31168,0.3038,0.30531
2022-04-03 18:00:00,0.30525,0.30884,0.30302,0.30622
