datetime,SOLUSD_open,SOLUSD_high,SOLUSD_low,SOLUSD_close
2022-03-01 23:00:00,97.96,99.12,97.63,98.7
2022-03-02 00:00:00,98.7,99.89,96.81,99.26
2022-03-02 01:00:00,99.29,99.54,97.12,98.48
2022-03-02 02:00:00,98.4,99.29,97.59,99.06
2022-03-02 03:00:00,99.03,105.31,98.83,104.29
2022-03-02 04:00:00,104.29,105.4,103.43,104.12
2022-03-02 05:00:00,104.12,104.37,103.11,103.63
2022-03-02 06:00:00,103.61,103.73,101.81,101.98
2022-03-02 07:00:00,101.98,103.09,101.26,102.42
2022-03-02 08:00:00,102.46,104.74,101.2,103.4
2022-03-02 09:00:00,103.4,104.55,103.05,103.88
2022-03-02 10:00:00,103.92,106.45,103.56,105.61
2022-03-02 11:00:00,105.54,105.63,103.89,104.62
2022-03-02 12:00:00,104.61,105.29,102.62,104.13
2022-03-02 13:00:00,104.12,104.17,100.2,100.96
2022-03-02 14:00:00,101.0,104.68,100.87,104.33
2022-03-02 15:00:00,104.37,105.0,100.91,101.62
2022-03-02 16:00:00,101.62,102.63,101.16,101.56
2022-03-02 17:00:00,101.51,103.39,101.25,101.77
2022-03-02 18:00:00,101.76,102.32,100.32,100.73
2022-03-02 19:00:00,100.74,101.4,99.86,100.99
2022-03-02 20:00:00,100.97,101.47,100.06,100.15
2022-03-02 21:00:00,100.14,101.5,99.91,101.34
2022-03-02 22:00:00,101.36,102.05,100.66,101.09
2022-03-02 23:00:00,101.08,101.63,100.36,100.73
2022-03-03 00:00:00,100.75,101.73,100.0,100.14
2022-03-03 01:00:00,100.16,100.42,98.58,99.3
2022-03-03 02:00:00,99.3,99.52,98.17,99.31
2022-03-03 03:00:00,99.32,99.38,97.75,98.42
2022-03-03 04:00:00,98.38,99.32,98.08,98.61
2022-03-03 05:00:00,98.63,99.36,98.55,99.06
2022-03-03 06:00:00,99.05,100.27,97.87,100.19
2022-03-03 07:00:00,100.14,100.8,99.54,99.88
2022-03-03 08:00:00,99.82,100.94,99.76,100.31
2022-03-03 09:00:00,100.34,100.44,98.81,98.89
2022-03-03 10:00:00,98.89,100.22,98.78,100.15
2022-03-03 11:00:00,100.15,101.21,99.67,99.75
2022-03-03 12:00:00,99.71,101.0,99.65,100.07
2022-03-03 13:00:00,100.07,100.48,99.17,100.06
2022-03-03 14:00:00,100.04,100.34,98.24,98.54
2022-03-03 15:00:00,98.53,98.87,95.03,95.99
2022-03-03 16:00:00,96.0,96.27,95.13,95.47
2022-03-03 17:00:00,95.44,95.78,93.99,95.35
2022-03-03 18:00:00,95.32,95.66,94.62,95.01
2022-03-03 19:00:00,94.97,95.54,94.46,94.92
2022-03-03 20:00:00,94.92,95.11,94.03,94.66
2022-03-03 21:00:00,94.66,95.37,94.28,95.12
2022-03-03 22:00:00,95.06,96.4,95.06,95.75
2022-03-03 23:00:00,95.78,96.2,95.32,95.61
2022-03-04 00:00:00,95.6,95.97,91.9,92.48
2022-03-04 01:00:00,92.49,93.07,91.11,92.2
2022-03-04 02:00:00,92.21,92.52,91.63,91.81
2022-03-04 03:00:00,91.8,92.06,90.44,91.55
2022-03-04 04:00:00,91.5,91.87,90.85,91.77
2022-03-04 05:00:00,91.77,91.92,91.24,91.66
2022-03-04 06:00:00,91.62,92.44,91.53,91.95
2022-03-04 07:00:00,91.97,92.25,91.5,91.97
2022-03-04 08:00:00,92.0,92.86,90.53,92.24
2022-03-04 09:00:00,92.23,92.98,91.66,92.27
2022-03-04 10:00:00,92.27,93.39,92.2,93.06
2022-03-04 11:00:00,93.08,93.93,92.68,93.18
2022-03-04 12:00:00,93.2,93.5,91.64,92.42
2022-03-04 13:00:00,92.41,93.87,91.71,92.02
2022-03-04 14:00:00,92.04,92.49,90.63,91.84
2022-03-04 15:00:00,91.82,92.17,90.67,91.34
2022-03-04 16:00:00,91.33,92.26,90.69,91.88
2022-03-04 17:00:00,91.85,92.9,91.5,92.15
2022-03-04 18:00:00,92.2,92.43,91.0,91.19
2022-03-04 19:00:00,91.2,91.37,88.34,88.64
2022-03-04 20:00:00,88.68,89.42,87.8,88.95
2022-03-04 21:00:00,88.94,89.27,88.5,88.75
2022-03-04 22:00:00,88.78,89.19,86.95,88.46
2022-03-04 23:00:00,88.42,88.81,87.82,88.32
2022-03-05 00:00:00,88.34,88.42,86.15,86.18
2022-03-05 01:00:00,86.18,87.38,86.0,86.86
2022-03-05 02:00:00,86.85,87.34,86.49,86.87
2022-03-05 03:00:00,86.84,87.93,86.68,87.75
2022-03-05 04:00:00,87.75,87.94,86.85,87.33
2022-03-05 05:00:00,87.35,88.23,87.04,88.19
2022-03-05 06:00:00,88.2,88.82,87.97,88.28
2022-03-05 07:00:00,88.27,89.25,88.09,88.86
2022-03-05 08:00:00,88.88,89.13,88.24,88.9
2022-03-05 09:00:00,88.92,89.15,88.59,88.94
2022-03-05 10:00:00,88.94,89.12,87.83,88.82
2022-03-05 11:00:00,88.81,89.08,88.57,88.77
2022-03-05 12:00:00,88.76,89.82,88.68,89.12
2022-03-05 13:00:00,89.12,89.18,87.82,88.43
2022-03-05 14:00:00,88.42,89.19,88.14,89.02
2022-03-05 15:00:00,89.02,89.46,88.9,89.15
2022-03-05 16:00:00,89.16,90.98,89.14,90.37
2022-03-05 17:00:00,90.36,91.24,89.97,89.97
2022-03-05 18:00:00,89.98,90.33,89.22,90.03
2022-03-05 19:00:00,90.05,90.55,89.75,90.2
2022-03-05 20:00:00,90.2,90.52,89.97,90.0
2022-03-05 21:00:00,90.01,90.14,89.27,89.38
2022-03-05 22:00:00,89.44,90.09,89.05,90.07
2022-03-05 23:00:00,90.07,90.1,89.29,89.62
2022-03-06 00:00:00,89.61,89.88,89.32,89.76
2022-03-06 01:00:00,89.78,89.95,89.03,89.15
2022-03-06 02:00:00,89.09,89.14,88.46,88.68
2022-03-06 03:00:00,88.65,88.86,87.16,87.69
2022-03-06 04:00:00,87.67,88.6,86.62,88.18
2022-03-06 05:00:00,88.16,88.59,88.14,88.19
2022-03-06 06:00:00,88.2,88.95,88.16,88.51
2022-03-06 07:00:00,88.48,88.65,87.99,88.38
2022-03-06 08:00:00,88.38,88.43,87.58,87.71
2022-03-06 09:00:00,87.66,87.92,86.72,86.72
2022-03-06 10:00:00,86.72,87.09,85.77,86.41
2022-03-06 11:00:00,86.39,87.0,85.96,86.99
2022-03-06 12:00:00,87.02,87.65,86.7,87.03
2022-03-06 13:00:00,87.03,88.25,87.03,87.64
2022-03-06 14:00:00,87.64,87.83,87.09,87.21
2022-03-06 15:00:00,87.22,87.43,86.48,87.28
2022-03-06 16:00:00,87.29,88.29,87.01,87.72
2022-03-06 17:00:00,87.72,87.9,86.83,87.26
2022-03-06 18:00:00,87.23,87.59,86.41,86.73
2022-03-06 19:00:00,86.73,86.76,84.88,85.4
2022-03-06 20:00:00,85.41,85.83,85.05,85.67
2022-03-06 21:00:00,85.67,86.64,85.39,85.69
2022-03-06 22:00:00,85.69,86.41,85.61,85.78
2022-03-06 23:00:00,85.77,85.98,84.09,84.57
2022-03-07 00:00:00,84.59,84.75,82.01,83.09
2022-03-07 01:00:00,83.09,83.82,82.82,83.01
2022-03-07 02:00:00,82.99,83.34,81.7,82.07
2022-03-07 03:00:00,82.1,82.62,81.43,82.26
2022-03-07 04:00:00,82.26,82.95,81.96,82.7
2022-03-07 05:00:00,82.72,83.33,82.41,82.78
2022-03-07 06:00:00,82.77,83.54,82.69,83.19
2022-03-07 07:00:00,83.22,83.35,81.1,81.84
2022-03-07 08:00:00,81.88,82.7,81.29,82.57
2022-03-07 09:00:00,82.59,83.19,82.11,82.19
2022-03-07 10:00:00,82.18,82.74,81.9,82.18
2022-03-07 11:00:00,82.22,83.34,82.07,83.19
2022-03-07 12:00:00,83.15,84.56,83.15,84.06
2022-03-07 13:00:00,84.1,85.88,83.87,85.58
2022-03-07 14:00:00,85.58,86.73,85.14,85.31
2022-03-07 15:00:00,85.3,85.86,84.52,85.06
2022-03-07 16:00:00,85.04,86.06,84.17,84.28
2022-03-07 17:00:00,84.28,84.64,83.66,83.81
2022-03-07 18:00:00,83.79,83.79,82.35,82.86
2022-03-07 19:00:00,82.82,83.0,80.01,80.37
2022-03-07 20:00:00,80.38,82.32,80.0,81.12
2022-03-07 21:00:00,81.17,82.22,80.77,81.19
2022-03-07 22:00:00,81.17,82.96,81.12,82.29
2022-03-07 23:00:00,82.29,82.95,81.66,81.66
2022-03-08 00:00:00,81.65,82.76,81.31,82.4
2022-03-08 01:00:00,82.41,83.03,81.87,82.66
2022-03-08 02:00:00,82.66,84.63,82.43,83.7
2022-03-08 03:00:00,83.71,84.5,83.09,83.52
2022-03-08 04:00:00,83.52,84.26,83.21,83.31
2022-03-08 05:00:00,83.31,83.66,82.82,83.55
2022-03-08 06:00:00,83.54,84.08,82.5,82.88
2022-03-08 07:00:00,82.84,83.8,82.53,82.98
2022-03-08 08:00:00,83.03,84.95,82.69,84.12
2022-03-08 09:00:00,84.12,84.46,83.56,84.06
2022-03-08 10:00:00,84.09,84.47,83.24,84.17
2022-03-08 11:00:00,84.17,84.19,83.16,83.93
2022-03-08 12:00:00,83.94,84.57,83.58,84.07
2022-03-08 13:00:00,84.05,84.5,83.28,84.0
2022-03-08 14:00:00,83.99,84.41,83.26,83.61
2022-03-08 15:00:00,83.58,83.8,81.79,82.75
2022-03-08 16:00:00,82.77,83.31,81.35,81.7
2022-03-08 17:00:00,81.7,84.11,81.58,83.41
2022-03-08 18:00:00,83.42,85.35,82.66,82.73
2022-03-08 19:00:00,82.72,83.19,81.94,82.92
2022-03-08 20:00:00,82.92,83.22,81.61,81.83
2022-03-08 21:00:00,81.8,82.16,81.5,81.64
2022-03-08 22:00:00,81.61,81.97,81.38,81.76
2022-03-08 23:00:00,81.76,82.51,81.76,82.35
2022-03-09 00:00:00,82.34,83.45,81.92,83.02
2022-03-09 01:00:00,83.05,84.24,82.71,84.17
2022-03-09 02:00:00,84.16,84.5,83.53,84.29
2022-03-09 03:00:00,84.26,88.57,84.13,88.17
2022-03-09 04:00:00,88.19,88.78,87.62,88.41
2022-03-09 05:00:00,88.39,88.46,86.96,87.33
2022-03-09 06:00:00,87.33,88.62,87.1,88.38
2022-03-09 07:00:00,88.38,89.65,88.09,89.3
2022-03-09 08:00:00,89.3,89.93,88.15,89.04
2022-03-09 09:00:00,89.1,89.23,88.47,88.53
2022-03-09 10:00:00,88.52,88.87,88.3,88.71
2022-03-09 11:00:00,88.73,89.19,87.92,88.2
2022-03-09 12:00:00,88.2,89.11,87.12,87.88
2022-03-09 13:00:00,87.87,88.33,86.55,86.88
2022-03-09 14:00:00,86.89,88.59,86.8,87.8
2022-03-09 15:00:00,87.85,89.32,87.37,88.96
2022-03-09 16:00:00,88.95,89.44,88.12,88.35
2022-03-09 17:00:00,88.35,88.66,87.71,88.36
2022-03-09 18:00:00,88.32,88.41,86.7,87.05
2022-03-09 19:00:00,87.1,87.55,86.08,87.02
2022-03-09 20:00:00,87.0,87.61,86.26,86.42
2022-03-09 21:00:00,86.4,87.14,86.09,86.94
2022-03-09 22:00:00,86.94,87.93,86.91,87.93
2022-03-09 23:00:00,87.94,88.85,87.72,88.1
2022-03-10 00:00:00,88.07,88.65,87.51,87.74
2022-03-10 01:00:00,87.74,88.2,86.03,86.25
2022-03-10 02:00:00,86.25,86.81,85.29,85.54
2022-03-10 03:00:00,85.54,86.0,85.27,85.34
2022-03-10 04:00:00,85.35,85.58,83.06,83.25
2022-03-10 05:00:00,83.21,83.32,82.13,82.76
2022-03-10 06:00:00,82.76,83.02,82.0,82.65
2022-03-10 07:00:00,82.63,83.0,82.28,82.69
2022-03-10 08:00:00,82.69,83.01,81.92,82.84
2022-03-10 09:00:00,82.85,83.23,82.48,82.76
2022-03-10 10:00:00,82.74,83.03,82.4,82.43
2022-03-10 11:00:00,82.44,82.46,81.94,82.11
2022-03-10 12:00:00,82.12,82.9,81.93,82.56
2022-03-10 13:00:00,82.6,83.99,80.77,81.79
2022-03-10 14:00:00,81.8,82.32,81.08,82.23
2022-03-10 15:00:00,82.24,83.44,81.63,81.94
2022-03-10 16:00:00,81.93,82.53,81.67,82.3
2022-03-10 17:00:00,82.3,82.57,81.84,82.25
2022-03-10 18:00:00,82.26,82.44,81.73,82.07
2022-03-10 19:00:00,82.05,82.81,81.85,82.51
2022-03-10 20:00:00,82.53,83.47,82.28,83.31
2022-03-10 21:00:00,83.31,83.37,82.68,82.87
2022-03-10 22:00:00,82.86,84.05,82.08,83.5
2022-03-10 23:00:00,83.5,83.73,82.72,82.92
2022-03-11 00:00:00,82.92,83.23,82.28,82.51
2022-03-11 01:00:00,82.53,82.57,81.33,81.6
2022-03-11 02:00:00,81.59,81.76,80.8,81.43
2022-03-11 03:00:00,81.43,82.16,81.31,81.97
2022-03-11 04:00:00,82.02,82.05,80.33,80.56
2022-03-11 05:00:00,80.55,81.53,80.22,81.45
2022-03-11 06:00:00,81.44,82.47,81.26,81.99
2022-03-11 07:00:00,82.0,82.64,81.95,82.31
2022-03-11 08:00:00,82.3,82.49,81.6,81.9
2022-03-11 09:00:00,81.84,82.39,81.76,81.93
2022-03-11 10:00:00,81.95,82.26,81.8,81.9
2022-03-11 11:00:00,81.85,83.92,81.24,83.32
2022-03-11 12:00:00,83.31,84.37,83.29,83.58
2022-03-11 13:00:00,83.59,83.7,82.36,82.66
2022-03-11 14:00:00,82.65,83.21,82.2,82.42
2022-03-11 15:00:00,82.42,82.42,81.36,81.79
2022-03-11 16:00:00,81.83,81.84,80.5,80.98
2022-03-11 17:00:00,81.0,81.13,80.61,80.97
2022-03-11 18:00:00,80.99,81.45,80.56,80.64
2022-03-11 19:00:00,80.62,81.18,80.38,80.58
2022-03-11 20:00:00,80.6,81.01,80.09,80.32
2022-03-11 21:00:00,80.32,81.62,80.29,81.25
2022-03-11 22:00:00,81.25,81.53,81.04,81.2
2022-03-11 23:00:00,81.22,81.36,80.58,80.7
2022-03-12 00:00:00,80.71,81.75,80.57,81.56
2022-03-12 01:00:00,81.56,82.47,81.56,82.39
2022-03-12 02:00:00,82.45,82.78,81.81,82.07
2022-03-12 03:00:00,82.07,82.37,81.75,81.84
2022-03-12 04:00:00,81.84,82.52,81.34,82.08
2022-03-12 05:00:00,82.09,82.29,81.82,82.09
2022-03-12 06:00:00,82.08,82.31,81.56,81.66
2022-03-12 07:00:00,81.68,81.84,81.36,81.75
2022-03-12 08:00:00,81.73,81.76,80.63,81.06
2022-03-12 09:00:00,81.06,81.47,80.95,81.27
2022-03-12 10:00:00,81.26,81.39,81.06,81.35
2022-03-12 11:00:00,81.36,81.62,80.96,81.13
2022-03-12 12:00:00,81.12,81.72,81.03,81.43
2022-03-12 13:00:00,81.46,81.82,81.27,81.38
2022-03-12 14:00:00,81.4,81.76,80.94,81.26
2022-03-12 15:00:00,81.24,82.34,81.09,81.69
2022-03-12 16:00:00,81.69,82.24,81.54,81.96
2022-03-12 17:00:00,81.99,82.41,81.77,82.14
2022-03-12 18:00:00,82.15,82.36,81.78,82.11
2022-03-12 19:00:00,82.1,82.11,81.59,81.68
2022-03-12 20:00:00,81.69,82.12,81.53,81.95
2022-03-12 21:00:00,81.96,82.21,81.63,81.79
2022-03-12 22:00:00,81.78,82.21,81.7,81.9
2022-03-12 23:00:00,81.9,82.12,81.27,81.44
2022-03-13 00:00:00,81.44,81.75,81.05,81.11
2022-03-13 01:00:00,81.11,81.78,81.04,81.19
2022-03-13 02:00:00,81.2,81.74,81.17,81.69
2022-03-13 03:00:00,81.74,82.61,81.67,82.58
2022-03-13 04:00:00,82.61,83.33,82.36,82.42
2022-03-13 05:00:00,82.42,82.83,82.09,82.19
2022-03-13 06:00:00,82.19,82.48,82.09,82.39
2022-03-13 07:00:00,82.36,82.44,81.7,81.8
2022-03-13 08:00:00,81.79,81.83,81.45,81.7
2022-03-13 09:00:00,81.66,81.75,81.1,81.4
2022-03-13 10:00:00,81.36,81.4,81.14,81.38
2022-03-13 11:00:00,81.36,81.52,80.84,81.1
2022-03-13 12:00:00,81.08,81.19,80.05,80.33
2022-03-13 13:00:00,80.31,81.0,80.21,80.55
2022-03-13 14:00:00,80.54,81.26,80.52,81.19
2022-03-13 15:00:00,81.17,81.7,81.08,81.24
2022-03-13 16:00:00,81.2,81.43,81.01,81.06
2022-03-13 17:00:00,81.06,81.48,80.75,81.15
2022-03-13 18:00:00,81.15,81.24,80.81,80.86
2022-03-13 19:00:00,80.85,80.96,80.33,80.52
2022-03-13 20:00:00,80.47,80.49,78.64,79.67
2022-03-13 21:00:00,79.65,80.17,79.45,79.95
2022-03-13 22:00:00,79.94,80.24,77.74,78.31
2022-03-13 23:00:00,78.31,79.16,77.8,78.75
2022-03-14 00:00:00,78.75,79.15,78.02,78.88
2022-03-14 01:00:00,78.91,79.47,78.5,78.76
2022-03-14 02:00:00,78.75,79.41,78.53,78.96
2022-03-14 03:00:00,78.93,79.96,78.7,79.52
2022-03-14 04:00:00,79.51,81.68,79.49,80.31
2022-03-14 05:00:00,80.33,80.57,80.1,80.27
2022-03-14 06:00:00,80.19,80.77,80.09,80.27
2022-03-14 07:00:00,80.29,81.0,80.15,80.95
2022-03-14 08:00:00,80.93,81.54,80.84,81.39
2022-03-14 09:00:00,81.4,82.28,81.23,81.78
2022-03-14 10:00:00,81.88,81.92,81.23,81.58
2022-03-14 11:00:00,81.55,81.69,80.82,80.94
2022-03-14 12:00:00,80.89,81.1,80.28,80.73
2022-03-14 13:00:00,80.72,81.12,80.08,80.62
2022-03-14 14:00:00,80.61,81.4,80.44,81.38
2022-03-14 15:00:00,81.42,81.48,80.68,80.98
2022-03-14 16:00:00,80.97,81.06,80.53,80.57
2022-03-14 17:00:00,80.58,80.62,78.94,79.22
2022-03-14 18:00:00,79.2,79.34,78.5,79.06
2022-03-14 19:00:00,79.08,80.02,78.87,79.97
2022-03-14 20:00:00,79.98,80.2,79.22,79.38
2022-03-14 21:00:00,79.39,80.13,79.13,79.84
2022-03-14 22:00:00,79.85,81.44,79.67,80.8
2022-03-14 23:00:00,80.81,81.33,80.78,81.24
2022-03-15 00:00:00,81.22,81.6,80.61,81.36
2022-03-15 01:00:00,81.36,81.41,80.02,80.04
2022-03-15 02:00:00,80.03,80.68,79.77,80.09
2022-03-15 03:00:00,80.13,80.32,79.33,79.69
2022-03-15 04:00:00,79.65,80.03,79.5,79.93
2022-03-15 05:00:00,79.9,79.98,79.67,79.88
2022-03-15 06:00:00,79.86,80.42,79.77,79.9
2022-03-15 07:00:00,79.9,79.93,78.78,79.36
2022-03-15 08:00:00,79.36,79.39,79.0,79.23
2022-03-15 09:00:00,79.2,79.62,79.0,79.28
2022-03-15 10:00:00,79.32,80.01,79.26,79.91
2022-03-15 11:00:00,79.91,80.43,79.85,80.14
2022-03-15 12:00:00,80.14,80.68,80.07,80.56
2022-03-15 13:00:00,80.56,80.59,79.62,80.19
2022-03-15 14:00:00,80.2,80.88,79.92,80.53
2022-03-15 15:00:00,80.53,81.28,80.4,81.11
2022-03-15 16:00:00,81.07,82.32,80.73,81.78
2022-03-15 17:00:00,81.76,82.91,81.56,82.81
2022-03-15 18:00:00,82.8,84.98,82.3,84.91
2022-03-15 19:00:00,84.9,86.02,84.25,84.59
2022-03-15 20:00:00,84.59,85.21,83.35,83.58
2022-03-15 21:00:00,83.59,84.15,83.11,83.95
2022-03-15 22:00:00,83.94,84.65,83.11,83.34
2022-03-15 23:00:00,83.34,83.67,82.77,82.85
2022-03-16 00:00:00,82.85,83.55,82.62,82.73
2022-03-16 01:00:00,82.71,83.98,82.64,83.54
2022-03-16 02:00:00,83.53,86.4,83.39,84.51
2022-03-16 03:00:00,84.51,84.85,82.16,82.38
2022-03-16 04:00:00,82.38,82.51,81.57,81.94
2022-03-16 05:00:00,81.92,82.14,81.53,82.0
2022-03-16 06:00:00,82.0,82.75,81.89,82.74
2022-03-16 07:00:00,82.74,82.96,82.1,82.85
2022-03-16 08:00:00,82.84,83.94,82.73,83.7
2022-03-16 09:00:00,83.72,84.3,83.44,83.84
2022-03-16 10:00:00,83.85,84.14,83.37,83.63
2022-03-16 11:00:00,83.63,84.62,83.45,84.32
2022-03-16 12:00:00,84.28,84.56,83.39,83.53
2022-03-16 13:00:00,83.51,83.82,82.75,83.8
2022-03-16 14:00:00,83.83,84.98,83.35,84.62
2022-03-16 15:00:00,84.64,84.82,83.75,83.95
2022-03-16 16:00:00,83.96,84.5,83.49,83.91
2022-03-16 17:00:00,83.87,84.26,83.53,84.09
2022-03-16 18:00:00,84.06,84.49,82.18,83.59
2022-03-16 19:00:00,83.59,86.08,83.25,85.88
2022-03-16 20:00:00,85.88,86.99,85.61,86.4
2022-03-16 21:00:00,86.42,86.84,85.64,85.94
2022-03-16 22:00:00,85.96,86.21,85.67,85.94
2022-03-16 23:00:00,85.94,88.02,85.89,87.82
2022-03-17 00:00:00,87.84,88.12,86.95,87.51
2022-03-17 01:00:00,87.51,89.25,87.01,88.71
2022-03-17 02:00:00,88.66,88.81,87.87,88.66
2022-03-17 03:00:00,88.62,88.66,87.91,88.02
2022-03-17 04:00:00,88.02,88.98,87.36,88.91
2022-03-17 05:00:00,88.9,89.02,87.73,87.87
2022-03-17 06:00:00,87.86,88.14,86.78,87.13
2022-03-17 07:00:00,87.13,87.55,86.88,87.23
2022-03-17 08:00:00,87.24,87.39,86.85,87.04
2022-03-17 09:00:00,87.07,87.65,86.99,87.5
2022-03-17 10:00:00,87.51,87.51,86.62,87.16
2022-03-17 11:00:00,87.14,87.85,86.92,87.71
2022-03-17 12:00:00,87.71,89.57,87.57,89.57
2022-03-17 13:00:00,89.55,90.0,88.67,89.77
2022-03-17 14:00:00,89.79,90.79,89.28,89.44
2022-03-17 15:00:00,89.44,90.25,89.07,89.43
2022-03-17 16:00:00,89.46,90.17,89.07,89.69
2022-03-17 17:00:00,89.69,90.09,88.67,89.77
2022-03-17 18:00:00,89.76,90.15,88.98,89.11
2022-03-17 19:00:00,89.07,90.88,89.04,90.88
2022-03-17 20:00:00,90.89,91.09,89.46,89.51
2022-03-17 21:00:00,89.49,89.63,87.83,88.76
2022-03-17 22:00:00,88.75,88.95,88.3,88.54
2022-03-17 23:00:00,88.54,88.69,87.67,87.88
2022-03-18 00:00:00,87.89,88.18,86.18,86.56
2022-03-18 01:00:00,86.59,87.2,86.19,86.43
2022-03-18 02:00:00,86.47,86.5,85.78,86.09
2022-03-18 03:00:00,86.09,86.31,85.67,85.98
2022-03-18 04:00:00,85.95,86.23,85.59,85.95
2022-03-18 05:00:00,85.95,86.85,85.94,86.62
2022-03-18 06:00:00,86.62,87.19,86.4,86.43
2022-03-18 07:00:00,86.42,86.71,85.66,85.8
2022-03-18 08:00:00,85.81,86.63,85.4,86.21
2022-03-18 09:00:00,86.2,86.29,85.52,85.57
2022-03-18 10:00:00,85.56,85.91,84.77,84.84
2022-03-18 11:00:00,84.84,85.1,84.5,84.99
2022-03-18 12:00:00,84.97,85.54,84.65,85.01
2022-03-18 13:00:00,84.97,85.81,84.8,85.78
2022-03-18 14:00:00,85.82,86.49,85.45,86.02
2022-03-18 15:00:00,86.03,88.4,85.96,88.4
2022-03-18 16:00:00,88.4,90.92,88.27,90.69
2022-03-18 17:00:00,90.7,92.45,90.43,90.8
2022-03-18 18:00:00,90.79,91.09,90.42,90.73
2022-03-18 19:00:00,90.72,91.27,90.07,91.18
2022-03-18 20:00:00,91.23,91.79,89.91,89.91
2022-03-18 21:00:00,89.91,90.46,89.65,90.29
2022-03-18 22:00:00,90.3,90.45,88.92,88.98
2022-03-18 23:00:00,89.0,89.99,88.98,89.87
2022-03-19 00:00:00,89.88,92.4,89.84,91.61
2022-03-19 01:00:00,91.57,91.57,90.23,90.26
2022-03-19 02:00:00,90.26,90.66,89.62,90.39
2022-03-19 03:00:00,90.44,90.73,89.35,90.29
2022-03-19 04:00:00,90.3,90.9,90.03,90.69
2022-03-19 05:00:00,90.68,90.73,89.71,89.85
2022-03-19 06:00:00,89.83,90.34,89.77,90.02
2022-03-19 07:00:00,90.02,90.02,89.28,89.41
2022-03-19 08:00:00,89.41,89.96,89.31,89.87
2022-03-19 09:00:00,89.91,90.29,89.7,90.03
2022-03-19 10:00:00,90.04,90.26,89.79,90.22
2022-03-19 11:00:00,90.19,91.05,89.9,90.8
2022-03-19 12:00:00,90.78,91.82,90.45,91.69
2022-03-19 13:00:00,91.72,92.35,90.91,91.15
2022-03-19 14:00:00,91.13,93.81,90.75,93.6
2022-03-19 15:00:00,93.57,94.3,92.76,94.09
2022-03-19 16:00:00,94.09,94.63,93.31,93.62
2022-03-19 17:00:00,93.63,93.9,92.94,93.13
2022-03-19 18:00:00,93.13,93.31,92.37,93.22
2022-03-19 19:00:00,93.22,93.25,92.52,92.73
2022-03-19 20:00:00,92.71,93.33,91.84,92.61
2022-03-19 21:00:00,92.61,93.5,92.61,92.75
2022-03-19 22:00:00,92.76,92.91,91.23,92.52
2022-03-19 23:00:00,92.48,93.07,92.07,92.39
2022-03-20 00:00:00,92.38,92.61,90.93,91.58
2022-03-20 01:00:00,91.58,91.79,90.79,91.61
2022-03-20 02:00:00,91.6,91.67,90.4,90.73
2022-03-20 03:00:00,90.75,91.32,90.7,90.8
2022-03-20 04:00:00,90.89,91.09,90.53,90.63
2022-03-20 05:00:00,90.63,91.3,90.39,91.27
2022-03-20 06:00:00,91.27,91.62,91.0,91.07
2022-03-20 07:00:00,91.05,91.35,90.77,91.05
2022-03-20 08:00:00,91.05,91.69,90.9,91.09
2022-03-20 09:00:00,91.07,91.21,89.65,90.63
2022-03-20 10:00:00,90.62,91.08,89.96,90.63
2022-03-20 11:00:00,90.6,90.94,89.86,89.95
2022-03-20 12:00:00,89.98,90.71,89.22,90.37
2022-03-20 13:00:00,90.38,90.55,89.64,89.8
2022-03-20 14:00:00,89.8,90.23,89.23,89.54
2022-03-20 15:00:00,89.51,89.86,88.98,89.21
2022-03-20 16:00:00,89.19,89.79,88.65,88.93
2022-03-20 17:00:00,88.91,89.1,87.87,88.45
2022-03-20 18:00:00,88.4,89.18,88.24,89.15
2022-03-20 19:00:00,89.17,89.97,88.94,89.51
2022-03-20 20:00:00,89.51,90.36,88.5,88.7
2022-03-20 21:00:00,88.69,89.65,88.29,89.07
2022-03-20 22:00:00,89.07,89.5,88.68,89.48
2022-03-20 23:00:00,89.46,89.5,88.46,88.64
2022-03-21 00:00:00,88.64,89.22,88.07,88.67
2022-03-21 01:00:00,88.67,88.92,88.02,88.26
2022-03-21 02:00:00,88.25,88.56,86.79,87.53
2022-03-21 03:00:00,87.53,88.16,87.4,87.76
2022-03-21 04:00:00,87.73,88.14,87.6,87.97
2022-03-21 05:00:00,87.97,88.69,87.93,88.65
2022-03-21 06:00:00,88.65,88.83,88.07,88.44
2022-03-21 07:00:00,88.44,89.77,88.28,89.66
2022-03-21 08:00:00,89.66,90.03,89.41,89.69
2022-03-21 09:00:00,89.7,91.03,89.56,90.98
2022-03-21 10:00:00,90.97,91.18,90.28,90.53
2022-03-21 11:00:00,90.54,90.98,89.74,89.89
2022-03-21 12:00:00,89.89,90.37,88.89,89.78
2022-03-21 13:00:00,89.79,91.32,89.63,89.72
2022-03-21 14:00:00,89.76,90.18,88.69,89.41
2022-03-21 15:00:00,89.42,89.8,88.84,89.64
2022-03-21 16:00:00,89.61,89.71,87.96,88.06
2022-03-21 17:00:00,88.07,88.33,87.46,88.19
2022-03-21 18:00:00,88.21,88.33,87.69,87.95
2022-03-21 19:00:00,87.96,88.8,87.86,88.76
2022-03-21 20:00:00,88.76,88.93,88.44,88.59
2022-03-21 21:00:00,88.57,89.05,88.38,89.05
2022-03-21 22:00:00,89.04,89.25,88.72,88.72
2022-03-21 23:00:00,88.74,88.92,88.26,88.62
