datetime,MKRUSD_open,MKRUSD_high,MKRUSD_low,MKRUSD_close
2022-03-18 07:00:00,2056.44,2076.47,2054.02,2076.27
2022-03-18 08:00:00,2076.39,2092.01,2064.2,2065.7
2022-03-18 09:00:00,2063.83,2085.45,2058.91,2067.09
2022-03-18 10:00:00,2067.76,2079.21,2063.08,2067.5
2022-03-18 11:00:00,2068.92,2075.3,2059.26,2063.29
2022-03-18 12:00:00,2063.29,2091.78,2061.77,2062.35
2022-03-18 13:00:00,2062.26,2066.84,2036.76,2056.57
2022-03-18 14:00:00,2055.52,2071.81,2045.32,2048.39
2022-03-18 15:00:00,2053.46,2085.8,2047.56,2079.22
2022-03-18 16:00:00,2079.81,2100.37,2066.89,2088.3
2022-03-18 17:00:00,2085.42,2093.16,2069.37,2076.9
2022-03-18 18:00:00,2078.36,2079.47,2057.81,2064.87
2022-03-18 19:00:00,2064.97,2087.81,2057.27,2087.6
2022-03-18 20:00:00,2086.84,2094.41,2068.45,2068.86
2022-03-18 21:00:00,2067.11,2070.73,2051.18,2054.31
2022-03-18 22:00:00,2054.57,2057.0,2031.62,2042.48
2022-03-18 23:00:00,2044.11,2075.79,2033.53,2033.66
2022-03-19 00:00:00,2034.73,2099.0,2034.34,2068.8
2022-03-19 01:00:00,2068.0,2078.12,2052.84,2062.89
2022-03-19 02:00:00,2064.92,2081.17,2050.35,2059.52
2022-03-19 03:00:00,2058.97,2075.88,2037.81,2061.66
2022-03-19 04:00:00,2060.59,2075.57,2060.58,2064.1
2022-03-19 05:00:00,2061.82,2066.8,2038.6,2043.36
2022-03-19 06:00:00,2044.27,2045.02,2034.0,2045.02
2022-03-19 07:00:00,2044.54,2051.04,2034.78,2048.42
2022-03-19 08:00:00,2049.15,2053.1,2040.46,2047.42
2022-03-19 09:00:00,2046.79,2064.31,2046.06,2054.18
2022-03-19 10:00:00,2054.18,2054.18,2040.5,2042.71
2022-03-19 11:00:00,2039.84,2057.14,2036.08,2050.06
2022-03-19 12:00:00,2049.41,2071.2,2049.41,2070.37
2022-03-19 13:00:00,2071.55,2076.85,2053.08,2056.39
2022-03-19 14:00:00,2057.34,2084.67,2052.0,2070.47
2022-03-19 15:00:00,2070.56,2084.0,2064.95,2073.93
2022-03-19 16:00:00,2074.11,2088.32,2064.69,2080.21
2022-03-19 17:00:00,2080.2,2082.88,2067.7,2076.06
2022-03-19 18:00:00,2075.45,2083.43,2066.0,2081.2
2022-03-19 19:00:00,2076.87,2079.11,2069.87,2074.85
2022-03-19 20:00:00,2074.43,2081.47,2059.75,2077.56
2022-03-19 21:00:00,2079.21,2081.84,2065.92,2067.74
2022-03-19 22:00:00,2068.56,2068.99,2039.31,2048.5
2022-03-19 23:00:00,2047.87,2062.95,2041.17,2061.17
2022-03-20 00:00:00,2064.1,2071.88,2041.0,2051.09
2022-03-20 01:00:00,2051.53,2053.7,2026.21,2045.09
2022-03-20 02:00:00,2044.75,2117.93,2041.13,2065.44
2022-03-20 03:00:00,2064.98,2065.98,2048.95,2050.68
2022-03-20 04:00:00,2052.01,2056.07,2043.64,2046.72
2022-03-20 05:00:00,2047.67,2058.34,2044.15,2051.48
2022-03-20 06:00:00,2050.61,2057.45,2045.11,2045.11
2022-03-20 07:00:00,2045.35,2050.95,2043.28,2049.41
2022-03-20 08:00:00,2048.79,2051.65,2042.07,2045.34
2022-03-20 09:00:00,2046.42,2049.36,2015.35,2031.03
2022-03-20 10:00:00,2027.42,2036.25,2027.41,2029.88
2022-03-20 11:00:00,2029.88,2034.68,2015.63,2018.32
2022-03-20 12:00:00,2018.3,2032.24,1994.08,2030.56
2022-03-20 13:00:00,2029.04,2029.19,2020.15,2021.82
2022-03-20 14:00:00,2021.17,2028.02,2000.6,2003.99
2022-03-20 15:00:00,2005.29,2013.48,1994.55,1999.35
2022-03-20 16:00:00,1998.7,2013.06,1984.41,1999.38
2022-03-20 17:00:00,1999.3,2009.09,1974.23,1989.24
2022-03-20 18:00:00,1987.65,1997.7,1978.06,1983.79
2022-03-20 19:00:00,1983.79,1995.64,1979.19,1994.33
2022-03-20 20:00:00,1993.5,2011.99,1986.91,1991.48
2022-03-20 21:00:00,1988.57,2008.26,1986.86,2001.64
2022-03-20 22:00:00,2001.7,2007.29,1988.74,2005.71
2022-03-20 23:00:00,2004.43,2007.9,1987.62,1995.33
2022-03-21 00:00:00,1994.26,2004.7,1974.0,1990.19
2022-03-21 01:00:00,1990.94,2010.0,1986.27,2004.46
2022-03-21 02:00:00,2003.54,2017.42,1963.54,1971.88
2022-03-21 03:00:00,1972.53,1978.11,1962.25,1965.42
2022-03-21 04:00:00,1965.38,1971.56,1961.15,1971.56
2022-03-21 05:00:00,1973.78,1982.39,1970.43,1982.39
2022-03-21 06:00:00,1979.87,1988.82,1968.65,1970.81
2022-03-21 07:00:00,1971.45,1993.38,1967.87,1992.31
2022-03-21 08:00:00,1995.46,2004.29,1994.69,1997.02
2022-03-21 09:00:00,1994.97,2010.79,1987.02,2010.73
2022-03-21 10:00:00,2010.73,2028.65,2004.51,2013.89
2022-03-21 11:00:00,2015.33,2030.91,2015.33,2025.88
2022-03-21 12:00:00,2025.88,2030.74,2011.94,2028.22
2022-03-21 13:00:00,2029.58,2046.38,2015.24,2015.24
2022-03-21 14:00:00,2013.66,2022.23,1987.34,2008.77
2022-03-21 15:00:00,2008.31,2039.89,2006.32,2039.89
2022-03-21 16:00:00,2040.85,2041.06,2007.51,2007.51
2022-03-21 17:00:00,2006.54,2020.32,2003.32,2013.99
2022-03-21 18:00:00,2014.21,2036.03,2001.03,2018.42
2022-03-21 19:00:00,2018.39,2019.36,1984.61,2001.7
2022-03-21 20:00:00,2001.72,2004.7,1996.42,1996.42
2022-03-21 21:00:00,1997.09,2004.74,1993.23,2004.46
2022-03-21 22:00:00,2004.2,2008.43,2001.38,2003.45
2022-03-21 23:00:00,2002.57,2018.54,1993.05,1999.64
2022-03-22 00:00:00,1998.3,2030.11,1994.71,2019.23
2022-03-22 01:00:00,2020.1,2036.03,2013.79,2016.83
2022-03-22 02:00:00,2018.11,2065.84,2018.11,2043.35
2022-03-22 03:00:00,2043.81,2073.45,2043.81,2058.78
2022-03-22 04:00:00,2059.45,2102.71,2058.1,2079.67
2022-03-22 05:00:00,2079.79,2106.22,2060.81,2066.01
2022-03-22 06:00:00,2063.26,2063.26,2034.24,2043.64
2022-03-22 07:00:00,2044.47,2054.3,2043.66,2052.52
2022-03-22 08:00:00,2051.41,2067.46,2042.84,2061.88
2022-03-22 09:00:00,2060.95,2063.13,2048.21,2055.12
2022-03-22 10:00:00,2053.67,2066.51,2050.43,2062.19
2022-03-22 11:00:00,2064.46,2073.57,2060.17,2072.14
2022-03-22 12:00:00,2071.17,2074.28,2051.86,2052.82
2022-03-22 13:00:00,2054.87,2063.17,2046.39,2053.15
2022-03-22 14:00:00,2053.45,2071.13,2053.43,2055.44
2022-03-22 15:00:00,2057.36,2061.91,2044.7,2046.43
2022-03-22 16:00:00,2046.06,2049.2,2040.84,2044.24
2022-03-22 17:00:00,2044.51,2052.66,2044.29,2050.85
2022-03-22 18:00:00,2051.92,2063.41,2036.8,2042.11
2022-03-22 19:00:00,2041.72,2050.2,2028.0,2028.0
2022-03-22 20:00:00,2026.55,2047.11,2026.04,2041.97
2022-03-22 21:00:00,2042.84,2061.61,2042.39,2060.61
2022-03-22 22:00:00,2059.34,2069.35,2051.5,2055.9
2022-03-22 23:00:00,2055.9,2060.0,2038.05,2039.02
2022-03-23 00:00:00,2039.85,2041.28,2030.26,2037.87
2022-03-23 01:00:00,2036.87,2036.87,2000.51,2027.73
2022-03-23 02:00:00,2027.83,2050.44,2027.09,2036.62
2022-03-23 03:00:00,2037.35,2038.34,2015.2,2015.9
2022-03-23 04:00:00,2016.18,2016.5,1976.6,1980.87
2022-03-23 05:00:00,1980.77,1980.77,1963.92,1965.85
2022-03-23 06:00:00,1965.49,1991.78,1952.0,1969.22
2022-03-23 07:00:00,1970.37,1975.4,1960.66,1969.5
2022-03-23 08:00:00,1967.95,1982.06,1957.58,1975.42
2022-03-23 09:00:00,1976.62,1983.15,1965.96,1981.83
2022-03-23 10:00:00,1981.03,1993.93,1976.87,1992.53
2022-03-23 11:00:00,1993.16,1995.0,1976.91,1989.75
2022-03-23 12:00:00,1990.15,2001.23,1984.4,1994.23
2022-03-23 13:00:00,1993.57,1996.13,1983.03,1990.52
2022-03-23 14:00:00,1990.64,1997.16,1978.0,1994.75
2022-03-23 15:00:00,1994.73,2007.5,1987.31,2001.39
2022-03-23 16:00:00,2001.39,2014.7,1992.18,2000.12
2022-03-23 17:00:00,2000.38,2001.09,1965.2,1974.5
2022-03-23 18:00:00,1972.02,1985.63,1967.48,1968.35
2022-03-23 19:00:00,1967.91,2001.9,1962.63,1984.1
2022-03-23 20:00:00,1983.86,1995.76,1969.2,1969.78
2022-03-23 21:00:00,1970.91,1978.01,1960.01,1976.0
2022-03-23 22:00:00,1975.99,1978.66,1971.29,1977.64
2022-03-23 23:00:00,1979.09,1994.08,1976.11,1989.78
2022-03-24 00:00:00,1988.91,2010.32,1978.69,1996.75
2022-03-24 01:00:00,1995.7,1998.44,1975.4,1987.43
2022-03-24 02:00:00,1986.85,2019.81,1976.12,2005.01
2022-03-24 03:00:00,2005.79,2014.12,1978.86,1981.35
2022-03-24 04:00:00,1981.4,2029.79,1977.54,2014.1
2022-03-24 05:00:00,2014.94,2023.16,1991.59,2008.81
2022-03-24 06:00:00,2008.52,2022.79,2004.19,2017.84
2022-03-24 07:00:00,2019.05,2019.57,1993.94,2003.89
2022-03-24 08:00:00,2004.77,2045.58,1992.81,2023.19
2022-03-24 09:00:00,2024.45,2028.38,2008.21,2024.49
2022-03-24 10:00:00,2023.0,2026.05,2015.77,2022.17
2022-03-24 11:00:00,2022.29,2026.33,2014.09,2018.71
2022-03-24 12:00:00,2016.67,2021.33,1985.93,1993.29
2022-03-24 13:00:00,1992.76,2016.96,1980.31,2014.08
2022-03-24 14:00:00,2016.48,2054.34,2015.74,2053.11
2022-03-24 15:00:00,2053.01,2057.73,2036.42,2056.03
2022-03-24 16:00:00,2057.31,2060.0,2044.86,2058.6
2022-03-24 17:00:00,2056.59,2062.94,2024.97,2025.9
2022-03-24 18:00:00,2025.53,2029.52,2016.56,2024.49
2022-03-24 19:00:00,2023.68,2041.0,2023.57,2031.09
2022-03-24 20:00:00,2031.04,2031.04,2022.91,2026.53
2022-03-24 21:00:00,2026.32,2026.32,2015.5,2019.08
2022-03-24 22:00:00,2019.6,2028.36,2016.02,2016.02
2022-03-24 23:00:00,2015.52,2017.56,2006.46,2008.18
2022-03-25 00:00:00,2007.28,2011.83,1994.02,2001.78
2022-03-25 01:00:00,2002.32,2023.87,2001.2,2017.42
2022-03-25 02:00:00,2016.41,2023.15,2016.22,2019.6
2022-03-25 03:00:00,2018.13,2025.33,2016.49,2023.0
2022-03-25 04:00:00,2023.0,2028.56,2019.94,2025.81
2022-03-25 05:00:00,2025.48,2025.48,2019.41,2020.4
2022-03-25 06:00:00,2021.28,2028.34,2016.12,2021.05
2022-03-25 07:00:00,2020.77,2025.2,2014.0,2015.47
2022-03-25 08:00:00,2013.15,2022.66,1990.66,2020.43
2022-03-25 09:00:00,2018.66,2034.65,2016.09,2031.3
2022-03-25 10:00:00,2030.76,2039.17,2026.65,2033.22
2022-03-25 11:00:00,2034.98,2064.42,2033.7,2053.41
2022-03-25 12:00:00,2052.89,2055.7,2039.8,2050.18
2022-03-25 13:00:00,2051.46,2056.64,2042.34,2053.03
2022-03-25 14:00:00,2054.94,2060.73,2032.64,2039.8
2022-03-25 15:00:00,2038.36,2038.36,1996.71,2002.4
2022-03-25 16:00:00,2002.4,2019.81,1984.15,1987.47
2022-03-25 17:00:00,1988.19,1989.66,1943.01,1962.73
2022-03-25 18:00:00,1962.3,1990.62,1962.3,1987.67
2022-03-25 19:00:00,1990.15,2000.34,1975.0,1995.98
2022-03-25 20:00:00,1993.44,2012.71,1993.44,2009.57
2022-03-25 21:00:00,2009.86,2019.77,2001.36,2019.67
2022-03-25 22:00:00,2019.81,2019.86,2003.18,2003.18
2022-03-25 23:00:00,2003.18,2017.56,2000.73,2009.39
2022-03-26 00:00:00,2009.61,2022.79,2001.36,2001.36
2022-03-26 01:00:00,2001.02,2017.75,2000.49,2007.01
2022-03-26 02:00:00,2005.6,2017.45,1998.55,2001.0
2022-03-26 03:00:00,2002.33,2014.84,2001.36,2010.95
2022-03-26 04:00:00,2009.3,2012.18,2000.0,2006.12
2022-03-26 05:00:00,2007.55,2017.21,2006.5,2008.76
2022-03-26 06:00:00,2008.76,2010.89,1997.35,2004.54
2022-03-26 07:00:00,2005.0,2011.69,1997.13,2009.04
2022-03-26 08:00:00,2009.63,2013.72,2005.64,2012.51
2022-03-26 09:00:00,2011.65,2012.69,2006.83,2008.55
2022-03-26 10:00:00,2008.55,2008.73,1999.96,2005.12
2022-03-26 11:00:00,2003.8,2007.81,1998.55,2003.58
2022-03-26 12:00:00,2004.72,2008.48,1988.72,1997.65
2022-03-26 13:00:00,1996.87,1997.29,1978.93,1985.14
2022-03-26 14:00:00,1985.59,1988.77,1975.77,1985.85
2022-03-26 15:00:00,1985.94,1992.39,1983.65,1986.39
2022-03-26 16:00:00,1986.61,1997.17,1985.46,1996.18
2022-03-26 17:00:00,1994.92,2000.39,1994.62,1997.17
2022-03-26 18:00:00,1997.82,2003.04,1991.84,2003.04
2022-03-26 19:00:00,2001.98,2002.73,1992.01,1993.61
2022-03-26 20:00:00,1993.58,2008.88,1993.58,2005.46
2022-03-26 21:00:00,2004.74,2011.29,2000.75,2011.02
2022-03-26 22:00:00,2010.87,2016.21,2008.03,2008.24
2022-03-26 23:00:00,2009.07,2018.99,2007.91,2017.32
2022-03-27 00:00:00,2016.62,2017.26,2010.5,2014.56
2022-03-27 01:00:00,2016.24,2019.86,2011.29,2018.58
2022-03-27 02:00:00,2018.62,2019.27,2007.12,2010.04
2022-03-27 03:00:00,2008.19,2015.49,1999.95,2000.19
2022-03-27 04:00:00,2000.57,2001.94,1988.53,1997.81
2022-03-27 05:00:00,1996.5,2013.21,1996.29,2005.41
2022-03-27 06:00:00,2004.92,2024.13,2004.08,2020.8
2022-03-27 07:00:00,2020.91,2029.6,1996.31,2005.06
2022-03-27 08:00:00,2005.1,2010.62,2002.12,2004.89
2022-03-27 09:00:00,2004.17,2005.7,2000.0,2000.0
2022-03-27 10:00:00,1998.84,2002.71,1991.2,2000.76
2022-03-27 11:00:00,2002.81,2007.81,2000.03,2000.03
2022-03-27 12:00:00,2001.54,2005.12,1974.12,1974.12
2022-03-27 13:00:00,1973.56,1994.36,1966.27,1993.63
2022-03-27 14:00:00,1993.95,1995.28,1984.52,1987.17
2022-03-27 15:00:00,1986.93,2005.63,1979.91,2002.55
2022-03-27 16:00:00,2000.35,2019.94,1990.79,2018.58
2022-03-27 17:00:00,2017.98,2023.72,2014.95,2017.34
2022-03-27 18:00:00,2018.0,2018.88,2001.36,2008.75
2022-03-27 19:00:00,2009.06,2011.48,2006.79,2007.99
2022-03-27 20:00:00,2008.77,2036.18,1997.91,2032.66
2022-03-27 21:00:00,2032.35,2061.5,2028.13,2046.68
2022-03-27 22:00:00,2046.67,2056.32,2034.06,2050.69
2022-03-27 23:00:00,2052.28,2061.5,2042.85,2058.23
2022-03-28 00:00:00,2057.74,2067.32,2043.31,2051.77
2022-03-28 01:00:00,2051.95,2061.95,2042.64,2049.55
2022-03-28 02:00:00,2048.58,2068.6,2045.32,2068.12
2022-03-28 03:00:00,2068.77,2078.19,2066.41,2075.65
2022-03-28 04:00:00,2075.13,2076.25,2062.92,2076.19
2022-03-28 05:00:00,2077.54,2087.96,2077.54,2087.06
2022-03-28 06:00:00,2088.32,2088.99,2062.47,2084.48
2022-03-28 07:00:00,2084.77,2099.0,2082.43,2097.3
2022-03-28 08:00:00,2097.18,2144.45,2090.4,2136.46
2022-03-28 09:00:00,2136.36,2148.95,2114.42,2147.64
2022-03-28 10:00:00,2145.47,2154.16,2134.57,2140.48
2022-03-28 11:00:00,2141.14,2150.91,2131.85,2132.82
2022-03-28 12:00:00,2133.32,2163.22,2130.69,2161.34
2022-03-28 13:00:00,2160.44,2195.88,2157.75,2186.85
2022-03-28 14:00:00,2186.63,2186.63,2151.23,2172.65
2022-03-28 15:00:00,2173.35,2178.19,2139.9,2140.27
2022-03-28 16:00:00,2141.42,2151.25,2121.24,2142.15
2022-03-28 17:00:00,2139.37,2160.63,2134.92,2153.47
2022-03-28 18:00:00,2153.37,2159.94,2145.72,2148.83
2022-03-28 19:00:00,2147.49,2152.63,2126.37,2140.77
2022-03-28 20:00:00,2139.73,2144.45,2135.83,2138.18
2022-03-28 21:00:00,2140.42,2144.07,2084.84,2104.56
2022-03-28 22:00:00,2104.61,2104.61,2081.03,2081.26
2022-03-28 23:00:00,2082.98,2092.93,2029.59,2037.55
2022-03-29 00:00:00,2037.97,2063.81,2036.57,2057.94
2022-03-29 01:00:00,2057.94,2083.04,2057.94,2080.65
2022-03-29 02:00:00,2080.65,2085.22,2070.2,2071.98
2022-03-29 03:00:00,2071.98,2075.22,2065.55,2065.55
2022-03-29 04:00:00,2069.57,2101.09,2069.07,2100.39
2022-03-29 05:00:00,2100.95,2118.2,2092.75,2113.6
2022-03-29 06:00:00,2116.11,2124.43,2109.78,2111.38
2022-03-29 07:00:00,2110.87,2115.0,2092.16,2092.16
2022-03-29 08:00:00,2091.55,2157.05,2091.41,2146.96
2022-03-29 09:00:00,2148.56,2181.94,2141.71,2143.52
2022-03-29 10:00:00,2144.08,2150.51,2138.39,2150.51
2022-03-29 11:00:00,2150.6,2168.78,2149.52,2168.78
2022-03-29 12:00:00,2168.76,2181.08,2156.15,2169.33
2022-03-29 13:00:00,2168.43,2195.28,2132.93,2152.26
2022-03-29 14:00:00,2152.26,2222.0,2136.73,2185.61
2022-03-29 15:00:00,2185.82,2201.68,2132.8,2143.62
2022-03-29 16:00:00,2143.17,2168.76,2092.97,2164.01
2022-03-29 17:00:00,2162.25,2163.18,2116.62,2129.71
2022-03-29 18:00:00,2128.94,2135.8,2119.31,2126.81
2022-03-29 19:00:00,2126.81,2140.87,2121.01,2126.2
2022-03-29 20:00:00,2126.2,2135.41,2106.99,2116.85
2022-03-29 21:00:00,2118.87,2124.27,2092.52,2099.54
2022-03-29 22:00:00,2099.54,2111.07,2078.36,2097.78
2022-03-29 23:00:00,2098.78,2129.4,2089.25,2127.53
2022-03-30 00:00:00,2127.56,2136.91,2111.89,2127.58
2022-03-30 01:00:00,2127.81,2129.16,2063.25,2084.88
2022-03-30 02:00:00,2084.74,2109.66,2084.74,2105.9
2022-03-30 03:00:00,2108.16,2127.98,2107.79,2127.98
2022-03-30 04:00:00,2125.82,2128.53,2106.41,2117.43
2022-03-30 05:00:00,2118.06,2148.99,2117.12,2138.05
2022-03-30 06:00:00,2136.36,2159.24,2132.49,2144.43
2022-03-30 07:00:00,2147.38,2201.09,2145.67,2199.33
2022-03-30 08:00:00,2200.66,2230.4,2191.56,2216.38
2022-03-30 09:00:00,2215.68,2247.22,2197.43,2202.49
2022-03-30 10:00:00,2201.3,2220.04,2196.41,2213.89
2022-03-30 11:00:00,2210.9,2241.81,2174.28,2237.48
2022-03-30 12:00:00,2235.63,2238.62,2210.06,2230.2
2022-03-30 13:00:00,2229.46,2229.47,2181.93,2204.53
2022-03-30 14:00:00,2200.96,2215.09,2181.84,2189.2
2022-03-30 15:00:00,2189.64,2194.77,2162.63,2190.18
2022-03-30 16:00:00,2190.99,2294.5,2188.41,2255.48
2022-03-30 17:00:00,2255.4,2255.4,2223.04,2237.62
2022-03-30 18:00:00,2236.46,2246.14,2199.51,2209.69
2022-03-30 19:00:00,2210.51,2213.7,2169.45,2210.41
2022-03-30 20:00:00,2210.41,2215.09,2167.99,2187.45
2022-03-30 21:00:00,2188.01,2284.5,2175.23,2188.49
2022-03-30 22:00:00,2189.79,2195.0,2159.8,2166.22
2022-03-30 23:00:00,2166.22,2182.04,2163.76,2177.36
2022-03-31 00:00:00,2178.86,2202.35,2169.11,2184.55
2022-03-31 01:00:00,2184.07,2222.9,2184.07,2220.3
2022-03-31 02:00:00,2220.63,2230.75,2207.03,2221.5
2022-03-31 03:00:00,2221.68,2231.75,2212.43,2218.86
2022-03-31 04:00:00,2222.8,2229.18,2210.32,2220.2
2022-03-31 05:00:00,2218.93,2233.89,2207.27,2225.07
2022-03-31 06:00:00,2225.19,2225.19,2217.6,2219.4
2022-03-31 07:00:00,2218.7,2221.49,2208.01,2216.32
2022-03-31 08:00:00,2215.24,2222.11,2199.51,2209.9
2022-03-31 09:00:00,2209.31,2210.41,2197.16,2210.41
2022-03-31 10:00:00,2211.97,2218.94,2210.06,2216.98
2022-03-31 11:00:00,2214.07,2214.07,2194.86,2204.71
2022-03-31 12:00:00,2205.45,2229.18,2192.36,2213.63
2022-03-31 13:00:00,2214.48,2221.43,2180.18,2180.18
2022-03-31 14:00:00,2179.58,2179.58,2109.89,2158.63
2022-03-31 15:00:00,2157.35,2165.95,2121.47,2128.17
2022-03-31 16:00:00,2127.61,2134.71,2031.16,2031.17
2022-03-31 17:00:00,2031.17,2067.88,2025.82,2058.47
2022-03-31 18:00:00,2057.84,2074.61,2031.19,2074.61
2022-03-31 19:00:00,2074.18,2081.33,2058.15,2076.2
2022-03-31 20:00:00,2075.33,2099.09,2074.76,2098.25
2022-03-31 21:00:00,2098.87,2102.68,2095.94,2096.76
2022-03-31 22:00:00,2097.72,2111.19,2083.47,2103.94
2022-03-31 23:00:00,2103.66,2104.96,2055.67,2095.45
2022-04-01 00:00:00,2092.71,2119.84,2088.46,2109.3
2022-04-01 01:00:00,2106.07,2108.57,2064.38,2064.56
2022-04-01 02:00:00,2064.56,2084.52,2013.49,2026.75
2022-04-01 03:00:00,2025.21,2064.41,2018.36,2064.41
2022-04-01 04:00:00,2064.83,2068.12,2057.94,2059.57
2022-04-01 05:00:00,2060.14,2060.14,2032.23,2035.27
2022-04-01 06:00:00,2036.78,2054.25,2031.19,2053.5
2022-04-01 07:00:00,2053.49,2074.81,2053.49,2073.94
2022-04-01 08:00:00,2075.22,2092.22,2064.38,2064.38
2022-04-01 09:00:00,2065.07,2077.54,2054.22,2063.86
2022-04-01 10:00:00,2065.55,2077.83,2054.22,2077.83
2022-04-01 11:00:00,2078.49,2098.67,2069.34,2094.51
2022-04-01 12:00:00,2091.68,2134.35,2054.14,2128.0
2022-04-01 13:00:00,2130.93,2164.39,2130.87,2151.88
2022-04-01 14:00:00,2151.07,2249.67,2151.07,2249.66
2022-04-01 15:00:00,2249.66,2280.19,2229.04,2239.04
2022-04-01 16:00:00,2238.29,2255.14,2229.54,2240.33
2022-04-01 17:00:00,2241.0,2319.22,2238.46,2289.86
2022-04-01 18:00:00,2288.69,2328.87,2269.62,2301.91
2022-04-01 19:00:00,2301.91,2344.29,2299.84,2342.99
2022-04-01 20:00:00,2343.92,2344.01,2281.4,2297.61
2022-04-01 21:00:00,2298.8,2323.79,2298.0,2310.03
2022-04-01 22:00:00,2310.49,2327.7,2300.95,2302.58
2022-04-01 23:00:00,2303.37,2312.02,2272.78,2272.78
2022-04-02 00:00:00,2273.99,2305.1,2265.09,2295.09
2022-04-02 01:00:00,2295.09,2304.92,2273.56,2299.4
2022-04-02 02:00:00,2299.31,2306.76,2281.09,2304.94
2022-04-02 03:00:00,2302.02,2305.32,2276.21,2279.44
2022-04-02 04:00:00,2279.67,2297.74,2279.05,2282.47
2022-04-02 05:00:00,2281.14,2311.61,2281.06,2302.26
2022-04-02 06:00:00,2302.26,2302.46,2286.2,2286.51
2022-04-02 07:00:00,2286.51,2292.74,2275.16,2281.14
2022-04-02 08:00:00,2281.97,2290.07,2272.12,2290.07
2022-04-02 09:00:00,2290.14,2318.0,2287.96,2312.28
2022-04-02 10:00:00,2313.54,2313.58,2276.53,2308.65
2022-04-02 11:00:00,2308.7,2320.89,2299.33,2300.84
2022-04-02 12:00:00,2299.33,2345.54,2275.16,2334.14
2022-04-02 13:00:00,2333.87,2354.0,2320.48,2325.68
2022-04-02 14:00:00,2326.56,2341.72,2304.0,2310.39
2022-04-02 15:00:00,2310.3,2315.39,2251.6,2284.26
2022-04-02 16:00:00,2284.92,2333.14,2270.29,2283.17
2022-04-02 17:00:00,2283.99,2312.36,2258.1,2304.47
2022-04-02 18:00:00,2303.76,2305.01,2256.56,2257.6
2022-04-02 19:00:00,2261.1,2293.8,2261.1,2276.76
2022-04-02 20:00:00,2276.99,2301.08,2269.62,2293.04
2022-04-02 21:00:00,2292.51,2305.1,2275.23,2277.27
2022-04-02 22:00:00,2277.44,2278.66,2247.89,2258.47
2022-04-02 23:00:00,2258.47,2258.47,2215.18,2230.52
2022-04-03 00:00:00,2228.83,2244.94,2219.78,2243.18
2022-04-03 01:00:00,2242.86,2244.17,2191.77,2215.52
2022-04-03 02:00:00,2213.19,2227.61,2201.06,2202.75
2022-04-03 03:00:00,2205.69,2243.62,2205.69,2243.62
2022-04-03 04:00:00,2243.6,2270.89,2240.17,2266.81
2022-04-03 05:00:00,2266.79,2271.98,2261.46,2266.14
2022-04-03 06:00:00,2265.79,2298.9,2262.07,2290.51
2022-04-03 07:00:00,2288.91,2300.0,2286.41,2300.0
2022-04-03 08:00:00,2300.98,2311.06,2284.5,2294.65
2022-04-03 09:00:00,2294.2,2323.94,2283.19,2294.39
2022-04-03 10:00:00,2294.7,2296.94,2268.02,2269.22
2022-04-03 11:00:00,2271.14,2283.22,2254.88,2271.89
2022-04-03 12:00:00,2271.81,2292.01,2265.56,2283.3
2022-04-03 13:00:00,2284.58,2318.88,2278.37,2312.17
2022-04-03 14:00:00,2311.75,2340.82,2297.07,2314.79
2022-04-03 15:00:00,2311.16,2313.36,2254.39,2264.72
2022-04-03 16:00:00,2264.89,2270.88,2241.75,2247.5
2022-04-03 17:00:00,2247.09,2248.76,2232.98,2245.8
2022-04-03 18:00:00,2247.21,2262.4,2238.59,2249.66
2022-04-03 19:00:00,2250.02,2300.0,2250.02,2283.19
2022-04-03 20:00:00,2283.2,2305.1,2279.97,2294.81
2022-04-03 21:00:00,2296.35,2309.6,2286.13,2293.0
2022-04-03 22:00:00,2293.68,2309.1,2286.93,2290.19
2022-04-03 23:00:00,2289.69,2292.89,2267.14,2281.61
2022-04-04 00:00:00,2281.1,2281.1,2229.6,2234.13
2022-04-04 01:00:00,2233.24,2244.94,2227.76,2240.07
2022-04-04 02:00:00,2235.48,2264.0,2233.92,2263.99
2022-04-04 03:00:00,2263.99,2278.4,2262.2,2273.44
2022-04-04 04:00:00,2275.55,2281.2,2261.57,2266.06
2022-04-04 05:00:00,2265.15,2290.27,2260.78,2290.27
2022-04-04 06:00:00,2289.95,2315.14,2287.97,2310.72
2022-04-04 07:00:00,2309.79,2324.34,2301.87,2320.22
2022-04-04 08:00:00,2314.54,2322.15,2303.6,2313.66
2022-04-04 09:00:00,2312.08,2350.0,2298.37,2321.07
2022-04-04 10:00:00,2320.65,2345.17,2305.82,2331.91
2022-04-04 11:00:00,2330.18,2385.81,2325.38,2366.57
2022-04-04 12:00:00,2367.36,2388.79,2342.7,2360.02
2022-04-04 13:00:00,2360.81,2394.91,2345.26,2393.74
2022-04-04 14:00:00,2393.21,2394.75,2338.38,2338.38
2022-04-04 15:00:00,2340.28,2353.27,2296.58,2300.1
2022-04-04 16:00:00,2303.04,2327.06,2295.2,2313.54
2022-04-04 17:00:00,2312.73,2337.62,2271.6,2305.97
2022-04-04 18:00:00,2305.97,2318.88,2268.76,2313.9
2022-04-04 19:00:00,2315.16,2330.34,2310.7,2321.66
2022-04-04 20:00:00,2317.73,2392.76,2307.44,2380.15
2022-04-04 21:00:00,2378.41,2410.19,2356.12,2403.45
