datetime,XRPTUSD_open,XRPTUSD_high,XRPTUSD_low,XRPTUSD_close
2022-02-08 08:00:00,0.8491,0.8491,0.8491,0.8491
2022-02-08 09:00:00,0.8453,0.8489,0.8358,0.8388
2022-02-08 10:00:00,0.8289,0.8327,0.82,0.8327
2022-02-08 11:00:00,0.8351,0.8351,0.809,0.812
2022-02-08 12:00:00,0.8114,0.8171,0.8017,0.8171
2022-02-08 13:00:00,0.8154,0.8231,0.813,0.8173
2022-02-08 14:00:00,0.8152,0.8195,0.8096,0.8163
2022-02-08 15:00:00,0.8114,0.8549,0.8114,0.8492
2022-02-08 16:00:00,0.8452,0.8511,0.8376,0.845
2022-02-08 17:00:00,0.8441,0.8497,0.8266,0.8497
2022-02-08 18:00:00,0.8624,0.8823,0.8624,0.8754
2022-02-08 19:00:00,0.8779,0.8781,0.8622,0.8766
2022-02-08 20:00:00,0.875,0.9,0.8699,0.8883
2022-02-08 21:00:00,0.8845,0.8864,0.8572,0.8613
2022-02-08 22:00:00,0.858,0.8603,0.848,0.8503
2022-02-08 23:00:00,0.8489,0.8574,0.8479,0.857
2022-02-09 00:00:00,0.8529,0.8579,0.8482,0.856
2022-02-09 01:00:00,0.857,0.866,0.8569,0.865
2022-02-09 02:00:00,0.8593,0.8645,0.8513,0.8645
2022-02-09 03:00:00,0.8581,0.8581,0.8527,0.8527
2022-02-09 04:00:00,0.8604,0.8605,0.8555,0.8555
2022-02-09 05:00:00,0.855,0.8611,0.8522,0.8542
2022-02-09 06:00:00,0.8506,0.8506,0.8506,0.8506
2022-02-09 07:00:00,0.8618,0.891,0.857,0.891
2022-02-09 08:00:00,0.8903,0.9066,0.8861,0.8861
2022-02-09 09:00:00,0.8835,0.8909,0.8835,0.8909
2022-02-09 10:00:00,0.8895,0.8982,0.8805,0.8833
2022-02-09 11:00:00,0.8825,0.891,0.8818,0.891
2022-02-09 12:00:00,0.8905,0.9019,0.8894,0.8909
2022-02-09 13:00:00,0.892,0.8997,0.8812,0.8997
2022-02-09 14:00:00,0.9066,0.911,0.9,0.9007
2022-02-09 15:00:00,0.8921,0.8993,0.8905,0.8971
2022-02-09 16:00:00,0.8965,0.8975,0.8935,0.8975
2022-02-09 17:00:00,0.8965,0.8982,0.8887,0.8977
2022-02-09 18:00:00,0.899,0.899,0.8666,0.872
2022-02-09 19:00:00,0.873,0.8774,0.8672,0.8754
2022-02-09 20:00:00,0.8745,0.8772,0.8737,0.8737
2022-02-09 21:00:00,0.8737,0.8772,0.86,0.8603
2022-02-09 22:00:00,0.8603,0.8603,0.8603,0.8603
2022-02-09 23:00:00,0.8625,0.8746,0.8625,0.8688
2022-02-10 00:00:00,0.8753,0.8753,0.8753,0.8753
2022-02-10 01:00:00,0.8713,0.874,0.8687,0.8706
2022-02-10 02:00:00,0.8714,0.8714,0.8674,0.8674
2022-02-10 03:00:00,0.8702,0.876,0.8702,0.876
2022-02-10 04:00:00,0.8735,0.8777,0.8735,0.8777
2022-02-10 05:00:00,0.8803,0.8918,0.8803,0.889
2022-02-10 06:00:00,0.8889,0.8972,0.8857,0.8862
2022-02-10 07:00:00,0.8814,0.8823,0.8788,0.8823
2022-02-10 08:00:00,0.882,0.8842,0.8531,0.8547
2022-02-10 09:00:00,0.8559,0.8591,0.8377,0.8591
2022-02-10 10:00:00,0.8702,0.874,0.8619,0.864
2022-02-10 11:00:00,0.8665,0.8694,0.8623,0.8682
2022-02-10 12:00:00,0.8714,0.8772,0.87,0.87
2022-02-10 13:00:00,0.8572,0.8629,0.8572,0.8629
2022-02-10 14:00:00,0.8582,0.8582,0.8485,0.8485
2022-02-10 15:00:00,0.8479,0.8479,0.8478,0.8478
2022-02-10 16:00:00,0.8419,0.8469,0.8406,0.8411
2022-02-10 17:00:00,0.8387,0.8441,0.8387,0.8415
2022-02-10 18:00:00,0.8485,0.8485,0.826,0.8271
2022-02-10 19:00:00,0.8178,0.8191,0.8126,0.8148
2022-02-10 20:00:00,0.8204,0.8285,0.8204,0.8262
2022-02-10 21:00:00,0.8219,0.8219,0.8171,0.821
2022-02-10 22:00:00,0.8232,0.8232,0.8219,0.8219
2022-02-10 23:00:00,0.8233,0.824,0.8194,0.8222
2022-02-11 00:00:00,0.8199,0.8199,0.795,0.8039
2022-02-11 01:00:00,0.8044,0.8202,0.8044,0.8202
2022-02-11 02:00:00,0.8206,0.8226,0.8206,0.8209
2022-02-11 03:00:00,0.8193,0.8209,0.8108,0.8119
2022-02-11 04:00:00,0.8084,0.8268,0.8084,0.8186
2022-02-11 05:00:00,0.8131,0.8224,0.8131,0.8224
2022-02-11 06:00:00,0.8179,0.8179,0.816,0.816
2022-02-11 07:00:00,0.8169,0.8198,0.816,0.816
2022-02-11 08:00:00,0.8185,0.833,0.8168,0.8254
2022-02-11 09:00:00,0.8259,0.8939,0.8189,0.8284
2022-02-11 10:00:00,0.8199,0.8218,0.8192,0.8193
2022-02-11 11:00:00,0.8208,0.8208,0.808,0.808
2022-02-11 12:00:00,0.8121,0.8121,0.8113,0.8113
2022-02-11 13:00:00,0.8114,0.8114,0.7924,0.7943
2022-02-11 14:00:00,0.7888,0.7935,0.7888,0.7919
2022-02-11 15:00:00,0.7845,0.7845,0.7674,0.7732
2022-02-11 16:00:00,0.7777,0.7804,0.7739,0.7739
2022-02-11 17:00:00,0.7752,0.7752,0.7555,0.7555
2022-02-11 18:00:00,0.7556,0.7646,0.7556,0.7631
2022-02-11 19:00:00,0.766,0.766,0.766,0.766
2022-02-11 20:00:00,0.766,0.766,0.766,0.766
2022-02-11 21:00:00,0.7773,0.778,0.776,0.776
2022-02-11 22:00:00,0.7743,0.7743,0.7684,0.7684
2022-02-11 23:00:00,0.7684,0.7684,0.7684,0.7684
2022-02-12 00:00:00,0.7735,0.7737,0.7735,0.7736
2022-02-12 01:00:00,0.7709,0.7709,0.75,0.7524
2022-02-12 02:00:00,0.762,0.765,0.762,0.765
2022-02-12 03:00:00,0.774,0.7773,0.7713,0.7743
2022-02-12 04:00:00,0.7737,0.7738,0.7709,0.7732
2022-02-12 05:00:00,0.7718,0.7718,0.7704,0.7704
2022-02-12 06:00:00,0.7676,0.7686,0.7628,0.7686
2022-02-12 07:00:00,0.7686,0.7686,0.7686,0.7686
2022-02-12 08:00:00,0.7686,0.7686,0.7686,0.7686
2022-02-12 09:00:00,0.7756,0.7756,0.7756,0.7756
2022-02-12 10:00:00,0.774,0.804,0.774,0.804
2022-02-12 11:00:00,0.8265,0.8426,0.8184,0.8426
2022-02-12 12:00:00,0.8426,0.8457,0.8413,0.8413
2022-02-12 13:00:00,0.8413,0.8413,0.8413,0.8413
2022-02-12 14:00:00,0.831,0.831,0.831,0.831
2022-02-12 15:00:00,0.831,0.8481,0.831,0.8332
2022-02-12 16:00:00,0.8388,0.8388,0.8119,0.812
2022-02-12 17:00:00,0.812,0.812,0.812,0.812
2022-02-12 18:00:00,0.8296,0.8296,0.8186,0.8186
2022-02-12 19:00:00,0.8192,0.8192,0.815,0.8173
2022-02-12 20:00:00,0.8173,0.8173,0.8173,0.8173
2022-02-12 21:00:00,0.8173,0.8173,0.8173,0.8173
2022-02-12 22:00:00,0.8191,0.8201,0.8191,0.8201
2022-02-12 23:00:00,0.8201,0.8201,0.8201,0.8201
2022-02-13 00:00:00,0.8246,0.8269,0.8246,0.8269
2022-02-13 01:00:00,0.8296,0.833,0.8296,0.833
2022-02-13 02:00:00,0.833,0.833,0.833,0.833
2022-02-13 03:00:00,0.8293,0.8322,0.8293,0.8322
2022-02-13 04:00:00,0.8299,0.8299,0.8282,0.8282
2022-02-13 05:00:00,0.8282,0.8282,0.8254,0.8254
2022-02-13 06:00:00,0.8326,0.8465,0.8326,0.8448
2022-02-13 07:00:00,0.8405,0.8446,0.8405,0.8412
2022-02-13 08:00:00,0.8351,0.837,0.8327,0.8327
2022-02-13 09:00:00,0.8307,0.8345,0.8208,0.8257
2022-02-13 10:00:00,0.827,0.8302,0.8248,0.8248
2022-02-13 11:00:00,0.8244,0.8244,0.807,0.811
2022-02-13 12:00:00,0.8056,0.8122,0.8056,0.8118
2022-02-13 13:00:00,0.8145,0.8147,0.7946,0.7997
2022-02-13 14:00:00,0.8041,0.8045,0.794,0.8011
2022-02-13 15:00:00,0.7977,0.817,0.7977,0.817
2022-02-13 16:00:00,0.8134,0.8134,0.8097,0.8113
2022-02-13 17:00:00,0.8075,0.8162,0.8075,0.8129
2022-02-13 18:00:00,0.8072,0.8105,0.8072,0.8104
2022-02-13 19:00:00,0.8054,0.8054,0.8028,0.8028
2022-02-13 20:00:00,0.7969,0.7972,0.7865,0.7896
2022-02-13 21:00:00,0.7904,0.7904,0.785,0.7857
2022-02-13 22:00:00,0.7908,0.7915,0.7896,0.7911
2022-02-13 23:00:00,0.7911,0.7911,0.7911,0.7911
2022-02-14 00:00:00,0.7911,0.7911,0.7911,0.7911
2022-02-14 01:00:00,0.7895,0.7898,0.7895,0.7895
2022-02-14 02:00:00,0.7946,0.7976,0.7946,0.7976
2022-02-14 03:00:00,0.7986,0.7986,0.7986,0.7986
2022-02-14 04:00:00,0.7862,0.7862,0.7862,0.7862
2022-02-14 05:00:00,0.7862,0.7931,0.7862,0.7931
2022-02-14 06:00:00,0.7931,0.7931,0.7931,0.7931
2022-02-14 07:00:00,0.7869,0.7985,0.7869,0.7985
2022-02-14 08:00:00,0.8046,0.8046,0.8,0.8
2022-02-14 09:00:00,0.8067,0.8095,0.8055,0.8057
2022-02-14 10:00:00,0.8016,0.8016,0.8016,0.8016
2022-02-14 11:00:00,0.8049,0.8078,0.8049,0.8078
2022-02-14 12:00:00,0.8005,0.8016,0.8005,0.8016
2022-02-14 13:00:00,0.799,0.7991,0.799,0.7991
2022-02-14 14:00:00,0.7913,0.7913,0.7853,0.7907
2022-02-14 15:00:00,0.7883,0.7991,0.7883,0.7991
2022-02-14 16:00:00,0.7958,0.7958,0.7926,0.7958
2022-02-14 17:00:00,0.8023,0.8023,0.8023,0.8023
2022-02-14 18:00:00,0.8035,0.8064,0.801,0.8031
2022-02-14 19:00:00,0.7994,0.7994,0.7994,0.7994
2022-02-14 20:00:00,0.8245,0.8387,0.8228,0.8284
2022-02-14 21:00:00,0.8284,0.8286,0.824,0.824
2022-02-14 22:00:00,0.8236,0.8246,0.8231,0.8231
2022-02-14 23:00:00,0.8248,0.8248,0.8248,0.8248
2022-02-15 00:00:00,0.8195,0.8235,0.8195,0.8235
2022-02-15 01:00:00,0.8223,0.8223,0.8199,0.8199
2022-02-15 02:00:00,0.8211,0.8279,0.8211,0.8279
2022-02-15 03:00:00,0.8262,0.83,0.8262,0.83
2022-02-15 04:00:00,0.8256,0.8291,0.8256,0.8291
2022-02-15 05:00:00,0.8309,0.8309,0.8297,0.8297
2022-02-15 06:00:00,0.8302,0.836,0.8302,0.8319
2022-02-15 07:00:00,0.8322,0.8322,0.8318,0.8318
2022-02-15 08:00:00,0.8333,0.8338,0.831,0.831
2022-02-15 09:00:00,0.8318,0.8331,0.8318,0.8323
2022-02-15 10:00:00,0.8261,0.8269,0.8236,0.8269
2022-02-15 11:00:00,0.8268,0.8269,0.8265,0.8267
2022-02-15 12:00:00,0.8267,0.8267,0.8267,0.8267
2022-02-15 13:00:00,0.8267,0.8267,0.8267,0.8267
2022-02-15 14:00:00,0.8256,0.8267,0.8256,0.8267
2022-02-15 15:00:00,0.8308,0.8352,0.8308,0.8352
2022-02-15 16:00:00,0.8301,0.8301,0.8301,0.8301
2022-02-15 17:00:00,0.8315,0.8352,0.8308,0.8318
2022-02-15 18:00:00,0.8288,0.86,0.8288,0.8519
2022-02-15 19:00:00,0.8464,0.8485,0.8409,0.8443
2022-02-15 20:00:00,0.8415,0.8415,0.836,0.8393
2022-02-15 21:00:00,0.838,0.838,0.8348,0.8367
2022-02-15 22:00:00,0.8367,0.8367,0.8341,0.8341
2022-02-15 23:00:00,0.8266,0.8361,0.8266,0.8299
2022-02-16 00:00:00,0.8305,0.8341,0.8305,0.8341
2022-02-16 01:00:00,0.8401,0.8401,0.8401,0.8401
2022-02-16 02:00:00,0.8343,0.8369,0.8343,0.8369
2022-02-16 03:00:00,0.836,0.836,0.833,0.833
2022-02-16 04:00:00,0.8359,0.8359,0.8282,0.8282
2022-02-16 05:00:00,0.8276,0.8291,0.8259,0.8267
2022-02-16 06:00:00,0.8296,0.8306,0.8265,0.8306
2022-02-16 07:00:00,0.829,0.8304,0.8273,0.8273
2022-02-16 08:00:00,0.8248,0.8248,0.8107,0.8156
2022-02-16 09:00:00,0.8143,0.8169,0.8068,0.8148
2022-02-16 10:00:00,0.8176,0.8183,0.8158,0.8158
2022-02-16 11:00:00,0.8195,0.8196,0.8195,0.8196
2022-02-16 12:00:00,0.8175,0.8175,0.8162,0.8162
2022-02-16 13:00:00,0.8178,0.8178,0.8178,0.8178
2022-02-16 14:00:00,0.827,0.8358,0.827,0.8335
2022-02-16 15:00:00,0.8352,0.8407,0.8352,0.8407
2022-02-16 16:00:00,0.8448,0.849,0.8443,0.8447
2022-02-16 17:00:00,0.8425,0.8425,0.8425,0.8425
2022-02-16 18:00:00,0.842,0.842,0.842,0.842
2022-02-16 19:00:00,0.8431,0.8431,0.8431,0.8431
2022-02-16 20:00:00,0.8435,0.8458,0.8435,0.8458
2022-02-16 21:00:00,0.8421,0.8421,0.8381,0.84
2022-02-16 22:00:00,0.8315,0.8329,0.8303,0.8303
2022-02-16 23:00:00,0.8166,0.8245,0.8146,0.8232
2022-02-17 00:00:00,0.821,0.8234,0.821,0.8218
2022-02-17 01:00:00,0.8219,0.829,0.8219,0.829
2022-02-17 02:00:00,0.829,0.829,0.829,0.829
2022-02-17 03:00:00,0.8264,0.8266,0.8153,0.8153
2022-02-17 04:00:00,0.8063,0.8116,0.8063,0.8116
2022-02-17 05:00:00,0.8103,0.8103,0.8103,0.8103
2022-02-17 06:00:00,0.8149,0.8149,0.8149,0.8149
2022-02-17 07:00:00,0.8175,0.8175,0.8139,0.8139
2022-02-17 08:00:00,0.8121,0.8121,0.8009,0.8064
2022-02-17 09:00:00,0.8092,0.8092,0.7912,0.7965
2022-02-17 10:00:00,0.8028,0.8028,0.7969,0.801
2022-02-17 11:00:00,0.8018,0.8061,0.8008,0.8029
2022-02-17 12:00:00,0.803,0.803,0.803,0.803
2022-02-17 13:00:00,0.7917,0.7917,0.7779,0.7879
2022-02-17 14:00:00,0.7831,0.7842,0.7774,0.7808
2022-02-17 15:00:00,0.7796,0.7796,0.7679,0.7679
2022-02-17 16:00:00,0.7667,0.7743,0.7667,0.7743
2022-02-17 17:00:00,0.7696,0.7758,0.7696,0.7758
2022-02-17 18:00:00,0.7674,0.7678,0.7674,0.7678
2022-02-17 19:00:00,0.7695,0.7808,0.7667,0.773
2022-02-17 20:00:00,0.7788,0.787,0.7788,0.787
2022-02-17 21:00:00,0.7873,0.7873,0.7849,0.7849
2022-02-17 22:00:00,0.7864,0.7864,0.7864,0.7864
2022-02-17 23:00:00,0.7864,0.7878,0.7864,0.7878
2022-02-18 00:00:00,0.7849,0.7849,0.7849,0.7849
2022-02-18 01:00:00,0.7935,0.7975,0.7935,0.7975
2022-02-18 02:00:00,0.8021,0.8026,0.8012,0.8012
2022-02-18 03:00:00,0.7986,0.7988,0.7986,0.7988
2022-02-18 04:00:00,0.7988,0.7988,0.7988,0.7988
2022-02-18 05:00:00,0.791,0.7913,0.791,0.7913
2022-02-18 06:00:00,0.7769,0.7785,0.7765,0.7765
2022-02-18 07:00:00,0.7779,0.7828,0.7779,0.7828
2022-02-18 08:00:00,0.7796,0.7796,0.7734,0.7769
2022-02-18 09:00:00,0.7821,0.7824,0.7659,0.7782
2022-02-18 10:00:00,0.7675,0.7696,0.7671,0.7671
2022-02-18 11:00:00,0.7633,0.7694,0.7617,0.7694
2022-02-18 12:00:00,0.7665,0.7665,0.7651,0.7651
2022-02-18 13:00:00,0.7612,0.7693,0.7612,0.7693
2022-02-18 14:00:00,0.7693,0.7693,0.7693,0.7693
2022-02-18 15:00:00,0.7685,0.7689,0.7685,0.7689
2022-02-18 16:00:00,0.7689,0.7689,0.7689,0.7689
2022-02-18 17:00:00,0.7838,0.7864,0.7838,0.7847
2022-02-18 18:00:00,0.7903,0.7942,0.7879,0.7879
2022-02-18 19:00:00,0.7859,0.79,0.7859,0.79
2022-02-18 20:00:00,0.7924,0.7947,0.7924,0.7933
2022-02-18 21:00:00,0.7895,0.7926,0.7892,0.7926
2022-02-18 22:00:00,0.7943,0.7956,0.7943,0.7956
2022-02-18 23:00:00,0.7925,0.7925,0.7925,0.7925
2022-02-19 00:00:00,0.7935,0.7935,0.7935,0.7935
2022-02-19 01:00:00,0.7974,0.7997,0.7974,0.7993
2022-02-19 02:00:00,0.7969,0.797,0.7969,0.797
2022-02-19 03:00:00,0.7908,0.7944,0.7907,0.7944
2022-02-19 04:00:00,0.7881,0.7881,0.7834,0.7834
2022-02-19 05:00:00,0.7812,0.7812,0.7768,0.7802
2022-02-19 06:00:00,0.7759,0.7787,0.7729,0.7787
2022-02-19 07:00:00,0.774,0.7762,0.774,0.7762
2022-02-19 08:00:00,0.7746,0.8244,0.7746,0.8241
2022-02-19 09:00:00,0.8193,0.824,0.8168,0.8214
2022-02-19 10:00:00,0.8256,0.8373,0.8256,0.8331
2022-02-19 11:00:00,0.8348,0.8502,0.8277,0.8327
2022-02-19 12:00:00,0.8357,0.8375,0.8314,0.8338
2022-02-19 13:00:00,0.8334,0.8334,0.8223,0.8223
2022-02-19 14:00:00,0.8202,0.8211,0.8141,0.8141
2022-02-19 15:00:00,0.8137,0.8148,0.8137,0.8148
2022-02-19 16:00:00,0.8126,0.8137,0.8096,0.8096
2022-02-19 17:00:00,0.8127,0.8213,0.8106,0.8213
2022-02-19 18:00:00,0.8192,0.8232,0.8192,0.8224
2022-02-19 19:00:00,0.819,0.819,0.8019,0.8028
2022-02-19 20:00:00,0.7993,0.7993,0.796,0.7966
2022-02-19 21:00:00,0.8008,0.8013,0.7906,0.7923
2022-02-19 22:00:00,0.7946,0.7985,0.7946,0.7985
2022-02-19 23:00:00,0.7955,0.7955,0.7955,0.7955
2022-02-20 00:00:00,0.7916,0.795,0.7841,0.7842
2022-02-20 01:00:00,0.7783,0.8053,0.7763,0.7937
2022-02-20 02:00:00,0.7937,0.7937,0.7852,0.792
2022-02-20 03:00:00,0.7885,0.7889,0.7885,0.7886
2022-02-20 04:00:00,0.7882,0.7882,0.7882,0.7882
2022-02-20 05:00:00,0.7877,0.7886,0.7854,0.7886
2022-02-20 06:00:00,0.7879,0.7885,0.7879,0.7885
2022-02-20 07:00:00,0.7905,0.7933,0.7905,0.7933
2022-02-20 08:00:00,0.7933,0.7933,0.7898,0.7905
2022-02-20 09:00:00,0.7855,0.7855,0.7855,0.7855
2022-02-20 10:00:00,0.7837,0.7854,0.7825,0.7825
2022-02-20 11:00:00,0.7883,0.7883,0.7883,0.7883
2022-02-20 12:00:00,0.7851,0.7851,0.7851,0.7851
2022-02-20 13:00:00,0.7859,0.7859,0.7836,0.7836
2022-02-20 14:00:00,0.7836,0.7836,0.7836,0.7836
2022-02-20 15:00:00,0.7806,0.7806,0.7806,0.7806
2022-02-20 16:00:00,0.7662,0.7717,0.7661,0.7699
2022-02-20 17:00:00,0.7762,0.7829,0.7752,0.7806
2022-02-20 18:00:00,0.792,0.7938,0.7759,0.7766
2022-02-20 19:00:00,0.7747,0.7803,0.7747,0.7776
2022-02-20 20:00:00,0.7967,0.7979,0.795,0.795
2022-02-20 21:00:00,0.7938,0.7945,0.7938,0.7945
2022-02-20 22:00:00,0.7922,0.7922,0.7893,0.7893
2022-02-20 23:00:00,0.7928,0.7934,0.7928,0.7934
2022-02-21 00:00:00,0.7934,0.7934,0.7934,0.7934
2022-02-21 01:00:00,0.7949,0.7976,0.7938,0.7953
2022-02-21 02:00:00,0.7992,0.7992,0.7965,0.7982
2022-02-21 03:00:00,0.7982,0.7982,0.7927,0.7927
2022-02-21 04:00:00,0.7906,0.7926,0.784,0.784
2022-02-21 05:00:00,0.7857,0.7857,0.7776,0.7792
2022-02-21 06:00:00,0.7817,0.7817,0.7661,0.7711
2022-02-21 07:00:00,0.7669,0.7708,0.7633,0.7664
2022-02-21 08:00:00,0.7655,0.7704,0.7617,0.7668
2022-02-21 09:00:00,0.7796,0.7862,0.7792,0.7809
2022-02-21 10:00:00,0.7887,0.7887,0.7835,0.7835
2022-02-21 11:00:00,0.7841,0.7843,0.782,0.782
2022-02-21 12:00:00,0.78,0.7801,0.7706,0.7706
2022-02-21 13:00:00,0.7642,0.7676,0.75,0.752
2022-02-21 14:00:00,0.7543,0.761,0.7543,0.7595
2022-02-21 15:00:00,0.7558,0.7614,0.7534,0.7595
2022-02-21 16:00:00,0.7595,0.7595,0.6752,0.7225
2022-02-21 17:00:00,0.7208,0.7343,0.6752,0.7207
2022-02-21 18:00:00,0.7277,0.7277,0.7006,0.7045
2022-02-21 19:00:00,0.7034,0.7153,0.7034,0.7104
2022-02-21 20:00:00,0.7039,0.7062,0.7039,0.7062
2022-02-21 21:00:00,0.7057,0.7061,0.6927,0.6993
2022-02-21 22:00:00,0.6956,0.6956,0.6748,0.6787
2022-02-21 23:00:00,0.6807,0.6807,0.676,0.6786
2022-02-22 00:00:00,0.68,0.6958,0.678,0.6945
2022-02-22 01:00:00,0.6864,0.6915,0.6864,0.6915
2022-02-22 02:00:00,0.6905,0.6931,0.6817,0.6871
2022-02-22 03:00:00,0.6811,0.6916,0.6811,0.6916
2022-02-22 04:00:00,0.6889,0.6937,0.6889,0.693
2022-02-22 05:00:00,0.6989,0.7086,0.6989,0.7085
2022-02-22 06:00:00,0.7041,0.7041,0.6992,0.6992
2022-02-22 07:00:00,0.7002,0.7043,0.7001,0.7043
2022-02-22 08:00:00,0.702,0.7074,0.6991,0.7074
2022-02-22 09:00:00,0.7058,0.7139,0.7052,0.7139
2022-02-22 10:00:00,0.7111,0.7111,0.7111,0.7111
2022-02-22 11:00:00,0.6994,0.7036,0.6991,0.7036
2022-02-22 12:00:00,0.698,0.698,0.6965,0.6965
2022-02-22 13:00:00,0.6999,0.7024,0.6999,0.7024
2022-02-22 14:00:00,0.6998,0.7066,0.6998,0.7066
2022-02-22 15:00:00,0.7105,0.7105,0.7031,0.7031
2022-02-22 16:00:00,0.7066,0.7066,0.7066,0.7066
2022-02-22 17:00:00,0.707,0.707,0.707,0.707
2022-02-22 18:00:00,0.716,0.7257,0.716,0.7242
2022-02-22 19:00:00,0.7219,0.7251,0.7154,0.7154
2022-02-22 20:00:00,0.7161,0.718,0.71,0.712
2022-02-22 21:00:00,0.7139,0.7173,0.7088,0.7099
2022-02-22 22:00:00,0.7107,0.7111,0.71,0.711
2022-02-22 23:00:00,0.7143,0.7158,0.7143,0.7149
2022-02-23 00:00:00,0.7157,0.7164,0.7149,0.7164
2022-02-23 01:00:00,0.7198,0.7198,0.7198,0.7198
2022-02-23 02:00:00,0.7201,0.7218,0.7201,0.7218
2022-02-23 03:00:00,0.7229,0.7319,0.7229,0.7274
2022-02-23 04:00:00,0.7314,0.7317,0.7302,0.7317
2022-02-23 05:00:00,0.7326,0.7361,0.7326,0.7349
2022-02-23 06:00:00,0.7309,0.7407,0.7309,0.7361
2022-02-23 07:00:00,0.7361,0.7396,0.7361,0.7396
2022-02-23 08:00:00,0.7421,0.7421,0.7362,0.7366
2022-02-23 09:00:00,0.7366,0.7366,0.7366,0.7366
2022-02-23 10:00:00,0.7227,0.7282,0.7224,0.7282
2022-02-23 11:00:00,0.7229,0.7271,0.7229,0.7271
2022-02-23 12:00:00,0.7271,0.7271,0.7271,0.7271
2022-02-23 13:00:00,0.7139,0.7139,0.7096,0.7096
2022-02-23 14:00:00,0.7114,0.7138,0.7049,0.7049
2022-02-23 15:00:00,0.7003,0.7086,0.7003,0.7086
2022-02-23 16:00:00,0.7093,0.7127,0.7026,0.7026
2022-02-23 17:00:00,0.7052,0.7052,0.6966,0.7019
2022-02-23 18:00:00,0.7081,0.7081,0.6954,0.6954
2022-02-23 19:00:00,0.693,0.693,0.693,0.693
2022-02-23 20:00:00,0.6964,0.6971,0.6919,0.6919
2022-02-23 21:00:00,0.6972,0.6972,0.6791,0.6791
2022-02-23 22:00:00,0.6667,0.6667,0.6318,0.6456
2022-02-23 23:00:00,0.6438,0.6521,0.6438,0.6489
2022-02-24 00:00:00,0.6447,0.6453,0.6256,0.6336
2022-02-24 01:00:00,0.6336,0.6377,0.6302,0.635
2022-02-24 02:00:00,0.6287,0.6446,0.6287,0.6446
2022-02-24 03:00:00,0.6502,0.6527,0.634,0.6376
2022-02-24 04:00:00,0.6375,0.6496,0.6375,0.6407
2022-02-24 05:00:00,0.6374,0.6374,0.6191,0.6372
2022-02-24 06:00:00,0.6315,0.6416,0.6315,0.6416
2022-02-24 07:00:00,0.6321,0.6389,0.6317,0.6389
2022-02-24 08:00:00,0.6399,0.6399,0.6399,0.6399
2022-02-24 09:00:00,0.6443,0.6443,0.6443,0.6443
2022-02-24 10:00:00,0.6429,0.6542,0.6421,0.649
2022-02-24 11:00:00,0.6575,0.6611,0.6557,0.6596
2022-02-24 12:00:00,0.6596,0.6596,0.6596,0.6596
2022-02-24 13:00:00,0.6578,0.6735,0.6578,0.6735
2022-02-24 14:00:00,0.6712,0.6842,0.6635,0.6842
2022-02-24 15:00:00,0.6956,0.7159,0.6956,0.7047
2022-02-24 16:00:00,0.7018,0.7018,0.7,0.7
2022-02-24 17:00:00,0.6815,0.6848,0.6772,0.6848
2022-02-24 18:00:00,0.6848,0.6848,0.6848,0.6848
2022-02-24 19:00:00,0.6984,0.7021,0.6898,0.6898
2022-02-24 20:00:00,0.6974,0.6974,0.6974,0.6974
2022-02-24 21:00:00,0.7031,0.7031,0.6976,0.6976
2022-02-24 22:00:00,0.7023,0.7023,0.6995,0.7016
2022-02-24 23:00:00,0.7016,0.7016,0.7016,0.7016
2022-02-25 00:00:00,0.6886,0.6916,0.6883,0.6916
2022-02-25 01:00:00,0.6934,0.6934,0.6934,0.6934
2022-02-25 02:00:00,0.6996,0.7,0.6996,0.7
2022-02-25 03:00:00,0.6983,0.6986,0.6927,0.6927
2022-02-25 04:00:00,0.6927,0.6927,0.6927,0.6927
2022-02-25 05:00:00,0.6922,0.6922,0.6916,0.6916
2022-02-25 06:00:00,0.6903,0.7001,0.6901,0.7001
2022-02-25 07:00:00,0.7048,0.7156,0.7048,0.7155
2022-02-25 08:00:00,0.7104,0.724,0.7104,0.7177
2022-02-25 09:00:00,0.7141,0.7141,0.7141,0.7141
2022-02-25 10:00:00,0.7068,0.7093,0.7068,0.7083
2022-02-25 11:00:00,0.7191,0.7191,0.7099,0.7099
2022-02-25 12:00:00,0.7155,0.7155,0.7092,0.7092
2022-02-25 13:00:00,0.7036,0.7139,0.7024,0.7139
2022-02-25 14:00:00,0.7093,0.7354,0.7093,0.7354
2022-02-25 15:00:00,0.7296,0.7398,0.7296,0.7398
2022-02-25 16:00:00,0.7398,0.7398,0.7398,0.7398
2022-02-25 17:00:00,0.7315,0.7504,0.7315,0.7504
2022-02-25 18:00:00,0.7523,0.7785,0.7512,0.7775
2022-02-25 19:00:00,0.7818,0.794,0.7719,0.7835
2022-02-25 20:00:00,0.7842,0.7842,0.7766,0.7769
2022-02-25 21:00:00,0.7825,0.7827,0.78,0.7827
2022-02-25 22:00:00,0.7736,0.7736,0.7736,0.7736
2022-02-25 23:00:00,0.775,0.775,0.775,0.775
2022-02-26 00:00:00,0.7648,0.7649,0.7556,0.7556
2022-02-26 01:00:00,0.7627,0.7627,0.7625,0.7625
2022-02-26 02:00:00,0.7533,0.7687,0.7508,0.7687
2022-02-26 03:00:00,0.7709,0.7773,0.7611,0.7655
2022-02-26 04:00:00,0.7661,0.7706,0.7625,0.7631
