datetime,GALABUSD_open,GALABUSD_high,GALABUSD_low,GALABUSD_close
2022-03-17 22:00:00,0.2214,0.22369,0.2189,0.22015
2022-03-17 23:00:00,0.22006,0.22189,0.21946,0.22158
2022-03-18 00:00:00,0.22156,0.2231,0.22152,0.22246
2022-03-18 01:00:00,0.22249,0.22355,0.22178,0.22239
2022-03-18 02:00:00,0.22238,0.22267,0.22044,0.22074
2022-03-18 03:00:00,0.22077,0.22291,0.22027,0.22124
2022-03-18 04:00:00,0.22149,0.22149,0.21982,0.22058
2022-03-18 05:00:00,0.22048,0.2214,0.21811,0.21877
2022-03-18 06:00:00,0.2187,0.21962,0.2178,0.21929
2022-03-18 07:00:00,0.21922,0.22004,0.21832,0.21933
2022-03-18 08:00:00,0.21925,0.22102,0.21854,0.22078
2022-03-18 09:00:00,0.22084,0.22193,0.21999,0.22067
2022-03-18 10:00:00,0.22066,0.2234,0.22052,0.22289
2022-03-18 11:00:00,0.22293,0.22796,0.22291,0.22731
2022-03-18 12:00:00,0.22737,0.22877,0.22636,0.22758
2022-03-18 13:00:00,0.22765,0.22902,0.2268,0.22825
2022-03-18 14:00:00,0.22832,0.22961,0.2274,0.22953
2022-03-18 15:00:00,0.22957,0.23017,0.22636,0.22641
2022-03-18 16:00:00,0.22667,0.22726,0.22535,0.2263
2022-03-18 17:00:00,0.22637,0.22831,0.2263,0.22689
2022-03-18 18:00:00,0.22696,0.23313,0.22696,0.2299
2022-03-18 19:00:00,0.22999,0.23415,0.22759,0.23256
2022-03-18 20:00:00,0.23255,0.23256,0.22998,0.23067
2022-03-18 21:00:00,0.23052,0.23116,0.22925,0.22989
2022-03-18 22:00:00,0.23013,0.23149,0.2274,0.22884
2022-03-18 23:00:00,0.22884,0.23163,0.22882,0.23112
2022-03-19 00:00:00,0.23134,0.23135,0.22889,0.22985
2022-03-19 01:00:00,0.22989,0.23135,0.22966,0.23107
2022-03-19 02:00:00,0.23089,0.23097,0.22869,0.22924
2022-03-19 03:00:00,0.22925,0.23143,0.22884,0.23093
2022-03-19 04:00:00,0.23091,0.23383,0.23064,0.23245
2022-03-19 05:00:00,0.23239,0.23288,0.23,0.23138
2022-03-19 06:00:00,0.23149,0.23588,0.23079,0.23508
2022-03-19 07:00:00,0.23514,0.23985,0.23454,0.23772
2022-03-19 08:00:00,0.23762,0.238,0.23366,0.235
2022-03-19 09:00:00,0.23507,0.24817,0.23407,0.24705
2022-03-19 10:00:00,0.24702,0.25009,0.24386,0.2475
2022-03-19 11:00:00,0.24745,0.24806,0.2448,0.24593
2022-03-19 12:00:00,0.2459,0.25795,0.24268,0.25536
2022-03-19 13:00:00,0.25526,0.25526,0.24836,0.2508
2022-03-19 14:00:00,0.25089,0.25181,0.2492,0.25006
2022-03-19 15:00:00,0.2501,0.25174,0.2451,0.24992
2022-03-19 16:00:00,0.24992,0.25084,0.24705,0.2478
2022-03-19 17:00:00,0.24773,0.25102,0.24298,0.25005
2022-03-19 18:00:00,0.24999,0.25086,0.24759,0.24921
2022-03-19 19:00:00,0.24897,0.25049,0.24346,0.24965
2022-03-19 20:00:00,0.24955,0.2573,0.24889,0.25264
2022-03-19 21:00:00,0.25258,0.25288,0.24632,0.24716
2022-03-19 22:00:00,0.2471,0.25122,0.2459,0.24822
2022-03-19 23:00:00,0.24815,0.24879,0.24542,0.24601
2022-03-20 00:00:00,0.24612,0.24749,0.2446,0.24727
2022-03-20 01:00:00,0.24727,0.24815,0.24436,0.24477
2022-03-20 02:00:00,0.24504,0.24648,0.24263,0.24434
2022-03-20 03:00:00,0.24443,0.24582,0.243,0.2435
2022-03-20 04:00:00,0.2436,0.24391,0.23477,0.2399
2022-03-20 05:00:00,0.23993,0.24102,0.23707,0.23931
2022-03-20 06:00:00,0.23947,0.24005,0.23542,0.23642
2022-03-20 07:00:00,0.23663,0.23737,0.2315,0.23428
2022-03-20 08:00:00,0.23442,0.23606,0.23352,0.23448
2022-03-20 09:00:00,0.23445,0.23789,0.23364,0.23535
2022-03-20 10:00:00,0.23527,0.23691,0.23367,0.23445
2022-03-20 11:00:00,0.2343,0.237,0.23216,0.23332
2022-03-20 12:00:00,0.23315,0.23406,0.22887,0.23128
2022-03-20 13:00:00,0.23104,0.2326,0.23012,0.23233
2022-03-20 14:00:00,0.2322,0.23453,0.23142,0.23326
2022-03-20 15:00:00,0.23352,0.236,0.23224,0.2328
2022-03-20 16:00:00,0.2328,0.23416,0.23172,0.23275
2022-03-20 17:00:00,0.23303,0.2356,0.23223,0.23557
2022-03-20 18:00:00,0.23539,0.23541,0.23273,0.23422
2022-03-20 19:00:00,0.2342,0.23612,0.23048,0.23078
2022-03-20 20:00:00,0.23109,0.23243,0.22644,0.22882
2022-03-20 21:00:00,0.22893,0.22999,0.22429,0.228
2022-03-20 22:00:00,0.2279,0.23017,0.22725,0.22961
2022-03-20 23:00:00,0.22944,0.2305,0.22833,0.23027
2022-03-21 00:00:00,0.23032,0.2317,0.22928,0.23154
2022-03-21 01:00:00,0.23162,0.23311,0.23,0.23104
2022-03-21 02:00:00,0.23085,0.23451,0.23008,0.23385
2022-03-21 03:00:00,0.23379,0.23507,0.23256,0.23288
2022-03-21 04:00:00,0.23298,0.23595,0.23153,0.23514
2022-03-21 05:00:00,0.23529,0.23723,0.23458,0.2357
2022-03-21 06:00:00,0.23592,0.2378,0.23553,0.23592
2022-03-21 07:00:00,0.23592,0.2366,0.23233,0.23553
2022-03-21 08:00:00,0.23566,0.23916,0.23566,0.23575
2022-03-21 09:00:00,0.23574,0.23681,0.23274,0.23467
2022-03-21 10:00:00,0.23491,0.23556,0.23292,0.23551
2022-03-21 11:00:00,0.23555,0.23594,0.2305,0.23077
2022-03-21 12:00:00,0.23077,0.23388,0.23009,0.23337
2022-03-21 13:00:00,0.23341,0.23384,0.232,0.23231
2022-03-21 14:00:00,0.23238,0.23399,0.23184,0.23395
2022-03-21 15:00:00,0.23393,0.23466,0.23313,0.23318
2022-03-21 16:00:00,0.23311,0.23501,0.23206,0.23494
2022-03-21 17:00:00,0.23494,0.23683,0.23478,0.2358
2022-03-21 18:00:00,0.23585,0.2364,0.23346,0.23579
2022-03-21 19:00:00,0.23577,0.23964,0.23522,0.23923
2022-03-21 20:00:00,0.2392,0.24304,0.23629,0.24273
2022-03-21 21:00:00,0.24271,0.24516,0.23947,0.24095
2022-03-21 22:00:00,0.24094,0.24344,0.24077,0.2427
2022-03-21 23:00:00,0.24275,0.24923,0.24247,0.24688
2022-03-22 00:00:00,0.24699,0.2487,0.2447,0.24813
2022-03-22 01:00:00,0.24779,0.24792,0.24288,0.24512
2022-03-22 02:00:00,0.24514,0.24811,0.24416,0.24425
2022-03-22 03:00:00,0.24432,0.24595,0.2435,0.24515
2022-03-22 04:00:00,0.2452,0.2457,0.24336,0.24426
2022-03-22 05:00:00,0.24425,0.24638,0.24321,0.24584
2022-03-22 06:00:00,0.24591,0.24656,0.24512,0.24656
2022-03-22 07:00:00,0.24658,0.24793,0.24325,0.24679
2022-03-22 08:00:00,0.24689,0.25293,0.24615,0.2511
2022-03-22 09:00:00,0.25119,0.25505,0.24943,0.25019
2022-03-22 10:00:00,0.25017,0.25139,0.24759,0.24774
2022-03-22 11:00:00,0.24769,0.24982,0.24629,0.24802
2022-03-22 12:00:00,0.24769,0.24905,0.24663,0.2473
2022-03-22 13:00:00,0.24737,0.24775,0.24572,0.24689
2022-03-22 14:00:00,0.24681,0.24759,0.24351,0.24367
2022-03-22 15:00:00,0.24367,0.24635,0.24136,0.24398
2022-03-22 16:00:00,0.24401,0.24494,0.2433,0.24412
2022-03-22 17:00:00,0.24394,0.24417,0.24129,0.24168
2022-03-22 18:00:00,0.24169,0.24195,0.23968,0.24126
2022-03-22 19:00:00,0.24117,0.24307,0.23926,0.24068
2022-03-22 20:00:00,0.24088,0.24088,0.23645,0.23973
2022-03-22 21:00:00,0.23959,0.2417,0.23902,0.2399
2022-03-22 22:00:00,0.24017,0.241,0.23866,0.23876
2022-03-22 23:00:00,0.23874,0.24034,0.23665,0.23852
2022-03-23 00:00:00,0.23855,0.23949,0.237,0.23874
2022-03-23 01:00:00,0.23875,0.24244,0.23843,0.24234
2022-03-23 02:00:00,0.24229,0.24264,0.23981,0.24005
2022-03-23 03:00:00,0.24015,0.24376,0.23933,0.24229
2022-03-23 04:00:00,0.24231,0.24607,0.24194,0.2444
2022-03-23 05:00:00,0.24441,0.24696,0.24367,0.24641
2022-03-23 06:00:00,0.24647,0.24762,0.24318,0.24493
2022-03-23 07:00:00,0.24497,0.24811,0.24497,0.24753
2022-03-23 08:00:00,0.24758,0.24808,0.24411,0.24495
2022-03-23 09:00:00,0.24495,0.24648,0.24414,0.24643
2022-03-23 10:00:00,0.24638,0.2503,0.24583,0.24998
2022-03-23 11:00:00,0.25021,0.25197,0.24679,0.24742
2022-03-23 12:00:00,0.24752,0.24801,0.24211,0.24366
2022-03-23 13:00:00,0.24364,0.24454,0.24211,0.24219
2022-03-23 14:00:00,0.24238,0.24398,0.24219,0.2429
2022-03-23 15:00:00,0.2429,0.24546,0.24277,0.24467
2022-03-23 16:00:00,0.24474,0.24667,0.2426,0.24567
2022-03-23 17:00:00,0.2457,0.24814,0.24503,0.24693
2022-03-23 18:00:00,0.24696,0.2498,0.24573,0.24944
2022-03-23 19:00:00,0.24956,0.26253,0.24704,0.25791
2022-03-23 20:00:00,0.25818,0.25857,0.25209,0.25462
2022-03-23 21:00:00,0.25455,0.25575,0.25235,0.255
2022-03-23 22:00:00,0.25506,0.25635,0.25003,0.25084
2022-03-23 23:00:00,0.25084,0.25305,0.25039,0.2523
2022-03-24 00:00:00,0.25226,0.25289,0.24828,0.25267
2022-03-24 01:00:00,0.2529,0.25444,0.25167,0.25278
2022-03-24 02:00:00,0.2528,0.2545,0.25124,0.2541
2022-03-24 03:00:00,0.25405,0.25456,0.2517,0.25346
2022-03-24 04:00:00,0.25339,0.25642,0.25178,0.25428
2022-03-24 05:00:00,0.25441,0.25649,0.25218,0.25474
2022-03-24 06:00:00,0.25471,0.25603,0.25347,0.25375
2022-03-24 07:00:00,0.25385,0.25568,0.24713,0.24899
2022-03-24 08:00:00,0.24907,0.25123,0.24536,0.2505
2022-03-24 09:00:00,0.25064,0.2547,0.25012,0.25465
2022-03-24 10:00:00,0.25469,0.2575,0.25211,0.25584
2022-03-24 11:00:00,0.25591,0.25595,0.25263,0.25586
2022-03-24 12:00:00,0.25587,0.25624,0.25191,0.25207
2022-03-24 13:00:00,0.25188,0.25304,0.25064,0.25126
2022-03-24 14:00:00,0.25114,0.25482,0.25001,0.25309
2022-03-24 15:00:00,0.25304,0.25314,0.25077,0.25099
2022-03-24 16:00:00,0.25127,0.25198,0.2487,0.25175
2022-03-24 17:00:00,0.25187,0.25354,0.25066,0.25133
2022-03-24 18:00:00,0.25137,0.25424,0.25051,0.25335
2022-03-24 19:00:00,0.2535,0.2535,0.248,0.25077
2022-03-24 20:00:00,0.25049,0.25307,0.2498,0.25074
2022-03-24 21:00:00,0.25075,0.25199,0.24923,0.25138
2022-03-24 22:00:00,0.25101,0.25152,0.24938,0.25039
2022-03-24 23:00:00,0.25026,0.2542,0.24969,0.2542
2022-03-25 00:00:00,0.25408,0.25585,0.25274,0.2534
2022-03-25 01:00:00,0.25344,0.25538,0.25243,0.25395
2022-03-25 02:00:00,0.2538,0.25455,0.25078,0.25153
2022-03-25 03:00:00,0.25142,0.25325,0.24826,0.25169
2022-03-25 04:00:00,0.25155,0.25482,0.25049,0.25429
2022-03-25 05:00:00,0.2545,0.25531,0.25262,0.2546
2022-03-25 06:00:00,0.2547,0.26619,0.25466,0.26385
2022-03-25 07:00:00,0.26402,0.2666,0.25998,0.2613
2022-03-25 08:00:00,0.26134,0.2629,0.259,0.26203
2022-03-25 09:00:00,0.26203,0.26299,0.2573,0.2605
2022-03-25 10:00:00,0.26055,0.26065,0.253,0.25554
2022-03-25 11:00:00,0.25554,0.25925,0.24863,0.24969
2022-03-25 12:00:00,0.24973,0.25066,0.245,0.24752
2022-03-25 13:00:00,0.24753,0.24955,0.24723,0.24934
2022-03-25 14:00:00,0.24913,0.24943,0.24301,0.24709
2022-03-25 15:00:00,0.24689,0.24808,0.24584,0.2473
2022-03-25 16:00:00,0.2473,0.24788,0.24568,0.24771
2022-03-25 17:00:00,0.24774,0.24774,0.2441,0.2449
2022-03-25 18:00:00,0.24494,0.24591,0.24304,0.24514
2022-03-25 19:00:00,0.24506,0.24767,0.2437,0.24388
2022-03-25 20:00:00,0.24378,0.24665,0.2423,0.24622
2022-03-25 21:00:00,0.24632,0.24724,0.24435,0.2456
2022-03-25 22:00:00,0.24569,0.24681,0.24513,0.24624
2022-03-25 23:00:00,0.24624,0.24905,0.2459,0.24868
2022-03-26 00:00:00,0.24868,0.25177,0.24749,0.25127
2022-03-26 01:00:00,0.25127,0.25206,0.24841,0.2501
2022-03-26 02:00:00,0.25007,0.25106,0.24851,0.25051
2022-03-26 03:00:00,0.25055,0.25099,0.24907,0.25029
2022-03-26 04:00:00,0.25028,0.25087,0.24944,0.2502
2022-03-26 05:00:00,0.25032,0.2504,0.24741,0.24926
2022-03-26 06:00:00,0.2493,0.24945,0.24732,0.24822
2022-03-26 07:00:00,0.24818,0.24899,0.24533,0.24743
2022-03-26 08:00:00,0.24745,0.24829,0.24578,0.24656
2022-03-26 09:00:00,0.24677,0.24784,0.24607,0.2474
2022-03-26 10:00:00,0.24721,0.24959,0.2467,0.24772
2022-03-26 11:00:00,0.24777,0.2493,0.24768,0.24913
2022-03-26 12:00:00,0.24914,0.2541,0.24841,0.25096
2022-03-26 13:00:00,0.25094,0.25208,0.25032,0.25168
2022-03-26 14:00:00,0.2518,0.252,0.24854,0.25036
2022-03-26 15:00:00,0.25034,0.25246,0.24977,0.25084
2022-03-26 16:00:00,0.25081,0.25091,0.24802,0.24905
2022-03-26 17:00:00,0.24886,0.2517,0.24829,0.25044
2022-03-26 18:00:00,0.25044,0.25299,0.25021,0.25184
2022-03-26 19:00:00,0.25172,0.25423,0.25117,0.25298
2022-03-26 20:00:00,0.25296,0.25456,0.25125,0.25452
2022-03-26 21:00:00,0.25452,0.25508,0.2522,0.25281
2022-03-26 22:00:00,0.25287,0.25432,0.25183,0.25247
2022-03-26 23:00:00,0.25246,0.25403,0.25038,0.25237
2022-03-27 00:00:00,0.25237,0.25349,0.25175,0.25279
2022-03-27 01:00:00,0.25303,0.25427,0.25229,0.25405
2022-03-27 02:00:00,0.254,0.2543,0.25282,0.25356
2022-03-27 03:00:00,0.25351,0.2541,0.25179,0.25203
2022-03-27 04:00:00,0.2521,0.25322,0.25152,0.25195
2022-03-27 05:00:00,0.25195,0.25249,0.25126,0.25129
2022-03-27 06:00:00,0.25125,0.25235,0.2511,0.25167
2022-03-27 07:00:00,0.25157,0.25202,0.24617,0.24653
2022-03-27 08:00:00,0.24641,0.24992,0.24567,0.24984
2022-03-27 09:00:00,0.24982,0.25013,0.24852,0.24898
2022-03-27 10:00:00,0.24884,0.25186,0.24776,0.25099
2022-03-27 11:00:00,0.25087,0.25443,0.2504,0.25312
2022-03-27 12:00:00,0.253,0.253,0.24971,0.25199
2022-03-27 13:00:00,0.25181,0.25266,0.25092,0.25116
2022-03-27 14:00:00,0.25142,0.25342,0.25142,0.25298
2022-03-27 15:00:00,0.25283,0.2576,0.251,0.25699
2022-03-27 16:00:00,0.25699,0.26337,0.25456,0.26192
2022-03-27 17:00:00,0.26208,0.26264,0.25958,0.26122
2022-03-27 18:00:00,0.26131,0.26445,0.25943,0.26354
2022-03-27 19:00:00,0.26343,0.266,0.26042,0.26352
2022-03-27 20:00:00,0.26368,0.26394,0.26167,0.26244
2022-03-27 21:00:00,0.26271,0.26374,0.26184,0.2637
2022-03-27 22:00:00,0.2636,0.27009,0.26244,0.26987
2022-03-27 23:00:00,0.26987,0.26999,0.26533,0.26842
2022-03-28 00:00:00,0.26836,0.27448,0.26748,0.27199
2022-03-28 01:00:00,0.27196,0.27296,0.26599,0.26809
2022-03-28 02:00:00,0.2682,0.27268,0.26765,0.27073
2022-03-28 03:00:00,0.27072,0.27181,0.26764,0.27025
2022-03-28 04:00:00,0.27017,0.27248,0.2696,0.27049
2022-03-28 05:00:00,0.27035,0.27417,0.27,0.27128
2022-03-28 06:00:00,0.27128,0.27275,0.26945,0.27097
2022-03-28 07:00:00,0.27087,0.2713,0.2665,0.26958
2022-03-28 08:00:00,0.2696,0.2737,0.26945,0.2737
2022-03-28 09:00:00,0.27368,0.28875,0.26848,0.28716
2022-03-28 10:00:00,0.28711,0.29143,0.28071,0.28143
2022-03-28 11:00:00,0.28155,0.28377,0.27621,0.28166
2022-03-28 12:00:00,0.28159,0.28563,0.27879,0.28372
2022-03-28 13:00:00,0.28364,0.28526,0.28133,0.28472
2022-03-28 14:00:00,0.28477,0.28477,0.27934,0.28074
2022-03-28 15:00:00,0.28069,0.28239,0.27929,0.28191
2022-03-28 16:00:00,0.28192,0.28385,0.2595,0.2699
2022-03-28 17:00:00,0.27003,0.27456,0.26829,0.2689
2022-03-28 18:00:00,0.26893,0.27112,0.25944,0.26279
2022-03-28 19:00:00,0.26286,0.2685,0.26215,0.26733
2022-03-28 20:00:00,0.26723,0.27033,0.2664,0.26969
2022-03-28 21:00:00,0.26973,0.27027,0.26715,0.26752
2022-03-28 22:00:00,0.26752,0.27076,0.26683,0.26841
2022-03-28 23:00:00,0.26871,0.27271,0.26807,0.27237
2022-03-29 00:00:00,0.27248,0.2754,0.27244,0.27501
2022-03-29 01:00:00,0.27504,0.277,0.27211,0.27383
2022-03-29 02:00:00,0.27383,0.27416,0.26911,0.26948
2022-03-29 03:00:00,0.2695,0.27479,0.26911,0.2742
2022-03-29 04:00:00,0.27426,0.2761,0.27117,0.27272
2022-03-29 05:00:00,0.27268,0.275,0.27134,0.275
2022-03-29 06:00:00,0.275,0.27791,0.27369,0.27683
2022-03-29 07:00:00,0.27675,0.28223,0.27597,0.27907
2022-03-29 08:00:00,0.27896,0.28041,0.27326,0.27504
2022-03-29 09:00:00,0.27541,0.27938,0.2743,0.27799
2022-03-29 10:00:00,0.27815,0.27916,0.2676,0.26933
2022-03-29 11:00:00,0.26932,0.27178,0.26324,0.27001
2022-03-29 12:00:00,0.27,0.27055,0.26507,0.26942
2022-03-29 13:00:00,0.26938,0.27158,0.26726,0.26946
2022-03-29 14:00:00,0.26959,0.27241,0.2692,0.27041
2022-03-29 15:00:00,0.27042,0.272,0.26533,0.26794
2022-03-29 16:00:00,0.26786,0.26977,0.26502,0.26579
2022-03-29 17:00:00,0.26578,0.26836,0.26217,0.26722
2022-03-29 18:00:00,0.26705,0.27284,0.26557,0.27081
2022-03-29 19:00:00,0.27093,0.2711,0.26541,0.26819
2022-03-29 20:00:00,0.26803,0.26809,0.25589,0.26005
2022-03-29 21:00:00,0.25997,0.26468,0.2593,0.26341
2022-03-29 22:00:00,0.26342,0.2672,0.26325,0.26668
2022-03-29 23:00:00,0.26665,0.26835,0.26339,0.26557
2022-03-30 00:00:00,0.2655,0.26876,0.26451,0.26795
2022-03-30 01:00:00,0.26773,0.26913,0.26689,0.26884
2022-03-30 02:00:00,0.26899,0.27178,0.26758,0.27139
2022-03-30 03:00:00,0.27122,0.27188,0.26836,0.2711
2022-03-30 04:00:00,0.27133,0.27143,0.26858,0.26943
2022-03-30 05:00:00,0.26933,0.27142,0.26879,0.26985
2022-03-30 06:00:00,0.26986,0.27299,0.26705,0.27076
2022-03-30 07:00:00,0.27083,0.27128,0.2683,0.269
2022-03-30 08:00:00,0.26915,0.26915,0.26329,0.26518
2022-03-30 09:00:00,0.26537,0.2668,0.262,0.26576
2022-03-30 10:00:00,0.26572,0.26789,0.26315,0.26773
2022-03-30 11:00:00,0.26781,0.2841,0.26756,0.27521
2022-03-30 12:00:00,0.27536,0.279,0.27205,0.27851
2022-03-30 13:00:00,0.2785,0.27917,0.27272,0.27319
2022-03-30 14:00:00,0.2732,0.27504,0.26876,0.27332
2022-03-30 15:00:00,0.27355,0.27567,0.27153,0.27514
2022-03-30 16:00:00,0.2752,0.27542,0.27069,0.27291
2022-03-30 17:00:00,0.273,0.27375,0.2696,0.27128
2022-03-30 18:00:00,0.2715,0.27411,0.27098,0.27226
2022-03-30 19:00:00,0.27197,0.27652,0.27103,0.27405
2022-03-30 20:00:00,0.27407,0.28035,0.27401,0.27908
2022-03-30 21:00:00,0.27921,0.28774,0.27708,0.28244
2022-03-30 22:00:00,0.2824,0.28286,0.27605,0.27736
2022-03-30 23:00:00,0.27746,0.27866,0.27544,0.27625
2022-03-31 00:00:00,0.27622,0.27771,0.27419,0.27741
2022-03-31 01:00:00,0.27723,0.2779,0.27553,0.27698
2022-03-31 02:00:00,0.27712,0.27992,0.27638,0.27927
2022-03-31 03:00:00,0.27926,0.28193,0.27724,0.27925
2022-03-31 04:00:00,0.2795,0.28098,0.2779,0.2796
2022-03-31 05:00:00,0.27992,0.2802,0.27688,0.27928
2022-03-31 06:00:00,0.27929,0.2795,0.27216,0.27515
2022-03-31 07:00:00,0.27512,0.27871,0.27374,0.27689
2022-03-31 08:00:00,0.27699,0.2783,0.26915,0.26915
2022-03-31 09:00:00,0.26914,0.26915,0.25623,0.26636
2022-03-31 10:00:00,0.26636,0.26773,0.26223,0.2636
2022-03-31 11:00:00,0.26351,0.26399,0.24903,0.25233
2022-03-31 12:00:00,0.25239,0.25679,0.25207,0.2553
2022-03-31 13:00:00,0.25534,0.25676,0.25064,0.25641
2022-03-31 14:00:00,0.25664,0.25676,0.2525,0.2531
2022-03-31 15:00:00,0.25336,0.25591,0.25281,0.25539
2022-03-31 16:00:00,0.25538,0.2567,0.25439,0.25472
2022-03-31 17:00:00,0.25472,0.25677,0.25359,0.25642
2022-03-31 18:00:00,0.25644,0.25685,0.24935,0.25454
2022-03-31 19:00:00,0.25452,0.25769,0.253,0.25615
2022-03-31 20:00:00,0.2561,0.25627,0.25021,0.25082
2022-03-31 21:00:00,0.25077,0.25239,0.24105,0.24561
2022-03-31 22:00:00,0.24547,0.24891,0.24398,0.24882
2022-03-31 23:00:00,0.24882,0.25056,0.24466,0.24783
2022-04-01 00:00:00,0.24792,0.24871,0.24567,0.24644
2022-04-01 01:00:00,0.24645,0.24916,0.2452,0.24868
2022-04-01 02:00:00,0.24876,0.25231,0.24815,0.2522
2022-04-01 03:00:00,0.25219,0.25472,0.251,0.2512
2022-04-01 04:00:00,0.25125,0.25313,0.24924,0.25053
2022-04-01 05:00:00,0.25044,0.25301,0.25004,0.25289
2022-04-01 06:00:00,0.25286,0.25345,0.24931,0.24963
2022-04-01 07:00:00,0.24945,0.25138,0.2445,0.25083
2022-04-01 08:00:00,0.25062,0.25414,0.25062,0.25209
2022-04-01 09:00:00,0.25211,0.25967,0.25211,0.25938
2022-04-01 10:00:00,0.25943,0.26112,0.25749,0.2588
2022-04-01 11:00:00,0.25894,0.2609,0.25711,0.25732
2022-04-01 12:00:00,0.25722,0.26289,0.25646,0.26158
2022-04-01 13:00:00,0.26163,0.26199,0.25973,0.26173
2022-04-01 14:00:00,0.26189,0.2678,0.26045,0.26541
2022-04-01 15:00:00,0.26552,0.26616,0.26139,0.26283
2022-04-01 16:00:00,0.26279,0.26393,0.26158,0.26159
2022-04-01 17:00:00,0.26167,0.26332,0.25866,0.26275
2022-04-01 18:00:00,0.26264,0.26264,0.25863,0.26154
2022-04-01 19:00:00,0.26168,0.27145,0.26005,0.26952
2022-04-01 20:00:00,0.26952,0.26973,0.26609,0.26861
2022-04-01 21:00:00,0.26875,0.2701,0.26525,0.26712
2022-04-01 22:00:00,0.267,0.26765,0.26537,0.26735
2022-04-01 23:00:00,0.26735,0.26757,0.2653,0.26721
2022-04-02 00:00:00,0.26738,0.2699,0.26654,0.26717
2022-04-02 01:00:00,0.26713,0.26885,0.26616,0.26868
2022-04-02 02:00:00,0.26883,0.27797,0.26798,0.27125
2022-04-02 03:00:00,0.27136,0.27137,0.26295,0.27102
2022-04-02 04:00:00,0.27115,0.27145,0.26824,0.27077
2022-04-02 05:00:00,0.27077,0.27087,0.2687,0.26926
2022-04-02 06:00:00,0.26933,0.27259,0.2689,0.27103
2022-04-02 07:00:00,0.27102,0.27102,0.264,0.26892
2022-04-02 08:00:00,0.26881,0.27063,0.26705,0.26801
2022-04-02 09:00:00,0.26813,0.269,0.26403,0.26541
2022-04-02 10:00:00,0.26549,0.26549,0.25749,0.26036
2022-04-02 11:00:00,0.26024,0.26509,0.25881,0.26167
2022-04-02 12:00:00,0.26194,0.26374,0.26077,0.26243
2022-04-02 13:00:00,0.26241,0.26275,0.25531,0.25625
2022-04-02 14:00:00,0.25625,0.26015,0.25607,0.25846
2022-04-02 15:00:00,0.25845,0.26132,0.25697,0.26061
2022-04-02 16:00:00,0.26068,0.2609,0.25827,0.2604
2022-04-02 17:00:00,0.26018,0.26181,0.25855,0.2598
2022-04-02 18:00:00,0.25972,0.25972,0.25368,0.25456
2022-04-02 19:00:00,0.25461,0.25844,0.25444,0.25789
2022-04-02 20:00:00,0.25788,0.25791,0.25013,0.25306
2022-04-02 21:00:00,0.25275,0.25543,0.25244,0.25345
2022-04-02 22:00:00,0.25334,0.25664,0.25281,0.25643
2022-04-02 23:00:00,0.25613,0.25947,0.25581,0.25947
2022-04-03 00:00:00,0.2594,0.25991,0.25788,0.25926
2022-04-03 01:00:00,0.25929,0.26122,0.25849,0.26081
2022-04-03 02:00:00,0.26098,0.26126,0.25909,0.26078
2022-04-03 03:00:00,0.26076,0.26152,0.25774,0.2586
2022-04-03 04:00:00,0.2588,0.26144,0.25744,0.26067
2022-04-03 05:00:00,0.26067,0.263,0.25926,0.26046
2022-04-03 06:00:00,0.26045,0.26123,0.25827,0.26058
2022-04-03 07:00:00,0.2606,0.2624,0.2596,0.26176
2022-04-03 08:00:00,0.2617,0.26238,0.25984,0.26158
2022-04-03 09:00:00,0.26164,0.26251,0.25865,0.2624
2022-04-03 10:00:00,0.26246,0.26649,0.26215,0.26528
2022-04-03 11:00:00,0.2653,0.26766,0.26103,0.26155
2022-04-03 12:00:00,0.26171,0.26368,0.25953,0.26113
2022-04-03 13:00:00,0.26116,0.26336,0.26012,0.26215
2022-04-03 14:00:00,0.26208,0.26343,0.2614,0.26248
2022-04-03 15:00:00,0.2625,0.2644,0.26211,0.26256
2022-04-03 16:00:00,0.26241,0.26621,0.26235,0.26621
2022-04-03 17:00:00,0.26622,0.26929,0.26513,0.26541
2022-04-03 18:00:00,0.26551,0.26647,0.26194,0.26647
2022-04-03 19:00:00,0.26648,0.26668,0.25843,0.26004
2022-04-03 20:00:00,0.26011,0.26307,0.25953,0.26078
2022-04-03 21:00:00,0.2607,0.26273,0.25929,0.26268
2022-04-03 22:00:00,0.26269,0.26419,0.26098,0.26123
2022-04-03 23:00:00,0.26123,0.26343,0.26009,0.26185
2022-04-04 00:00:00,0.26194,0.26452,0.26148,0.26435
2022-04-04 01:00:00,0.26438,0.26557,0.26314,0.26508
2022-04-04 02:00:00,0.26513,0.26527,0.2628,0.26406
2022-04-04 03:00:00,0.26384,0.2642,0.26039,0.26198
2022-04-04 04:00:00,0.26176,0.26247,0.25928,0.2596
2022-04-04 05:00:00,0.25943,0.26039,0.25527,0.25803
2022-04-04 06:00:00,0.25785,0.25942,0.25657,0.25915
2022-04-04 07:00:00,0.25905,0.2606,0.25626,0.25739
2022-04-04 08:00:00,0.25755,0.25893,0.25426,0.25828
2022-04-04 09:00:00,0.25834,0.25994,0.25506,0.25522
2022-04-04 10:00:00,0.25523,0.25612,0.25107,0.25149
2022-04-04 11:00:00,0.2514,0.25387,0.25049,0.2523
2022-04-04 12:00:00,0.25224,0.25368,0.24471,0.24715
2022-04-04 13:00:00,0.24703,0.2495,0.2446,0.24938
