datetime,HIVEBUSD_open,HIVEBUSD_high,HIVEBUSD_low,HIVEBUSD_close
2022-02-19 15:00:00,0.9598,0.9616,0.958,0.9589
2022-02-19 16:00:00,0.9584,0.9605,0.9539,0.9568
2022-02-19 17:00:00,0.9585,0.9656,0.9568,0.9633
2022-02-19 18:00:00,0.9604,0.9676,0.9604,0.9643
2022-02-19 19:00:00,0.9673,0.9743,0.9462,0.9496
2022-02-19 20:00:00,0.9496,0.9885,0.945,0.985
2022-02-19 21:00:00,0.9809,1.0407,0.974,1.014
2022-02-19 22:00:00,1.0136,1.0304,0.9834,0.9868
2022-02-19 23:00:00,0.9868,0.9868,0.9669,0.9671
2022-02-20 00:00:00,0.9675,1.0316,0.9675,0.9902
2022-02-20 01:00:00,0.989,0.997,0.9685,0.9763
2022-02-20 02:00:00,0.9747,0.9863,0.967,0.9831
2022-02-20 03:00:00,0.9762,0.9807,0.9391,0.9449
2022-02-20 04:00:00,0.9452,0.9726,0.9448,0.9535
2022-02-20 05:00:00,0.9555,0.966,0.9449,0.9449
2022-02-20 06:00:00,0.9499,0.9647,0.9449,0.959
2022-02-20 07:00:00,0.9623,0.9862,0.9556,0.9556
2022-02-20 08:00:00,0.9545,0.9626,0.9154,0.9322
2022-02-20 09:00:00,0.9307,0.9327,0.9021,0.9137
2022-02-20 10:00:00,0.9167,0.9204,0.9139,0.9204
2022-02-20 11:00:00,0.9172,0.9227,0.9118,0.9177
2022-02-20 12:00:00,0.9171,0.918,0.9129,0.9129
2022-02-20 13:00:00,0.9125,0.9181,0.9103,0.9181
2022-02-20 14:00:00,0.9181,0.9201,0.9134,0.9201
2022-02-20 15:00:00,0.9179,0.9184,0.9121,0.9121
2022-02-20 16:00:00,0.9123,0.9147,0.9049,0.9084
2022-02-20 17:00:00,0.9112,0.9248,0.9112,0.9248
2022-02-20 18:00:00,0.9277,0.9279,0.9147,0.9198
2022-02-20 19:00:00,0.9142,0.9304,0.9021,0.93
2022-02-20 20:00:00,0.93,0.9407,0.9224,0.9361
2022-02-20 21:00:00,0.9362,0.9387,0.9346,0.9387
2022-02-20 22:00:00,0.9383,0.9517,0.9347,0.9462
2022-02-20 23:00:00,0.9465,0.953,0.9415,0.9497
2022-02-21 00:00:00,0.9525,0.9563,0.9471,0.9504
2022-02-21 01:00:00,0.9498,0.9504,0.9416,0.9444
2022-02-21 02:00:00,0.9451,0.9512,0.943,0.9499
2022-02-21 03:00:00,0.9515,0.9533,0.9461,0.9461
2022-02-21 04:00:00,0.9473,0.9491,0.9368,0.9368
2022-02-21 05:00:00,0.9354,0.9406,0.9139,0.9198
2022-02-21 06:00:00,0.918,0.9226,0.8822,0.892
2022-02-21 07:00:00,0.8884,0.8952,0.8734,0.879
2022-02-21 08:00:00,0.8789,0.8789,0.8544,0.8628
2022-02-21 09:00:00,0.8621,0.9149,0.8601,0.9077
2022-02-21 10:00:00,0.9075,0.9221,0.9004,0.9031
2022-02-21 11:00:00,0.9032,0.9101,0.9004,0.9022
2022-02-21 12:00:00,0.9036,0.9092,0.9001,0.9001
2022-02-21 13:00:00,0.9016,0.9016,0.8672,0.8698
2022-02-21 14:00:00,0.8689,0.8824,0.8689,0.8776
2022-02-21 15:00:00,0.8779,0.8839,0.8724,0.8791
2022-02-21 16:00:00,0.8773,0.885,0.843,0.843
2022-02-21 17:00:00,0.8426,0.846,0.8212,0.8378
2022-02-21 18:00:00,0.8358,0.8386,0.8121,0.8143
2022-02-21 19:00:00,0.8178,0.8209,0.7966,0.8112
2022-02-21 20:00:00,0.8123,0.816,0.7874,0.7998
2022-02-21 21:00:00,0.8006,0.8006,0.7854,0.7915
2022-02-21 22:00:00,0.7901,0.7901,0.7628,0.7714
2022-02-21 23:00:00,0.7715,0.7792,0.7703,0.775
2022-02-22 00:00:00,0.7717,0.7895,0.769,0.7716
2022-02-22 01:00:00,0.7755,0.787,0.7755,0.7867
2022-02-22 02:00:00,0.7807,0.7869,0.7749,0.7805
2022-02-22 03:00:00,0.7805,0.7994,0.7805,0.7946
2022-02-22 04:00:00,0.7936,0.8016,0.7915,0.793
2022-02-22 05:00:00,0.7943,0.8205,0.7943,0.8164
2022-02-22 06:00:00,0.8131,0.8187,0.8064,0.8103
2022-02-22 07:00:00,0.8059,0.8175,0.8023,0.8136
2022-02-22 08:00:00,0.8145,0.8219,0.8058,0.8219
2022-02-22 09:00:00,0.8194,0.83,0.8121,0.829
2022-02-22 10:00:00,0.8238,0.8302,0.8177,0.8178
2022-02-22 11:00:00,0.8216,0.8216,0.8054,0.8162
2022-02-22 12:00:00,0.8161,0.8214,0.8047,0.8136
2022-02-22 13:00:00,0.8112,0.8177,0.8112,0.8121
2022-02-22 14:00:00,0.8111,0.8258,0.8099,0.8241
2022-02-22 15:00:00,0.8227,0.83,0.8203,0.8261
2022-02-22 16:00:00,0.826,0.8282,0.8216,0.826
2022-02-22 17:00:00,0.8211,0.8292,0.821,0.8292
2022-02-22 18:00:00,0.8292,0.8484,0.8292,0.8445
2022-02-22 19:00:00,0.8437,0.8598,0.8338,0.8373
2022-02-22 20:00:00,0.8385,0.8446,0.8236,0.8296
2022-02-22 21:00:00,0.8281,0.8376,0.8187,0.8253
2022-02-22 22:00:00,0.8237,0.8275,0.821,0.8253
2022-02-22 23:00:00,0.8268,0.8377,0.8268,0.8372
2022-02-23 00:00:00,0.8369,0.837,0.8317,0.8364
2022-02-23 01:00:00,0.8368,0.8426,0.8368,0.8394
2022-02-23 02:00:00,0.8402,0.8502,0.8402,0.8475
2022-02-23 03:00:00,0.85,0.8669,0.8476,0.8661
2022-02-23 04:00:00,0.8662,0.8712,0.8591,0.8679
2022-02-23 05:00:00,0.8703,0.8722,0.8644,0.8693
2022-02-23 06:00:00,0.8688,0.872,0.8585,0.8637
2022-02-23 07:00:00,0.8613,0.8714,0.8599,0.8679
2022-02-23 08:00:00,0.868,0.8723,0.8598,0.8618
2022-02-23 09:00:00,0.8621,0.8621,0.8467,0.847
2022-02-23 10:00:00,0.8456,0.8456,0.836,0.8424
2022-02-23 11:00:00,0.8417,0.8502,0.8357,0.8502
2022-02-23 12:00:00,0.8508,0.8589,0.8369,0.8401
2022-02-23 13:00:00,0.8409,0.8429,0.8348,0.84
2022-02-23 14:00:00,0.8364,0.8444,0.8343,0.8343
2022-02-23 15:00:00,0.8329,0.8372,0.83,0.8372
2022-02-23 16:00:00,0.8372,0.8429,0.8298,0.8298
2022-02-23 17:00:00,0.829,0.8305,0.8229,0.8297
2022-02-23 18:00:00,0.8288,0.88,0.8117,0.8188
2022-02-23 19:00:00,0.8136,0.8229,0.7977,0.7986
2022-02-23 20:00:00,0.8006,0.8103,0.799,0.8088
2022-02-23 21:00:00,0.8107,0.8113,0.7774,0.7774
2022-02-23 22:00:00,0.7755,0.7776,0.7267,0.7351
2022-02-23 23:00:00,0.7359,0.7406,0.7256,0.7394
2022-02-24 00:00:00,0.7373,0.7373,0.71,0.7199
2022-02-24 01:00:00,0.7222,0.7355,0.7195,0.7258
2022-02-24 02:00:00,0.7205,0.7347,0.7049,0.7297
2022-02-24 03:00:00,0.7288,0.7427,0.7288,0.7368
2022-02-24 04:00:00,0.7371,0.7539,0.7276,0.7278
2022-02-24 05:00:00,0.7299,0.7357,0.7245,0.7296
2022-02-24 06:00:00,0.7316,0.7362,0.7253,0.7343
2022-02-24 07:00:00,0.7345,0.7573,0.726,0.7324
2022-02-24 08:00:00,0.7324,0.7391,0.728,0.7357
2022-02-24 09:00:00,0.7381,0.75,0.7355,0.7468
2022-02-24 10:00:00,0.742,0.7634,0.742,0.7627
2022-02-24 11:00:00,0.7623,0.7688,0.7505,0.7627
2022-02-24 12:00:00,0.7617,0.7618,0.7463,0.751
2022-02-24 13:00:00,0.7511,0.7757,0.7504,0.7667
2022-02-24 14:00:00,0.7702,0.7905,0.768,0.7905
2022-02-24 15:00:00,0.7927,0.8124,0.7896,0.8053
2022-02-24 16:00:00,0.8061,0.8206,0.7945,0.809
2022-02-24 17:00:00,0.8084,0.8219,0.7896,0.791
2022-02-24 18:00:00,0.7924,0.8163,0.7924,0.8145
2022-02-24 19:00:00,0.817,0.8391,0.8131,0.8148
2022-02-24 20:00:00,0.8168,0.841,0.8168,0.8379
2022-02-24 21:00:00,0.8385,0.8451,0.8314,0.8435
2022-02-24 22:00:00,0.8455,0.8507,0.8298,0.8421
2022-02-24 23:00:00,0.8437,0.848,0.8352,0.8433
2022-02-25 00:00:00,0.8431,0.8538,0.8351,0.8444
2022-02-25 01:00:00,0.8421,0.8459,0.8382,0.8389
2022-02-25 02:00:00,0.841,0.8446,0.8344,0.8344
2022-02-25 03:00:00,0.8379,0.8383,0.8184,0.819
2022-02-25 04:00:00,0.8204,0.8377,0.8054,0.8318
2022-02-25 05:00:00,0.8333,0.8376,0.827,0.8368
2022-02-25 06:00:00,0.8383,0.8796,0.8383,0.8796
2022-02-25 07:00:00,0.8784,0.8845,0.8556,0.8784
2022-02-25 08:00:00,0.8816,0.9066,0.876,0.8845
2022-02-25 09:00:00,0.8833,0.8833,0.8571,0.8571
2022-02-25 10:00:00,0.8573,0.8777,0.8499,0.8777
2022-02-25 11:00:00,0.8726,0.8763,0.8622,0.8757
2022-02-25 12:00:00,0.8711,0.8715,0.8611,0.8688
2022-02-25 13:00:00,0.8672,0.8732,0.8628,0.8655
2022-02-25 14:00:00,0.8672,0.8829,0.8672,0.8741
2022-02-25 15:00:00,0.8716,0.8849,0.8698,0.8849
2022-02-25 16:00:00,0.8784,0.8865,0.876,0.8836
2022-02-25 17:00:00,0.8828,0.8954,0.8767,0.8873
2022-02-25 18:00:00,0.8954,0.9075,0.8849,0.9013
2022-02-25 19:00:00,0.9044,0.936,0.8984,0.9338
2022-02-25 20:00:00,0.9285,0.9758,0.9232,0.9635
2022-02-25 21:00:00,0.9632,1.0057,0.96,0.9672
2022-02-25 22:00:00,0.9664,0.9781,0.9497,0.9541
2022-02-25 23:00:00,0.9551,0.975,0.9551,0.9728
2022-02-26 00:00:00,0.9693,0.989,0.9406,0.9436
2022-02-26 01:00:00,0.9438,0.9664,0.9417,0.9617
2022-02-26 02:00:00,0.9603,0.9674,0.9496,0.9594
2022-02-26 03:00:00,0.9555,0.9709,0.9381,0.9439
2022-02-26 04:00:00,0.946,0.948,0.9354,0.9409
2022-02-26 05:00:00,0.9432,0.9515,0.9432,0.9449
2022-02-26 06:00:00,0.9476,0.9495,0.9329,0.9385
2022-02-26 07:00:00,0.9397,0.9397,0.9198,0.9266
2022-02-26 08:00:00,0.9277,0.9366,0.926,0.926
2022-02-26 09:00:00,0.9278,0.9387,0.926,0.9387
2022-02-26 10:00:00,0.9389,0.9396,0.9364,0.9395
2022-02-26 11:00:00,0.9365,0.9409,0.9322,0.934
2022-02-26 12:00:00,0.9341,0.9405,0.9311,0.9339
2022-02-26 13:00:00,0.9346,0.9347,0.926,0.934
2022-02-26 14:00:00,0.935,0.9419,0.9336,0.9395
2022-02-26 15:00:00,0.9391,0.9427,0.936,0.9427
2022-02-26 16:00:00,0.9398,0.9491,0.9397,0.9464
2022-02-26 17:00:00,0.9442,0.9528,0.9402,0.9495
2022-02-26 18:00:00,0.9461,0.9536,0.9399,0.9536
2022-02-26 19:00:00,0.9536,0.972,0.9162,0.9217
2022-02-26 20:00:00,0.9208,0.9208,0.8897,0.89
2022-02-26 21:00:00,0.8894,0.9067,0.8894,0.9044
2022-02-26 22:00:00,0.9092,0.9157,0.9092,0.9157
2022-02-26 23:00:00,0.9147,0.9157,0.903,0.9058
2022-02-27 00:00:00,0.9077,0.9138,0.9077,0.9099
2022-02-27 01:00:00,0.9082,0.9157,0.9082,0.9155
2022-02-27 02:00:00,0.9155,0.9205,0.9155,0.9174
2022-02-27 03:00:00,0.9167,0.9197,0.9134,0.9197
2022-02-27 04:00:00,0.916,0.9231,0.916,0.9231
2022-02-27 05:00:00,0.9247,0.9372,0.9247,0.9343
2022-02-27 06:00:00,0.9356,0.9466,0.9321,0.9466
2022-02-27 07:00:00,0.9478,0.948,0.9415,0.9478
2022-02-27 08:00:00,0.9464,0.9481,0.9075,0.9277
2022-02-27 09:00:00,0.924,0.9251,0.9094,0.9152
2022-02-27 10:00:00,0.9105,0.929,0.9098,0.9273
2022-02-27 11:00:00,0.9294,0.9304,0.9132,0.9168
2022-02-27 12:00:00,0.9193,0.9234,0.917,0.9202
2022-02-27 13:00:00,0.9167,0.9215,0.9139,0.9174
2022-02-27 14:00:00,0.9174,0.9206,0.8894,0.8919
2022-02-27 15:00:00,0.8908,0.9112,0.8862,0.8985
2022-02-27 16:00:00,0.8984,0.9043,0.8741,0.8872
2022-02-27 17:00:00,0.8869,0.9001,0.8869,0.8916
2022-02-27 18:00:00,0.8896,0.891,0.8759,0.8862
2022-02-27 19:00:00,0.888,0.888,0.8669,0.8729
2022-02-27 20:00:00,0.8747,0.9092,0.8747,0.8883
2022-02-27 21:00:00,0.8894,0.8925,0.8736,0.8802
2022-02-27 22:00:00,0.8809,0.8826,0.8756,0.8798
2022-02-27 23:00:00,0.8823,0.8865,0.876,0.878
2022-02-28 00:00:00,0.8779,0.8865,0.8779,0.8865
2022-02-28 01:00:00,0.8832,0.891,0.8741,0.8844
2022-02-28 02:00:00,0.8881,0.8975,0.8826,0.8898
2022-02-28 03:00:00,0.8909,0.9002,0.8854,0.8873
2022-02-28 04:00:00,0.8881,0.8971,0.8828,0.8828
2022-02-28 05:00:00,0.8831,0.8934,0.8831,0.8897
2022-02-28 06:00:00,0.8878,0.8898,0.8849,0.8888
2022-02-28 07:00:00,0.8867,0.8936,0.8828,0.8878
2022-02-28 08:00:00,0.8894,0.8934,0.8786,0.883
2022-02-28 09:00:00,0.8836,0.9138,0.8836,0.9138
2022-02-28 10:00:00,0.9119,0.9327,0.9075,0.9303
2022-02-28 11:00:00,0.934,0.94,0.9274,0.9334
2022-02-28 12:00:00,0.933,0.9342,0.926,0.9342
2022-02-28 13:00:00,0.9372,0.9373,0.9297,0.9332
2022-02-28 14:00:00,0.9304,0.9339,0.9294,0.9327
2022-02-28 15:00:00,0.9342,0.9466,0.9342,0.9423
2022-02-28 16:00:00,0.9452,0.9466,0.9401,0.9466
2022-02-28 17:00:00,0.9462,0.9754,0.9451,0.9654
2022-02-28 18:00:00,0.9694,0.9815,0.9688,0.9808
2022-02-28 19:00:00,0.9805,1.085,0.9791,1.0239
2022-02-28 20:00:00,1.0195,1.0873,1.0166,1.0448
2022-02-28 21:00:00,1.0411,1.0534,1.0286,1.0428
2022-02-28 22:00:00,1.0363,1.0492,1.0262,1.045
2022-02-28 23:00:00,1.0478,1.0496,1.0373,1.0423
2022-03-01 00:00:00,1.0416,1.0419,1.0298,1.0324
2022-03-01 01:00:00,1.0327,1.0538,1.027,1.0433
2022-03-01 02:00:00,1.0401,1.0651,1.0395,1.0461
2022-03-01 03:00:00,1.0431,1.0436,1.0343,1.039
2022-03-01 04:00:00,1.0402,1.0408,1.0298,1.0316
2022-03-01 05:00:00,1.0305,1.0305,1.0146,1.0268
2022-03-01 06:00:00,1.0313,1.0339,1.0191,1.0293
2022-03-01 07:00:00,1.0313,1.0414,1.0227,1.027
2022-03-01 08:00:00,1.0282,1.0291,1.0158,1.0246
2022-03-01 09:00:00,1.021,1.0349,0.9982,0.9999
2022-03-01 10:00:00,0.9999,1.0095,0.9932,1.002
2022-03-01 11:00:00,1.0017,1.0111,0.9964,0.9974
2022-03-01 12:00:00,1.0,1.017,0.9977,1.0168
2022-03-01 13:00:00,1.0167,1.0212,1.0087,1.018
2022-03-01 14:00:00,1.0151,1.0154,1.0046,1.0079
2022-03-01 15:00:00,1.0089,1.0206,1.0089,1.0162
2022-03-01 16:00:00,1.0153,1.0153,1.0026,1.0069
2022-03-01 17:00:00,1.0053,1.031,1.0036,1.0275
2022-03-01 18:00:00,1.0312,1.042,1.022,1.0342
2022-03-01 19:00:00,1.0341,1.0389,0.9962,1.0064
2022-03-01 20:00:00,1.0048,1.0105,0.9979,0.9979
2022-03-01 21:00:00,0.9983,1.0066,0.9965,1.006
2022-03-01 22:00:00,1.0091,1.0156,1.004,1.0125
2022-03-01 23:00:00,1.0091,1.0152,1.0035,1.0064
2022-03-02 00:00:00,1.0075,1.0075,0.9992,1.0008
2022-03-02 01:00:00,1.0006,1.0057,0.9831,0.9831
2022-03-02 02:00:00,0.9848,0.9855,0.9741,0.9791
2022-03-02 03:00:00,0.9792,0.9878,0.9705,0.981
2022-03-02 04:00:00,0.9842,0.9941,0.9839,0.9917
2022-03-02 05:00:00,0.9916,0.9949,0.9904,0.9904
2022-03-02 06:00:00,0.9921,0.9944,0.9858,0.9914
2022-03-02 07:00:00,0.9913,1.0,0.9855,0.9983
2022-03-02 08:00:00,0.9983,0.9984,0.9678,0.9766
2022-03-02 09:00:00,0.9767,1.0011,0.9766,1.0001
2022-03-02 10:00:00,1.0008,1.0061,0.98,0.9923
2022-03-02 11:00:00,0.9961,1.0013,0.9898,0.9906
2022-03-02 12:00:00,0.9893,1.001,0.9889,0.9889
2022-03-02 13:00:00,0.9961,0.9961,0.9818,0.9907
2022-03-02 14:00:00,0.9907,0.9962,0.9863,0.9933
2022-03-02 15:00:00,0.9999,0.9999,0.989,0.989
2022-03-02 16:00:00,0.989,0.9963,0.9806,0.9958
2022-03-02 17:00:00,1.0,1.0011,0.9906,0.9939
2022-03-02 18:00:00,0.9999,1.002,0.9942,0.9942
2022-03-02 19:00:00,1.0006,1.0184,0.9852,1.003
2022-03-02 20:00:00,1.0104,1.0283,1.0023,1.0028
2022-03-02 21:00:00,1.0026,1.0026,0.9889,0.9962
2022-03-02 22:00:00,0.9914,0.9958,0.9666,0.9688
2022-03-02 23:00:00,0.9714,0.9808,0.9714,0.9759
2022-03-03 00:00:00,0.9793,0.9793,0.9718,0.9781
2022-03-03 01:00:00,0.9742,0.9808,0.9643,0.9759
2022-03-03 02:00:00,0.9763,0.9836,0.9763,0.9777
2022-03-03 03:00:00,0.9832,0.9846,0.9796,0.9834
2022-03-03 04:00:00,0.9795,0.9822,0.9759,0.98
2022-03-03 05:00:00,0.9755,0.9829,0.974,0.9829
2022-03-03 06:00:00,0.9835,0.9871,0.9789,0.9789
2022-03-03 07:00:00,0.9822,0.9897,0.9779,0.9897
2022-03-03 08:00:00,0.9824,0.9944,0.9824,0.9887
2022-03-03 09:00:00,0.9913,0.994,0.9762,0.981
2022-03-03 10:00:00,0.981,0.981,0.9545,0.9593
2022-03-03 11:00:00,0.9593,0.9706,0.9524,0.97
2022-03-03 12:00:00,0.9647,0.967,0.9593,0.967
2022-03-03 13:00:00,0.9703,0.9748,0.9676,0.9699
2022-03-03 14:00:00,0.9701,0.9702,0.9631,0.97
2022-03-03 15:00:00,0.9685,0.9695,0.9603,0.967
2022-03-03 16:00:00,0.9631,0.9694,0.9603,0.9662
2022-03-03 17:00:00,0.9696,0.9766,0.9692,0.9721
2022-03-03 18:00:00,0.976,0.9805,0.9691,0.9805
2022-03-03 19:00:00,0.9805,0.9833,0.9393,0.9393
2022-03-03 20:00:00,0.9371,0.9446,0.9255,0.9364
2022-03-03 21:00:00,0.9333,0.9375,0.9307,0.9375
2022-03-03 22:00:00,0.9321,0.9336,0.926,0.9336
2022-03-03 23:00:00,0.9339,0.9349,0.9255,0.9349
2022-03-04 00:00:00,0.9366,0.9386,0.9346,0.9384
2022-03-04 01:00:00,0.9384,0.9417,0.934,0.9352
2022-03-04 02:00:00,0.9387,0.9419,0.9359,0.9359
2022-03-04 03:00:00,0.9433,0.948,0.9294,0.9433
2022-03-04 04:00:00,0.9443,0.9496,0.9368,0.9469
2022-03-04 05:00:00,0.9507,0.9619,0.9497,0.9497
2022-03-04 06:00:00,0.947,0.953,0.9453,0.9461
2022-03-04 07:00:00,0.9449,0.9485,0.9368,0.937
2022-03-04 08:00:00,0.9368,0.9433,0.9322,0.9331
2022-03-04 09:00:00,0.9377,0.9377,0.9184,0.9324
2022-03-04 10:00:00,0.934,0.934,0.9195,0.9213
2022-03-04 11:00:00,0.9197,0.9223,0.9139,0.9185
2022-03-04 12:00:00,0.9185,0.9229,0.9183,0.9229
2022-03-04 13:00:00,0.9229,0.9231,0.9176,0.9176
2022-03-04 14:00:00,0.9176,0.9176,0.9029,0.9029
2022-03-04 15:00:00,0.9016,0.909,0.8939,0.9065
2022-03-04 16:00:00,0.9021,0.9092,0.8974,0.9029
2022-03-04 17:00:00,0.909,0.909,0.891,0.9001
2022-03-04 18:00:00,0.902,0.9092,0.896,0.9046
2022-03-04 19:00:00,0.8985,0.9019,0.8849,0.8866
2022-03-04 20:00:00,0.8909,0.8958,0.8872,0.8906
2022-03-04 21:00:00,0.8952,0.898,0.8923,0.8979
2022-03-04 22:00:00,0.8979,0.9066,0.8968,0.9042
2022-03-04 23:00:00,0.905,0.905,0.896,0.896
2022-03-05 00:00:00,0.9009,0.9043,0.8961,0.9043
2022-03-05 01:00:00,0.9043,0.9044,0.8988,0.8989
2022-03-05 02:00:00,0.8974,0.9033,0.8972,0.8978
2022-03-05 03:00:00,0.9019,0.923,0.9,0.9087
2022-03-05 04:00:00,0.9078,0.9124,0.9063,0.9063
2022-03-05 05:00:00,0.9058,0.9101,0.8991,0.908
2022-03-05 06:00:00,0.9087,0.9112,0.9043,0.905
2022-03-05 07:00:00,0.907,0.9119,0.9061,0.9066
2022-03-05 08:00:00,0.9111,0.9111,0.8962,0.9004
2022-03-05 09:00:00,0.9004,0.9124,0.9,0.9124
2022-03-05 10:00:00,0.9118,0.913,0.9059,0.9059
2022-03-05 11:00:00,0.911,0.9206,0.91,0.9121
2022-03-05 12:00:00,0.9119,0.9217,0.9119,0.9217
2022-03-05 13:00:00,0.918,0.9231,0.9166,0.9231
2022-03-05 14:00:00,0.9231,0.9231,0.9168,0.9168
2022-03-05 15:00:00,0.9222,0.9245,0.9172,0.9172
2022-03-05 16:00:00,0.9196,0.9197,0.9139,0.9139
2022-03-05 17:00:00,0.9123,0.92,0.9077,0.9155
2022-03-05 18:00:00,0.9155,0.9176,0.9121,0.9176
2022-03-05 19:00:00,0.9122,0.918,0.9097,0.9166
2022-03-05 20:00:00,0.9183,0.9183,0.9037,0.9047
2022-03-05 21:00:00,0.9046,0.9088,0.9017,0.908
2022-03-05 22:00:00,0.9031,0.9068,0.8984,0.9017
2022-03-05 23:00:00,0.8975,0.8978,0.8851,0.8936
2022-03-06 00:00:00,0.8936,0.8995,0.8936,0.8974
2022-03-06 01:00:00,0.8974,0.9007,0.8938,0.8958
2022-03-06 02:00:00,0.898,0.8985,0.8927,0.8936
2022-03-06 03:00:00,0.8969,0.897,0.8872,0.8872
2022-03-06 04:00:00,0.8851,0.8892,0.8784,0.8826
2022-03-06 05:00:00,0.8798,0.8798,0.864,0.8659
2022-03-06 06:00:00,0.8655,0.8729,0.8602,0.872
2022-03-06 07:00:00,0.8729,0.8821,0.872,0.8765
2022-03-06 08:00:00,0.8802,0.8848,0.8768,0.8806
2022-03-06 09:00:00,0.8806,0.8821,0.876,0.876
2022-03-06 10:00:00,0.8749,0.881,0.8716,0.876
2022-03-06 11:00:00,0.881,0.8883,0.878,0.882
2022-03-06 12:00:00,0.8855,0.8855,0.8801,0.8835
2022-03-06 13:00:00,0.8849,0.8885,0.876,0.8792
2022-03-06 14:00:00,0.8792,0.8808,0.8712,0.8752
2022-03-06 15:00:00,0.8769,0.8782,0.8733,0.8743
2022-03-06 16:00:00,0.877,0.8865,0.877,0.8804
2022-03-06 17:00:00,0.8863,0.8928,0.8863,0.8926
2022-03-06 18:00:00,0.8925,0.8926,0.8658,0.8672
2022-03-06 19:00:00,0.8728,0.8732,0.848,0.8558
2022-03-06 20:00:00,0.8535,0.8535,0.844,0.844
2022-03-06 21:00:00,0.844,0.8458,0.8195,0.8239
2022-03-06 22:00:00,0.8218,0.8328,0.8201,0.8328
2022-03-06 23:00:00,0.8328,0.8365,0.8302,0.8365
2022-03-07 00:00:00,0.8345,0.8395,0.8345,0.8363
2022-03-07 01:00:00,0.8356,0.8397,0.8356,0.8384
2022-03-07 02:00:00,0.8383,0.8383,0.8287,0.8332
2022-03-07 03:00:00,0.8332,0.8429,0.8286,0.8429
2022-03-07 04:00:00,0.8436,0.8469,0.8436,0.8441
2022-03-07 05:00:00,0.8469,0.8469,0.8371,0.8371
2022-03-07 06:00:00,0.8426,0.9,0.8426,0.8572
2022-03-07 07:00:00,0.8572,0.8628,0.8543,0.8615
2022-03-07 08:00:00,0.8592,0.8755,0.8592,0.8658
2022-03-07 09:00:00,0.8721,0.8758,0.8579,0.8579
2022-03-07 10:00:00,0.8611,0.8645,0.8527,0.8621
2022-03-07 11:00:00,0.8621,0.8732,0.8621,0.8628
2022-03-07 12:00:00,0.8612,0.8645,0.8542,0.8569
2022-03-07 13:00:00,0.8551,0.8601,0.8375,0.8427
2022-03-07 14:00:00,0.8413,0.845,0.8246,0.8246
2022-03-07 15:00:00,0.8256,0.8429,0.8256,0.836
2022-03-07 16:00:00,0.8355,0.8418,0.8287,0.8318
2022-03-07 17:00:00,0.8304,0.8525,0.8302,0.8403
2022-03-07 18:00:00,0.8471,0.8578,0.8401,0.8401
2022-03-07 19:00:00,0.8402,0.8459,0.8309,0.8417
2022-03-07 20:00:00,0.8401,0.8502,0.8379,0.8471
2022-03-07 21:00:00,0.8448,0.867,0.8413,0.8606
2022-03-07 22:00:00,0.8666,0.8667,0.8553,0.8614
2022-03-07 23:00:00,0.8625,0.8628,0.8564,0.8596
2022-03-08 00:00:00,0.8543,0.8543,0.8465,0.854
2022-03-08 01:00:00,0.8526,0.8526,0.8385,0.8395
2022-03-08 02:00:00,0.8458,0.8544,0.8458,0.846
2022-03-08 03:00:00,0.8462,0.8626,0.8462,0.8557
2022-03-08 04:00:00,0.8564,0.8601,0.8537,0.8579
2022-03-08 05:00:00,0.8543,0.8616,0.8495,0.853
2022-03-08 06:00:00,0.8534,0.8601,0.8475,0.8555
2022-03-08 07:00:00,0.8576,0.8656,0.8549,0.8656
2022-03-08 08:00:00,0.8635,0.8728,0.8575,0.8691
2022-03-08 09:00:00,0.8702,0.8732,0.8542,0.8601
2022-03-08 10:00:00,0.8583,0.8601,0.8462,0.8487
2022-03-08 11:00:00,0.8537,0.8576,0.8331,0.8418
2022-03-08 12:00:00,0.8437,0.8621,0.8437,0.8564
2022-03-08 13:00:00,0.8586,0.8645,0.8527,0.8527
2022-03-08 14:00:00,0.85,0.8526,0.847,0.8509
2022-03-08 15:00:00,0.852,0.8527,0.8445,0.8517
2022-03-08 16:00:00,0.8517,0.8518,0.8459,0.848
2022-03-08 17:00:00,0.8508,0.8509,0.8506,0.8507
2022-03-08 18:00:00,0.85,0.862,0.85,0.862
2022-03-08 19:00:00,0.8594,0.8628,0.8536,0.8616
2022-03-08 20:00:00,0.8616,0.8672,0.8569,0.8598
2022-03-08 21:00:00,0.8631,0.8689,0.8607,0.8637
2022-03-08 22:00:00,0.87,0.89,0.8675,0.8828
2022-03-08 23:00:00,0.888,0.8956,0.8876,0.8911
2022-03-09 00:00:00,0.8922,0.8922,0.8837,0.8863
2022-03-09 01:00:00,0.8886,0.8934,0.8886,0.8934
2022-03-09 02:00:00,0.8919,0.8981,0.8894,0.8971
2022-03-09 03:00:00,0.8964,0.9066,0.895,0.8983
2022-03-09 04:00:00,0.901,0.9029,0.896,0.8962
2022-03-09 05:00:00,0.8939,0.9001,0.8936,0.8996
2022-03-09 06:00:00,0.8988,0.9017,0.895,0.8958
2022-03-09 07:00:00,0.9021,0.9067,0.8939,0.9001
2022-03-09 08:00:00,0.896,0.8989,0.8909,0.8909
2022-03-09 09:00:00,0.8935,0.9024,0.8935,0.9004
2022-03-09 10:00:00,0.9001,0.9066,0.8967,0.9066
2022-03-09 11:00:00,0.9015,0.9067,0.9012,0.9012
